Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Principal Clinical Scientist,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-03-25T12:47:06.776424,25,Research,"Analyst,",Information Technology,"About The Job At Alignerr, we partner with the world’s leading AI research teams and labs to build and train cutting-edge AI models. We are seeking a Principal Clinical Scientist to bring senior-level expertise in clinical trial design and regulatory-grade data interpretation into AI-driven research workflows. In this role, you will help ensure that clinical data used to train and evaluate advanced AI systems meets the rigor, structure, and regulatory standards expected in real-world submissions. Organization : Alignerr Position : Principal Clinical Scientist Type : Hourly Contract Compensation : $40–$80 /hour Location : Remote Commitment : 10–40 hours/week What You’ll Do Design and review clinical trial protocols used to generate high-quality, regulator-ready datasets. Interpret and audit clinical trial results to ensure accuracy, consistency, and regulatory relevance. Evaluate AI-generated clinical analyses for scientific soundness and alignment with regulatory expectations. Provide expert feedback to improve how AI models reason about clinical trial data and outcomes. What We’re Looking For Senior-level experience designing clinical trial protocols for regulatory submission. Deep expertise interpreting clinical data for agencies such as FDA, EMA, or equivalent. Strong background in clinical research methodology, biostatistics, or translational science. Preferred Prior experience with data annotation, data quality, or evaluation systems Why Join Us Competitive pay and flexible remote work. Work directly on frontier AI systems impacting clinical and biomedical research. Influence how AI understands and evaluates real-world clinical evidence. Freelance perks: autonomy, flexibility, and global collaboration. Potential for contract extension. Application Process (Takes 15–20 min) Submit your resume Complete a short screening Project matching and onboarding PS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",https://mx.linkedin.com/jobs/view/principal-clinical-scientist-at-alignerr-4389968388,4389968388
Oncology Clinical Researcher,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-03-25T12:47:06.776430,25,Research,"Analyst,",Information Technology,"About The Job At Alignerr, we partner with the world’s leading AI research teams and labs to build and train cutting-edge AI models. We are seeking an Oncology Clinical Researcher to bring deep expertise in cancer clinical trials into AI-driven research and evaluation workflows. In this role, you will ensure that oncology trial data used to train and assess advanced AI systems reflects real-world regulatory, scientific, and clinical standards. Organization : Alignerr Position : Oncology Clinical Researcher Type : Hourly Contract Compensation : $40–$80 /hour Location : Remote Commitment : 10–40 hours/week What You’ll Do Design and run oncology clinical trials by developing study protocols, overseeing patient enrollment, and ensuring compliance with regulatory and ethical standards. Analyze cancer trial data, including safety, efficacy, and biomarker results, to evaluate how well treatments perform. Translate trial outcomes into regulatory and scientific reports used for FDA/EMA submissions, publications, and clinical decision-making. Review and evaluate AI-generated clinical insights for accuracy, clinical relevance, and regulatory alignment. What We’re Looking For Experience designing and managing oncology clinical trials from protocol development through data readout. Strong background in analyzing oncology clinical data, including endpoints, safety profiles, and biomarkers. Familiarity with regulatory submission standards for agencies such as the FDA or EMA. Preferred Prior experience with data annotation, data quality, or evaluation systems Why Join Us Competitive pay and flexible remote work. Work directly on frontier AI systems transforming cancer research. Influence how AI models understand and reason about real oncology data. Freelance perks: autonomy, flexibility, and global collaboration. Potential for contract extension. Application Process (Takes 15–20 min) Submit your resume Complete a short screening Project matching and onboarding PS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",https://mx.linkedin.com/jobs/view/oncology-clinical-researcher-at-alignerr-4389960716,4389960716
Databricks Engineer,Net2Source (N2S),Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-03-25T12:47:06.776432,25,Other,N/A,N/A,"Overview We are looking for a Databricks Engineer with strong Python, SQL, and AI parsing/extraction skills to help migrate an underperforming customer solution to Databricks. Key Responsibilities Migrate existing data pipelines and workflows to Databricks . Analyze the customer's current solution and implement improvements. Build and optimize Python- and SQL-based pipelines. Develop and enhance AI-driven parsing and extraction components. Ensure performance, data quality, and reliability. Collaborate with technical and business teams to deliver a stable solution. Required Skills Hands-on experience with Databricks (clusters, notebooks, Delta Lake). Strong Python (required) and SQL skills. Experience with AI parsing/extraction and text-processing workflows. Background in data migration and troubleshooting. Preferred Experience with Azure Databricks, MLflow, or Lakehouse architecture. Knowledge of document intelligence tools and DevOps workflows.",https://mx.linkedin.com/jobs/view/databricks-engineer-at-net2source-n2s-4388409157,4388409157
Backend Software Developer (Remote - Mexico Only),Varicent,"Mexico City, Mexico",REMOTE,N/A,Full-time,Software Development,2026-03-25T12:47:06.776435,59,Engineering,Information Technology,N/A,"At Varicent, We’re Not Just Transforming The Sales Performance Management (SPM) Market—we’re Redefining How Organizations Achieve Revenue Success. Our Cutting-edge SaaS Solutions Empower Revenue Leaders Globally To Design Smarter Go-to-market Strategies, Maximize Seller Performance, And Unlock Untapped Potential. Varicent Stands At The Forefront Of Innovation, Celebrated As a Market Leader In The 2025 Forrester Wave Report For SPM, 2023 Ventana Research Revenue Performance Management (RPM) Value Index, Gartner Peer Insights, 2024 Gartner SPM Market Guide, And G2. Our Solutions Are Trusted By a Diverse Range Of Global Industry Leaders Like T-Mobile, ServiceNow, Wawanesa Bank, Shaw Industries, Moody's, Stryker And Hundreds More. Here’s Why You’ll Thrive At Varicent Innovate with Purpose: Build impactful solutions for customers worldwide. Join Excellence: Work in a diverse, collaborative, and innovative team. Shape the Future: Lead in redefining revenue optimization. Grow Together: Unlock your potential in a supportive environment. Join us at Varicent—where your talent and ambition meet limitless opportunities for success! THE OPPORTUNITY Data-driven decision-making is at the heart of modern business, but managing and processing data at scale can be a complex and time-consuming task. Our AI-powered ELT (Extract, Load, Transform) application simplifies data workflows, enabling organizations to extract insights faster, automate repetitive tasks, and unlock the true potential of their data. As a Backend Software Developer, you'll be at the forefront of delivering this innovation to our users, ensuring the application is not just functional but also delightful and snappy to use. Your work will directly influence how users interact with the platform, making ELT operations easy, efficient, and accessible for everyone. THE TEAM You’ll be working with a remote cross-functional team of designers, product managers, and software engineers. Together, we’re dedicated to revolutionize ELT operations by combining the latest advancements in AI with user-focused design and highly scalable performance. This is a team where your ideas are valued, your contributions are impactful, and your professional growth is supported. Together, we’re not just building software - we’re shaping the future of AI-powered ELT operations. What You Bring Technical Skills: Experience in at least one backend language (e.g., Python, Typescript). Familiarity with AWS services (e.g., EC2, S3, Lambda, RDS, Redshift). Strong problem-solving skills and a passion for clean, maintainable code. Collaboration & Communication Strong English communication skills and ability to work effectively in cross-functional teams. B2 level English or higher is required. What You’ll Do Build new features for the REST API on top of a modern tech stack using Node.js written in Typescript, and deployed to AWS. Work alongside senior developers, product management, designers, and QA team to implement new features and enhancements. Develop features using AWS tools such as Lambda, S3, DynamoDB, and Redshift. Contribute to improving the performance and scalability of our platform. Automate deployments and CI/CD pipelines using Infrastructure-as-Code technologies like Terraform and Serverless Framework. FIRST 30 DAYS: GETTING STARTED Get to know the team, set up your development environment, provision your AWS infrastructure, and get comfortable with our remote work routine. Dive into our tech stack, code, development workflow, and CI/CD systems. Fix minor bugs and assist in resolving client issues to familiarize yourself with the codebase. Make your first pull request, and participate in the review of pull requests. FIRST 60 DAYS: BUILDING MOMENTUM Take ownership of a small feature or module and finish implementation. Support senior developers and participate in the development of more complex features and enhancements. Collaborate with the QA team and your team lead to plan the deployment of a feature you worked on. Present your work in a demo session to QA and the product management team. Assist in the resolution of a client production issue or feature request. FIRST 90 DAYS: HITTING YOUR STRIDE Take full ownership for the development of a feature or module and see to the deployment of it to production. Have a firm grasp on how the critical parts of the application works, and are able to troubleshoot reported defects without much assistance. Actively contribute to team discussions on architecture, design, and implementation strategies. Reflect on your contributions and onboarding, providing actionable feedback to the team on how they can improve their processes and workflows. Note Candidates selected for this position will be hired by Varicent’s designated professional employer organization. Your employment may be transferred to a local Varicent entity in the future. In such event, Varicent may recognize your seniority and provide you with comparable role, responsibilities and benefits. We are excited to welcome you and support you throughout this journey! This role requires employees to work within Eastern Standard Time (EST) business hours. While we are open to candidates from outside the EST time zone, please be prepared to adjust your working hours to align with this time zone. Flexibility will be essential to ensure seamless collaboration with the team and stakeholders. This position is fully remote, offering you the flexibility to work from anywhere. We embrace a results-driven work culture, focusing on performance and collaboration over location. As part of our team, you’ll have the opportunity to build a work-life balance that suits you, while staying connected with a diverse, global team through virtual tools and regular online communication. Whether you're working from home, a co-working space, or another location of your choice, we’re committed to supporting you with the resources and autonomy needed to succeed in a remote environment. Benefits Market Leading Compensation Package Wellness Programs to Support Health and Wellbeing Working with the latest tools and technologies in a fast-paced environment Remote Work Flexibility Comprehensive Employee Insurance Coverage: Medical, Dental, Vision, Life Insurance Annual Time Off: Time off is provided in accordance with applicable legislative requirements Global Connected Culture: Hubs in Romania, UK, US, Canada Dynamic Work Culture: Thrive in our innovative and multicultural environment Grow with Us: Continuous development opportunities Want to Learn More About Us? Check out these Resources Below: Varicent Blog Varicent Careers Blog Varicent LinkedIn Page Varicent X Page Varicent Instagram Page Varicent Facebook Page Varicent is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. If you require accommodation at any time during the recruitment process please email accomodations@varicent.com Varicent is also committed to compliance with all fair employment practices regarding citizenship and immigration status. By applying for a position at Varicent and/or by using this portal, you declare and confirm that you have read and agree to our Job Applicant Privacy Notice and that the information provided by you as part of your application is true and complete and includes no misrepresentation or material omission of fact",https://mx.linkedin.com/jobs/view/backend-software-developer-remote-mexico-only-at-varicent-4370466168,4370466168
Senior React Native Developer - Remote Work,BairesDev,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-03-24T12:47:06.776437,25,Information Technology,N/A,N/A,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide. When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success. Senior React Native Developer at BairesDev As a Senior React Native Developer, lead the development of sophisticated mobile applications. Your role includes overseeing project development, mentoring junior developers, and adopting the latest mobile technologies, ensuring the delivery of high-quality, efficient, and scalable mobile solutions. What you will do - Oversee the design and development of sophisticated React Native applications, aligning them with business and technical requirements. - Lead and mentor a team of React Native developers, promoting a culture of technical excellence and innovation. - Make strategic decisions regarding mobile app architecture, performance optimization, and addressing technical challenges in React Native. - Champion best practices in React Native development, including code reviews, testing, and continuous integration. - Drive innovation by exploring and integrating new React Native technologies and frameworks into software projects. - Collaborate with stakeholders to define, design, and deliver new features and functionalities, ensuring high-quality mobile solutions. What we are looking for - 5+ years of experience with React Native. - Strong understanding of best practices, such as SOLID and clean code, focusing on scalable solutions. - Extensive experience with code reviews, writing automated tests, and implementing CI/CD pipelines. - Strong expertise in unit testing, integration testing, and maintaining high code coverage. - Demonstrated ability to make informed technical decisions and apply the best approach for each use case. - IT infrastructure knowledge. - Advanced level of English. How we do make your work (and your life) easier: - 100% remote work (from anywhere). - Excellent compensation in USD or your local currency if preferred - Hardware and software setup for you to work from home. - Flexible hours: create your own schedule. - Paid parental leaves, vacations, and national holidays. - Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent. - Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities. Apply now and become part of a global team where your unique talents can truly thrive!",https://mx.linkedin.com/jobs/view/senior-react-native-developer-remote-work-at-bairesdev-4389560760,4389560760
Population Health Informaticist,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-03-25T12:47:06.776451,25,Research,"Analyst,",Information Technology,"About The Job At Alignerr, we partner with the world’s leading AI research teams and labs to build and train cutting-edge AI models. As a Population Health Informaticist, you will use large-scale health data to understand trends, disparities, and outcomes across communities. Your work will support the design of data-driven strategies and programs that improve health at a population level. Organization : Alignerr Position : Population Health Informaticist Type : Hourly Contract Compensation : $35–$75 /hour Location : Remote Commitment : 10–40 hours/week What You’ll Do Collect, integrate, and evaluate population health metrics to identify trends, disparities, and opportunities for improving outcomes across communities. Design dashboards, data pipelines, and reporting frameworks that support monitoring, surveillance, and decision-making for population health initiatives. Translate analytical insights into strategies, policies, and data-driven programs that improve health at scale. What We’re Looking For Experience working with healthcare, public health, or population-level datasets. Strong analytical and data visualization skills, including experience with dashboards and reporting tools. Ability to translate complex data into actionable insights for stakeholders. Preferred Prior experience with data annotation, data quality, or evaluation systems Why Join Us Competitive pay and flexible remote work. Work on AI-driven projects focused on improving health outcomes. Exposure to advanced data and analytics platforms. Freelance perks: autonomy, flexibility, and global collaboration. Potential for contract extension. Application Process (Takes 15-20 min) Submit your resume Complete a short screening Project matching and onboarding PS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",https://mx.linkedin.com/jobs/view/population-health-informaticist-at-alignerr-4389955859,4389955859
Software Engineer - YAML Experience,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-03-25T12:47:06.776454,25,Engineering,Information Technology,N/A,"About The Role We’re looking for a detail-oriented Software Engineer with hands-on experience working with YAML configurations to support structured data workflows and system integrations. This role focuses on precision, consistency, and clear reasoning, and is ideal for engineers who enjoy working close to configuration, schemas, and system logic. Organization : Alignerr (Powered by Labelbox) Type : Hourly Contract / Task-Based Compensation : $40–$55 /hour Location : Remote Commitment : 10–40 hours/week What You’ll Do Author, review, and maintain YAML files used for configuration, data pipelines, and system definitions. Ensure YAML structures are accurate, well-organized, and compliant with required schemas. Identify formatting issues, logical inconsistencies, or edge cases in configuration files. Collaborate with engineers and researchers to support reliable system behavior and data quality. Apply strong attention to detail to prevent errors that could impact downstream systems. Who You Are 1+ year of professional Software Engineering experience. Comfortable working with YAML in real-world production or data-driven environments. Highly detail-oriented, with a strong ability to spot subtle errors or inconsistencies. Familiar with version control workflows (e.g., Git) and structured engineering processes. Able to work independently and follow precise technical requirements. Nice to Have Experience with configuration-driven systems, CI/CD pipelines, or infrastructure tooling. Exposure to schema validation, linting, or structured data formats such as JSON or XML. Prior experience supporting AI, data, or automation workflows. Application Process (Takes 15-20 min) Submit your resume Complete a short screening Project matching and onboarding PS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",https://mx.linkedin.com/jobs/view/software-engineer-yaml-experience-at-alignerr-4389964543,4389964543
NetSuite ERP Developer - Remote Work,BairesDev,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-03-25T12:47:06.776456,25,Information Technology,N/A,N/A,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide. When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success. NetSuite ERP Developer at BairesDev We are looking for NetSuite ERP Developers with proven experience to develop and use implementation methodologies, to support the full life cycle of an ERP implementation, to join our Team and help spearhead our growth. What You Will Do: - Support the NetSuite solution based on business requirements and NetSuite best practices. - Development of business process improvements and documentation. - Develop prototypes for solution for client review and solution confirmation. - Perform business process reviews and process mapping. - Support and services surrounding data migration. Here’s what we are looking for: - 5+ years of experience with all aspects of NetSuite ERP. - Experience with NetSuite configuration, data migration, user acceptance testing, functional integrations definitions and documentation, and go-live support. - Demonstrated history working with full-scope accounting implementations. - Focus on Netsuite Financials. (Desirable) - Experience as a senior staff accountant or controller. (Desirable) - Experience consolidating subsidiaries and US and International based organizations. - Advanced English level. How we do make your work (and your life) easier: - 100% remote work (from anywhere). - Excellent compensation in USD or your local currency if preferred - Hardware and software setup for you to work from home. - Flexible hours: create your own schedule. - Paid parental leaves, vacations, and national holidays. - Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent. - Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities. Apply now and become part of a global team where your unique talents can truly thrive!",https://mx.linkedin.com/jobs/view/netsuite-erp-developer-remote-work-at-bairesdev-4389826097,4389826097
Data Scientist II,Nielsen,Mexico City Metropolitan Area,HYBRID,N/A,Full-time,Broadcast Media Production and Distribution,2026-03-25T12:47:18.801670,91,Other,N/A,N/A,"Company Description At Nielsen, we are passionate about our work to power a better media future for all people by providing powerful insights that drive client decisions and deliver extraordinary results. Our talented, global workforce is dedicated to capturing audience engagement with content - wherever and whenever it’s consumed. Together, we are proudly rooted in our deep legacy as we stand at the forefront of the media revolution. When you join Nielsen, you will join a dynamic team committed to excellence, perseverance, and the ambition to make an impact together. We champion you, because when you succeed, we do too. We enable your best to power our future. Job Description Our team develops new techniques and processes to better meet the needs of our Audio and TV clients to measure audiences, working at the intersection of Data Science, Technology, Product Delivery and Operations. In this role, you will be working on the forecasting, modeling and code which drive the key production processes of the PPM Wearables audience measurement panels. You will develop data pipelines, execute analyses and summarize results, collaborating with a variety of stakeholders to provide clear data-driven solutions and recommendations. Responsibilities Research, design, develop, implement and test econometric, statistical, optimization and machine learning models. Gain a deep understanding of the PPM (Portable People Meter) sampling methodology and become an expert in Audience Measurement, with a focus on panel management strategies. Query data from large relational databases for various analyses and/or requests. Utilize tools such as Python, Tableau, R etc. to perform complex data analysis and visualizations. Oversee, maintain and evolve multiple data algorithms for managing the PPM Sample Methodology in a time-critical production environment. Maintain and update documented departmental procedures, checklists and metrics comprehensively and on a timely basis. Serve on various interdepartmental teams seeking to propose, evaluate and implement new initiatives, and work on other critical projects. This includes support with writing requirements, developing new software and testing. Respond to various internal and external client requests, providing data driven solutions to the problems presented. Incorporate quality checks to proactively detect and correct for errors throughout production processing and analysis. Ensure product quality, stability, and scalability by facilitating code reviews and driving best practices like modular code, unit tests, and incorporating CI/CD workflows. Qualifications Bachelor’s Degree or higher in Mathematics, Statistics, Computer Science, Data Science, Data Engineering or a related field. 3+ years of professional work experience in Statistics, Data Science, and/or related disciplines, with focus on delivering analytical software solutions in a production environment. 3+ years of experience with the following: Manipulating, analyzing and interpreting complex data sources to tell a story from data through analyses Programming in Python, PySpark and SQL for data pipeline development used to support analytics Data visualization with Tableau and/or similar tools Experience working in cloud-based environments such as AWS DevOps tools, code management and CI/CD workflows using Gitlab or similar tools Project management including ability to prioritize multiple assignments Well-organized, clear communication, and an ability to handle multiple competing priorities in a fast-paced environment. Embraces innovation with a readiness to explore new solutions and a commitment to rapid iteration based on customer feedback. Demonstrates strategic thinking, understanding the broader impact of data insights on product and business objectives. Exceptional problem solving skills. Abilities to solve problems independently and within a cross-functional team to resolve issues in the projects. Nice to have: Working Knowledge of statistical tests and procedures such as ANOVA, Chi-squared, Correlation, Regression, and Student t-test. Expertise in querying large datasets with SQL and of working with Oracle/Netezza/Data Warehouse and Data Lake data structures. Critical thinking skills to evaluate results in order to make timely decisions. Additional Information Please be aware that job-seekers may be at risk of targeting by scammers seeking personal data or money. Nielsen recruiters will only contact you through official job boards, LinkedIn, or email with a nielsen.com domain. Be cautious of any outreach claiming to be from Nielsen via other messaging platforms or personal email addresses. Always verify that email communications come from an @nielsen.com address. If you're unsure about the authenticity of a job offer or communication, please contact Nielsen directly through our official website or verified social media channels.",https://mx.linkedin.com/jobs/view/data-scientist-ii-at-nielsen-4378110407,4378110407
DESARROLLADOR CELLS,NEORIS,"Mexico City, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-03-25T12:47:18.801677,100,Engineering,Information Technology,N/A,"EPAM NEORIS es un Acelerador Digital que ayuda a las compañías a entrar en el futuro. Combinamos un profundo conocimiento de industria con el más alto expertise tecnológico en el mercado para crear soluciones personalizadas que permiten superar los desafíos de negocio y generar crecimiento disruptivo. Actualmente estamos buscando Desarrollador Front End CELLS Responsabilidades Desarrollar interfaces escalables utilizando Web Components LitElement (Indispensable) Integrarse a equipos agile/ scrum, colaborando con perfiles multidisciplinarios, práctica clave dentro deL cliente Consumir APIs REST y trabajar con autenticación segura (OAuth2, JWT). Mantener código limpio, modular y orientado a calidad (testing, accesibilidad, performance). Contribuir a la evolución del ecosistema de componentes CELLS. Requerimientos Esquema de trabajo híbrido en la CDMX (Torre reforma/Parques Polanco) Ing. sistemas, tecnologías o símiles (Titulado) Dominio de JavaScript ES6+, HTML5 y CSS3. Experiencia con Web Components (LitElement) Conocimiento de pub/sub, routing y arquitecturas orientadas a eventos. Experiencia desarrollando SPA y microfrontends. Consumo de APIs REST, manejo de OAuth2 / JWT. Buenas prácticas: testing, accesibilidad, performance, Gitflow. Ofrecemos Esquema 100% nominal Prestaciones de Ley Vales de despensa Beneficios adicionales Plan de Desarrollo Profesional Colaboración multicultural Te invitamos a conocernos en http://www.neoris.com, Facebook, LinkedIn, Twitter o Instagram: @NEORIS. Oscar Alberto Lazcano Sánchez ()",https://mx.linkedin.com/jobs/view/desarrollador-cells-at-neoris-4370868574,4370868574
