Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Freelance Data Scraping Engineer (Python),Mindrift,"Monterrey, Nuevo León, Mexico",REMOTE,,Part-time,IT Services and IT Consulting,2026-07-16T14:29:17.017283,25,Other,,,"Mindrift is looking for highly skilled Python Data Scraping Engineers to join the Tendem project and drive specialized data scraping workflows within our hybrid AI + human system. In this role, as an AI Pilot - that's how we refer to this role at Mindrift - you'll collaborate with Tendem Agents that handle repetitive tasks, while you provide critical thinking, domain expertise, and quality control to deliver accurate and actionable results. This part-time remote opportunity is ideal for technical professionals with hands-on experience in web scraping, data extraction and processing. What We Do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Generative AI by tapping into real-world expertise from across the globe. About The Role This is a freelance role for a Tendem project. As a Python Data Scraping Engineer, you'll handle data scraping tasks requiring technical precision for web extraction and processing, utilizing various tools such as our provided Apify and OpenRouter alongside your own resourceful approaches. Key Responsibilities Own end-to-end data extraction workflows across complex websites, ensuring complete coverage, accuracy, and reliable delivery of structured datasets. Leverage internal tools (Apify, OpenRouter) alongside custom workflows to accelerate data collection, validation, and task execution while meeting defined requirements. Ensure reliable extraction from dynamic and interactive web sources, adapting approaches as needed to handle JavaScript-rendered content and changing site behavior. Enforce data quality standards through validation checks, cross-source consistency controls, adherence to formatting specifications, and systematic verification prior to delivery. Scale scraping operations for large datasets using efficient batching or parallelization, monitor failures, and maintain stability against minor site structure changes Compensation On this project, contributors can earn up to $25 per hour equivalent , depending on their level and pace of contribution. Compensation varies across projects depending on scope, complexity, and required expertise. Please note that other projects on the platform may offer different earning levels based on their requirements. How To Get Started Simply apply to this post, qualify, and get the chance to contribute to projects that match your technical skills, on your own schedule. From coding and automation to fine-tuning AI outputs, you'll play a key role in advancing AI capabilities and real-world applications. Requirements At least 3 year of relevant experience in data engineering, web scraping, automation, or software development (required). Bachelor's or Master's Degree in Engineering, Applied Mathematics, Computer Science, or related technical fields is a plus Strong experience in Python web scraping (BeautifulSoup, Selenium or similar), including dynamic content (JS, AJAX, infinite scroll) and APIs via proxies Proven ability to extract data from complex structures (hierarchies, archived pages, inconsistent HTML) Solid background in data cleaning, normalization, and validation, delivering structured datasets (CSV, JSON, Google Sheets) Hands-on experience with LLMs and AI frameworks to enhance automation and problem-solving Strong attention to detail and commitment to data accuracy Self-directed work ethic with ability to troubleshoot independently A link to GitHub is a plus English proficiency: Upper-intermediate (B2) or above (required) Benefits Why this freelance opportunity might be a great fit for you? Work fully remote on your own schedule with just a laptop and stable internet connection. Gain hands-on experience in a unique hybrid environment where human expertise and AI agents collaborate seamlessly — a distinctive skill set in a rapidly growing field. Participate in performance-based bonus programs that reward high-quality work and consistent delivery",https://mx.linkedin.com/jobs/view/freelance-data-scraping-engineer-python-at-mindrift-4441437701,4441437701,,,,,,,,,
Senior Python Data Scraping Engineer (Freelance),Mindrift,"Monterrey, Nuevo León, Mexico",REMOTE,,Part-time,IT Services and IT Consulting,2026-07-16T14:29:17.017292,25,Other,,,"Mindrift is looking for highly skilled Senior Python Data Scraping Engineers to join the Tendem project and drive specialized data scraping workflows within our hybrid AI + human system. In this role, as an AI Pilot - that's how we refer to this role at Mindrift - you'll collaborate with Tendem Agents that handle repetitive tasks, while you provide critical thinking, domain expertise, and quality control to deliver accurate and actionable results. This part-time remote opportunity is ideal for technical professionals with hands-on experience in web scraping, data extraction and processing. What We Do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Generative AI by tapping into real-world expertise from across the globe. This is a freelance role for a Tendem project. As a Senior Python Data Scraping Engineer , you'll handle data scraping tasks requiring technical precision for web extraction and processing, utilizing various tools such as our provided Apify and OpenRouter alongside your own resourceful approaches. Key Responsibilities: Own end-to-end data extraction workflows across complex websites, ensuring complete coverage, accuracy, and reliable delivery of structured datasets Leverage internal tools (Apify, OpenRouter) alongside custom workflows to accelerate data collection, validation, and task execution while meeting defined requirements Ensure reliable extraction from dynamic and interactive web sources, adapting approaches as needed to handle JavaScript-rendered content and changing site behavior Enforce data quality standards through validation checks, cross-source consistency controls, adherence to formatting specifications, and systematic verification prior to delivery Scale scraping operations for large datasets using efficient batching or parallelization, monitor failures, and maintain stability against minor site structure changes Requirements: At least 5+ years of relevant experience in data engineering, web scraping, automation, or software development (required) Bachelor's or Master's Degree in Engineering, Applied Mathematics, Computer Science, or related technical fields is a plus Candidates should have a strong technical foundation and practical experience with scripting, automation, and AI-assisted workflows. We are looking for specialists who can solve non-trivial problems, work confidently with LLMs, and systematically collect, structure, and validate data from diverse sources. A methodical, detail-oriented approach and the ability to work independently are essential Strong experience in Python web scraping (BeautifulSoup, Selenium or similar), including dynamic content (JS, AJAX, infinite scroll) and APIs via proxies Proven ability to extract data from complex structures (hierarchies, archived pages, inconsistent HTML) Solid background in data cleaning, normalization, and validation, delivering structured datasets (CSV, JSON, Google Sheets) Demonstrated experience handling anti-bot mechanisms and dynamic site structures at scale Experience with cloud infrastructure (AWS or equivalent) and containerization (Docker) as part of real workflows Hands-on experience with LLM frameworks (LangChain, OpenRouter, or similar) applied to automation tasks Strong attention to detail and commitment to data accuracy Self-directed work ethic with ability to troubleshoot independently A link to GitHub is a plus English proficiency: Upper-intermediate (B2) or above (required) Project time expectations For this project, tasks are estimated to require around 10-20 hours per week during active phases, based on project requirements. This is an estimate, not a guaranteed workload, and applies only while the project is active. Compensation On this project, contributors can earn up to $25 per hour equivalent , depending on their level and pace of contribution. Compensation varies across projects depending on scope, complexity, and required expertise. Please note that other projects on the platform may offer different earning levels based on their requirements.",https://mx.linkedin.com/jobs/view/senior-python-data-scraping-engineer-freelance-at-mindrift-4441446315,4441446315,,,,,,,,,
Desarrollador Senior Líder,INTERAX,"Monterrey, Nuevo León, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-07-16T14:29:17.017296,126,Consulting,,,"¿QUÉ HARÁ EN ESTE ROL? Liderar el diseño y desarrollo de integraciones entre sistemas empresariales usando SnapLogic y estándares modernos de APIs. La experiencia en transformación de datos y protocolos de autenticación es clave para conectar plataformas SaaS con los sistemas de la organización. HABILIDADES ESENCIALES (No negociables) Dominio comprobado en las siguientes áreas: Desarrollo con APIs SaaS: REST, SOAP y/o GraphQL Protocolos de autenticación y seguridad: OAuth, JWT, SAML Extracción, transformación y preparación de datos (ETL) Manejo de formatos de datos: JSON, XML, CSV Comprensión de modelos de datos y limitantes Fluidez en el idioma inglés para llevar a cabo sesiones de trabajo, presentaciones con stakeholders, documentación, etc. EXPERIENCIA EN HERRAMIENTAS (Deseable o aprendizaje en curva) Deseable experiencia previa en estas tecnologías; SnapLogic: Pipelines, Snaps y Expresiones Scripting en Groovy o JavaScript XSLT y mapeo de mensajes XML/JSON OAuth2, SSL y protocolos de seguridad avanzados Control de versiones con Git y pipelines CI/CD Patrones de integración: lotes, tiempo real, basado en eventos Manejo de errores, logging y monitoreo de integraciones Message queues y brokers para integración entre fuente/destino CONOCIMIENTO ADICIONAL SAP Integration Suite: CPI/iFlows, Gestión de API SAP BTP, IDoc y gestión de transportes",https://mx.linkedin.com/jobs/view/desarrollador-senior-l%C3%ADder-at-interax-4430750273,4430750273,,,,,,,,,
Data Engineer,INTERAX,"Monterrey, Nuevo León, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-07-16T14:29:17.017298,178,Consulting,,,"🚀 Data Engineer ¿Te apasiona transformar datos en soluciones de alto impacto para el negocio? Estamos buscando un(a) Data Engineer que quiera formar parte de proyectos estratégicos de transformación digital, diseñando plataformas de datos modernas y escalables que permitan convertir grandes volúmenes de información en conocimiento accionable. Lo que harás en tu día a día 🔹 Diseñar y desarrollar pipelines de datos escalables y de alto rendimiento. 🔹 Construir soluciones de integración y transformación de datos bajo arquitecturas ETL/ELT. 🔹 Implementar y optimizar procesos utilizando BigQuery, Dataflow, Cloud Storage y Pub/Sub. 🔹 Diseñar modelos de datos analíticos, relacionales y dimensionales. 🔹 Integrar información proveniente de ecosistemas SAP y plataformas cloud. 🔹 Implementar controles de calidad, linaje, gobernanza y monitoreo de datos. 🔹 Colaborar con equipos multidisciplinarios para habilitar capacidades analíticas avanzadas y casos de uso de negocio. Lo que buscamos en ti ✔ Más de 5 años de experiencia como Data Engineer. ✔ Dominio avanzado de SQL (SQL Server y BigQuery). ✔ Experiencia sólida en Google Cloud Platform (GCP). ✔ Conocimientos avanzados de Python para automatización y transformación de datos. ✔ Experiencia diseñando arquitecturas modernas de datos y soluciones escalables. ✔ Conocimiento de prácticas de DataOps, CI/CD y gobierno de datos. ✔ Capacidad para resolver problemas complejos y transformar requerimientos de negocio en soluciones técnicas de alto valor. Si buscas un reto donde puedas impulsar soluciones de datos de clase empresarial y trabajar con tecnologías líderes en la industria, ¡queremos conocerte!",https://mx.linkedin.com/jobs/view/data-engineer-at-interax-4429738045,4429738045,,,,,,,,,
Data Modeler,Accenture México,"Monterrey, Nuevo León, Mexico",REMOTE,,Full-time,Business Consulting and Services,2026-07-16T14:29:17.017300,25,Information Technology,,,"DARE TO BE A PART OF THE CHALLENGE! COME AND JOIN OUR TEAM TOGETHER WE CAN MAKE THE DIFFERENCE! Did you know that Accenture is leading the digital transformation in the World? Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Our main purpose is to collaborate with our clients, so they can become high-performance businesses. Accenture is present in more than 200 cities, 49 countries and approximately 732,000 employees worldwide. Offer Career development according to your profile and interests. Work in one of the best companies and feel proud. Access to an innovative methodology and tools. Direct contact with experts worldwide. Use of work schemes and cutting-edge technologies. Constant training. Work environment based on teamwork and collaboration. Participation in International Projects Accenture does not discriminate based on race, religion, color, sex, age, disability, nationality, sexual orientation, gender identity or expression, or for any other reason covered by local law. As a Data Modeler, you will be responsible for working closely with key business representatives, data owners, end users, application designers, and data architects to model both current and new data. Your day-to-day activities will involve analyzing data requirements, designing data structures, and ensuring alignment with business needs. You are expected to be a subject matter expert, collaborate effectively with and manage the team to perform, take responsibility for team decisions, engage with multiple teams, and contribute to key decisions. Providing solutions to problems that impact multiple teams will be a critical part of your role. Master proficiency in Data Modeling Techniques and Methodologies is required, specifically Medallion architecture. Financial Industry experience is highly desirable. Proficient utilization of Erwin or similar data modeling tool is mandatory. Master proficiency in AI & Data Processes, Data Quality Tools & Methods, Data Taxonomy, and AI & Data Strategy is suggested. Tasks: Develop and refine data models that support business objectives and enhance data usability across the organization. Collaborate with cross-functional teams to ensure data architecture aligns with strategic goals and operational requirements. Analyze complex data sets to identify patterns and opportunities for improving data management and quality. Support less experienced colleagues by sharing expertise and providing guidance on data modeling best practices. Contribute to the continuous improvement of data governance and data strategy initiatives to elevate overall data quality.",https://mx.linkedin.com/jobs/view/data-modeler-at-accenture-m%C3%A9xico-4440638479,4440638479,,,,,,,,,
Arquitectura de Datos e IA,Azkait,"Monterrey, Nuevo León, Mexico",HYBRID,,Full-time,"Technology, Information and Internet",2026-07-16T14:29:19.045550,25,Design,"Art/Creative,",Information Technology,"Azkait es una empresa Mexicana que busca y conecta el mejor talento IT con empresas Latinoamericanas y de Estados Unidos. Estamos en la búsqueda de tu talento como Lead Data Architect - AI Requisitos: Licenciatura o Ingeniería en Sistemas Computacionales, Informática o afín, pasante / titulado. Inglés conversacional intermedio - avanzado. Experiencia mayor a 5 años implementando arquitecturas de datos en ambientes productivos. Experiencia diseñando arquitecturas de Big Data (Hadoop, Spark o Flink) Dominio avanzado de Python y SQL para procesamiento de datos Experiencia implementando soluciones de Machine Learning o IA Experiencia con herramientas ETL (Talend, NiFi o Informatica) Experiencia en plataformas Cloud (AWS, Azure o Google Cloud) Experiencia liderando equipos técnicos o proyectos de datos Beneficios: Prestaciones de Ley y Superiores Esquema de contratación 100% nómina Sueldo competitivo Aguinaldo de 30 días Prima Vacacional Fondo de Ahorro Vales despensa Ayuda de Gastos escolares Vacaciones de Ley Seguro de Vida SGMM Familiar Plan de pensiones (Opcional) Lugar de trabajo y esquema de trabajo: Modalidad de trabajo Híbrida: 3 días oficina, 2 días remoto. Oficinas ubicadas en Sendero San Jerónimo, Monterrey, N.L.",https://mx.linkedin.com/jobs/view/arquitectura-de-datos-e-ia-at-azkait-4440285851,4440285851,,,,,,,,,
Gerencia de Datos y Analítica,Fuentebuena,"Centro de San Pedro Garza García, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Financial Services,2026-07-16T14:29:19.045552,25,Other,,,"En Fuentebuena seguimos creciendo y queremos sumar a nuestro equipo a un(a) Gerente de Datos y Analítica que nos ayude a fortalecer una cultura basada en datos e innovación. Misión Liderar la estrategia de Datos y Analítica de la organización, impulsando el uso de Inteligencia Artificial, fortaleciendo el gobierno de datos y desarrollando soluciones que apoyen la toma de decisiones y la optimización de procesos financieros. Buscamos Experiencia En Liderazgo de equipos de Ingeniería o Ciencia de Datos. Implementación de proyectos de IA y Machine Learning en producción. Arquitecturas modernas de datos en la nube (Data Lakehouse, Data Mesh o Microsoft Fabric). SQL, Python, Spark y herramientas de orquestación como Airflow o dbt. Power BI, Tableau o Looker. Gobierno de datos, calidad, seguridad y normativas de protección de datos. Experiencia en el sector financiero (crédito, arrendamiento, riesgos o servicios financieros). Perfil Ideal Licenciatura o Ingeniería en Sistemas, Computación, Actuaría o carrera afín. Deseable Maestría en Ciencia de Datos o Inteligencia Artificial. Inglés intermedio. Competencias Que Valoramos Visión estratégica. Pensamiento crítico. Influencia y negociación. Enfoque en resultados. Ética profesional. Liderazgo y desarrollo de talento. Si buscas formar parte de una empresa donde podrás liderar la evolución tecnológica y generar un impacto estratégico a través de los datos, ¡queremos conocerte!",https://mx.linkedin.com/jobs/view/gerencia-de-datos-y-anal%C3%ADtica-at-fuentebuena-4438711712,4438711712,,,,,,,,,
Collections analytics lead,Banco Falabella,"Monterrey, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Financial Services and Banking,2026-07-16T14:29:19.045557,25,Finance,,,"¿Te apasiona transformar los datos en decisiones estratégicas que impacten directamente al negocio? 📊✨ En [Nombre de la Empresa] estamos buscando a nuestro/a próximo/a Coordinador de Estrategias y Datos de Cobranza para unirse al equipo de Riesgo. Si eres un/a profesional analítico/a, con habilidades avanzadas en manejo de datos (SQL, Power BI, Excel) y te entusiasma diseñar estrategias inteligentes para optimizar la recuperación de cartera, ¡este reto es para ti! 🎯 ¿Cuál será tu principal misión? Analizar, monitorear y evaluar el desempeño de nuestras estrategias de cobranza en las distintas etapas de mora. Serás la mente estratégica detrás de la segmentación de clientes, la optimización de recursos y la generación de recomendaciones clave basadas en datos para maximizar la recuperación de cartera. 💼 Tus principales responsabilidades: Monitorear y evaluar el desempeño de las estrategias de cobranza y sus KPI's financieros y operativos (Roll Rate, Cure Rate, Contact Rate, etc.). Analizar el comportamiento de los clientes y segmentos de cartera para identificar oportunidades de mejora. Evaluar campañas de contacto omnicanal (llamadas, SMS, WhatsApp, e-mail, agencias externas). Diseñar dashboards y reportes ejecutivos en herramientas de visualización para la alta dirección. Colaborar de la mano con las áreas de Riesgo, BI, Operaciones y Tecnología para implementar iniciativas estratégicas. Liderar pruebas piloto y medir nuevas estrategias y modelos de contacto. 🎓 ¿Qué buscamos en ti? Formación: Profesionales de Ingeniería Industrial, Sistemas, Actuaría, Economía, Matemáticas Aplicadas, Estadística o carreras afines. (Deseable Diplomado o especialización). Experiencia: Entre 3 y 5 años en análisis de cobranza, riesgo, inteligencia de negocios (BI) o áreas altamente analíticas. Análisis de Datos: Experiencia sólida manejando bases de datos y grandes volúmenes de información. Herramientas Técnicas: Excel avanzado (indispensable). SQL nivel intermedio o avanzado (indispensable). Power BI, Tableau u otras herramientas de visualización de datos (indispensable). Deseable: Conocimientos en Python, R, GCP o Looker. Conocimientos del negocio: Procesos de cobranza, segmentación de cartera y entendimiento de indicadores de recuperación (deseable). 💡 ¿Qué competencias te harán brillar en el rol? Pensamiento estratégico y capacidad analítica avanzada. Orientación a resultados y proactividad. Excelentes habilidades de organización y atención al detalle. Adaptabilidad al cambio y resolución de problemas. 🌟 ¿Qué ofrecemos? Esquema Híbrido Sueldo competitivo Prestaciones superiores a la ley Excelente ambiente laboral INTERESADOS POSTULARSE POR ESTE MEDIO ADJUNTANDO CV",https://mx.linkedin.com/jobs/view/collections-analytics-lead-at-banco-falabella-4441247808,4441247808,,,,,,,,,
BI Analyst,The HEINEKEN Company,"Monterrey, Nuevo León, Mexico",HYBRID,,Full-time,Food and Beverage Services,2026-07-16T14:29:19.045559,200,Research,"Analyst,",Information Technology,"Job Purpose Support the design and build of operational, process performance and management reports and BI data models for the different domains for the DBB solution. Roles & Responsabilities Being part of a team of BI business analysts, support the development and design for the integrated management reports, operational reports and process performance insights that the OpCos need to analyse their business and process performance and support in decision making Working closely with the DBB Data and Technology workstreams on fit-for-purpose data models and technology solutions to enable the workstream deliverables Working closely with the other teams with DBB Business Solutions workstream to capture the process performance requirements from a functional/process perspective Working closely with the Global Standing Organisation and the Global Functions to incorporate the functional reporting requirements, standards and templates into the reporting deliverables Building relationships with OpCo Finance teams to create engagement, improve the design and transfer understanding of the solution to the ultimate user base Ensuring the designed solution is fit for purpose and effectively tested from a functional and user perspective. Working closely with the Business Change team to ensure the changes are effectively delivered and supported post-Go Live for the Pilot OpCos. This would include helping to design and deliver training, overseeing development of Standard Operating Procedures and supporting other transition tasks as required. Other Fields Of Expertise Extensive exposure to reporting solutions (e.g. PowerBI, SAC), experience with data management and business process management, incl. process improvement and process mining. OpCo knowledge required.",https://mx.linkedin.com/jobs/view/bi-analyst-at-the-heineken-company-4432590070,4432590070,,,,,,,,,
Calculation Engine Developer,Carrier,"Santa Catarina, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Wholesale Building Materials,2026-07-16T14:29:19.045562,25,Engineering,Information Technology,,"About Carrier Carrier Global Corporation, global leader in intelligent climate and energy solutions, is committed to creating innovations that bring comfort, safety and sustainability to life. Through cutting-edge advancements in climate solutions such as temperature control, air quality and transportation, we improve lives, empower critical industries and ensure the safe transport of food, life-saving medicines and more. Since inventing modern air conditioning in 1902, we lead with purpose: enhancing the lives we live and the world we share. We continue to lead because of our world-class, inclusive workforce that puts the customer at the center of everything we do. For more information, visit corporate.carrier.com or follow Carrier on social media at @Carrier. About The Role The Calculation Engine Developer will develop, coordinate and conduct complex tests and debugs control and diagnostic systems, makes recommendations on changes in the selection and application of software production components to management, implements major components, presents designs review, and coordinates with other organizations. Carrier is seeking a passionate and experienced Calculation Engine Developer to join our Modeling and Simulation team. This role is critical to the development and deployment of best‑in‑class calculation platforms that support Carrier’s commercial HVAC equipment portfolio. In this position, you will apply advanced thermodynamics, heat transfer, and numerical methods to the development of robust, scalable calculation engines that enable optimized product selection and superior customer solutions. You will collaborate closely with marketing, product engineering, and global stakeholders to translate customer and business needs into high‑performance engineering models. Key Responsibilities As a Calculation Engine Developer , you'll be responsible for: Design, develop, and maintain state‑of‑the‑art calculation engines that support Carrier’s commercial HVAC product offerings and sales tools. Apply expertise in heat transfer, thermodynamics, and numerical methods to develop accurate and reliable engineering algorithms. Collaborate with optimization engineers to develop advanced algorithms that enable optimal system selection and performance predictions. Work cross‑functionally with marketing, product engineering, and global teams to understand customer requirements and translate them into technical solutions. Support the integration and deployment of calculation engines into Carrier’s modeling and configuration platforms. Ensure model accuracy, robustness, scalability, and maintainability through validation, testing, and continuous improvement. Drive resolution of complex technical challenges related to numerical stability, convergence, model accuracy, and computational performance Define and enforce best practices for calculation engine development, including numerical methods, data structures, and integration patterns Requirements We are looking for people who are with deep knowledge and highly developed technical expertise. If this is you, get in touch. As a Minimum You Must Have Master’s degree or PhD in Thermal Engineering, Refrigeration and Air‑Conditioning, Fluid Machinery, or a related engineering discipline. Minimum of 2+ years of relevant engineering experience with a Master’s degree (or equivalent experience with a PhD). Strong foundational knowledge of: Heat transfer Thermodynamics Numerical analysis Nonlinear algebraic and differential equation systems Hands‑on programming experience in one or more of the following: Python, Modelica, C++ or related programming languages. Engineering experience in design, analysis, or application of HVAC/R or power plant equipment. Strong verbal and written communication skills. Proven ability to collaborate effectively across functions and global teams. Ability to work independently while thriving in a collaborative team environment. Although not necessary, it would be nice if you have: Experience developing and maintaining software across multiple programming languages. Experience leading or mentoring technical teams or delivering engineering tools/models to meet stakeholder requirements. Familiarity with optimization techniques, simulation platforms, or product configuration systems. Benefits We offer a competitive total rewards package that may include other benefits and well‑being programs. Offerings vary by role and location and are designed to support employees’ health, security, and success. If you require a reasonable accommodation to complete the application process, participate in an interview, or otherwise engage in the hiring process, please contact us at Carrier.Recruiting@carrier.com. We will make every effort to meet your needs in accordance with applicable laws. Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice Click on this link to read the Job Applicant's Privacy Notice",https://mx.linkedin.com/jobs/view/calculation-engine-developer-at-carrier-4433251589,4433251589,,,,,,,,,
