Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Senior Data Engineer (SQL Expert)/ insurance sector,InfoVision Inc.,"Monterrey, Nuevo León, Mexico",REMOTE,,Full-time,IT Services and IT Consulting,2026-04-22T12:48:56.819396,27,Information Technology,N/A,N/A,"🚀 Infovision is a global IT services company dedicated to providing innovative solutions that drive digital transformation and enhance operational efficiency. We foster a collaborative environment that empowers our teams to grow, while working on impactful projects with leading client. Role Overview We are seeking a highly skilled Senior SQL Developer to design, optimize, and maintain critical data solutions. This role is pivotal in bridging core insurance systems with analytics platforms, ensuring that policy, claims, and underwriting data are accurate, efficient, and accessible for strategic decision-making. If you have experience in P&C (Property & Casualty) within the insurance industry, we want to hear from you. This role is specifically designed for your expertise! Key Responsibilities: 1. Advanced SQL Development & Performance Engineering Develop, optimize, and maintain complex SQL queries, stored procedures, and high-performance database objects. Execute ETL processes (Extraction, Transformation, and Loading) using SQL-based pipelines to ensure seamless data flow. Maximize database performance through proactive query tuning, advanced indexing strategies, and execution plan analysis. Ensure data integrity and consistency across multiple core systems and analytics platforms. 2. Data Management & Architecture Manage large-scale structured datasets , specifically focusing on Underwriting, Claims, Policy, and Billing data. Design and document scalable data models, database schemas, and technical specifications. Collaborate on data integration between legacy systems, data warehouses, and modern cloud data platforms. 3. Analytics & Business Stakeholder Support Provision optimized datasets for Actuarial, Claims Analytics, and Operational reporting teams. Support BI tools and dashboards by ensuring accurate transformation logic and high data availability. Partner with business analysts and stakeholders to translate complex business requirements into technical data solutions. Required Qualifications: Technical Expertise Experience: 5+ years of hands-on SQL development in large-scale enterprise environments. RDBMS Mastery: Strong experience with SQL Server, PostgreSQL, Oracle, or similar relational databases. Advanced SQL: Expert-level knowledge of complex joins, window functions, CTEs, and query optimization. Database Programming: Proficient in creating robust stored procedures, triggers, and views. Modeling: Solid understanding of data modeling, normalization, and Data Warehousing concepts. Domain & Industry Experience: Insurance Sector: Strong experience with insurance data (Claims, Policy, Underwriting, Billing) is highly preferred. Methodology: Proven experience working within Agile development processes and sprint cycles. Preferred & Nice-to-Have Skills: Insurance Platforms: Experience with Duck Creek or other core insurance platforms. Cloud Platforms: Exposure to Snowflake, Azure, AWS, or GCP data environments. Data Engineering: Familiarity with Python, PySpark, or modern ETL orchestration tools. Visualization: Experience supporting BI tools such as Power BI, Tableau, or Looker. Compliance: Knowledge of data governance and regulatory reporting requirements in the insurance industry. Soft Skills: Problem Solving: Exceptional analytical skills to resolve complex data logic issues. Communication: Excellent documentation skills and the ability to explain technical concepts to non-technical teams. Global Collaboration: Ability to work effectively in distributed offshore/onshore team structures. What we offer: 💰 Competitive salary & benefits – Including attractive legal and above-the-law perks. 🤝 Collaborative, innovative work environment. 📈 Career growth opportunities & skill development. 🏡 Flexible remote work options. If you’re ready to take the next step in your career and join a dynamic, forward-thinking team, apply today! Contact: abdi.bernal@infovision.com The position is not eligible for employment-based visa/immigration sponsorship.",https://mx.linkedin.com/jobs/view/senior-data-engineer-sql-expert-insurance-sector-at-infovision-inc-4403992911,4403992911
Calculation Engine Developer,Carrier,"Santa Catarina, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Wholesale Building Materials,2026-04-22T12:48:58.343867,25,Engineering,Information Technology,N/A,"Build a career with confidence Carrier Global Corporation, global leader in intelligent climate and energy solutions is committed to creating solutions that matter for people and our planet for generations to come. From the beginning, we've led in inventing new technologies and entirely new industries. Today, we continue to lead because we have a world-class, diverse workforce that puts the customer at the center of everything we do. About The Role Carrier is seeking a passionate and experienced Calculation Engine Developer to join our Modeling and Simulation team. This role is critical to the development and deployment of best‑in‑class calculation platforms that support Carrier’s commercial HVAC equipment portfolio. In this position, you will apply advanced thermodynamics, heat transfer, and numerical methods to develop robust, scalable calculation engines that enable optimized product selection and superior customer solutions. You will collaborate closely with marketing, product engineering, and global stakeholders to translate customer and business needs into high‑performance engineering models. Key Responsibilities In this role, you will: Design, develop, and maintain state‑of‑the‑art calculation engines that support Carrier’s commercial HVAC product offerings and sales tools. Apply expertise in heat transfer, thermodynamics, and numerical methods to develop accurate and reliable engineering algorithms. Collaborate with optimization engineers to develop advanced algorithms that enable optimal system selection and performance predictions. Work cross‑functionally with marketing, product engineering, and global teams to understand customer requirements and translate them into technical solutions. Support the integration and deployment of calculation engines into Carrier’s modeling and configuration platforms. Ensure model accuracy, robustness, scalability, and maintainability through validation, testing, and continuous improvement. Contribute to technical documentation and knowledge sharing across teams. Required Qualifications Master’s degree in Thermal Engineering, Refrigeration and Air‑Conditioning, Fluid Machinery, or a related engineering discipline. Minimum of 2+ years of relevant engineering experience with a Master’s degree Strong foundational knowledge of: Heat transfer Thermodynamics Numerical analysis Nonlinear algebraic and differential equation systems Hands‑on programming experience in one or more of the following: Python, Modelica, C++ or related programming languages. Engineering experience in design, analysis, or application of HVAC/R or power plant equipment. Strong verbal and written communication skills. Proven ability to collaborate effectively across functions and global teams. Ability to work independently while thriving in a collaborative team environment. Preferred Qualifications Experience developing and maintaining software across multiple programming languages. Experience leading or mentoring technical teams or delivering engineering tools/models to meet stakeholder requirements. Familiarity with optimization techniques, simulation platforms, or product configuration systems. Benefits We are committed to offering competitive benefits programs for all of our employees, and enhancing our programs when necessary. Have peace of mind and body with our health insurance Drive forward your career through professional development opportunities Our commitment to you Our greatest assets are the expertise, creativity and passion of our employees. We strive to provide a great place to work that attracts, develops and retains the best talent, promotes employee engagement, fosters teamwork and ultimately drives innovation for the benefit of our customers. We strive to create an environment where you feel that you belong, with diversity and inclusion as the engine to growth and innovation. We develop and deploy best-in-class programs and practices, providing enriching career opportunities, listening to employee feedback and always challenging ourselves to do better. This is The Carrier Way . Join us and make a difference. Apply Now! Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice Click on this link to read the Job Applicant's Privacy Notice",https://mx.linkedin.com/jobs/view/calculation-engine-developer-at-carrier-4402711880,4402711880
Senior Integration and Orchestration Engineer,Chubb,"Monterrey, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Insurance,2026-04-22T12:48:58.343873,25,Engineering,Information Technology,N/A,"Job Description We're reimagining software delivery at Chubb and are in search of engineers who are motivated and interested in continuous delivery, blue/green deployments with zero downtime, and cloud native applications. We envision a world where commits are atomic, reviews are regular on every PR and merges get deployed automatically, but we need your help. Come join us on our mission is to make engineers' lives easier and transform an insurance company into a software company that sells insurance. Responsibilities: Architect, design, and implement solutions to modernize our existing technology stack to support cloud-native development. Enable continuous integration and continuous delivery (CI/CD) pipelines to streamline the application deployment process. Leverage Infrastructure as Code tools to implement desired state configuration, implement and deliver environments on demand. Collaborate with software engineers, quality assurance teams, and product owners to gather requirements and provide technical guidance for new features and enhancements. Optimize application performance and scalability by adopting best practices and emerging technologies, including microservices architecture and containerization (Docker, Kubernetes). Ensure application security and compliance with industry standards and best practices. Monitor system performance and reliability, proactively identifying and resolving issues. Develop and maintain technical documentation, including architecture diagrams, CI/CD workflows, and API specifications. Train and support development teams on new tools, processes, and technologies adopted. Stay up to date with industry trends and emerging technologies, making recommendations for improvements and innovations. Qualifications QUALIFICATIONS Bachelor’s degree in Computer Science, Software Engineering, or a related field, or equivalent experience. Proven experience as a Platform Engineer or a similar role. Strong understanding of modern software development practices, including agile methodologies, CI/CD, and DevOps principles. Proficiency in cloud platforms such as AWS, Azure, or Google Cloud, including experience with cloud-native application development. We use Azure but Azure-specific experience is not required. Solid experience with containerization and orchestration technologies (Docker, Kubernetes). Familiarity with modern microservices architecture and service-oriented architecture (SOA). Knowledge of source control systems (e.g., Git), configuration management tools, and infrastructure as code (IaC) practices (e.g., Ansible, Terraform, Azure Resource Manager). Strong problem-solving skills and the ability to work independently and collaboratively in a fast-paced environment. Excellent communication skills, with the ability to convey complex technical concepts to non-technical stakeholders. Preferred Qualifications: Comfortable with one or more languages (NET, JAVA, Golang, NodeJS, Python …). Experience with unit test and/or automated test frameworks (xUnit, Junit, PyTest, Selenium, Postman, SpecFlow/Cucumber/Behave…). Experience with migrating legacy applications to cloud-native architectures. Knowledge of serverless computing, event-driven architecture, and other modern application paradigms. Familiarity with observability/monitoring tools (e.g., OpenTelemetry, Dynatrace, AppInsights, Prometheus, …) and logging solutions (e.g., ELK Stack, Splunk).",https://mx.linkedin.com/jobs/view/senior-integration-and-orchestration-engineer-at-chubb-4404912272,4404912272
Data Scientist,HEINEKEN MÉXICO,"Monterrey, Nuevo León, Mexico",ON-SITE,Entry level,Full-time,Food and Beverage Services,N/A,25,Engineering,Information Technology,N/A,"HEINEKEN MÉXICO represents the brewing group with the longest tradition in Mexico since its founding in 1890, with a team in Mexico of more than 18,000 employees. Our company values include bringing fun to the lives of our consumers and collaborators by promoting our products responsibly and fostering an environment where people can fully unlock their full potential and enjoy their work. We have a passion for quality in everything we do, we invest in our people, new technologies and continuous improvement processes in our organization. Furthermore, we respect the individual, society and the environment, committing ourselves to the communities where we operate, respecting the Universal Declaration of Human Rights, and following the laws of the countries in which we are operate. At HEINEKEN, we brew great beers and we build great brands. We are committed to surprising and exciting our consumers and employees everywhere. We have a proud history and heritage in brewing and in our communities. With operations in over 70 markets globally, we are the world's most international brewer. We Go Places! How about you? Location: Monterrey Function: Information Services Sub Function: Digital & Technology - Master Data Management Type of Contract: Permanent Main Responsibilities Assist in developing and implementing predictive models and machine learning algorithms to address business challenges and support strategic goals. Collaborate with Analytics team to analyze datasets and extract actionable insights. Evaluate model performance and iterate to enhance accuracy and reliability. Work with cross-functional teams to gather requirements and ensure alignment with business needs. Design and conduct experiments to test hypotheses and validate estimated benefits. Requirements Education: Bachelor´s degree in Data Science, Physics, Computer Science or similar. Experience: 1-2 years in Advanced Analytics roles. Technical capabilities: Proficiency in SQL. Proficient in Python programming. Data visualization platforms (PowerBi). Cloud platforms (Azure and Databricks) Excellent written and verbal English. At HEINEKEN México our commitment is to respect people, society and the environment, we are against any discriminatory practice of religion, sex, political tendency, socioeconomic level or ethnic origin.",https://mx.linkedin.com/jobs/view/data-scientist-at-heineken-m%C3%A9xico-4404921642,4404921642
Sr. Data Scientist,Empresa Confidencial,"Monterrey, Nuevo León, Mexico",ON-SITE,Mid-Senior level,Full-time,Food and Beverage Services,2026-04-22T12:49:01.207428,25,Project Management,N/A,N/A,"Vacante Confidencial | Gerente de Datos y Analítica Industria de Alimentos Empresa líder del sector industrial y de producción de alimentos , con operaciones consolidadas y presencia en mercados nacionales e internacionales, se encuentra en búsqueda de un(a) Gerente de Datos y Analítica . Buscamos un perfil con fuerte orientación analítica y estratégica, capaz de transformar información en conocimiento accionable para apoyar la toma de decisiones, mejorar la planeación del negocio y fortalecer la gestión basada en datos. Propósito del puesto Liderar la gestión, análisis y visualización de información clave del negocio, desarrollando herramientas analíticas y modelos de datos que permitan monitorear indicadores estratégicos, optimizar la planeación operativa y apoyar la toma de decisiones de la organización. Perfil que buscamos Formación profesional en áreas analíticas como Ingeniería, Estadística, Matemáticas, Actuaría, Economía o disciplinas afines. Experiencia desarrollando modelos de análisis, reportes ejecutivos o herramientas de inteligencia de negocio en entornos industriales o de producción. Capacidad para transformar grandes volúmenes de información en insights claros para la toma de decisiones . Experiencia trabajando con herramientas de visualización y análisis de datos (Power BI, Tableau o similares) y manejo avanzado de hojas de cálculo. Habilidad para colaborar con áreas operativas, financieras y estratégicas para interpretar datos y generar recomendaciones de negocio . Interés por impulsar la cultura de decisiones basadas en datos dentro de la organización. Ofrecemos Prestaciones superiores a las de ley",https://mx.linkedin.com/jobs/view/sr-data-scientist-at-empresa-confidencial-4404907595,4404907595
Software Engineer - Monterrey,John Deere,"Garza García, Nuevo León, Mexico",ON-SITE,N/A,Full-time,Machinery Manufacturing,2026-04-22T12:49:01.207431,25,Engineering,Information Technology,N/A,"There are 7 billion people on this planet. And by 2050, there will be 2 billion more... many moving into urban centers at an unprecedented rate. Making sure there is enough food, fiber and infrastructure for our rapidly growing world is what we’re all about at John Deere. And it’s why we’re investing in our people and our technology like never before in our more than 185 - year history. Here the world’s brightest minds are tackling the world’s biggest challenges. If you believe one person can make the world a better place, we’ll put you to work. RIGHT NOW. Title: Software Engineer - Monterrey Primary Location: Garza Garcia Function: Product Engineering (CA) John Deere is a foremost leader in the ag equipment business, and we continue to put a solid stamp on other industries. For over 185 years, the company’s portfolio of groundbreaking products has grown to include industries related to and outside of agriculture, including Turf, Construction and Forestry and Wind Technologies. The image of John Deere is no longer that of a signature green tractor meandering across a field; it’s been replaced with an image of acceleration, swift progress, and innovative leaping toward the company’s 200th year. The product line alone serves as proof with advances in machine performance, equipment automation, fleet management, and John Deere’s ongoing investment in emerging markets. Note: All candidates should have their tax situation certificate (Constancia de Siituación Fiscal) up to date with the salary regime to be eligible for the hiring process. Main Responsabilites Develop and test high-quality software features in C++ on embedded controllers in a Linux environment. Investigate embedded software issues and implement sustainable solutions. Collaborate with system engineers, architects, and cross-functional teams to define requirements, analyze potential impacts, and drive for results. Operate on an Agile scrum team on a variety of features with direction from technical leads. What Skills You Need Expertise in embedded software development. Expertise in C++ or similar language. Ability to analyze complex systems, identify issues, and implement sustainable solutions. Communication and collaboration skills on a diverse, distributed team. What Makes You Stand Out Knowledge of scripting languages (Python, Bash, CMake, etc.) Experience in a Linux environment. Experience with real-time, embedded, multithreaded systems. Understanding of wireless communications (Cellular, Wi-Fi, Bluetooth). Experience in Agile software development processes. Exposure to Internet of Things (IoT) and telematics. Ability to learn quickly, adapt, and communicate cross-functionally. Education Bachelor of Computer Science, Mechatronics or Similar Engineering Degree. This position will be posted for a minimum of 10 business days and unposted when a qualified pool of candidates is achieved. Candidates must have the necessary work permits to work in the country.",https://mx.linkedin.com/jobs/view/software-engineer-monterrey-at-john-deere-4404233246,4404233246
Performance Analyst,CHRISTUS Excellence and Innovation Center,Monterrey Metropolitan Area,ON-SITE,Associate,Full-time,Hospitals and Health Care,2026-04-22T12:49:01.207434,25,Business Development,N/A,N/A,"Description The Performance Analyst role focuses on analyzing and optimizing business processes by documenting workflows, identifying inefficiencies, and supporting the implementation of improvement initiatives that enhance operational performance. Key Responsibilities Document and analyze current business processes using process modeling tools and flowcharts. Identify opportunities for improvement within existing processes and provide recommendations to increase efficiency and effectiveness. Support the collection, analysis, and interpretation of process performance data using tools such as Excel, Power BI, or other analytics software. Collaborate with cross-functional teams to ensure effective execution of improvement initiatives. Assist in the implementation of process optimization projects, including tasks follow-ups and communication of project progress and results. Apply project management and continuous improvement methodologies such as Agile, Lean, Six Sigma, or PMP. General Knowledge/Competencies Strong communication and collaboration skills. Proficiency in Microsoft Office tools, including Excel, Power BI, and PowerPoint. Basic knowledge in agile and continuous improvement methodologies (Lean, Six Sigma). Strong analytical and quantitative thinking skills. Green Belt certification is preferred. Requirements Education: Bachelor’s degree in industrial engineering or equivalent. Technical English proficiency. Experience Minimum of 2 years of experience using Lean Six Sigma tools. Minimum of 2 years of experience participating in projects as a consultant or project team member. Please add your resume when apply. Thank you!",https://mx.linkedin.com/jobs/view/performance-analyst-at-christus-excellence-and-innovation-center-4403998424,4403998424
Data Engineer II,Johnson Controls,"San Pedro Garza García, Nuevo León, Mexico",ON-SITE,N/A,Full-time,Industrial Machinery Manufacturing,2026-04-22T12:49:01.207437,25,Information Technology,N/A,N/A,"What you will do? Join us in the Procurement Execution Center (PEC) as a Data Engineer as part of a is a diverse team of data and procurement individuals. In this role, you will be responsible for deploying supporting the E2E management of our data, including: ETL/ELT, DW/DL, data staging, data governance, and manage the different layers of data required to ensure a successful BI & Reporting for the PEC. This role will work with multiple types of data, spreading across multiple functional areas of expertise, including Logistics, MRO & Energy, Travel, Professional Services, among others. How you will do it? Deploy data ingestion processes through Azure Data Factory to load data models as required into Azure Synapse. Build and design ETL/ELT processes with Azure Data Factory (ADF) and/or Python, which once deployed, will require to be executed daily and weekly. Assemble large, complex data sets that meet functional / non-functional business requirements. Build the infrastructure required for optimal ETL/ELT of data from a wide variety of data sources using Azure SQL and ADF. Develop data models that enable DataViz, Reporting and Advanced Data Analytics, striving for optimal performance across all data models. Maintain conceptual, logical, and physical data models along with corresponding metadata. Manages the DevOps pipeline deployment model, including automated testing procedures Deploys data stewardship and data governance across our data warehouse, to cleanse and enhance our data, using knowledge bases and business rules. Performs the necessary data ingestion, cleansing, transformation, and coding of business rules to support annual Procurement bidding activities. Support the deployment of a global data standard for Logistics. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader. Support Rate Repository management as required (including Rate Card uploads to our DW). Other Procurement duties as assigned. What are we looking for? Bachelor’s degree in related field (Engineering, Computer Science, Data Science or similar) 3+ years of relevant experience in BI Engineering, data modeling, data engineering, software engineering or other relevant roles. Strong SQL knowledge and experience working with relational databases. Knowledge in DW/DL concepts, data marts, data modeling, ETL/ELT, data quality/stewardship, distributed systems and metadata management. Experience building and optimizing data pipelines, architectures, and data sets. Azure Data Engineering certification preferred (DP-203) ETL/ELT development experience (3+ years). SSIS or ADF are preferred. Ability to resolve ETL/ELT problems by proposing and implementing tactical/Strategic solutions. Strong project management and Organizational skills. Experience with object-oriented function scripting languages: Python, Scala, C#, etc. Experience with NoSQL databases is a plus to support the transition from On-Prem to Cloud. Excellent problem solving, critical thinking, and communication skills Relevant experience with Azure DevOps (CI/CD, git/repo management) is a plus Due to the global nature of the role, proficiency in English language is a must",https://mx.linkedin.com/jobs/view/data-engineer-ii-at-johnson-controls-4401956535,4401956535
Calculation Engine Engineer,Carrier,"Santa Catarina, Nuevo León, Mexico",ON-SITE,Associate,Full-time,Wholesale Building Materials,2026-04-22T12:49:01.207440,25,Engineering,Information Technology,N/A,"Build a career with confidence Carrier Global Corporation, global leader in intelligent climate and energy solutions is committed to creating solutions that matter for people and our planet for generations to come. From the beginning, we've led in inventing new technologies and entirely new industries. Today, we continue to lead because we have a world-class, diverse workforce that puts the customer at the center of everything we do. About The Role Carrier is seeking a passionate and experienced Calculation Engine Engineer to join our Modeling and Simulation team. This role is critical to the development and deployment of best‑in‑class calculation platforms that support Carrier’s commercial HVAC equipment portfolio. In this position, you will apply advanced thermodynamics, heat transfer, and numerical methods to develop robust, scalable calculation engines that enable optimized product selection and superior customer solutions. You will collaborate closely with marketing, product engineering, and global stakeholders to translate customer and business needs into high‑performance engineering models. Key Responsibilities In this role, you will: Design, develop, and maintain state‑of‑the‑art calculation engines that support Carrier’s commercial HVAC product offerings and sales tools. Apply expertise in heat transfer, thermodynamics, and numerical methods to develop accurate and reliable engineering algorithms. Collaborate with optimization engineers to develop advanced algorithms that enable optimal system selection and performance predictions. Work cross‑functionally with marketing, product engineering, and global teams to understand customer requirements and translate them into technical solutions. Support the integration and deployment of calculation engines into Carrier’s modeling and configuration platforms. Ensure model accuracy, robustness, scalability, and maintainability through validation, testing, and continuous improvement. Contribute to technical documentation and knowledge sharing across teams. Requirements Minimum of 2+ years of relevant engineering experience with a Master’s degree Strong foundational knowledge of: Heat transfer Thermodynamics Numerical analysis Nonlinear algebraic and differential equation systems Hands‑on programming experience in one or more of the following: Python, Modelica, C++ or related programming languages. Engineering experience in design, analysis, or application of HVAC/R or power plant equipment. Strong verbal and written communication skills. Proven ability to collaborate effectively across functions and global teams. Ability to work independently while thriving in a collaborative team environment. Preferred Qualifications Experience developing and maintaining software across multiple programming languages. Experience leading or mentoring technical teams or delivering engineering tools/models to meet stakeholder requirements. Familiarity with optimization techniques, simulation platforms, or product configuration systems. Master’s degree in Thermal Engineering, Refrigeration and Air‑Conditioning, Fluid Machinery, or a related engineering discipline. Benefits We are committed to offering competitive benefits programs for all of our employees, and enhancing our programs when necessary. Have peace of mind and body with our health insurance Drive forward your career through professional development opportunities Our commitment to you Our greatest assets are the expertise, creativity and passion of our employees. We strive to provide a great place to work that attracts, develops and retains the best talent, promotes employee engagement, fosters teamwork and ultimately drives innovation for the benefit of our customers. We strive to create an environment where you feel that you belong, with diversity and inclusion as the engine to growth and innovation. We develop and deploy best-in-class programs and practices, providing enriching career opportunities, listening to employee feedback and always challenging ourselves to do better. This is The Carrier Way . Join us and make a difference. Apply Now! Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice Click on this link to read the Job Applicant's Privacy Notice",https://mx.linkedin.com/jobs/view/calculation-engine-engineer-at-carrier-4402721866,4402721866
Calculation Engine Developer,Carrier,"Santa Catarina, Nuevo León, Mexico",ON-SITE,Mid-Senior level,Full-time,Wholesale Building Materials,2026-04-22T12:49:01.207443,25,Engineering,Information Technology,N/A,"Build a career with confidence Carrier Global Corporation, global leader in intelligent climate and energy solutions is committed to creating solutions that matter for people and our planet for generations to come. From the beginning, we've led in inventing new technologies and entirely new industries. Today, we continue to lead because we have a world-class, diverse workforce that puts the customer at the center of everything we do. About The Role Carrier is seeking a passionate and experienced Calculation Engine Developer to join our Modeling and Simulation team. This role is critical to the development and deployment of best‑in‑class calculation platforms that support Carrier’s commercial HVAC equipment portfolio. In this position, you will apply advanced thermodynamics, heat transfer, and numerical methods to develop robust, scalable calculation engines that enable optimized product selection and superior customer solutions. You will collaborate closely with marketing, product engineering, and global stakeholders to translate customer and business needs into high‑performance engineering models. Key Responsibilities In this role, you will: Design, develop, and maintain state‑of‑the‑art calculation engines that support Carrier’s commercial HVAC product offerings and sales tools. Apply expertise in heat transfer, thermodynamics, and numerical methods to develop accurate and reliable engineering algorithms. Collaborate with optimization engineers to develop advanced algorithms that enable optimal system selection and performance predictions. Work cross‑functionally with marketing, product engineering, and global teams to understand customer requirements and translate them into technical solutions. Support the integration and deployment of calculation engines into Carrier’s modeling and configuration platforms. Ensure model accuracy, robustness, scalability, and maintainability through validation, testing, and continuous improvement. Contribute to technical documentation and knowledge sharing across teams. Required Qualifications Master’s degree in Thermal Engineering, Refrigeration and Air‑Conditioning, Fluid Machinery, or a related engineering discipline. Minimum of 2+ years of relevant engineering experience with a Master’s degree Strong foundational knowledge of: Heat transfer Thermodynamics Numerical analysis Nonlinear algebraic and differential equation systems Hands‑on programming experience in one or more of the following: Python, Modelica, C++ or related programming languages. Engineering experience in design, analysis, or application of HVAC/R or power plant equipment. Strong verbal and written communication skills. Proven ability to collaborate effectively across functions and global teams. Ability to work independently while thriving in a collaborative team environment. Preferred Qualifications Experience developing and maintaining software across multiple programming languages. Experience leading or mentoring technical teams or delivering engineering tools/models to meet stakeholder requirements. Familiarity with optimization techniques, simulation platforms, or product configuration systems. Benefits We are committed to offering competitive benefits programs for all of our employees, and enhancing our programs when necessary. Have peace of mind and body with our health insurance Drive forward your career through professional development opportunities Our commitment to you Our greatest assets are the expertise, creativity and passion of our employees. We strive to provide a great place to work that attracts, develops and retains the best talent, promotes employee engagement, fosters teamwork and ultimately drives innovation for the benefit of our customers. We strive to create an environment where you feel that you belong, with diversity and inclusion as the engine to growth and innovation. We develop and deploy best-in-class programs and practices, providing enriching career opportunities, listening to employee feedback and always challenging ourselves to do better. This is The Carrier Way . Join us and make a difference. Apply Now! Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice Click on this link to read the Job Applicant's Privacy Notice",https://mx.linkedin.com/jobs/view/calculation-engine-developer-at-carrier-4402708946,4402708946
