Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
"Software Engineer (Remote, Mexico)",Varicent,"Guadalajara, Jalisco, Mexico",REMOTE,Entry level,Full-time,Software Development,2026-04-22T12:49:02.726676,25,Engineering,Information Technology,N/A,"At Varicent, We’re Not Just Transforming The Sales Performance Management (SPM) Market—we’re Redefining How Organizations Achieve Revenue Success. Our Cutting-edge SaaS Solutions Empower Revenue Leaders Globally To Design Smarter Go-to-market Strategies, Maximize Seller Performance, And Unlock Untapped Potential. Varicent Stands At The Forefront Of Innovation, Celebrated As a Market Leader In The 2025 Forrester Wave Report For SPM, 2023 Ventana Research Revenue Performance Management (RPM) Value Index, Gartner Peer Insights, 2024 Gartner SPM Market Guide, And G2. Our Solutions Are Trusted By a Diverse Range Of Global Industry Leaders Like T-Mobile, ServiceNow, Wawanesa Bank, Shaw Industries, Moody's, Stryker And Hundreds More. Here’s Why You’ll Thrive At Varicent Innovate with Purpose: Build impactful solutions for customers worldwide. Join Excellence: Work in a diverse, collaborative, and innovative team. Shape the Future: Lead in redefining revenue optimization. Grow Together: Unlock your potential in a supportive environment. Join us at Varicent—where your talent and ambition meet limitless opportunities for success! At Varicent, we’re driven by the belief that great people power great companies. As our Senior Software Developer, GenAI , you’ll contribute to building and scaling production-grade AI systems that directly impact how our customers use and experience our products. You’ll contribute to the delivery of GenAI-powered features, collaborate closely with technical leads, and play a key role in maintaining technical quality, reliability, and scalability across a core product area. This role is ideal for a strong individual contributor who enjoys hands-on development, learning new technologies, and turning ideas into high-quality production systems. Overview Build and improve AI-enabled product features from prototype to production. You’ll work within an end-to-end engineering team that owns build quality, release readiness, and ongoing improvements. What You’ll Do Build and maintain product features and supporting backend components, including services, integrations, and internal workflows. Write production-ready code and lightweight prototypes to validate ideas quickly. Create automated tests and proactively fix issues to keep releases stable, as engineers own quality without a dedicated QA function. Support proof-of-concepts and experiments by setting up test cases, reviewing results, and improving areas where quality is weak. Document systems and workflows so others can run, maintain, and extend what you build. GenAI Competencies You’ll Practice Translate business problems into clear AI tasks and implement end-to-end solutions with guidance from technical leads. Prepare and maintain data and test cases used to measure output quality. Apply common AI application patterns such as prompting, using internal knowledge sources, and calling external tools or APIs. Measure quality using repeatable evaluation methods, including automated checks and structured human review when required. Contribute to production readiness through versioning, monitoring, basic performance and cost awareness, and usage tracking. Follow privacy, security, and compliance requirements in collaboration with Legal and Security teams. How We Work We balance exploration with delivery — test ideas quickly, then productionize what works. “Done” means quality goals are met, followed by continuous improvement in accuracy, cost, and performance. The team owns systems end-to-end, including build, release, and operational reliability. What You Bring 4+ years of overall software engineering experience, with at least 2+ years building and shipping production systems in product teams. 4+ years of hands-on technical experience writing production-quality code. Strong software engineering fundamentals, including system design and scalable architecture. Proficiency in Python and/or TypeScript (or similar), building APIs, services, and data pipelines. Experience with cloud platforms (AWS, GCP, or Azure), CI/CD pipelines, automated testing, and observability. An experimentation mindset — able to define metrics, build evaluation frameworks, and iterate quickly in ambiguous problem spaces. Strong interest in learning and applying GenAI technologies in practical, production environments. Nice To Have Hands-on experience with GenAI/LLMs, including prompt engineering, retrieval/RAG, embeddings, tool or function calling, fine-tuning, or evaluation pipelines. Familiarity with LLMOps practices such as experiment tracking, version control for prompts or models, and cost or latency optimization. Experience with tools such as LangChain/LangGraph, OpenAI, Anthropic, Azure OpenAI, and vector databases like Pinecone, FAISS, or Milvus. Contributions to open source, technical blogs, or conference talks. Education Bachelor’s degree in Computer Science, Engineering, or a related field, or equivalent practical experience. Note This role requires employees to work within Eastern Standard Time (EST) business hours. While we are open to candidates from outside the EST time zone, please be prepared to adjust your working hours to align with this time zone. Flexibility will be essential to ensure seamless collaboration with the team and stakeholders. This position is fully remote, offering you the flexibility to work from anywhere. We embrace a results-driven work culture, focusing on performance and collaboration over location. As part of our team, you’ll have the opportunity to build a work-life balance that suits you, while staying connected with a diverse, global team through virtual tools and regular online communication. Whether you're working from home, a co-working space, or another location of your choice, we’re committed to supporting you with the resources and autonomy needed to succeed in a remote environment. 🍎 Benefits Market Leading Compensation Package. Wellness Programs to Support Health and Wellbeing. Working with the latest tools and technologies in a fast-paced environment. Remote Work Flexibility. Comprehensive Employee Insurance Coverage: Medical, Dental, Vision, Life Insurance. Annual Time Off: Time off is provided in accordance with applicable legislative requirements. Global Connected Culture: Hubs in Romania, UK, US, Canada. Dynamic Work Culture: Thrive in our innovative and multicultural environment. Grow with Us: Continuous development opportunities. Varicent is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. If you require accommodation at any time during the recruitment process please email accomodations@varicent.com Varicent is also committed to compliance with all fair employment practices regarding citizenship and immigration status. By applying for a position at Varicent and/or by using this portal, you declare and confirm that you have read and agree to our Job Applicant Privacy Notice and that the information provided by you as part of your application is true and complete and includes no misrepresentation or material omission of fact",https://mx.linkedin.com/jobs/view/software-engineer-remote-mexico-at-varicent-4391870892,4391870892
Senior E-Commerce Data Scientist / Data Analyst,HP,"Tlaquepaque, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-04-22T12:49:08.113799,25,Engineering,Information Technology,N/A,"As a Senior E-Commerce Data Scientist / Senior Data Analyst within the E-commerce Category & 4P Analytics Team, you will solve high-impact business problems that shape HP’s global e-commerce strategy. You will work at the intersection of data science, business analytics, and stakeholder leadership, translating complex data into clear insights and measurable business actions. This role is ideal for a data professional who combines strong analytical rigor, business acumen, and the ability to own projects end-to-end, from problem framing to executive communication. What You’ll Do Translate large, complex datasets into actionable business insights using analytics, data visualization and statistical modelling. Apply descriptive, diagnostic, and predictive analytics, including regression and other statistical models, to explain business performance and forecast outcomes. Design, analyze, and interpret A/B tests and experiments, ensuring statistical rigor and business relevance. Identify and analyse e-commerce trends related to category and supply chain. Partner with category teams, data engineering, data science teams, and external developers to deliver scalable analytical solutions. Act as a trusted analytics advisor to business stakeholders, influencing strategy through data. Develop repeatable, automated, and scalable frameworks for ongoing analysis and reporting. Ensure data quality, consistency, and governance across pricing data, dashboards, and reports. Present insights, recommendations, and trade-offs to senior leadership with clear storytelling and visualizations. Scope and structure new analytical initiatives that drive incremental business value. About You You are deeply data-driven and motivated by turning insights into business impact. You enjoy simplifying complex problems and building efficient, scalable solutions. You are proactive and solution-oriented, comfortable operating with ambiguity. You continuously seek to learn, improve, and challenge assumptions. Required Qualifications 5+ years of experience in data analysis, business analytics, or data science roles, preferably in B2C e-commerce or retail. Strong business, finance, and economics foundation with the ability to connect data to commercial outcomes. Proven experience with statistical analysis, regression models, and predictive modeling. Hands-on experience designing and analyzing A/B tests or experiments. Advanced proficiency in SQL and Excel. Experience with BI and visualization tools (e.g., Power BI, Tableau). Working knowledge of Python and/or R for data analysis and modeling. Excellent communication and storytelling skills, including executive-level presentations. Strong project ownership and prioritization skills in fast-paced environments. Master’s degree or higher in a quantitative field (preferred). Nice to Have Experience with Databricks or modern data platforms. Familiarity with Git and collaborative analytics workflows. Exposure to advanced statistical or machine-learning techniques. Experience in retail, e-commerce, or manufacturing analytics. Project management experience or certifications (Agile, PMI). What We Offer A high-impact role in a global, data-driven organization. Collaboration with diverse, international teams. Continuous learning opportunities through HP Learning Platforms and LinkedIn Learning. Competitive compensation and benefits. Access to inclusive employee networks (Women, Pride, Young Employees, Disability). Time and support for corporate volunteering and community impact.",https://mx.linkedin.com/jobs/view/senior-e-commerce-data-scientist-data-analyst-at-hp-4404987397,4404987397
Software Engineer – Python & Go (GitHub Migration),Centraprise,"Guadalajara, Mexico Metropolitan Area",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-04-22T12:49:08.113806,25,Information Technology,N/A,N/A,"Role: Software Engineer – Python & Go (GitHub Migration) Location: Guadalajara, MX / Brazil (Remote) Roles and Responsibilities The Software Developer will join a dedicated Virtusa team responsible for managing the end-to-end migration of repositories across a phased timeline. Key responsibilities include: Stakeholder Intake & Triage: Communicate directly with engineering teams to identify and catalog all packages released by their projects, using standard ticketing and workflow systems inside Google Code & Configuration Migration: Write and implement necessary configuration changes and code updates to route projects through the new secure release gate. Phased Milestone Execution: Execute the migration strategy across structured phases, beginning with smaller pilot environments and progressively scaling up to complex, mission-critical internal libraries. Reporting: Provide weekly progress updates to Google & Virtusa leadership detailing stakeholder engagement, milestone advancement, and the total count of successfully migrated packages. Throughput: Achieve an end-to-end migration of at least 12 agreed repositories per week (expected range of 12-18). Required Skills and Qualifications Technical Requirements: Experience: At least 5+ years of professional software engineering and programming experience. Languages: Strong, demonstrable proficiency in Python and Go programming languages. Version Control: Hands-on experience working with GitHub and managing repositories at scale. Key Differentiator (Highly Desirable): Familiarity with and prior working experience in Google Development Tools, specifically Buganizer and Taskflow. Operational Requirements: Location: Must be based in Mexico (Guadalajara) / Brazil (Sao Paulo region) Time Zone Overlap: Must maintain working time-zone overlap with US-based Googler teams to facilitate the intake process",https://mx.linkedin.com/jobs/view/software-engineer-%E2%80%93-python-go-github-migration-at-centraprise-4401990541,4401990541
Senior Quality Assurance Engineer,"KMS Technology, Inc.","Guadalajara, Mexico Metropolitan Area",HYBRID,Mid-Senior level,Full-time,Software Development and IT Services and IT Consulting,2026-04-22T12:49:08.113808,25,Production,"Distribution,",Engineering,"At KMS Technology Mexico, we are passionate about building innovative software solutions that drive impact. As part of an international tech company, we offer a collaborative and inclusive environment where your ideas matter and your growth is our priority. Job Description Job Overview We are seeking a highly skilled and experienced Senior Quality Assurance Engineer with a strong focus on manual testing across both Salesforce and non-Salesforce applications. This role is responsible for ensuring the quality, reliability, and consistency of systems that support core business processes. The ideal candidate will bring solid experience testing Salesforce (Sales Cloud) while also being comfortable validating integrations and workflows that extend beyond Salesforce. This role requires strong analytical thinking, attention to detail, and the ability to collaborate across cross-functional teams in dynamic environments. Responsibilities: Define and execute test cases, test strategies and test plans based on business requirements and system behavior across Salesforce and integrated applications. Perform manual testing including functional, regression, integration, and user acceptance testing across multiple systems. Conduct exploratory testing to identify defects, edge cases, and usability issues. Validate data integrity and accuracy across Salesforce and connected systems. Document and track defects clearly, including detailed reproduction steps and impact assessment. Generate and communicate test execution reports, progress updates, and quality metrics to stakeholders and team. Collaborate closely with developers, POs, PMs, business analysts, and other stakeholders to ensure proper test coverage. Support biweekly production releases, including validation activities scheduled on Wednesdays (afternoon) and occasionally on Saturdays (midday); schedule may evolve based on business needs. Participate in test planning, requirement reviews, and solution validation discussions. Identify and drive continuous improvement opportunities in testing processes and coverage. Stay current with Salesforce platform updates and ensure testing aligns with new features and changes. Coordinate with the offshore QA team on task assignments, status updates, and other collaborative efforts to support effective work handoff. Support the testing and validation of emergency releases and unplanned fixes to help ensure quality and stability in Production environments. Qualifications 5+ years of experience in Quality Assurance, with strong focus on manual testing. Hands-on experience testing Salesforce Sales Cloud, including core functionalities and data validation. Experience testing integrations and applications outside of Salesforce. Strong experience creating and executing test plans and test cases. Willingness and ability to quickly learn new business processes and rules as they continue to evolve. Proven ability to write clear, detailed defect reports and track issues through resolution. Strong analytical and problem-solving skills, with attention to detail. Excellent communication and collaboration skills in cross-functional environments. Experience working in Agile/Scrum environments. Familiarity with version control systems such as Git. Familiarity with ticketing systems such as Jira and test management tools like Xray or Zephyr. Experience with test automation tools is a plus. Nice to Have Experience with Experience Cloud or Revenue Cloud. Broader experience testing non-Salesforce platforms and distributed systems. Additional Information Location: Guadalajara, Jalisco, Mexico (Hybrid) Benefits and Perks Perks you enjoy at KMS Mexico Mexican law benefits 15 days of PTO (in year zero, from the first year onwards it is 3 days per year). 5 days' leave for the death of immediate family members, negotiable. Major Medical Expenses Insurance with coverage for immediate dependents (spouse and children). Annual performance bonus (≈10% of annualized salary). Annual salary adjustment. Employee Referral Bonus. Paid Certifications / Courses Coursera License. 5% Savings Fund. 5% Grocery Vouchers.",https://mx.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-kms-technology-inc-4401958409,4401958409
Data Analysis and Systems Internship,HP,"Tlaquepaque, Jalisco, Mexico",HYBRID,Internship,Part-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-04-22T12:49:08.113811,200,Information Technology,N/A,N/A,"Job Description The following posting is a pipeline requisition, meant to accumulate candidates for 2026 Internships. Qualified applicants will be contacted in concert with the approval and publication of identical, approved positions within HP, Inc. About Us Innovation is in HP’s DNA. From our origins in a Palo Alto garage in 1939, to our current position as one of the world’s leading technology companies, HP has grown to become a leader in technology and corporate culture, inspiring innovators, and entrepreneurs around the globe. HP brings together a portfolio that spans printing, personal computing, software, and services to serve more than 1 billion customers in over 170 countries. We are committed to fostering a diverse and inclusive workplace that attracts exceptional talent and to supporting our employees to succeed at all levels. We dream in over 35 languages and share one mission: to engineer experiences that amaze. The Program Our future success depends on the innovation and fresh ideas students bring to HP, inc. We are hiring students with a diverse set of skills and experiences to join us, across the different organizations that make us HP, inc. Our intern program is intended to enhance your overall learning experience, give you an opportunity to make an impact, have some fun, and meet great people along the way. Join us for a 1-year paid internship designed to let you apply your classroom learnings to real world challenges. Our internships have a thoughtful balance of networking, executive speakers, community involvement, big meaty projects (no paper filing here!) and fun! Education And Experience Required (Objective Minimum Qualifications) Currently enrolled in a four-year college and graduating with a bachelor degree in July 2027. Data Science, Computer Science, Information Systems, Statistics, Mathematics, Business Analytics., or a related field. Fluency in English. Preferred Knowledge And Skills (Preferred Qualifications) Basic understanding of accounting processes. Basic analytical skills. Good business application skills (e.g., Microsoft Office suite). Good communication skills. Good teamwork skills. Good critical thinking and problem-solving skills. We are looking for visionaries who are ready to make an impact on the way the world works. At HP, the future is yours to create. Thanks for taking the time to review our job, if you think it is a match to your knowledge and interests please apply today— we are eager to learn more about you.",https://mx.linkedin.com/jobs/view/data-analysis-and-systems-internship-at-hp-4389263641,4389263641
"Sr Data Scientist, Applied Machine Learning (Remote - GDL)",Michael Page,"Guadalajara, Jalisco, Mexico",ON-SITE,N/A,Full-time,Staffing and Recruiting,N/A,25,Engineering,Information Technology,N/A,"Build ML solutions that drive real-world impact. Join an early-stage team shaping core data science foundations. About Our Client Our client is a global organization recognized for its strong commitment to innovation and continuous improvement. Job Description Develop and implement advanced data models and algorithms to solve complex business challenges. Analyze large datasets to uncover trends, patterns, and actionable insights. Collaborate with cross-functional teams to integrate data science solutions into business processes. Design and execute experiments to validate data-driven hypotheses. Build predictive analytics and machine learning models to enhance business strategies. Communicate findings and insights effectively to stakeholders through visualizations and reports. Stay updated with the latest advancements in data science and apply them to ongoing projects. Ensure data integrity and compliance with industry regulations. The Successful Applicant A Successful Sr Data Science Professional Should Have A Master's or Ph.D. degree in Computer Science, Engineering, Statistics, or a closely related field. Five to six years of professional experience working with data, including at least two years focused on machine learning, statistical modeling, or AI. Strong proficiency in analytical programming tools such as Python, R, Matlab, or similar. Solid, hands-on experience using SQL and relational databases for data analysis and model development. Practical understanding of software engineering fundamentals, including writing production-ready code, version control, and model deployment. Experience working in regulated or data-sensitive environments; healthcare or medical devices exposure is a plus but not required. Ability to work independently on complex problems while communicating effectively with leaders and stakeholders. What's on Offer Competitive salary and benefits superior to those required by law. Contact: Ariadna Rioseco Quote job ref: JN-042026-7000669",https://mx.linkedin.com/jobs/view/sr-data-scientist-applied-machine-learning-remote-gdl-at-michael-page-4402472050,4402472050
Entry level Software Developer,Revature,"Zapopan, Jalisco, Mexico",ON-SITE,Entry level,Full-time,IT Services and IT Consulting and Engineering Services,2026-04-22T12:49:10.809162,25,Engineering,Information Technology,N/A,"About the Role: Revature helps motivated individuals kick start a career in tech. With our Entry level Software Developer role, there is no prior professional experience required. Our employees are well-prepared with effective, proven, on-the-job paid training across all the most in-demand programming technologies. Come join us – interviews are starting now! About Revature: Revature is one of the largest and fastest-growing employers of emerging talent in North America, partnering with Fortune 500 companies, the biggest System Integrators, and government contractors to identify future leaders who will truly make an impact on their business. Entry level Software Developer Program: Full time paid training Curriculum developed in partnership with our corporate clients ensure that you are focused on only the most in-demand programming skills Real world projects enhance your skills and prepare you for placement with one of our corporate partners Employee engagement team members are assigned to support you during your program Access to an expansive network of like-minded peers who can show you the Revature ropes, and ensure you'll rock your new tech career Please note: Revature works closely with our clients to help you specialize in areas of greatest client need including .NET, Java, Frontend & Backend development, AWS, and more What We're Looking For: Bachelor’s degree or equivalent Legally authorized to work in Mexico without the need for current or future sponsorship Ability to read and write in English Strong desire to learn to code – no prior professional experience required A natural problem solver with strong communication and interpersonal skills Responsibilities may include (but not limited to the following): Write secure and high-quality code using the syntax of at least one programming language with limited guidance Design, develop, code, and troubleshoot with consideration of upstream and downstream systems and technical implications Apply knowledge of tools within the Software Development Life Cycle toolchain to improve the value realized by automation Gather, analyze, and draw conclusions from large, diverse data sets to identify problems and contribute to decision-making in service of secure, stable application development Design and implement reusable code and libraries to streamline future development Ensure the technical feasibility and excellence of innovative UI/UX designs Work closely with product users, analysts, and other engineers in an Agile environment to analyze business requirements Participate in code reviews to ensure solutions align with predefined specifications Provide support for the production environment by troubleshooting and resolving issues as needed Equal Opportunity Employer: Revature (“Company”) is an equal opportunity employer. We will extend equal opportunity to all individuals without regard to race, religion, color, sex, pregnancy, childbirth or related medical conditions, sexual orientation, gender identity, national origin, disability, age, genetic information, marital status, veteran status, or any other status protected under applicable federal, state, or local laws. This policy applies to all terms and conditions of employment, including but not limited to, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, benefits, compensation, and training. If you require accommodation to work, based on any of these protected factors, please notify the Human Resources Department, and the Company will evaluate the request and provide accommodation in accordance with applicable law. We seek to comply with all applicable federal, state, and local laws related to discrimination and will not tolerate interference with the ability of any of the Company's employees to perform their job duties. Our policy reflects and affirms the Company's commitment to the principles of fair employment and the elimination of all discriminatory practices. Note: Work authorization in the country you are applying to is required. Revature does not sponsor work visas.",https://mx.linkedin.com/jobs/view/entry-level-software-developer-at-revature-4404257087,4404257087
AI Technical Engineering Lead,AstraZeneca,"Zapopan, Jalisco, Mexico",ON-SITE,Mid-Senior level,Full-time,Pharmaceutical Manufacturing,2026-04-22T12:49:10.809165,25,Engineering,Information Technology,N/A,"Job Purpose Lead technical design, integration and delivery of Agentic AI solutions and platforms (pro-dev and citizen-assisted), ensuring performance, resilience, and safety by design across managed environments. Typical Accountabilities Hands-on prototyping and engineering of complex Agentic patterns using Azure AI and Copilot Studio; partner with solution creators to design, build and release secure, scalable agents. Architect and configure technical guardrails (DLP, Azure Policies) for low-code environments, establishing guardrails, Software Development Lifecyle patterns, and integration templates. Provide citizen development advice & support to expedite solution delivery and adoption (frameworks, blueprints, shared components). Accelerate time-to-value through reusable patterns (retrieval, action, orchestration, human-in-the-loop) and Continuous Integration and Continuous Delivery/Deployment of agents through the use and development of automated processes. Project assurance for major change initiatives; serve as design authority for agentic architectures and integrations. Implement risk-tiered governance for agents in alignment with AZ’s Governance AI Funnel. Develops technical expertise and shares knowledge as required with project and service teams working on the development, implementation, maintenance, and improvement of Enterprise IT Management AI solutions. Essential Education, Qualifications, Skills and Experience Deep knowledge of Copilot Studio, Agent Builder, Power Platform, Azure AI; pipeline & observability for AI apps (or equivalent enterprise environments). Experience operationalizing citizen development at scale (environments, DLP, connectors, telemetry) Experience of working within a quality and compliance environment and application of policies, procedures and guidelines Excellent communication, facilitation, and stakeholder engagement skills. Familiarity of working in an international, multi-time zone support environment. Good communication skills supporting joint working with geographically remote colleagues Ability to interpret and communicate technical information into business language Demonstrate strong cyber security awareness in the application of service and technology management Desirable Systems architecture for multi-agent or automation platforms; secure integration with enterprise APIs/tools. Prior design authority for AI/automation programs; experience with model safety and prompt-injection defenses. Well versed in ITIL Service Management practices and process Background in large-scale enterprise or regulated environments Demonstrate initiative, strong customer orientation, and cross-cultural working Experience of working within a quality and compliance environment and application of policies, procedures and guidelines Why Join Us? This is your opportunity to shape the engineering backbone of Democratized Agentic AI at AstraZeneca. If you thrive on solving complex technical challenges and enabling safe, scalable AI solutions to deliver exponential business value at pace, this is your role. Date Posted 20-abr-2026 Closing Date 03-may-2026 AstraZeneca embraces diversity and equality of opportunity. We are committed to building an inclusive and diverse team representing all backgrounds, with as wide a range of perspectives as possible, and harnessing industry-leading skills. We believe that the more inclusive we are, the better our work will be. We welcome and consider applications to join our team from all qualified candidates, regardless of their characteristics. We comply with all applicable laws and regulations on non-discrimination in employment (and recruitment), as well as work authorization and employment eligibility verification requirements.",https://mx.linkedin.com/jobs/view/ai-technical-engineering-lead-at-astrazeneca-4403952882,4403952882
Analista de Informes y Datos,O'Reilly Autopartes México,"Guadalajara, Mexico Metropolitan Area",ON-SITE,Associate,Full-time,Retail,2026-04-22T12:49:10.809167,25,Administrative,N/A,N/A,"Responsable de gestionar y optimizar los datos de atracción de talento para extraer información significativa, respaldar decisiones basadas en datos y mantener la integridad de los datos. Este rol formenta, junto con el equipo de liderazgo la creación de una cultura dentro del equipo que adopta el valor de datos. El analista respalda conocimientos en todo es espectro de atracción de talento. Actividades del puesto Análisis y estrategia de datos de Atracción de Talento Trabajar directamente con la Gerencia de Atracción de Talento para establecer una visión para el equipo como una función basada en datos Diseñar Informes, visualizaciones, presentaciones, etc para compartir con varias partes interesadas, centrándose principalmente en los objetivos del equipo, la retención del personal, la contratación, la eficacia de las estretegias implementadas. Liderear sesiones de datos estrátegicos con miembros del equipo de atracción de talento para identificar conocimientos que permitirán el apoyo proactivo de los líderes organizacionales. Entrenar al equipo sobre la interpretación de datos. Gestión de datos de Atracción de talento: desarrollar e implementar estrategias para recopilar, organizar y mantener datos relacionados con atracción de talento, utilizando herramientas de gestión Análisis de datos e información: Identificar tendencias, patrones y áreas de mejora en la atracción y retención personal. Proporcionar conocimientos y recomendaciones basados en datos al equipo de liderazgo para respaldar la toma de decisiones estrátegicas, la capacitación y el desarrollo Requisitos del puesto Lic. Administración de empresas, Sistemas ó afín 3 años de experiencia: limpieza, validación y manipulación de gran volumen de datos. Uso de métodos y herramientas estadisticas para analizar datos de talento e identificar tendencias ó patrones. Paqueteria Office Excel Avanzado Desable manejo de Tableu ó cualquier otra herramienta de BI Deseable Inglés intermedio",https://mx.linkedin.com/jobs/view/analista-de-informes-y-datos-at-o-reilly-autopartes-m%C3%A9xico-4404215025,4404215025
Debug Technician,Flex,"Guadalajara, Jalisco, Mexico",ON-SITE,N/A,Full-time,"Appliances, Electrical, and Electronics Manufacturing",2026-04-22T12:49:10.809169,25,Design,N/A,N/A,"Flex is the diversified manufacturing partner of choice that helps market-leading brands design, build and deliver innovative products that improve the world. A career at Flex offers the opportunity to make a difference and invest in your growth in a respectful, inclusive, and collaborative environment. If you are excited about a role but don't meet every bullet point, we encourage you to apply and join us to create the extraordinary. El Técnico de Diagnostico estará ubicado en Guadalajara NORTE . Aquí hay algunos ejemplos de las actividades que estarás realizando: Revisar sus tareas del día. Mantenimientos de Equipos. Habilidades indispensables para el rol: Conocimiento en electrónica analógica y Digital. Manejo de Instrumentos de Medición (osciloscopio, multímetro) Conocimientos Excel, Word y PowerPoint. Interpretación de Esquemáticos. Conocimientos ICT Ingles Básico. Conocimiento en Radio Frecuencia. Aquí hay algunos ejemplos de nuestros beneficios: Seguro de gastos médicos mayores Seguro de vida Aguinaldo Prima vacacional Vales de despensa Fondo de ahorro Transporte. Comedor subsidiado. -Site Flex is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. We do not discriminate based on: age, race, religion, color, sex, national origin, marital status, sexual orientation, gender identity, veteran status, disability, pregnancy status, or any other status protected by law. We're happy to provide reasonable accommodations to those with a disability for assistance in the application process. Please email accessibility@flex.com and we'll discuss your specific situation and next steps (NOTE: this email does not accept or consider resumes or applications. This is only for disability assistance. To be considered for a position at Flex, you must complete the application process first).",https://mx.linkedin.com/jobs/view/debug-technician-at-flex-4404268527,4404268527
