Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Data Scientist,Softtek,Mexico City Metropolitan Area,REMOTE,Executive,Full-time,"IT Services and IT Consulting, IT System Data Services, and Data Infrastructure and Analytics",2026-05-20T13:24:10.168355,120,Analyst,"Quality Assurance,",Engineering,"About Softtek Founded in 1982, Softtek is a global provider of process-driven IT solutions with 30 offices in North America, Latin America, Europe and Asia. With 15 Global Delivery Centers in the U.S., Mexico, China, Brazil, Argentina, Costa Rica, Spain, Hungary and India. Softtek helps improve and produce predictable outcomes for top-tier corporations in over 20 countries. Softtek is the creator and a leader of the nearshore industry. For more information on what we do, who we are, and career opportunities, visit www.softtek.com Requirements • 5+ years of software engineering experience with at least 3 years in ML engineering in production environments. • Strong expertise in Python and ML frameworks (TensorFlow, PyTorch, Scikit-learn, or equivalent). • Hands-on experience deploying ML models in enterprise environments. • Experience integrating and operationalizing LLMs and RAG architectures. • Solid understanding of CI/CD for ML systems. • Experience with AWS, Azure, or GCP in enterprise contexts. • Strong knowledge of APIs, distributed systems, and scalable architecture. • Advanced English proficiency. • Core Competencies • Production-oriented engineering mindset. • Ownership of system reliability and scalability. • Adaptability to heterogeneous enterprise environments. • Strong collaboration and client-facing capability. • Indispensable • Proven enterprise production experience with ML systems. • Hands-on experience with LLM integration and RAG architectures. • Strong software engineering fundamentals (APIs, scalability, testing, CI/CD). Real-world cloud implementation experience. Responsibilities • Design and implement end-to-end ML and GenAI systems, from development to production deployment. • Develop scalable architectures for RAG-based applications, LLM integrations, and advanced inference pipelines. • Productionize machine learning and large language models, ensuring reliability, observability, and maintainability. • Build and optimize data and model pipelines, including training, evaluation, deployment, and monitoring. • Design model serving solutions and API integration patterns within enterprise systems. • Optimize model performance for latency, throughput, cost efficiency, and resilience. • Implement automated testing, evaluation frameworks, and guardrails for ML and LLM systems. • Collaborate with Data Scientists to transition prototypes into production-grade solutions. • Engage directly with client technical teams across industries and technology stacks. Required Languages English advanced Possible Job location(s) Remote",https://mx.linkedin.com/jobs/view/data-scientist-at-softtek-4403679524,4403679524
Biology Researcher (Masters/PhDs),Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-20T13:24:10.168361,25,Research,"Analyst,",Information Technology,"Biology Researcher (Masters/PhDs) - AI Training About The Role What if your years of biology expertise could directly shape how AI reasons through the most complex problems in genetics, biotechnology, and bioinformatics? We're looking for Biology Experts — Masters and PhD-level scientists — to help build and train cutting-edge AI models that need to think the way the best researchers do. This is a fully remote, flexible contract role built for scientists who want to apply their deep domain knowledge to one of the most impactful frontiers in technology. No AI background required — just exceptional scientific expertise and a sharp, rigorous mind. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Develop, solve, and critically review advanced biology problems with real-world scientific relevance Apply your expertise in genetics, biotechnology, bioinformatics, or related fields to design complex, meaningful problem statements Evaluate AI-generated scientific reasoning for accuracy, depth, and rigor Collaborate asynchronously with AI researchers and domain experts to enhance how AI models approach biological reasoning Ensure scientific clarity, precision, and depth across all deliverables Work independently on task-based assignments — fully on your own schedule Who You Are Master's or PhD in Biology or a closely related field (Genetics, Molecular Biology, Bioinformatics, Biotechnology, etc.) Strong command of at least one subfield — genetics, biotech, or bioinformatics Comfortable working with Python or R in a research or analytical context Exceptionally clear written communicator who can translate complex science into structured, readable outputs Detail-oriented with a systematic, rigorous approach to problem-solving Self-motivated and reliable when working independently without supervision Nice to Have Prior experience with data annotation, data quality evaluation, or AI feedback systems Background in computational biology, systems biology, or scientific writing Experience reviewing or editing scientific content for accuracy and clarity Familiarity with AI tools or language model evaluation as an end user Why Join Us Work on cutting-edge AI projects alongside the world's leading research labs Fully remote and flexible — work when and where it suits you Freelance autonomy with the structure of meaningful, task-based scientific work Make a direct, tangible impact on how AI understands and reasons through biology Contribute to technology that could shape the future of scientific discovery Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/biology-researcher-masters-phds-at-alignerr-4417004461,4417004461
Researcher - Lean 4 & Formal Proof Systems,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-20T13:24:10.168364,25,Research,"Analyst,",Information Technology,"Researcher – Lean 4 & Formal Proof Systems (AI Training) About The Role What if your deep mathematical training could directly shape the future of AI — and push the boundaries of what machines can reason about and verify? We're looking for mathematicians and formal methods specialists to translate sophisticated human-written proofs into machine-verifiable Lean 4 formalizations. This is frontier work: you'll be operating at the edge of what automated provers can currently handle, helping map the limits of formal verification and contributing to some of the most technically demanding AI research happening today. This is a fully remote, flexible contract role designed for mathematically mature researchers who love rigor, structure, and the intellectual challenge of bridging human reasoning and mechanized proof. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Translate informal mathematical proofs into precise, machine-verifiable Lean 4 formalizations — with an emphasis on clarity, structure, and correctness Analyze proofs across domains (algebra, analysis, topology, logic, discrete math) to identify hidden assumptions, gaps, and formalizable sub-structures Construct formalizations that test and expose the limits of existing proof assistants — especially where automation breaks down Develop clean, readable, reproducible proof scripts aligned with best practices and Lean idioms Provide expert guidance on proof decomposition, lemma selection, and structuring strategies for formal models Collaborate with AI researchers to design and refine strategies for improving formal verification pipelines Investigate where automated provers fail and articulate why — whether due to complexity, missing lemmas, library gaps, or fundamental limitations Create Lean proofs that surface deeper patterns or generalizations implicit in the original mathematics Who You Are Hold a Master's degree or higher in Mathematics, Logic, Theoretical Computer Science, or a closely related field Have a strong foundation in rigorous proof writing and mathematical reasoning across at least one of: algebra, analysis, topology, logic, or discrete mathematics Have hands-on experience with Lean (Lean 3 or Lean 4), Coq, Isabelle/HOL, Agda, or a comparable proof assistant — Lean 4 strongly preferred Genuinely enthusiastic about formal verification, proof assistants, and the future of mechanized mathematics Able to take a dense, elegant human argument and express it in a form a machine can verify — with precision and structural care Nice to Have Familiarity with type theory, the Curry-Howard correspondence, and proof automation tools Experience contributing to large-scale formalization projects such as Mathlib Exposure to theorem provers where automated reasoning frequently fails or requires significant manual scaffolding Prior experience with data annotation, evaluation systems, or AI training workflows Strong written communication skills for explaining formalization decisions, edge cases, and reasoning strategies Why Join Us Work at the frontier of formal verification alongside teams building cutting-edge AI systems Fully remote and flexible — structure your work around your schedule, anywhere in the world Freelance autonomy with meaningful, intellectually rigorous task-based work Direct exposure to how advanced AI models are trained and evaluated on mathematical reasoning Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/researcher-lean-4-formal-proof-systems-at-alignerr-4417001433,4417001433
Software Engineer II (Signup & Activation),"Scribd, Inc.","Mexico City, Mexico",REMOTE,N/A,Full-time,Software Development,2026-05-20T13:24:10.168367,25,Engineering,Information Technology,N/A,"Scribd, Inc. is on a mission to advance human understanding. Our four products — Scribd®, Slideshare®, Everand™, and Fable — help billions of people across the globe move beyond access and into insight, application, and expertise. Culture at Scribd, Inc. We support a culture where our employees can be real and be bold; where we debate and commit as we embrace plot twists; and where every employee is empowered to take action as we prioritize the customer. We believe the best work happens when individual flexibility is balanced with meaningful community connection. Scribd Flex empowers employees to choose the workstyle and location that support their best performance, while committing to intentional in-person moments that strengthen collaboration and culture. Occasional in-person attendance is required for all Scribd, Inc. employees, regardless of location. So what are we looking for in new team members? At Scribd, Inc., we hire for “GRIT.” Traditionally defined as the intersection of passion and perseverance toward long-term goals, GRIT reflects the mindset we expect from every employee. For us, it also serves as a practical framework for how we work: setting and achieving Goals, delivering Results within your role, contributing Innovative ideas and solutions, and strengthening the broader Team through collaboration and attitude. This posting reflects an approved, open position within the organization. About Our Team The Signup & Activation team at Scribd is responsible for creating the critical first experiences that convert visitors into engaged users across our brands: Scribd, Everand, and Slideshare. We own the complete user journey from initial discovery through signup, onboarding, and early activation moments. As part of the Growth Engineering organization, our work centers on building high-converting, performant, and delightful web experiences that drive user acquisition and retention. We focus on experimentation-driven development, leveraging A/B testing, personalization, and data-informed design to continuously optimize conversion rates and user engagement. The team values collaboration, pragmatic problem-solving, and a culture of technical excellence. About The Role We are looking for a talented Frontend Software Engineer II to join our Signup & Activation team. In this role, you will help build and optimize the frontend experiences that power our user acquisition and activation funnels. You will partner with product managers, designers, data analysts, and fellow engineers to deliver high-quality solutions that enhance conversion rates, reduce friction, and create engaging first impressions. You'll be supported by senior engineers while owning well-defined projects or features from design through implementation. This role is a strong fit for someone eager to deepen their technical expertise in growth engineering, expand their impact on Scribd's user acquisition strategy, and grow toward increased autonomy in frontend development. Our cross-functional squad involves close collaboration with other engineering teams, designers, and product managers, so accountability and clear communication are paramount. While your primary focus will be on the frontend, you'll work alongside backend engineers to build complete product experiences powered by data and personalization. What We're Looking For A motivated engineer who takes pride in writing clean, maintainable code and is eager to grow their craft A collaborator who enjoys working across disciplines to deliver well-scoped features that balance technical quality with business needs A customer-focused problem-solver who cares about usability and building intuitive, accessible experiences A growth-minded contributor who actively seeks feedback and continuously learns from peers, mentors, and new technologies Someone curious about growth engineering who wants to understand how frontend experiences drive business metrics Required Qualifications 4+ years of professional software development experience building and shipping customer-facing frontend applications Strong proficiency in modern TypeScript & JavaScript, especially React Experience with modern JavaScript frameworks (Next.js preferred) Familiarity with Ruby on Rails and its ecosystem — comfortable contributing in a Rails-backed product environment Solid grasp of modern frontend fundamentals: state management, component architecture, accessibility, testing, and UI quality Experience integrating frontends with APIs (REST, GraphQL a plus) Familiarity with experimentation, A/B testing, and personalization systems Ability to build interactive experiences with attention to detail and UX polish Strong written and verbal communication skills: as a remote company, we rely heavily on documentation and clear communication Experience working in a codebase with shared patterns (monorepos, shared UI libraries, or platform constraints) and collaborating across teams Values craftsmanship and empathy while writing maintainable, thoughtful code AI Fluency: Comfortable using AI tools (Claude Code, Codex, Cursor, etc.) to accelerate development, debug issues, and explore solutions Nice to Have Exposure to Growth Engineering concepts (e.g., signup optimization, conversion funnels, user lifecycle engagement) Exposure to backend technologies like Redis, Kafka, MySQL, or Terraform A thoughtful approach to experimentation that balances rapid iteration with code quality Experience with shared component libraries or design systems Experience with CI/CD pipelines and automated deployment workflows At Scribd, Inc. your base pay is one part of your total compensation package and is determined within a range. Our pay ranges are based on the local cost of labor benchmarks for each specific role, level, and geographic location. San Francisco is our highest geographic market in the United States. In the state of California, the reasonably expected salary range is between $125,000 [minimum salary in our lowest geographic market within California] to $195,000 [maximum salary in our highest geographic market within California]. In the United States, outside of California, the reasonably expected salary range is between $103,000 [minimum salary in our lowest US geographic market outside of California] to $185,500 [maximum salary in our highest US geographic market outside of California]. In Canada, the reasonably expected salary range is between $131,000 CAD[minimum salary in our lowest geographic market] to $173,500 CAD[maximum salary in our highest geographic market]. We carefully consider a wide range of factors when determining compensation, including but not limited to experience; job-related skill sets; relevant education or training; and other business and organizational needs. The salary range listed is for the level at which this job has been scoped. In the event that you are considered for a different level, a higher or lower pay range would apply. This position is also eligible for a competitive equity ownership, and a comprehensive and generous benefits package. Working at Scribd, Inc. Are you currently based in a location where Scribd, Inc. can employ you? Employees must have their primary residence in or near one of the following cities. This includes surrounding metro areas or locations within a typical commuting distance: United States Atlanta | Austin | Boston | Dallas | Denver | Chicago | Houston | Jacksonville | Los Angeles | Miami | New York City | Phoenix | Portland | Sacramento | Salt Lake City | San Diego | San Francisco | Seattle | Washington D.C. Canada Ottawa | Toronto | Vancouver Mexico Mexico City Benefits At Scribd, Inc. Scribd Flex (flexible work model) Comprehensive health, dental, and vision coverage Mental health support and disability coverage Generous paid time off, including vacation, sick time, holidays, winter break, volunteer time, and sabbaticals Paid parental leave and family support benefits Retirement matching and employee equity Learning and development programs and professional growth opportunities Wellness and home office stipends Complimentary access to the Scribd, Inc. suite of products Enterprise access to leading AI tools Get to Know Scribd, Inc. About Scribd, Inc. Life at Scribd, Inc. We want our interview process to be accessible to everyone. You can inform us of any reasonable adjustments we can make to better accommodate your needs by emailing accommodations@scribd.com about the need for adjustments at any point in the interview process. Scribd, Inc. is committed to equal employment opportunity regardless of race, color, religion, national origin, gender, sexual orientation, age, marital status, veteran status, disability status, or any other characteristic protected by law. We encourage people of all backgrounds to apply, and believe that a diversity of perspectives and experiences create a foundation for the best ideas. Come join us in building something meaningful.",https://mx.linkedin.com/jobs/view/software-engineer-ii-signup-activation-at-scribd-inc-4416102149,4416102149
DevOps Content Engineer (LATAM),The Global Talent Co.,Mexico City Metropolitan Area,REMOTE,N/A,Full-time,Marketing Services,2026-05-20T13:24:10.168370,25,Engineering,Information Technology,N/A,"DEVOPS CONTENT ENGINEER (LATAM) Remote About The Role You've spent years in the trenches — provisioning infrastructure, responding to incidents at 2am, optimizing pipelines nobody else understood. And somewhere along the way, you started writing about it. A blog post here, a talk at a meetup there, a README that people actually read. This role is for you! We're building the agentic OS for DevOps , a platform where AI agents make cloud environments self-building, self-governing, self-healing, and self-optimizing. Think autonomous incident remediation, natural language infrastructure provisioning, and full-stack observability without the vendor lock-in. We need someone who understands this world from the inside, and can explain it to the engineers living in it every day. The platform spans three areas: AI SRE: AI agents that detect, diagnose, and remediate production incidents — eliminating toil and closing the gap between alert and resolution. Infrastructure & Platform Engineering: AI-powered automation on enterprise-grade Terraform, letting developers provision production-ready infra directly from their IDE using natural language. No tickets. No waiting. Managed Open Source Observability: Full-stack visibility without proprietary costs or the manual burden of managing your own OSS stack. What You'll Actually Do Create technical content that engineers trust Write blog posts, tutorials, and guides that come from real hands-on experience — not marketing fluff Produce demo videos and screencasts that show the product working in realistic scenarios Build technical case studies, white papers, and solution briefs that speak to both practitioners and decision-makers Build things people can actually try Create and maintain demo apps, proof-of-concepts, and sandbox environments Design reference architectures and implementation templates Deliver technical presentations for webinars and events Be present in the community Engage with DevOps and SRE communities where the real conversations happen Gather feedback from technical users and bring it back to product and content strategy Contribute to open-source initiatives and monitor what's moving in the industry Work across teams Collaborate with Marketing, Product, Engineering, and Sales to align content with what actually matters Partner with Customer Success to surface real use cases and success stories Support sales engineering with technical collateral that holds up under scrutiny What We're Looking For Technical foundation Strong software development background with real coding experience (Python, JavaScript, Go, or similar) Hands-on experience with cloud platforms (AWS, Azure, GCP) and infrastructure-as-code — especially Terraform Solid understanding of DevOps practices, CI/CD pipelines, and modern workflows Familiarity with SRE practices, incident response, and observability tools (Prometheus, Grafana, OpenTelemetry, or similar) Experience with containerization (Docker, Kubernetes) and microservices Communication & content Excellent written and verbal English — you can explain a complex system without losing the reader You've created technical content before: blogs, videos, documentation, talks — and you have something to show for it Strong instinct for storytelling without sacrificing technical accuracy Experience 3–5 years in DevOps, SRE, or a closely related technical role 1–2 years creating technical content, in developer relations, or in a role where communication was part of the job A portfolio you're proud of: GitHub, blog, YouTube, conference talks — anything that shows you can do both Nice to have Experience with infrastructure automation or configuration management Familiarity with video editing tools (ScreenStudio, Final Cut Pro, Adobe Premiere, Camtasia) Background in CS, Engineering, or a related field Familiarity with CMS and marketing automation tools Understanding of SEO for technical content Public speaking experience Active presence in developer communities (GitHub, Stack Overflow, etc.) About The Team We're building an AI-driven platform that makes DevOps autonomous. If you get excited about the intersection of infrastructure, reliability, and AI — and you want to shape how that story gets told to the engineers who live it — this is the role. What we offer Real influence over the technical narrative of an innovative product Collaborative, inclusive team that values engineering depth Professional development and learning opportunities Competitive compensation and benefits Fully remote, flexible work",https://mx.linkedin.com/jobs/view/devops-content-engineer-latam-at-the-global-talent-co-4417016467,4417016467
Applied Formal Methods Researcher (Lean 4),Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-20T13:24:10.168373,25,Research,"Analyst,",Information Technology,"About The Role What if your deep mathematical training could directly shape how AI reasons, proves, and understands the most rigorous ideas in human knowledge? We're looking for Applied Formal Methods Researchers to translate advanced mathematical arguments into machine-verifiable Lean 4 proofs — working at the precise boundary of what automated reasoning can and cannot yet do. This is a fully remote, flexible contract role built for mathematicians who love precision, structural elegance, and the challenge of pushing proof assistants to their limits. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Translate informal mathematical proofs into clean, structured, machine-verifiable Lean 4 formalizations Analyze proofs across domains — identifying gaps, hidden assumptions, and formalizable sub-structures Construct formalizations that deliberately test the boundaries of existing proof assistants, especially where tools struggle or fail Collaborate with AI researchers to design and refine formal verification strategies and pipelines Develop readable, reproducible proof scripts aligned with mathematical best practices and Lean idioms Provide expert guidance on proof decomposition, lemma selection, and structuring techniques Investigate where automated provers break down and clearly articulate why — complexity, missing lemmas, library gaps, and beyond Formalize classical proofs and compare machine-verifiable structures against standard textbook arguments Who You Are Master's degree or higher in Mathematics, Logic, Theoretical Computer Science, or a closely related field Strong foundation in rigorous proof writing across areas such as algebra, analysis, topology, logic, or discrete mathematics Hands-on experience with Lean (Lean 3 or Lean 4), Coq, Isabelle/HOL, Agda, or a comparable proof assistant — Lean 4 strongly preferred Able to translate dense, informal mathematical arguments into clean, structured formal proofs Genuinely enthusiastic about formal verification, proof assistants, and the future of mechanized mathematics Nice to Have Familiarity with type theory, the Curry-Howard correspondence, and proof automation tools Experience contributing to large-scale formalization projects such as Mathlib Exposure to theorem provers where automated reasoning frequently fails or requires significant manual scaffolding Prior experience with data annotation, data quality evaluation, or AI training workflows Strong communication skills for explaining formalization decisions, edge cases, and proof strategies The Ideal Candidate You're a mathematically mature problem-solver who finds deep satisfaction in taking a dense, elegant human argument and expressing it in a form a machine can verify. You appreciate precision, structural beauty, and the intellectual challenge of resolving gaps that automated tools cannot yet bridge. You're excited to work on problems that sit at the very frontier of what formal mathematics can express and automate. Why Join Us Work directly on cutting-edge AI research projects alongside world-leading research labs Fully remote and flexible — work when and where it suits you, on your own schedule Freelance autonomy with meaningful, intellectually stimulating work Contribute to a field that is actively redefining the boundaries of mathematical knowledge and AI capability Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/applied-formal-methods-researcher-lean-4-at-alignerr-4417007326,4417007326
AI Visibility & GEO Analyst (Freelance),Webedia,Mexico City Metropolitan Area,REMOTE,Executive,Contract,"IT Services and IT Consulting, Marketing Services, and Public Relations and Communications Services",2026-05-20T13:24:10.168376,25,Marketing,"Information Technology,",Research,"🚀 AI Visibility & GEO Analyst (Freelance) 📍 México / Remoto 🧠 Proyecto freelance (inicio inmediato) 🌐 Sobre el proyecto Estamos buscando a una persona curiosa, analítica y obsesionada con entender cómo la inteligencia artificial está cambiando la forma en la que se descubre y consume información. Este rol está en la intersección entre SEO, contenido digital e inteligencia artificial generativa . La misión es entender cómo y por qué las marcas aparecen (o no aparecen) dentro de herramientas como ChatGPT, Gemini, Perplexity o Copilot, y traducirlo en insights accionables para equipos editoriales. No es un rol tradicional de marketing ni de data engineering. Es un rol de investigación aplicada. 🧩 Lo que harás Monitorear cómo aparecen nuestras marcas en motores de respuesta basados en IA (ChatGPT, Gemini, Perplexity, entre otros) Analizar patrones sobre qué tipo de contenido es citado o ignorado por modelos de lenguaje Diseñar y ejecutar pruebas con prompts estructurados para entender cómo los LLMs interpretan información Identificar oportunidades para mejorar la visibilidad de contenido en entornos de búsqueda generativa Documentar hallazgos de forma clara, estructurada y accionable Colaborar con equipos editoriales para traducir insights en recomendaciones concretas 🧠 Lo que buscamos 1–2 años de experiencia en SEO, contenido digital, marketing digital o análisis editorial Interés real (y comprobable) por inteligencia artificial y modelos de lenguaje Conocimiento conceptual de SEO: indexación, intención de búsqueda, ranking de contenido Experiencia usando herramientas como ChatGPT, Gemini o Claude de forma estructurada (no solo conversacional) Perfil analítico: capacidad de detectar patrones, formular hipótesis y documentar insights Excelente redacción y capacidad de síntesis ✨ Sería un plus si tienes Experiencia en medios digitales o publishers Conocimientos básicos de HTML / JavaScript Manejo de herramientas de visualización de datos Python básico o curiosidad por data Experiencia en growth, contenido o analítica digital 🔎 Por qué este rol es interesante Estarás trabajando en uno de los cambios más importantes del mundo digital: la búsqueda impulsada por IA Explorarás cómo los modelos de lenguaje “leen” y priorizan contenido Tendrás espacio para investigación y experimentación real (no es un rol operativo rígido) Impacto directo en estrategia editorial y visibilidad de marca #InteligenciaArtificial #SEO #ContentMarketing #DataAnalytics #DigitalMedia #GrowthMarketing #MachineLearning #GenerativeAI #MarketingDigital #LifeAtWebedia #JoinWebedia #WebediaMexico",https://mx.linkedin.com/jobs/view/ai-visibility-geo-analyst-freelance-at-webedia-4413360541,4413360541
Mathematics Researcher (Masters/PhDs),Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-20T13:24:10.168379,25,Research,"Analyst,",Information Technology,"Mathematics Researcher (Masters/PhDs) - AI Training About The Role What if your deep knowledge of mathematics could directly shape how AI reasons through the world's most complex problems? We're looking for Mathematics Experts — Masters and PhD holders — to help train and evaluate cutting-edge AI models, ensuring they can think rigorously, solve accurately, and reason like the best mathematical minds. This is a fully remote, flexible contract role built for serious mathematicians who want meaningful, intellectually engaging work on their own schedule. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Develop, solve, and critically review advanced mathematical problems with real-world relevance Apply your expertise in algebra, calculus, statistics, discrete mathematics, or related areas to design complex, rigorous problem sets Collaborate asynchronously with AI researchers and domain experts to improve AI model reasoning and mathematical accuracy Evaluate the quality, correctness, and clarity of AI-generated mathematical solutions Ensure mathematical rigor, precision, and depth across all deliverables Who You Are Hold a Master's or PhD in Mathematics or a closely related field Have strong, demonstrable expertise in one or more of: algebra, calculus, statistics, or discrete mathematics Comfortable working with Python, MATLAB, or Mathematica for research or technical problem-solving Exceptionally clear communicator — you can explain complex mathematical reasoning in writing with precision and confidence Detail-oriented, self-motivated, and reliable when working independently Nice to Have Prior experience with data annotation, data quality evaluation, or AI assessment workflows Experience designing mathematical curricula, writing research papers, or tutoring at an advanced level Familiarity with AI tools or mathematical reasoning benchmarks Background in applied mathematics, physics, computer science, or engineering Why Join Us Work on cutting-edge AI projects alongside leading research labs and AI teams Fully remote and flexible — work when and where it suits you Freelance autonomy with the structure of meaningful, intellectually stimulating work Make a direct, tangible impact on how AI understands and applies advanced mathematics Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/mathematics-researcher-masters-phds-at-alignerr-4417009321,4417009321
"Analyst, Clinical Research Systems & Reporting",ICON plc,"Mexico City, Mexico",REMOTE,N/A,Full-time,Biotechnology Research,2026-05-20T13:24:10.168382,25,Research,"Analyst,",Information Technology,"Analyst, Clinical Research Systems & Reporting - Mexico - Homebased ICON plc is a world-leading healthcare intelligence and clinical research organization. We’re proud to foster an inclusive environment driving innovation and excellence, and we welcome you to join us on our mission to shape the future of clinical development. Job Title: Analyst, Clinical Research Systems & Reporting What You Will Be Doing Collaborating with cross-functional teams to design and implement eSource builds for clinical trials. Developing and maintaining clinical research databases and systems. Analyzing and interpreting sponsor contracts/budgets to accurately configure relevant financial information in our CTMS system. Training global site staff on proper system usage and new features as needed. Providing support to site staff for clinical research systems. Your Profile Bachelor’s degree in a relevant field (e.g., Life Sciences, Computer Science, Statistics). Previous experience working in clinical research. Proficiency in database management and clinical trial management systems (e.g., EDC). Strong analytical mindset with the ability to interpret complex medical data. Exceptional attention to detail and accuracy. Self-sufficient, proactive, and capable of managing multiple tasks simultaneously. Advanced English proficiency (both written and spoken) — essential for documentation, data interpretation, and communication across global teams. Strong sense of ownership and accountability, with a commitment to quality and continuous improvement. What ICON Can Offer You Our success depends on the quality of our people. That’s why we’ve made it a priority to build a diverse culture that rewards high performance and nurtures talent. In addition to your competitive salary, ICON offers a range of additional benefits. Our benefits are designed to be competitive within each country and are focused on well-being and work life balance opportunities for you and your family. Our Benefits Examples Include Various annual leave entitlements A range of health insurance offerings to suit you and your family’s needs. Competitive retirement planning offerings to maximize savings and plan with confidence for the years ahead. Global Employee Assistance Programme, LifeWorks, offering 24-hour access to a global network of over 80,000 independent specialized professionals who are there to support you and your family’s well-being. Life assurance Flexible country-specific optional benefits, including childcare vouchers, bike purchase schemes, discounted gym memberships, subsidized travel passes, health assessments, among others. Visit our careers site to read more about the benefits ICON offers. At ICON, inclusion & belonging are fundamental to our culture and values. We’re dedicated to providing an inclusive and accessible environment for all candidates. ICON is committed to providing a workplace free of discrimination and harassment. All qualified applicants will receive equal consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application process, or in order to perform the essential functions of a position, please let us know or submit a request here Interested in the role, but unsure if you meet all of the requirements? We would encourage you to apply regardless – there’s every chance you’re exactly what we’re looking for here at ICON whether it is for this or other roles. Are you a current ICON Employee? Please click here to apply",https://mx.linkedin.com/jobs/view/analyst-clinical-research-systems-reporting-at-icon-plc-4415997102,4415997102
Technical Solutions Architect II,Akamai Technologies,Mexico,REMOTE,N/A,Full-time,"Technology, Information and Internet",2026-05-20T13:24:10.168385,95,Engineering,Information Technology,N/A,"Job Description Do you enjoy designing and building public cloud solutions for customers? Do you enjoy working with a diverse multi-national team of engineering talents? Join the Technical Solutions Architect team Akamai is working to simplify the way people work in the cloud. The team's mission is to accelerate innovation by making computing simple, scalable, accessible, and affordable for all. We provide the infrastructure and services that enable developers to build next generation applications. Shape the future of the Internet You'll play a part in the sales lifecycle in Cloud/Linode solutions as a presales engineer, guiding customers through strategic and technical aspects of Cloud transformation and drive consumption of Linode services. In addition, you'll also be the thought-leader in cloud computing both outside and within Akamai. As a Technical Solutions Architect II, you will be responsible for: Driving Linode opportunities as a cloud pre-sales engineer. Owning Linode accounts and sales opportunities from the technical side, working closely with assigned sales counterparts. Driving customer success and consumption of Linode, as part of the integrated account team. Driving solution and product innovation. Evangelize new use cases/technology trends and influence product roadmap with global product managers. Building technical thought-leadership in Cloud Computing/Linode to support overall Akamai business growth. Do What You Love To be successful in this role you will: Have 5+ years of experience working in a customer facing technical role with a public cloud vendor Demonstrate experience in architecting IaaS solutions for customers. Possess one or more professional level certifications from AWS/GCP/Azure/Oracle and/or CNCF. Have experience in: Kubernetes, cloud networking, database, storage, AI & GPU, IaC/CI/CD tooling, gaming or media tech. Demonstrate hands-on skills in open source software including: Apache Web Server, MySQL/PostgreSQL, Redis, Nginx, Terraform, etc. Demonstrate written, verbal and presentation skills including communicating technical content to a range of audiences. Work in a way that works for you FlexBase, Akamai's Global Flexible Working Program, is based on the principles that are helping us create the best workplace in the world. When our colleagues said that flexible working was important to them, we listened. We also know flexible working is important to many of the incredible people considering joining Akamai. FlexBase, gives 95% of employees the choice to work from their home, their office, or both (in the country advertised). This permanent workplace flexibility program is consistent and fair globally, to help us find incredible talent, virtually anywhere. We are happy to discuss working options for this role and encourage you to speak with your recruiter in more detail when you apply. Learn what makes Akamai a great place to work Connect with us on social and see what life at Akamai is like! We power and protect life online, by solving the toughest challenges, together. At Akamai, we're curious, innovative, collaborative and tenacious. We celebrate diversity of thought and we hold an unwavering belief that we can make a meaningful difference. Our teams use their global perspectives to put customers at the forefront of everything they do, so if you are people-centric, you'll thrive here. Working for you Benefits At Akamai, we will provide you with opportunities to grow, flourish, and achieve great things. Our benefit options are designed to meet your individual needs for today and in the future. We provide benefits surrounding all aspects of your life: Your health Your finances Your family Your time at work Your time pursuing other endeavors Our benefit plan options are designed to meet your individual needs and budget, both today and in the future. About Us Akamai powers and protects life online. Leading companies worldwide choose Akamai to build, deliver, and secure their digital experiences helping billions of people live, work, and play every day. With the world's most distributed compute platform from cloud to edge we make it easy for customers to develop and run applications, while we keep experiences closer to users and threats farther away. Join us Are you seeking an opportunity to make a real difference in a company with a global reach and exciting services and clients? Come join us and grow with a team of people who will energize and inspire you!",https://mx.linkedin.com/jobs/view/technical-solutions-architect-ii-at-akamai-technologies-4359470486,4359470486
