Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Analista de datos,Universia México,"Tlalnepantla, México, Mexico",REMOTE,,Part-time,Higher Education,2026-05-06T13:04:59.747793,25,Information Technology,,,"La persona en este puesto recolecta, procesa y analiza información para generar reportes que apoyen la toma de decisiones. Es responsable de interpretar bases de datos, crear dashboards y detectar tendencias. Se requiere pensamiento analítico, dominio de Excel o herramientas de BI y atención al detalle.",https://mx.linkedin.com/jobs/view/analista-de-datos-at-universia-m%C3%A9xico-4409700348,4409700348,,,,,,,,,
Analista de datos,Universia México,"Miguel Hidalgo, Mexico City, Mexico",REMOTE,,Part-time,Higher Education,2026-05-06T13:04:59.747800,67,Information Technology,,,"La persona en este puesto recolecta, procesa y analiza información para generar reportes que apoyen la toma de decisiones. Es responsable de interpretar bases de datos, crear dashboards y detectar tendencias. Se requiere pensamiento analítico, dominio de Excel o herramientas de BI y atención al detalle.",https://mx.linkedin.com/jobs/view/analista-de-datos-at-universia-m%C3%A9xico-4409389506,4409389506,,,,,,,,,
Biology Researcher (Masters/PhDs),Alignerr,"Mexico City, Mexico",REMOTE,,Contract,"Technology, Information and Internet",2026-05-06T13:04:59.747802,25,Research,"Analyst,",Information Technology,"Biology Researcher (Masters/PhDs) - AI Training About The Role What if your years of biology expertise could directly shape how AI reasons through the most complex problems in genetics, biotechnology, and bioinformatics? We're looking for Biology Experts — Masters and PhD-level scientists — to help build and train cutting-edge AI models that need to think the way the best researchers do. This is a fully remote, flexible contract role built for scientists who want to apply their deep domain knowledge to one of the most impactful frontiers in technology. No AI background required — just exceptional scientific expertise and a sharp, rigorous mind. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Develop, solve, and critically review advanced biology problems with real-world scientific relevance Apply your expertise in genetics, biotechnology, bioinformatics, or related fields to design complex, meaningful problem statements Evaluate AI-generated scientific reasoning for accuracy, depth, and rigor Collaborate asynchronously with AI researchers and domain experts to enhance how AI models approach biological reasoning Ensure scientific clarity, precision, and depth across all deliverables Work independently on task-based assignments — fully on your own schedule Who You Are Master's or PhD in Biology or a closely related field (Genetics, Molecular Biology, Bioinformatics, Biotechnology, etc.) Strong command of at least one subfield — genetics, biotech, or bioinformatics Comfortable working with Python or R in a research or analytical context Exceptionally clear written communicator who can translate complex science into structured, readable outputs Detail-oriented with a systematic, rigorous approach to problem-solving Self-motivated and reliable when working independently without supervision Nice to Have Prior experience with data annotation, data quality evaluation, or AI feedback systems Background in computational biology, systems biology, or scientific writing Experience reviewing or editing scientific content for accuracy and clarity Familiarity with AI tools or language model evaluation as an end user Why Join Us Work on cutting-edge AI projects alongside the world's leading research labs Fully remote and flexible — work when and where it suits you Freelance autonomy with the structure of meaningful, task-based scientific work Make a direct, tangible impact on how AI understands and reasons through biology Contribute to technology that could shape the future of scientific discovery Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/biology-researcher-masters-phds-at-alignerr-4410915835,4410915835,,,,,,,,,
"#11802 - Software Engineer, Frontend",Upwork,"Mexico City, Mexico",REMOTE,,Contract,Software Development and IT Services and IT Consulting,,25,Other,,,"Job Description We are seeking a Software Engineer to build and maintain a Help Center application powered by a unified headless CMS and a modern React-based frontend. This role will focus on creating reusable UI components, supporting content-driven experiences across global sites, and improving application stability, performance, and maintainability. You will also partner on related web platform initiatives as needed. Key Responsibilities Build and maintain React components and content blocks that power customer-facing web experiences Develop and optimize server-side rendering and static site generation workflows using Next.js or similar frameworks Create reusable, component-based UI patterns for scalable web applications Implement and maintain integrations with backend services through REST APIs and GraphQL Build dynamic forms and interactive frontend experiences Support content model implementation and schema updates within a headless CMS Improve application stability, performance, and overall user experience Write and maintain automated tests across unit, integration, and end-to-end coverage Collaborate with cross-functional partners to support ongoing enhancements and related business initiatives Qualifications Must-Have Skills Strong proficiency in JavaScript and TypeScript Strong experience with React Experience with Next.js or similar server-side rendering frameworks Experience with component-based UI development Experience building dynamic forms Experience integrating third-party APIs and backend services Experience working with Node.js Strong understanding of RESTful APIs and modern web architecture Familiarity with GraphQL or gRPC Experience writing automated tests, including unit, integration, and end-to-end tests Experience with modern testing frameworks such as Jest and Playwright Familiarity with Git workflows Familiarity with CI/CD pipelines Experience using code quality tools such as ESLint and Prettier Experience with headless CMS platforms such as Contentstack, Contentful, or Strapi 3+ years of software engineering experience Enterprise experience strongly preferred. Nice-to-Have Skills Experience with CSS-in-JS approaches such as Emotion Experience with Storybook Experience integrating mapping services such as Google Maps Experience working with design systems Experience with Node.js frameworks such as Express.js or Koa Experience with caching tools such as Redis Experience with performance optimization and caching strategies Experience managing content models and content workflows Experience with preview environments Experience with Docker Familiarity with GitLab CI/CD Experience with service mesh technologies such as Envoy Experience with internationalization and localization Experience with user behavior tracking, metrics, and reporting Experience with A/B testing frameworks and feature flags Experience with observability tools Experience with accessibility testing Additional Information Required Tools & Platforms JavaScript TypeScript React Next.js or similar SSR framework Node.js REST APIs GraphQL or gRPC Jest Playwright Git CI/CD tools ESLint Prettier Contentstack, Contentful, or Strapi Location, Time & Engagement Location: LATAM Engagement: Contract Allocation: 40 hours per week End Date: March 31, 2027 Time Zone: Must have working-hour overlap aligned to business needs across CST and EMEA stakeholders",https://mx.linkedin.com/jobs/view/%2311802-software-engineer-frontend-at-upwork-4408838654,4408838654,,,,,,,,,
Researcher - Lean 4 & Formal Proof Systems,Alignerr,"Mexico City, Mexico",REMOTE,,Contract,"Technology, Information and Internet",2026-05-06T13:04:59.747807,25,Research,"Analyst,",Information Technology,"Researcher – Lean 4 & Formal Proof Systems (AI Training) About The Role What if your deep mathematical training could directly shape the future of AI — and push the boundaries of what machines can reason about and verify? We're looking for mathematicians and formal methods specialists to translate sophisticated human-written proofs into machine-verifiable Lean 4 formalizations. This is frontier work: you'll be operating at the edge of what automated provers can currently handle, helping map the limits of formal verification and contributing to some of the most technically demanding AI research happening today. This is a fully remote, flexible contract role designed for mathematically mature researchers who love rigor, structure, and the intellectual challenge of bridging human reasoning and mechanized proof. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Translate informal mathematical proofs into precise, machine-verifiable Lean 4 formalizations — with an emphasis on clarity, structure, and correctness Analyze proofs across domains (algebra, analysis, topology, logic, discrete math) to identify hidden assumptions, gaps, and formalizable sub-structures Construct formalizations that test and expose the limits of existing proof assistants — especially where automation breaks down Develop clean, readable, reproducible proof scripts aligned with best practices and Lean idioms Provide expert guidance on proof decomposition, lemma selection, and structuring strategies for formal models Collaborate with AI researchers to design and refine strategies for improving formal verification pipelines Investigate where automated provers fail and articulate why — whether due to complexity, missing lemmas, library gaps, or fundamental limitations Create Lean proofs that surface deeper patterns or generalizations implicit in the original mathematics Who You Are Hold a Master's degree or higher in Mathematics, Logic, Theoretical Computer Science, or a closely related field Have a strong foundation in rigorous proof writing and mathematical reasoning across at least one of: algebra, analysis, topology, logic, or discrete mathematics Have hands-on experience with Lean (Lean 3 or Lean 4), Coq, Isabelle/HOL, Agda, or a comparable proof assistant — Lean 4 strongly preferred Genuinely enthusiastic about formal verification, proof assistants, and the future of mechanized mathematics Able to take a dense, elegant human argument and express it in a form a machine can verify — with precision and structural care Nice to Have Familiarity with type theory, the Curry-Howard correspondence, and proof automation tools Experience contributing to large-scale formalization projects such as Mathlib Exposure to theorem provers where automated reasoning frequently fails or requires significant manual scaffolding Prior experience with data annotation, evaluation systems, or AI training workflows Strong written communication skills for explaining formalization decisions, edge cases, and reasoning strategies Why Join Us Work at the frontier of formal verification alongside teams building cutting-edge AI systems Fully remote and flexible — structure your work around your schedule, anywhere in the world Freelance autonomy with meaningful, intellectually rigorous task-based work Direct exposure to how advanced AI models are trained and evaluated on mathematical reasoning Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/researcher-lean-4-formal-proof-systems-at-alignerr-4410930055,4410930055,,,,,,,,,
Lead Developer with Python,W3Global,"Mexico City, Mexico",REMOTE,,Contract,Airlines and Aviation,2026-05-06T13:04:59.747809,154,Information Technology,,,"Remote, Supporting US- EST or PST Contract Must Have Skills Python + API + database Pytest is must The candidate we are looking for needs to be able to extract a technical specification from customers. This person needs to be very comfortable using APIs to perform custom functionality. This person needs to be familiar with python and python libraries. We want projects implemented in python code with 80%- unit testing coverage We want a person to help setup automated contract tests for our project for regression testing purposes. This person must be capable of managing/implementing multiple projects and coordinating the testing and deployment of these projects The technical services team works primarily in scripting languages: python, PowerShell, SQL We are looking for a generalist, who is part business analyst, part script programmer, part test automation, part project manager We are looking for someone with scripting, contract and unit testing and project management experience. The candidate we are looking for needs to be able to extract a technical specification from customers. This person needs to be very comfortable using APIs to perform custom functionality. This person needs to be familiar with python and python libraries. We want projects implemented in python code with 80%-unit testing coverage We want a person to help setup automated contract tests for our project for regression testing purposes. This person must be capable of managing/implementing multiple projects and coordinating the testing and deployment of these projects This team works on many small projects. No Kubernetes, no docker, no microservices Python or testing experience .",https://mx.linkedin.com/jobs/view/lead-developer-with-python-at-w3global-4245538823,4245538823,,,,,,,,,
Applied Formal Methods Researcher (Lean 4),Alignerr,"Mexico City, Mexico",REMOTE,,Contract,"Technology, Information and Internet",2026-05-06T13:04:59.747811,25,Research,"Analyst,",Information Technology,"About The Role What if your deep mathematical training could directly shape how AI reasons, proves, and understands the most rigorous ideas in human knowledge? We're looking for Applied Formal Methods Researchers to translate advanced mathematical arguments into machine-verifiable Lean 4 proofs — working at the precise boundary of what automated reasoning can and cannot yet do. This is a fully remote, flexible contract role built for mathematicians who love precision, structural elegance, and the challenge of pushing proof assistants to their limits. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Translate informal mathematical proofs into clean, structured, machine-verifiable Lean 4 formalizations Analyze proofs across domains — identifying gaps, hidden assumptions, and formalizable sub-structures Construct formalizations that deliberately test the boundaries of existing proof assistants, especially where tools struggle or fail Collaborate with AI researchers to design and refine formal verification strategies and pipelines Develop readable, reproducible proof scripts aligned with mathematical best practices and Lean idioms Provide expert guidance on proof decomposition, lemma selection, and structuring techniques Investigate where automated provers break down and clearly articulate why — complexity, missing lemmas, library gaps, and beyond Formalize classical proofs and compare machine-verifiable structures against standard textbook arguments Who You Are Master's degree or higher in Mathematics, Logic, Theoretical Computer Science, or a closely related field Strong foundation in rigorous proof writing across areas such as algebra, analysis, topology, logic, or discrete mathematics Hands-on experience with Lean (Lean 3 or Lean 4), Coq, Isabelle/HOL, Agda, or a comparable proof assistant — Lean 4 strongly preferred Able to translate dense, informal mathematical arguments into clean, structured formal proofs Genuinely enthusiastic about formal verification, proof assistants, and the future of mechanized mathematics Nice to Have Familiarity with type theory, the Curry-Howard correspondence, and proof automation tools Experience contributing to large-scale formalization projects such as Mathlib Exposure to theorem provers where automated reasoning frequently fails or requires significant manual scaffolding Prior experience with data annotation, data quality evaluation, or AI training workflows Strong communication skills for explaining formalization decisions, edge cases, and proof strategies The Ideal Candidate You're a mathematically mature problem-solver who finds deep satisfaction in taking a dense, elegant human argument and expressing it in a form a machine can verify. You appreciate precision, structural beauty, and the intellectual challenge of resolving gaps that automated tools cannot yet bridge. You're excited to work on problems that sit at the very frontier of what formal mathematics can express and automate. Why Join Us Work directly on cutting-edge AI research projects alongside world-leading research labs Fully remote and flexible — work when and where it suits you, on your own schedule Freelance autonomy with meaningful, intellectually stimulating work Contribute to a field that is actively redefining the boundaries of mathematical knowledge and AI capability Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/applied-formal-methods-researcher-lean-4-at-alignerr-4410930073,4410930073,,,,,,,,,
Mathematics Researcher (Masters/PhDs),Alignerr,"Mexico City, Mexico",REMOTE,,Contract,"Technology, Information and Internet",2026-05-06T13:04:59.747814,25,Research,"Analyst,",Information Technology,"Mathematics Researcher (Masters/PhDs) - AI Training About The Role What if your deep knowledge of mathematics could directly shape how AI reasons through the world's most complex problems? We're looking for Mathematics Experts — Masters and PhD holders — to help train and evaluate cutting-edge AI models, ensuring they can think rigorously, solve accurately, and reason like the best mathematical minds. This is a fully remote, flexible contract role built for serious mathematicians who want meaningful, intellectually engaging work on their own schedule. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Develop, solve, and critically review advanced mathematical problems with real-world relevance Apply your expertise in algebra, calculus, statistics, discrete mathematics, or related areas to design complex, rigorous problem sets Collaborate asynchronously with AI researchers and domain experts to improve AI model reasoning and mathematical accuracy Evaluate the quality, correctness, and clarity of AI-generated mathematical solutions Ensure mathematical rigor, precision, and depth across all deliverables Who You Are Hold a Master's or PhD in Mathematics or a closely related field Have strong, demonstrable expertise in one or more of: algebra, calculus, statistics, or discrete mathematics Comfortable working with Python, MATLAB, or Mathematica for research or technical problem-solving Exceptionally clear communicator — you can explain complex mathematical reasoning in writing with precision and confidence Detail-oriented, self-motivated, and reliable when working independently Nice to Have Prior experience with data annotation, data quality evaluation, or AI assessment workflows Experience designing mathematical curricula, writing research papers, or tutoring at an advanced level Familiarity with AI tools or mathematical reasoning benchmarks Background in applied mathematics, physics, computer science, or engineering Why Join Us Work on cutting-edge AI projects alongside leading research labs and AI teams Fully remote and flexible — work when and where it suits you Freelance autonomy with the structure of meaningful, intellectually stimulating work Make a direct, tangible impact on how AI understands and applies advanced mathematics Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/mathematics-researcher-masters-phds-at-alignerr-4410915824,4410915824,,,,,,,,,
Senior Database Reliability Engineer,Sezzle,"Mexico City, Mexico",REMOTE,,Full-time,Financial Services,2026-05-06T13:04:59.747816,25,Engineering,Information Technology,,"The salary range for this role is $5,000 - $9,500 per month (Gross in USD) About Sezzle: With a mission to financially empower the next generation, Sezzle is revolutionizing the shopping experience beyond payments, blending cutting-edge tech with seamless, interest-free installment plans that make shopping smarter and more accessible. We’re not just transforming payments; we’re redefining how people discover, interact with, and purchase the things they love while driving real impact on merchant sales through increased conversions and higher order values. As we continue to shape the future of fintech and retail, we’re building an innovative, dynamic team passionate about creating more than just a transaction but a truly unique shopping journey. If you’re excited about pushing boundaries in tech and delivering a game-changing experience for consumers and merchants alike, come join us at Sezzle and help create the future of shopping! About the Role: We are seeking a technically strong, hands-on Senior Database Reliability Engineer to help design, build, and scale the database platform used across Sezzle’s applications . This is not a traditional DBA role . This role is for an engineer who can combine deep database knowledge with software engineering, infrastructure engineering, and platform thinking. You will help build the systems, libraries, automation, standards, and guardrails that make database usage across Sezzle reliable, secure, scalable, and easy for developers to adopt correctly. As a Senior Database Reliability Engineer, you will be responsible for improving how Sezzle applications connect to, migrate, operate, observe, and scale their databases. You will work across application teams, infrastructure, security, and engineering leadership to define patterns that improve database reliability by design — not just by operational response. You should be comfortable owning problems end-to-end: understanding application behavior, reading code, reviewing database access patterns, building shared tooling, improving connection management, designing migration safety checks, analyzing production performance, and helping developers use databases in safer and more scalable ways. You should consider yourself a DOer to be a good fit for this role. We are looking for someone who can ship production-quality engineering work , not just advise from the sidelines. With AI tooling and automation, you should be a force multiplier for database reliability, developer productivity, and operational excellence across Sezzle. Compensation : For this senior development role, with 6+ years of experience, the compensation range is $5,000 - $9,500 USD per month. This range acknowledges the extensive expertise, leadership capabilities, and significant contributions expected at this level, offering a competitive salary to reflect the value of advanced skills and experience. What You'll Do: Design, build, and maintain shared database platform components used by Sezzle applications, such as database connection packages, database client libraries, migration tooling, safety checks, query standards, and developer-facing abstractions. Establish reliable, scalable patterns for how Sezzle services connect to and interact with relational databases across production, staging, and development environments. Partner with backend engineering teams to improve database usage in application code, including connection lifecycle, transaction handling, retries, timeouts, pooling, query patterns, and migration workflows. Build automation and internal tooling that makes database operations safer, more repeatable, and less dependent on manual intervention. Define and enforce engineering standards for database access, schema design, migrations, indexing, query performance, connection management, and operational readiness. Architect and improve database infrastructure across AWS RDS/Aurora MySQL, PostgreSQL, RDS Proxy, read replicas, backups, failover, parameter groups, monitoring, and capacity planning. Lead database reliability initiatives that reduce operational risk, improve performance, and help Sezzle scale safely. Review application designs and database changes early in the development lifecycle to ensure reliability, scalability, maintainability, and security are built in from the start. Build guardrails for database migrations, including automated checks, rollback expectations, schema review workflows, migration observability, and production safety controls. Improve developer self-service for database provisioning, access, schema management, local development, testing, and observability. Investigate production database issues by combining application telemetry, database metrics, logs, query plans, traces, and cloud infrastructure data. Identify and fix systemic database problems, not just symptoms — including bad access patterns, unsafe migrations, inefficient queries, connection storms, lock contention, replication lag, and capacity bottlenecks. Create and maintain high-signal dashboards, alerts, SLOs, SLIs, runbooks, and operational readiness checks for database-backed services. Drive improvements in database backup validation, restore testing, disaster recovery, failover readiness, and business continuity. Work with security and compliance teams to improve database access controls, auditability, encryption, secrets management, least privilege, and PCI/SOC 2 aligned controls. Mentor engineers on database design, query performance, safe migrations, operational readiness, and production debugging. Use automation and AI tooling where appropriate to improve migration review, query analysis, incident investigation, documentation, and developer productivity. What We look for: 6+ years of professional software engineering, infrastructure engineering, database engineering, SRE, or platform engineering experience. Strong software engineering ability in at least one production programming language such as Go, Python, or TypeScript. Proven ability to build production-quality internal tools, libraries, frameworks, services, or platform components used by other engineers. Deep hands-on experience with relational databases, especially MySQL and/or PostgreSQL, in high-availability production environments. Strong understanding of how application code interacts with databases, including connection pooling, transactions, isolation levels, retries, timeouts, deadlocks, locking, migrations, and query execution. Experience designing or improving shared database access patterns, internal database packages, ORM wrappers, migration frameworks, or developer-facing database tooling. Hands-on experience with AWS RDS/Aurora, including provisioning, upgrades, replicas, backups, failover, monitoring, parameter tuning, and production troubleshooting. Experience with database connection management technologies such as RDS Proxy, PgBouncer, ProxySQL, or application-level pooling. Strong ability to analyze database performance using query plans, indexes, slow query logs, wait events, locks, metrics, and application traces. Experience designing safe database migration processes for production systems. Strong understanding of observability for database-backed applications, including metrics, logs, traces, SLOs, alerting, and incident response. Experience with infrastructure-as-code and CI/CD systems such as Terraform, GitLab CI/CD, Kubernetes, Helm, or similar tooling. Ability to influence engineering teams through clear design reviews, documentation, technical standards, and practical implementation. Ability to operate independently, identify high-impact problems, propose pragmatic solutions, and drive them to completion. Bachelor’s degree in Computer Science. Preferred Knowledge and Skills: Experience building platform capabilities for a microservices environment. Experience with Golang application development and database access patterns. Experience creating database libraries, SDKs, service templates, migration frameworks, or paved-road developer tooling. Experience improving database reliability across many services or teams, not just one application. Experience with fintech, payments, banking, e-commerce, or other high-volume transactional systems. Experience with compliance-sensitive environments such as PCI DSS, SOC 2, or SOX. Experience with database access governance, audit logging, secrets management, encryption, IAM authentication, and least-privilege access models. Experience with large-scale operational automation for provisioning, patching, failover testing, backup validation, access management, or schema review. Experience with distributed systems patterns such as transactional outbox, event-driven architecture, idempotency, queues, eventual consistency, and data consistency tradeoffs. Experience with observability tools such as Prometheus, Grafana, Datadog, CloudWatch, Performance Insights, OpenTelemetry, or New Relic. Familiarity with Elasticsearch or other supporting data stores. Familiarity with AI developer tooling such as Claude Code, Gemini CLI, Codex, Cursor, and using it to be a more productive engineer. About You: You have relentlessly high standards - many people may think your standards are unreasonably high. You are continually raising the bar and driving those around you to deliver great results. You make sure that defects do not get sent down the line and that problems are fixed so they stay fixed. You’re not bound by convention - your success—and much of the fun—lies in developing new ways to do things You need action - speed matters in business. Many decisions and actions are reversible and do not need extensive study. We value calculated risk-taking. You earn trust - you listen attentively, speak candidly, and treat others respectfully. You have backbone; disagree, then commit - you can respectfully challenge decisions when you disagree, even when doing so is uncomfortable or exhausting. You have conviction and are tenacious. You do not compromise for the sake of social cohesion. Once a decision is determined, you commit wholly. You deliver results - you focus on the key inputs and deliver them with the right quality and in a timely fashion. Despite setbacks, you rise to the occasion and never settle. Sezzle’s Technology Stack: Languages: Golang, Typescript, Python Frontend: Typescript - React and React Native Backend: Golang Database: MySQL, Postgres, Elasticsearch DevOps & Cloud: AWS, Kubernetes Version Control: Git CI/CD: Gitlab Testing: Developer and AI-driven, focus on automated end-to-end, integration, and unit tests Open Source: Sezzle is focused on using open source, and we build what we can before buying! What Makes Working at Sezzle Awesome? At Sezzle, we are more than just brilliant engineers, passionate data enthusiasts, out-of-the-box thinkers, and determined innovators; we are skilled musicians, yogis, cyclists, chefs, golfers, dog-lovers, and rock-climbers. We believe in surrounding ourselves with not only the best and the brightest individuals, but those that are unique and purpose-driven in all that they do. Our culture is not defined by a certain set of perks designed to give the illusion of the traditional startup culture, but rather, it is the visible example living in every employee that we hire. #full-time",https://mx.linkedin.com/jobs/view/senior-database-reliability-engineer-at-sezzle-4410943443,4410943443,,,,,,,,,
Delivery Operations Manager,Snorkel AI,"Mexico City, Mexico",REMOTE,,Full-time,Software Development,2026-05-06T13:04:59.747818,44,Management,Manufacturing,,"About Snorkel At Snorkel, we believe meaningful AI doesn’t start with the model, it starts with the data. We’re on a mission to help enterprises transform expert knowledge into specialized AI at scale. The AI landscape has gone through incredible changes between 2015, when Snorkel started as a research project in the Stanford AI Lab, to the generative AI breakthroughs of today. But one thing has remained constant: the data you use to build AI is the key to achieving differentiation, high performance, and production-ready systems. We work with some of the world’s largest organizations to empower scientists, engineers, financial experts, product creators, journalists, and more to build custom AI with their data faster than ever before. Excited to help us redefine how AI is built? Apply to be the newest Snorkeler! At Snorkel AI, we are pioneering new approaches to data development. Are you driven by solving challenging problems and delivering exceptional results? Snorkel AI is seeking a Delivery Operations Manager. As a Delivery Operations Manager, you will manage and optimize processes, ensuring high-quality outcomes and seamless delivery. This role blends operational rigor, analytical thinking, and cross-functional collaboration, offering a unique opportunity to make a significant impact. You’re Excited About This Opportunity Because You Will Collaborate with Technical Delivery Manager to meet project timelines, deliverables, and quality standards. Engage with Expert Contributors to ensure high-quality datasets are delivered to customers. Conduct quality reviews to maintain data annotation accuracy and consistency. Monitor pipeline health and implement proactive solutions to prevent bottlenecks. Track project progress and performance through data analysis and reporting. Develop documentation for labeling guidelines and operational processes. Partner with stakeholders across teams to resolve blockers and sustain production efficiency. Provide regular updates to stakeholders on progress and key insights. We’re Excited About You Because You Have Proficiency with Google Workspace tools and strong data analysis skills. A proactive, results-driven mindset with creative problem-solving abilities. Adaptability to excel in a fast-paced, dynamic environment. Excellent written and verbal communication skills in English. Experience working with technical and non-technical stakeholders. The ability to work independently and collaboratively in a remote setting. Bonus Points For Familiarity with data annotation pipelines and machine learning workflows. Experience with SQL or other database languages. Strong analytical and process improvement capabilities. A degree in an analytics-focused field (e.g., Engineering, Economics, Business) or an interest in Computer Science, Statistics, or Data Analytics. Pay Transparency Notice: Depending on your work location in the United States , the target annual salary for this position can range as detailed below. Pay Range: $100,000-$150,000. Pay Transparency Notice: In Mexico , the target annual salary for this position can range as detailed below. This is a remote position based in Mexico. To support global hiring, this role will be employed through our Employer of Record partner. You will be a full-time Snorkel employee, fully integrated into our team and culture. Pay Range: $3,000-$5,000 per month (USD) Salary Range $100,000—$150,000 USD Be Your Best at Snorkel Joining Snorkel AI means becoming part of a company that has market proven solutions, robust funding, and is scaling rapidly—offering a unique combination of stability and the excitement of high growth. As a member of our team, you’ll have meaningful opportunities to shape priorities and initiatives, influence key strategic decisions, and directly impact our ongoing success. Whether you’re looking to deepen your technical expertise, explore leadership opportunities, or learn new skills across multiple functions, you’re fully supported in building your career in an environment designed for growth, learning, and shared success. Snorkel AI is proud to be an Equal Employment Opportunity employer and is committed to building a team that represents a variety of backgrounds, perspectives, and skills. Snorkel AI embraces diversity and provides equal employment opportunities to all employees and applicants for employment. Snorkel AI prohibits discrimination and harassment of any type on the basis of race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local law. All employment is decided on the basis of qualifications, performance, merit, and business need. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.",https://mx.linkedin.com/jobs/view/delivery-operations-manager-at-snorkel-ai-4408434179,4408434179,,,,,,,,,
