Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Software Engineer - BMS,Global Connect Technologies,"Guadalajara, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,Engineering Services,2026-04-18T12:46:20.420777,25,Consulting,N/A,N/A,"Job Title: BMS Software Application Engineer Job Type: Full-Time Job Summary We are seeking a BMS Software Application Engineer with strong leadership skills to support the development of advanced Battery Management Systems (BMS). This role involves working in a fast-paced, cross-functional environment, collaborating with global teams, and solving complex challenges related to battery systems, including electrical, software, and system integration. Key Responsibilities Lead software development activities in collaboration with the India Software Team Own integration of battery hardware, embedded software, and control algorithms for BMS systems Support system requirements development, system design, and downstream implementation Develop and verify embedded software and calibrations for battery management systems Perform impact analysis for change requests and software issues Lead internal and customer-facing technical discussions Collaborate with cross-functional teams and client stakeholders Support hardware, software, and system-level validation prior to system integration Work on battery performance, safety, diagnostics, and state estimation (SOC, SOH, SOP) Required Qualifications Experience in programming using C, C#, Visual Basic, or similar Minimum 2+ years of experience in software or systems engineering Experience with MATLAB / Simulink Familiarity with tools like CANalyzer, CANoe, or similar Strong knowledge of system integration and requirement writing Proficiency in Microsoft Office (Excel, Word, PowerPoint) Excellent communication, problem-solving, and organizational skills Valid driver’s license and ability to test-drive vehicles (if required) Preferred Qualifications Experience in BMS systems integration or application engineering Understanding of battery systems, energy storage, and EV architectures Knowledge of electrical, thermal, and embedded software systems Experience with battery modeling, analysis, and verification Familiarity with project management processes",https://mx.linkedin.com/jobs/view/software-engineer-bms-at-global-connect-technologies-4403468214,4403468214
Senior AI Engineer / Data Engineer,Stand8 Technology Consulting,"Guadalajara, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-04-18T12:46:20.420783,25,Human Resources,N/A,N/A,"STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India. We are building AI-powered products that are transforming how enterprises manage talent acquisition and workforce operations. Our flagship platform processes millions of records, orchestrates multi-model AI pipelines, and delivers real-time intelligence across voice, text, and structured data channels. This is a platform engineering role. You will build production-grade APIs, data pipelines, and AI systems that enterprise clients depend on daily. The work spans bidirectional CRM syncs processing hundreds of thousands of records, real-time data enrichment pipelines, document intelligence systems, and AI-powered voice interactions at scale. We are looking for software engineers who build production systems and have applied AI/ML as part of that work. You should be someone who thinks about API contracts, error handling, data integrity, and system reliability instinctively, and brings that engineering discipline to everything you build, including AI-powered features. If your first question about a new feature is ""how does the data flow end to end and what happens when something fails,"" this role is for you. You will work directly with platform leadership and collaborate with a distributed team across the US, India, and Mexico. For Mexico-based candidates, this role is a foundational hire for our AI Center of Excellence in Mexico, with the opportunity to help shape and grow the team. Required Qualifications Core Engineering Foundation (Non-Negotiable) 5+ years Python in production environments with a track record of shipping software that real users and systems depend on. Not notebooks, not prototypes. Strong API development: Deep experience building production APIs with FastAPI, Django, or equivalent. Must understand API design patterns, async request handling, middleware, dependency injection, authentication, rate limiting, background tasks, error handling, and versioning. This is a core daily activity, not a secondary skill. Data pipeline architecture: Hands-on experience building ETL/ELT pipelines, bidirectional data syncs, data transformation layers, and enrichment workflows. Must understand data integrity, idempotency, failure recovery, backpressure, and pipeline observability. Experience with batch and real-time processing patterns. Production database expertise: Strong PostgreSQL (or equivalent) skills including schema design, query optimization, migrations, indexing strategies, and working with large datasets (1M+ records). Understands when to use relational vs. document vs. vector storage. Async Python and concurrency: Strong understanding of asyncio, concurrent processing patterns, and event-driven architectures. Must be comfortable with SQS/queue-based processing, background workers, and managing concurrent API calls to external services. AI/ML Systems (Non-Negotiable) Production LLM integration: Must have built and shipped systems using OpenAI, Anthropic, or AWS Bedrock APIs. Should be able to discuss prompt engineering, structured outputs, function calling/tool use, token optimization, and error handling patterns. Agentic AI and tool use: Experience building AI systems that make autonomous decisions, call external tools, and chain multi-step reasoning. Familiarity with agent frameworks (LangGraph, CrewAI, OpenAI Agents SDK, or custom implementations). Understanding of planning patterns, guardrails, and when to use agents vs. deterministic pipelines. AI evaluation and testing: Experience building evaluation frameworks for non-deterministic AI systems. Should understand how to measure output quality systematically: golden datasets, LLM-as-judge patterns, regression testing, and behavioral monitoring in production. This is how you know your AI systems are actually working. RAG and retrieval systems: Hands-on experience building retrieval-augmented generation pipelines. Must understand chunking strategies, embedding models, hybrid retrieval (vector + keyword), reranking, and relevance evaluation. Vector database expertise: Production experience with at least one of PostgreSQL/PGVector, Weaviate, FAISS, Pinecone, or Qdrant. Should be able to discuss indexing strategies, approximate nearest neighbor tradeoffs, and performance optimization. Infrastructure & DevOps AWS cloud services: Working experience with core AWS services (ECS/Fargate, Lambda, RDS, S3, SQS, CloudWatch). Should understand serverless patterns, container orchestration, and cloud cost management. Docker and containerization: Production deployment experience with container orchestration, health checks, and resource management. Observability and LLMOps: Experience with logging, monitoring, alerting, and debugging distributed systems in production. For AI systems specifically: tracing agent runs, monitoring LLM call quality and latency, detecting behavioral drift, and debugging non-deterministic failures. Git workflows and CI/CD: Collaborative development with branching strategies, code reviews, and automated deployment pipelines. Preferred Qualifications Software engineering foundation: Background in building APIs, web applications, or backend services. Engineers who picked up data pipeline and AI/ML skills because the product demanded it, rather than coming from a pure research or data science background. This trajectory is strongly preferred. Third-party API integration experience: Track record of integrating complex external APIs (CRMs, enrichment services, telephony providers, payment systems). Understands OAuth flows, webhook handling, rate limit management, and graceful degradation when third-party services fail. ATS/HR tech background: Experience with Bullhorn, Greenhouse, Workday, or similar platforms. Understanding of candidate lifecycle, matching algorithms, and recruiting workflows. Voice AI systems: Experience with ElevenLabs, OpenAI Realtime API, WebRTC, SIP/telephony integration, or speech synthesis pipelines. MCP (Model Context Protocol): Experience building or consuming MCP servers for agent tooling and context management. AI coding tools proficiency: Active use of Claude Code, Cursor, GitHub Copilot, or similar AI-assisted development tools in daily workflow. Guardrails and AI safety: Experience implementing input/output validation layers, PII/sensitive data filtering, prompt injection defense, and content safety checks for production AI systems. Familiarity with tools like Guardrails AI or Nemo Guardrails. Multi-model architecture: Experience working with multiple LLM providers and understanding when to use which model for cost, latency, and quality tradeoffs. Knowledge graphs: Experience with Neo4j or similar graph databases for relationship-based data modeling and traversal. Cost optimization at scale: Track record of optimizing LLM token usage, caching strategies, and multi-provider routing to reduce AI infrastructure costs. Large-scale data processing: Experience processing 1M+ records with performance optimization, failure handling, and data quality validation at scale. About Us STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and globally with offices in Los Angeles, Atlanta, New York, Mexico, Japan, India, and more. STAND 8 focuses on the ""bleeding edge"" of technology and leverages automation, process, marketing, and over fifteen years of success and growth to provide a world-class experience for our customers, partners, and employees. Our mission is to impact the world positively by creating success through PEOPLE, PROCESS, and TECHNOLOGY. Check out more at www.stand8.io; and reach out today to explore opportunities to grow together! By applying to this position, your data will be processed in accordance with the STAND 8 Privacy Policy.",https://mx.linkedin.com/jobs/view/senior-ai-engineer-data-engineer-at-stand8-technology-consulting-4393981395,4393981395
Mainframe Engineer,UST,"Guadalajara, Jalisco, Mexico",REMOTE,N/A,Full-time,IT Services and IT Consulting,2026-04-18T12:46:20.420785,25,Other,N/A,N/A,"Role Description Mainframe Engineer Lead II - Software Engineering Who We Are Born digital, UST transforms lives through the power of technology. We walk alongside our clients and partners, embedding innovation and agility into everything they do. We help them create transformative experiences and human-centered solutions for a better world. UST is a mission-driven group of 29,000+ practical problem solvers and creative thinkers in more than 30 countries. Our entrepreneurial teams are empowered to innovate, act nimbly, and create a lasting and sustainable impact for our clients, their customers, and the communities in which we live. With us, you’ll create a boundless impact that transforms your career—and the lives of people across the world. Visit us at UST.com. You Are Mainframe Engineer with 8-10 years of experience in analysis, development, enhancement, and production support of enterprise mainframe applications using COBOL, JCL, CICS, DB2, IMS DB/DC, and VSAM. Strong experience working on batch and online systems with end-to-end SDLC ownership. The Opportunity Design, develop, enhance, and maintain mainframe applications Work on both batch and online applications using COBOL, JCL, CICS, DB2, IMS Participate in requirements analysis, development, unit testing, and defect fixes Handle production support, issue analysis, and resolution Perform impact analysis and support enhancements and minor projects Follow coding standards and ensure quality deliverables Coordinate with cross-functional teams and support releases This position description identifies the responsibilities and tasks typically associated with the performance of the position. Other relevant essential functions may be required. What You Need Experience Required: 8-10 years of hands-on experience in Mainframe technologies Skills Required: Strong experience in COBOL, JCL Hands-on expertise in CICS Good working knowledge of DB2 Experience with IMS DB and IMS DC Strong experience in VSAM Working knowledge of TSO/ISPF, SDSF and mainframe utilities Nice to Have: Experience in financial/insurance domain Exposure to scheduling tools and data/file transfer utilities Good communication and analytical skills Benefits Employees receive mandatory and non-mandatory benefits such as fourteen (14) days of vacation beginning on the date of hire, vacation premium, ten (10) paid holidays, a Christmas Bonus of thirty (30) days’ pay, Monthly Food Vouchers, Saving Fund, and health insurance. Certain employees may be eligible for additional Company benefits beginning on the date of hire, including dental, disability and life insurance plans; four (4) days of personal time off per year, up to three (3) days of paid medical leave per year, and up to three (3) days of paid bereavement leave per year. What We Believe We proudly embrace the values that have shaped UST since day one. We build our culture of Humility, Humanity, and Integrity. These values inspire us to nurture a people-first, human centric culture that fosters diversity, prioritizes sustainable solutions, and keeps our people and clients at the forefront of all decisions. Humility We will listen, learn, be empathetic and help selflessly in our interactions with everyone. Humanity Through business, we will better the lives of those less fortunate than ourselves. Integrity We honor our commitments and act with responsibility in all our relationships. An Equal Opportunity Workplace, Free of Discrimination and Harassment At UST, we strive to provide a work environment free of discrimination and harassment. We are an equal opportunity employer and employment decisions are based on merit and business needs. Our Human Rights Policy further illustrates our stand on this. We are committed to following fair employment practices that provide equal opportunities to all employees. We do not discriminate or allow harassment on the basis of race, color, religion, disability, gender, national origin, sexual orientation, gender identity, gender expression, age, genetic information, military status, or any other legally protected status. At UST, we value diversity and believe that a diverse workplace builds a competitive advantage. Un lugar de trabajo con igualdad de oportunidades y libre de discriminación y acoso En UST, nos esforzamos por proporcionar un ambiente de trabajo libre de discriminación y acoso. Somos un empleador que ofrece igualdad de oportunidades y basa las decisiones de empleo en los méritos y las necesidades del negocio. Estamos comprometidos a seguir prácticas de empleo justas que brinden igualdad de oportunidades a todos los empleados. No discriminamos ni permitimos el acoso por motivos de raza, color, religión, discapacidad, género, origen nacional, orientación sexual, identidad de género, expresión de género, edad, información genética, estado militar o cualquier otro estado legalmente protegido. En UST, valoramos la diversidad y creemos que un lugar de trabajo diverso construye una ventaja competitiva. UST reserves the right to periodically redefine your roles and responsibilities based on the requirements of the organization and/or your performance. #UST Skills cobol,jcl,cics,db2,ims db,vsam,",https://mx.linkedin.com/jobs/view/mainframe-engineer-at-ust-4400881578,4400881578
API/Integration Engineer - L1,IBM,"Guadalajara, Jalisco, Mexico",HYBRID,Entry level,Full-time,IT Services and IT Consulting,2026-04-18T12:46:37.819116,25,Engineering,Information Technology,N/A,"Introduction A career in IBM Consulting is built on long-term client relationships and close collaboration worldwide. You’ll work with leading companies across industries, helping them shape their hybrid cloud and AI journeys. With support from our strategic partners, robust IBM technology, and Red Hat, you’ll have the tools to drive meaningful change and accelerate client impact. At IBM Consulting, curiosity fuels success. You’ll be encouraged to challenge the norm, explore new ideas, and create innovative solutions that deliver real results. Our culture of growth and empathy focuses on your long-term career development while valuing your unique skills and experiences. Your Role And Responsibilities Design and support APIs and integrations hosted on EKS Implement API lifecycle management and versioning Work with platform teams to align APIs to governance standards Support enterprise integration use cases Prepare for future AI-driven API governance capabilities Required Technical And Professional Expertise 1–3 years of API and integration experience Strong knowledge of REST, API Gateway, microservices Experience with Kubernetes-based API deployments Understanding of integration patterns and messaging Scripting (Python/Go) and automation experience Exposure to API governance frameworks DevOps experience – GitHub deployment and build-out workflow",https://mx.linkedin.com/jobs/view/api-integration-engineer-l1-at-ibm-4391472578,4391472578
Software Engineer Backend,Stand8 Technology Consulting,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,"Technology, Information and Media",2026-04-18T12:46:37.819121,25,Information Technology,N/A,N/A,"STAND 8 provides end-to-end IT solutions and staffing services to enterprise partners across North America, with operational presence in Mexico supporting a wide range of technology, engineering, and business roles. This role is responsible for leading the design and implementation of major features and services within the Platform Catalog ecosystem. The position drives architecture decisions, builds scalable backend services, and supports real-time data pipelines that power advertising platforms. This individual partners closely with product managers and stakeholders to turn business goals into technical outcomes while promoting reliability, performance, and observability. The role also provides technical leadership through mentoring, team coordination, and production support participation. We are headquartered in Zapopan, Jalisco, and this hybrid role is based in Andares; however, we are open to interviewing qualified candidates located anywhere in Mexico. Location & Work Type Location: Zapopan, Jalisco Work Type: Hybrid Key Responsibilities Lead the design and implementation of major features or services within the Platform Catalog ecosystem. Drive architectural discussions and propose scalable solutions aligned with engineering best practices. Mentor junior engineers and contribute to a culture of technical excellence. Partner with product managers and stakeholders to translate business goals into technical outcomes. Advocate for system reliability, performance, and observability across multiple integrations. Design APIs to consume and produce data and build backend applications to power advertising platforms using Java, REST/GraphQL APIs, Docker, and Kubernetes. Use Kafka, Aerospike, and Elasticsearch to support a real-time data pipeline for the broader advertising team. Build and support highly available, large-scale distributed systems using microservices architecture. Participate in and help manage on-call and production support rotations to troubleshoot issues during off-hours and promotional events. Coordinate with team members to assign tasks, set goals, monitor progress, and resolve technical issues. Provide technical mentoring and guidance that fosters continuous learning and improvement. Qualifications: 6-8 years of software engineering experience with a track record of delivering production-grade systems. Deep expertise in software architecture, distributed systems, and API design. Proficiency in Java, with strong debugging and optimization skills. Experience operating in cloud-native environments (preferably GCP). Ability to influence design decisions and collaborate effectively with cross-functional teams. Strong communication skills in English / Spanish / both depending on project needs. Preferred (Optional): Experience with REST/GraphQL APIs, Docker, Kubernetes, Kafka, Aerospike, and Elasticsearch. Experience with microservices architecture for highly available, large-scale distributed systems. Experience participating in on-call and production support rotations. Experience with tools, technologies, or methodologies related to observability, system reliability, and platform engineering. About Us STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and globally with offices in Los Angeles, Atlanta, New York, Mexico, Japan, India, and more. STAND 8 focuses on the ""bleeding edge"" of technology and leverages automation, process, marketing, and over fifteen years of success and growth to provide a world-class experience for our customers, partners, and employees. Our mission is to impact the world positively by creating success through PEOPLE, PROCESS, and TECHNOLOGY. Check out more at www.stand8.io; and reach out today to explore opportunities to grow together! By applying to this position, your data will be processed in accordance with the STAND 8 Privacy Policy.",https://mx.linkedin.com/jobs/view/software-engineer-backend-at-stand8-technology-consulting-4399283349,4399283349
Data Engineer,Cognizant,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting and Business Consulting and Services,2026-04-18T12:46:37.819124,83,Information Technology,N/A,N/A,"At Cognizant we have an ideal opportunity for you to be part of one of the largest companies in the digital sector worldwide. A Great Place To Work where we look for people who contribute new ideas, experiencing a dynamic and growing environment. At Cognizant we promote an inclusive culture, where we value different perspectives providing career growth and development opportunities. #WelcomeToCognizant! Qualifications Possess extensive experience in SQL, GCP, BigQuery, Vertex AI and Python. Demonstrate proficiency in Cloud Pub/Sub, Cloud Composer and PySpark for efficient data processing. Exhibit strong analytical skills with BigQuery and Python for data analysis and insights generation. Maintain a proactive approach to learning and adapting to new cloud technologies. ADVANCED ENGLISH IS A MUST Hybrid role in any of our three locations: Guadalajara, CDMX or Monterrey Responsibilities Design and implement scalable data architectures using Data Fusion and Cloud SQL to support business needs. Develop and optimize data pipelines using Cloud Composer and PySpark to enhance data processing efficiency. Utilize BigQuery and Python to analyze large datasets and provide actionable insights for decision-making. Ensure data security and compliance with industry standards within the Payer domain. Provide technical guidance and support to team members on cloud-based solutions and best practices. Lead the development of innovative data solutions that align with company goals and drive business growth. Monitor and troubleshoot data systems to ensure optimal performance and reliability. Collaborate with stakeholders to understand data requirements and deliver tailored solutions. Stay updated with the latest advancements in cloud technologies to continuously improve data strategies. Document data processes and architectures to maintain transparency and facilitate knowledge sharing. Foster a collaborative work environment that encourages innovation and continuous improvement. Why Cognizant? Improve your career in one of the largest and fastest growing IT services providers worldwide Receive ongoing support and funding with training and development plans Have a highly competitive benefits and salary package Get the opportunity to work for leading global companies We are committed to respecting human rights and build a better future by helping your minds and the environment We invest in people and their wellbeing. We create conditions for everyone to thrive. We do not discriminate based on race, religion, color, sex, age, disability, nationality, sexual orientation, gender identity or expression, or for any other reason covered. At Cognizant we believe than our culture make us stronger! Join us now!",https://mx.linkedin.com/jobs/view/data-engineer-at-cognizant-4362120261,4362120261
Storage Performance Engineer,IBM,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-04-18T12:46:37.819125,25,Engineering,Information Technology,N/A,"Introduction At IBM, work is more than just a job—it's a Calling To build. To design. To code. To consult. To think with clients. To sell. To invent. To collaborate. We’re not just improving what exists—we’re pushing boundaries to create what’s never been imagined. If you're driven by purpose and ready to solve some of the world’s most complex challenges, let’s talk. Your Role And Responsibilities We are seeking a motivated and detail- oriented individual to join the IBM FlashSystem Storage team as a Performance Test Engineer. In this role, you will be responsible for performance testing and benchmarking across a wide range of IBM FlashSystem product family and features—including host attach protocols, data replication, operating systems and software plugins. You’ll collaborate with multiple development teams to coordinate and ensure high-quality and reliable performance benchmarks/results are delivered within committed timelines. If you're passionate about performance engineering and thrive in a collaborative, fast-paced environment, we’d love to hear from you. Required Technical And Professional Expertise Experience in block storage performance testing. Experience on storage performance benchmarking tools like vdbench, IO Meter etc Ability to crisply communicate with stake holders (written/verbal). Experience working with Global teams. Required Skills – Programming & Debugging – C/C++, java (good to have) Automation/Scripting – Perl, Python, Shell Testing/Debugging tools - Wireshark, OS : Linux, Windows Virtualization / Hypervisor VMWare ESX (VASA, vVols), MS Windows Hyper V Networking - Ethernet (TCP/IP) / Fibre Channel Preferred Technical And Professional Experience Proven Storage domain knowledge with hands-on experience on block storage Software stack implementation and features like High availability, replication and storage multi-pathing solutions. Protocols - NVMe, iSCSI, FC SanBlaze packet analyzer, Tcpdump, Packet tracing/Analysis 1- 3 years of experience",https://mx.linkedin.com/jobs/view/storage-performance-engineer-at-ibm-4380215528,4380215528
Soc Functional Validation Engineering Intern,Intel,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,Semiconductor Manufacturing,2026-04-18T12:46:37.819126,90,Engineering,Information Technology,N/A,"Job Details Job Description: This position requires candidates to upload a resume in English; you are welcome to upload multiple versions of your resume if you prefer but an English version of your resume will be required to be considered for this position. We are seeking a motivated and talented Functional Validation Engineer Intern to join our dynamic and innovative team. In this internship role, you will gain hands-on experience supporting SoC (System on Chip) development activities, focusing on learning about functionality, performance and quality validation of our cutting-edge integrated SoCs. You will work closely with experienced engineers and cross-functional teams to learn testing strategies, assist in developing test content, support validation plans and participate in debugging activities to ensure SoCs meet functional operational goals. This internship provides an excellent opportunity to gain practical experience in semiconductor validation while contributing to our customers' success under the guidance of senior engineers. Responsibilities The primary responsibilities for this internship will include, but are not limited to: Pre-Silicon Validation Support: Assist in developing and executing Pre-Silicon validation plans, gaining experience with various pre-silicon environments like Simics/VP, FPGA, Zebu SLE and HSLE models, to support SoC design correctness and functionality verification before manufacturing. Post-Silicon Validation Assistance: Support post-Silicon validation activities under supervision, learning about functionality and performance validation of SoC IPs. Learning and Development: Participate in training sessions, technical reviews, and knowledge-sharing activities to build expertise in validation methodologies and tools. A successful intern candidate should demonstrate the following skills and behavioral traits: Teamwork: Work collaboratively as part of a high-performance team and eagerness to learn from experienced team members. Commitment and Discipline: Commitment to learning and delivering assigned tasks on time and with accuracy. Growth Mindset: Demonstrated eagerness to learn, ask questions, and take on new challenges. Communication: Good presentation skills and proficiency in English, both written and spoken. Organization: Basic organizational skills and ability to manage assigned tasks effectively. Problem-solving aptitude for continuous learning and improvement. Qualifications Minimum qualifications are required to be initially considered for this position. Preferred qualifications are in addition to the minimum requirements and are considered a plus factor in identifying top candidates. Requirements listed would be obtained through a combination of industry relevant job experience, internship experiences and or schoolwork/classes/research. Minimum Qualifications Pursuing a Bachelor's degree in Computer Science, Electrical Engineering, Electronical Engineering, System Engineering, Mechatronics or equivalent field. 6 months of experience in: Computer architecture, CPU architecture fundamentals, and SoC architecture. Programming languages such as C, C++ or Python. System architecture and SoC microarchitecture. Advance English level. Must have unrestricted, permanent right to work in Mexico (this role is not eligible for visa or immigration sponsorship). Preferred Qualifications Exposure to hardware or firmware development projects. Passion for innovation and a proactive approach to challenges. Interest in exploring a long-term career in silicon architecture or related fields. A candidate who accepts an offer of employment in Mexico is required to present their own personal identification information and numbers for the following: Mexican Security Number (NSS), Tax Identification Number (RFC) and CURP identification number. Job Type Student / Intern Shift Shift 1 (Mexico) Primary Location: Mexico, Guadalajara Additional Locations: Business Group At the Data Center Group (DCG), we're committed to delivering exceptional products and delighting our customers. We offer both broad-market Xeon-based solutions and custom x86-based products, ensuring tailored innovation for diverse needs across general-purpose compute, web services, HPC, and AI-accelerated systems. Our charter encompasses defining business strategy and roadmaps, product management, developing ecosystems and business opportunities, delivering strong financial performance, and reinvigorating x86 leadership. Join us as we transform the data center segment through workload driven leadership products and close collaboration with our partners. Posting Statement All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance. Position of Trust N/A Work Model for this Role This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. * Job posting details (such as work model, location or time type) are subject to change. ADDITIONAL INFORMATION: Intel is committed to Responsible Business Alliance (RBA) compliance and ethical hiring practices. We do not charge any fees during our hiring process. Candidates should never be required to pay recruitment fees, medical examination fees, or any other charges as a condition of employment. If you are asked to pay any fees during our hiring process, please report this immediately to your recruiter.",https://mx.linkedin.com/jobs/view/soc-functional-validation-engineering-intern-at-intel-4371701066,4371701066
GCP Data Engineer,Cognizant,"Guadalajara, Mexico Metropolitan Area",HYBRID,N/A,Full-time,IT Services and IT Consulting and Business Consulting and Services,2026-04-18T12:46:37.819128,25,Information Technology,N/A,N/A,"We’re hiring! At Cognizant we have an ideal opportunity for you to be part of one of the largest companies in the digital sector worldwide. A Great Place To Work where we look for people who contribute new ideas, experiencing a dynamic and growing environment. At Cognizant we promote an inclusive culture, where we value different perspectives providing career growth and development opportunities. #WelcomeToCognizant! We have an exciting opportunity for an exceptional individual to work supporting one of our clients as GCP Tech Lead Responsibilities Design and implement efficient data solutions using External Scheduler and Data Warehousing Concepts to enhance data processing capabilities. Collaborate with cross-functional teams to ensure seamless integration of data systems optimizing performance and reliability. Utilize Scheduling Basics to manage and automate data workflows ensuring timely and accurate data delivery. Develop and maintain SQL scripts to support data extraction transformation and loading processes ensuring data integrity. Apply expertise in Ab Initio to design and execute complex data transformations improving data accessibility and usability. Implement Unix Shell Scripting to automate routine tasks enhancing operational efficiency and reducing manual intervention. Troubleshoot and resolve data-related issues ensuring minimal disruption to business operations and maintaining data quality. Provide technical guidance and support to junior developers fostering a collaborative and knowledge-sharing environment. Engage in continuous improvement initiatives to enhance data processes and systems contributing to the companys innovation goals. Monitor and analyze system performance identifying opportunities for optimization and implementing necessary improvements. Ensure compliance with data governance and security policies safeguarding sensitive information and maintaining regulatory standards. Collaborate in a hybrid work model balancing remote and on-site work to maximize productivity and team collaboration. Contribute to the companys strategic objectives by delivering high-quality data solutions that drive business success Qualifications Strong experience in GCP Experience in ETL Experience in Ab Initio Experience in UNIX Experience in Google BQ Why Cognizant? Improve your career in one of the largest and fastest growing IT services providers worldwide Receive ongoing support and funding with training and development plans Have a highly competitive benefits and salary package Get the opportunity to work for leading global companies We are committed to respecting human rights and build a better future by helping your minds and the environment We invest in people and their wellbeing. We create conditions for everyone to thrive. We do not discriminate based on race, religion, color, sex, age, disability, nationality, sexual orientation, gender identity or expression, or for any other reason covered. Igualdad de Empleo y Política de Acción Afirmativa: Cognizant es un empleador que ofrece igualdad de oportunidades. Todos los solicitantes calificados recibirán consideración para el empleo sin distinción de sexo, identidad de género, orientación sexual, raza, color, religión, origen nacional, discapacidad, estado de veterano protegido, edad o cualquier otra característica protegida por la ley. At Cognizant we believe than our culture make us stronger! Join us now! #BeCognizant #IntuitionEngineered",https://mx.linkedin.com/jobs/view/gcp-data-engineer-at-cognizant-4380060472,4380060472
Quality Analyst,Flex,"Guadalajara, Jalisco, Mexico",ON-SITE,N/A,Full-time,"Appliances, Electrical, and Electronics Manufacturing",2026-04-18T12:46:55.370355,25,Quality Assurance,N/A,N/A,"Flex is the diversified manufacturing partner of choice that helps market-leading brands design, build and deliver innovative products that improve the world. A career at Flex offers the opportunity to make a difference and invest in your growth in a respectful, inclusive, and collaborative environment. If you are excited about a role but don't meet every bullet point, we encourage you to apply and join us to create the extraordinary. To support our extraordinary teams that build great products and contribute to our growth, we are looking to add a Quality Analyst located in Guadalajara, North Site . Reporting to the Director, Quality , the role involves the responsibility of providing technical support in the collection, analysis, and interpretation of quality data, transforming raw information into clear and actionable insights that support strategic business decision‑making and continuous process improvement. What a typical day looks like: Collect, prepare, and consolidate quality data from multiple sources (Excel, Power BI, ERP, APIs, MES, among others). Analyze data to identify trends, patterns, comparisons, and predictions related to quality and performance. Transform raw data into clear and actionable information for decision‑making. Create reports, dashboards, and visualizations using tools such as Power BI, Tableau, and Excel. Translate technical findings into meaningful insights for leadership and non‑technical teams (Data Storytelling). Provide data‑driven recommendations to optimize processes, costs, quality, and performance. Deliver analytical support to areas such as operations, quality, finance, sales, and supply chain. Ensure the integrity, consistency, and availability of quality data. Link quality metrics (Scrap, Rework, COPQ) to financial and business impact. The experience we are looking to add to our team: Bachelor’s degree in Data Science, Statistics, Engineering, Computer Science, Information Systems, Business Analytics, or a related field. Experience in data analysis and quality metrics within industrial or manufacturing environments. Knowledge of quality tools and operational performance metrics. Experience with data analysis and visualization tools (Power BI, Tableau, advanced Excel). Knowledge of SQL, DAX, and database management. Basic to intermediate knowledge of Python (desirable). Strong ability to communicate technical results clearly to non‑technical audiences. Intermediate English. What you’ll receive for the great work you provide: Competitive Salary. Medical and life insurance. Christmas bonus. Food vouchers. Savings Fund. YG20 Site Flex is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. We do not discriminate based on: age, race, religion, color, sex, national origin, marital status, sexual orientation, gender identity, veteran status, disability, pregnancy status, or any other status protected by law. We're happy to provide reasonable accommodations to those with a disability for assistance in the application process. Please email accessibility@flex.com and we'll discuss your specific situation and next steps (NOTE: this email does not accept or consider resumes or applications. This is only for disability assistance. To be considered for a position at Flex, you must complete the application process first).",https://mx.linkedin.com/jobs/view/quality-analyst-at-flex-4402733319,4402733319
