Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Data Engineer,Rivka Development,"Monterrey, Nuevo León, Mexico",REMOTE,,Full-time,Software Development,2026-06-16T14:15:43.840809,25,Information Technology,,,"About The Role We are seeking a skilled Data Engineer to join our team and help design, build, and maintain scalable data pipelines and cloud-based data solutions. The ideal candidate has strong experience working with Python, SQL, cloud-based data platforms, and modern data engineering practices. This role requires a proactive professional who enjoys solving complex data challenges and collaborating across teams to deliver reliable and scalable data solutions. Requirements 5+ years of professional experience in Data Engineering or related roles. Strong Python programming skills, including experience with Pandas and NumPy. Advanced SQL skills and experience working with relational databases. Experience designing, building, and maintaining ETL/ELT pipelines. Hands-on experience with AWS data platforms, including Amazon S3 and Data Lake architectures. Familiarity with AWS services such as Glue, Athena, Lambda, Step Functions, and/or Redshift. Experience integrating and consuming REST APIs. Experience working with time-series datasets. Knowledge of analytical data formats including Parquet, CSV, and JSON. Experience using Docker-based development environments. Proficiency with Git and collaborative software development practices. Understanding of data quality, validation, monitoring, and observability concepts. Strong problem-solving, attention to detail and analytical skills Ability to work independently in a remote environment. Effective collaboration skills. Professional English communication skills. Nice to Have Experience in energy, power, electricity, or trading markets. Experience supporting machine learning workflows and data science teams. Key Responsibilities Design, develop, and maintain scalable ETL/ELT pipelines. Build and optimize data ingestion processes from multiple sources, including REST APIs, databases, and external systems. Design, build, and optimize data ingestion and processing workflows using Python and SQL. Develop and maintain data solutions leveraging AWS services and Data Lake architectures. Work with structured and semi-structured data formats, including Parquet, CSV, and JSON. Implement data validation, monitoring, and quality controls. Optimize data models, queries, and storage solutions for performance and scalability. Collaborate with cross-functional teams to deliver reliable and scalable data solutions. Support analytics, reporting, and machine learning use cases. Fully Remote Opportunity Mexico Candidates Only",https://mx.linkedin.com/jobs/view/data-engineer-at-rivka-development-4429212079,4429212079,,,,,,,,,
Analista de Datos Junior,T&M Consulting,Monterrey Metropolitan Area,REMOTE,Associate,Temporary,IT Services and IT Consulting,2026-06-16T14:15:43.840818,101,Analyst,,,"T&M Consulting es una compañía que ofrece soluciones digitales reales de extremo a extremo que crean valor comercial real. Fundada en 2014, somos un grupo experimentado de personas con conocimiento de procesos y experiencia tecnológica en servicios de soluciones de TI, soporte de aplicaciones, infraestructura y mejores prácticas que pueden ayudar a cerrar la brecha en su viaje de transformación digital. Nos aseguramos de que las inversiones digitales de nuestros clientes devuelvan el valor a sus negocios. En T&M Consulting nos encontramos en búsqueda de un(a) Analista de datos J r altamente capacitado para unirse a nuestro equipo Duración : Proyecto por 12 meses, con posible extensión Modalidad : Remoto en Monterrey (con asistencias esporádicas a oficina) Responsabilida des Análisis y validación de datos provenientes de distintas fuentes. Creación y mantenimiento de dashboards e indicadores de desempeño. Generación y automatización de reportes operativos y de negocio. Organización y estructuración de bases de datos e información. Apoyo en tareas de soporte relacionadas con TI y análisis de información. Identificación de oportunidades de mejora y optimización de procesos. Colaboración con usuarios de negocio para atender requerimientos de información. Requisitos: 1 a 3 años de experiencia. Experiencia o conocimientos en análisis de datos y elaboración de reportes. Manejo de Microsoft SQL Server y consultas SQL. Conocimientos básicos o nociones de SAP. Experiencia con herramientas de visualización de datos y dashboards. Capacidad analítica y atención al detalle. Ofrecemos Remuneración competitiva Contratación inmediata Estabilidad laboral Programas de Bienestar (orientación psicológica gratuita para colaborador y cónyuge, semana de la salud, programas de ejercicio) Programas de Desarrollo Profesional (cursos y certificaciones en tecnologías) Excelente ambiente laboral Somos un empleador que ofrece igualdad de oportunidades. Todos los solicitantes calificados serán considerados para el empleo sin distinción de raza, color, religión, género, orientación sexual, identidad de género, nacionalidad o discapacidad.",https://mx.linkedin.com/jobs/view/analista-de-datos-junior-at-t-m-consulting-4427777409,4427777409,,,,,,,,,
Ingeniero de Pruebas,AXEN IT Consulting,"Monterrey, Nuevo León, Mexico",HYBRID,,Full-time,"Technology, Information and Internet",2026-06-16T14:15:45.244692,25,Engineering,Information Technology,,"n AXEN IT Consulting estamos creciendo exponencialmente con clientes con grandes proyecciones de crecimiento, Contamos con más de 25 años de experiencia en el mercado de servicios de tecnologías de la información, Enfocados en nuestro crecimiento y al mismo tiempo ofreciendo planes de mejora a nuestro talento, actualmente estamos buscando Ingeniero de Pruebas con el siguiente perfil: +3 años de experiencia en Testing Manual Pruebas manuales funcionales Diseño de casos de prueba y generación de TestData Ejecución de casos de prueba y generación de evidencias Seguimiento a defectos Reporte de avance Consultas de bases de datos con SQL para validar información Apoyo en liberaciones a producción Estimación de Requerimientos Pruebas de API con Postman o SoapUI Pruebas Web Pruebas con POS (deseable) Beneficios: SGM mayores, SGM menores, vacaciones de Ley, 15 días de aguinaldo, entre otras. ¡Sé parte de nuestro equipo!",https://mx.linkedin.com/jobs/view/ingeniero-de-pruebas-at-axen-it-consulting-4429506426,4429506426,,,,,,,,,
City Strategy Intern,DiDi,"Monterrey, Nuevo León, Mexico",HYBRID,,Internship,Software Development,2026-06-16T14:15:45.244699,25,Education,Training,,"About The Company DiDi Global Inc. is the world’s leading mobility technology platform. It offers a wide range of app-based services across markets including Asia-Pacific, Latin America and Africa, including ride hailing, taxi hailing, chauffeur, hitch and other forms of shared mobility as well as auto solutions, food delivery, intra-city freight, and financial services. DiDi provides car owners, drivers, and delivery partners with flexible work and income opportunities. It is committed to collaborating with policymakers, the taxi industry, the automobile industry and the communities to solve the world’s transportation, environmental and employment challenges through the use of AI technology and localized smart transportation innovations. DiDi strives to create better life experiences and greater social value, by building a safe, inclusive and sustainable transportation and local services ecosystem for cities of the future. For more information, please visit: www.didiglobal.com/news About The Team/role Help us shape the future of food delivery in Mexico — one city at a time. As part of the Strategy BP team, you’ll be responsible for translating national priorities into actionable, high-impact strategies at the local level. You’ll work closely with City Managers and cross-functional teams to identify the biggest growth opportunities, focus execution, and drive real results across our most important regions In this role, you'll be... Serving as a key source of data-driven insights, supporting the Strategy BP team in identifying and unlocking city-level growth opportunities. Analyzing complex datasets using SQL, Python, or Excel to uncover trends, track performance, and guide strategic decision-making. Monitoring and reporting on core business metrics, ensuring visibility and alignment with national goals. Supporting the prioritization of initiatives by translating data into clear, actionable recommendations. Collaborating with cross-functional teams — including Commercial, Ops and Product — to drive local impact through 360° solutions. Leading or supporting high-impact projects from analysis to execution, with measurable results. Building dashboards and tools that improve data accessibility and operational decision-making. Developing and presenting compelling materials that make data simple and strategic for stakeholders at all levels. We're eager to be in touch because you have... Strong proficiency in SQL or at least one programming language (e.g., Python or R) for data analysis and visualization. Familiarity with data visualization tools (e.g., Tableau, Power BI) and strong Excel or Google Sheets skills. Strong analytical mindset with the ability to translate data into actionable business insights. Excellent problem-solving skills and a proactive approach to continuous improvement. Fluent in English and Spanish. Currently pursuing a Bachelor’s degree in Business, Economics, Engineering, Computer Science, or a related field. Interest in working with cross-functional teams and learning from stakeholder interaction. Previous internship or academic project experience in analytics, strategy, or consulting is a plus. You'll love working at DiDi because... We create user value We strive to always create valuable experiences for our users in everything we do. Our focus is to always innovate new experiences that are safe, pleasant and efficient. We are data-driven We are strong believers in making informed decisions, that’s why we are data-driven. We can better navigate the business landscape strategically by analyzing valuable metrics. Win-win Collaboration Success is a team sport. When we work to help our partners and colleagues win, we win, too. While keeping everyone's best interest at heart, we communicate with candor and execute with excellence in all we do. We believe in integrity Integrity is at the very core of our business. We are people who always want to do the right thing. Our intentions are sincere, we speak our minds and listen to each other. Growth We always strive to do better. That means venturing beyond our comfort zones, learning from our mistakes, and helping each other grow. Diversity and Inclusion Diversity is one of our biggest strengths. Our differences are what make us distinct. We respect each other and believe in equal opportunities for all. We are committed to building inclusive and diverse teams At DiDi, we believe that our differences are our biggest source of strength. That’s why we are committed to promoting equal opportunities to all candidates and employees as an Equal Opportunity Employer. Employment and advancement decisions at DiDi are always made based on the needs of the position and the qualifications of the candidate. We do not discriminate against any employee or applicant based on their gender, age, sexual orientation, nationality, marital status, pregnancy/maternity, disability, race, religion and beliefs, or any other status protected by applicable laws wherever we operate. We are committed to building inclusive and diverse teams, and a workplace that is free from discrimination and harassment, because that’s how we create better products and services, make better decisions and better serve the communities we’re a part of.",https://mx.linkedin.com/jobs/view/city-strategy-intern-at-didi-4429200127,4429200127,,,,,,,,,
Ingeniero en Nuevas tecnologías Interacción Equipos Móviles Junior,GIGA IT,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,"Computer Networking Products, Software Development, and IT Services and IT Consulting",2026-06-16T14:15:48.477845,25,Engineering,Information Technology,,"👉 Resumen Buscamos un nuevo GIGAnte que se integré a nuestro equipo como Ingeniero en Nuevas tecnologías Interacción Equipos Móviles Trainee, con especialidad en Visión Artificial para la ejecución de proyectos en inspección y monitorización de procesos, control de calidad, seguridad industrial y medio ambiente en industria siderúrgica. Participará en el desarrollo de proyectos bajo solicitud del Cliente como: mejora continua, apoyo a operaciones y mantenimiento 👉 Lo que harás Definir las especificaciones técnicas para implementación de propuestas de interacción de equipos móviles y personas incluyendo su diseño, selección de componentes, desarrollo de software Brindar soporte y coordinar proyectos a cargo de proveedores externos. Participar en los proyectos a desarrollar aplicando soluciones alineadas a las definiciones de interacción de equipos móviles con personas y de Automatización Desarrollar y llevar a cabo proyectos internos en conjunto con equipo de ingeniería global, desde definición hasta la puesta en marcha en sitio. Llevar a cabo la ejecución de Pruebas de conceptos de las aplicaciones de interacción de equipos móviles y personas. 👉 Esperamos que tengas Deseable: Experiencia en uso de tecnologia Lidar, (Ouster Gemini o similar) para identificación de personas y objetos en una área. Conocimiento en uso de Tecnologías anticolisión en vehículos industriales, para traslado seguro entre equipos y personas. Conocimiento en desarrollo de Proyectos industriales, Automatización, Tecnologías IoT, Industria 4.0 Experiencia en Integración y comunicación industrial (tiempo Real) MQTT (publish/subscribe, topics, QoS, brokers). Conocimiento en redes inalámbricas 5G Desarrollo Backend y servicios Programación en Visual studio, C#, Python APIs REST Gestión y estructura de Datos, SQL, Conocimiento de Redes Industriales Inglés B1/B2 👉 Que ofrecemos 🚀Un emocionante viaje de crecimiento y una ambición interminable de desarrollarse como empresa ❤️ Una cultura de trabajo amigable, solidaria y humilde donde el equipo siempre es lo primero 🌱 Oportunidades de desarrollo profesional y crecimiento personal 🙌 Colegas apasionados, de alto rendimiento y genuinos 🧘🏻‍♂️ Nos preocupamos por lo importante: resultados y bienestar 🌈 Programa de referidos: programa de referencia a un colega: disfrute de una recompensa increíble si recomienda a un amigo o colega a GIGA IT y lo contratamos. 🏥 Cobertura médica de primer nivel 🕔 Horario de trabajo: Lunes a Viernes, de 8 a 18 hs. 💵 A convenir 📆 Festivos locales 🏖️ Vacaciones de 15 días hábiles y programa de flexibilidad 👩🏻‍💻 Notebook 👉 Acerca de GIGA IT Creemos que nuestro valor diferencial radica en nuestro capital humano, construyendo una relación duradera más allá de los simples entregables. Serás parte de una empresa latinoamericana con equipos expertos que pueden enriquecer tus conocimientos. Gracias a nuestra forma flexible de trabajar, aprovechamos el talento de nuestros colaboradores ubicados en diferentes regiones del mundo. Nuestros valores fundamentales son: Confiable: Construimos relaciones de confianza y legítimas con nuestros clientes externos e internos. Adaptables: Somos flexibles para adaptarnos a entornos complejos. Apasionados: Amamos lo que hacemos. Comprometidos: Nos comprometemos a actuar con responsabilidad y eficiencia en cada paso del camino. 💡 ¿Sientes que este es un desafío emocionante para ti? Entonces, no dudes en aplicar. Estamos ansiosos por conocerte y crecer juntos 🚀",https://mx.linkedin.com/jobs/view/ingeniero-en-nuevas-tecnolog%C3%ADas-interacci%C3%B3n-equipos-m%C3%B3viles-junior-at-giga-it-4429102151,4429102151,,,,,,,,,
Intern - Innovation,Clarios,"Centro de San Pedro Garza García, Nuevo León, Mexico",ON-SITE,,Internship,Motor Vehicle Parts Manufacturing,2026-06-16T14:15:48.477850,25,Education,Training,,"What You’ll Do (Impact Areas) Support the optimization and redesign of the company’s innovation system and program. Drive the simplification and renewal of innovation processes to enhance overall efficiency. Identify opportunities to improve service levels and user experience across the innovation program. Reduce administrative workload for coordinators and site-level committees through process improvements. Propose and implement enhancements to recognition and reward mechanisms within the program. Collaborate with cross-functional teams to streamline workflows and improve adoption of innovation tools. Analyze current system performance and recommend data-driven improvements. What Success Looks Like A simplified and more efficient innovation program with improved user engagement. Reduced administrative burden for coordinators and committees across all sites. Improved response times and service levels within the innovation system. Clear and enhanced recognition processes that increase participation. Positive user experience feedback and increased program adoption. Core Competencies Process improvement and optimization Analytical thinking and problem-solving Digital mindset and systems thinking Stakeholder communication and collaboration User experience (UX) focus Project management and time management Continuous improvement mindset What You Bring (Qualifications) Active student pursuing a degree in Digital Technologies, Information Systems, Mechatronics, Software Development, Innovation Engineering, or related fields. Strong interest in process optimization, digital tools, and innovation management. Analytical skills with the ability to interpret data and propose improvements. Basic knowledge of system development, automation, or digital platforms is a plus. Proactive, organized, and solution-oriented mindset. Work Model Hybrid About Clarios Clarios is the global leader in advanced, low-voltage battery technologies for mobility. Our batteries and smart solutions power nearly every type of vehicle and are found in 1 of 3 cars on the road today. With around 18,000 employees in over 100 countries, we bring deep expertise to our Aftermarket and OEM partners, and reliability, safety and comfort to everyday lives. We answer to the planet with a rigorous sustainability focus – advancing best-in-class sustainability practices and advocating for them across our industry. We work to ensure 100% of our products sold are recyclable, and we recycle 8,000 batteries an hour in our network. You can find more information here (PDF). To All Recruitment Agencies Clarios does not accept unsolicited agency resumes/CVs. Please do not forward resumes/CVs to our careers email addresses, Clarios employees or any other company location. Clarios is not responsible for any fees related to unsolicited resumes/CVs. Equal Employment Opportunity Clarios, LLC is an equal employment opportunity and affirmative action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, age, protected veteran status, status as a qualified individual with a disability, or any other characteristic protected by law. For more information, please view EEO is the Law, EEO is the Law (supplement), and Pay Transparency Non-discrimination. If you are an individual with a disability and you require an accommodation during the application process, please email Special.Accommodations@Clarios.com. A Note to Job Applicants Please be aware of scams being perpetrated through the Internet and social media platforms. Clarios will never require a job applicant to pay money as part of the application or hiring process.",https://mx.linkedin.com/jobs/view/intern-innovation-at-clarios-4429131080,4429131080,,,,,,,,,
Heishop SC Analyst,The HEINEKEN Company,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,Food and Beverage Services,2026-06-16T14:15:48.477853,25,Business Development,Sales,,"Requisitos Excel avanzado Power bi avanzado Python analiticas Base de datos SQL Deseable Actividades Capacidad para manejar y analizar grandes volúmenes de información. Actualización, mantenimiento y mejora continua de reportes y dashboards en ecosistema Power BI. Pensamiento lógico y analítico para la resolución de problemas y la interpretación de datos. Comprensión y desarrollo de modelos de datos para transformar información en indicadores útiles para el negocio. Aprendizaje constante, adaptación a nuevas herramientas y enfoque en la mejora continua de procesos.",https://mx.linkedin.com/jobs/view/heishop-sc-analyst-at-the-heineken-company-4429116367,4429116367,,,,,,,,,
CPFR Six Analyst,The HEINEKEN Company,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,Food and Beverage Services,2026-06-16T14:15:48.477855,25,Business Development,Sales,,"Objetivo Generar y analizar reportes recurrentes y ad-hoc, asegurando el cálculo preciso de KPIs, la entrega oportuna de información relevante para el negocio y proponiendo mejoras continuas en reportes y procesos para apoyar la toma de decisiones estratégicas. Requisitos Nivel de inglés: Avanzado. Nivel de Excel: Avanzado. Conocimiento Power BI. Power Querys intermedio.(plus) SQL intermedio.(plus) Python (plus). Actividades Realizar actividades de generación de todo tipo de reportes recurrentes y ad-hocs para todos los niveles de la OpCo. Calcula y/o revisa el cálculo de KPIs de relacionados al negocio en la función que le corresponde. Analizar la información que se procesa con el fin de proporcionar insights relevantes para el negocio y detonar discusiones. Realiza propuestas de mejora a los reportes existentes y entregas en los tiempos previamente acordados. Identificar puntos de mejora continua y oportunidades en los procesos existentes.",https://mx.linkedin.com/jobs/view/cpfr-six-analyst-at-the-heineken-company-4429106523,4429106523,,,,,,,,,
Desarrollar Fullstack,CDP Group Solutions,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,Strategic Management Services,2026-06-16T14:15:48.477857,32,,,,"Objetivo del puesto: El Desarrollador Fullstack será responsable de diseñar, desarrollar y mantener aplicaciones web tanto en el frontend como en el backend, garantizando soluciones escalables, eficientes y de alta calidad. Colaborará de manera activa con los equipos de producto, diseño y tecnología para cumplir con los objetivos del negocio. Sueldo : $35,000-$45,000 El trabajo es 100% PRESENCIAL en MTY, N.L. Responsabilidades clave: •      Desarrollar y mantener interfaces de usuario responsivas y accesibles (frontend). •      Diseñar, construir y optimizar APIs RESTful y/o GraphQL (backend). •      Gestionar bases de datos relacionales y no relacionales. •      Participar en revisiones de código y asegurar buenas prácticas de desarrollo (clean code, SOLID). •      Colaborar en la definición de arquitectura de software y toma de decisiones técnicas. •      Integrar servicios de terceros (pasarelas de pago, APIs externas, servicios en la nube). •      Realizar pruebas unitarias, de integración y de rendimiento. •      Documentar procesos técnicos, APIs y funcionalidades desarrolladas. •      Participar activamente en metodologías ágiles (Scrum/Kanban). Detectar, diagnosticar y resolver bugs e incidencias en producción Requisitos: •      Mínimo 1 año de experiencia en desarrollo fullstack o en roles similares. •      Licenciatura en Ingeniería en Sistemas, Ciencias de la Computación, Software o carrera afín (o experiencia equivalente demostrable). Habilidades Técnicas-Fronted •      HTML5, CSS3, JavaScript (ES6+). •      Framework frontend: React.js, Vue.js o Angular (al menos uno). •      Diseño responsivo y mobile-first. •      Manejo básico de herramientas de diseño UI (Figma o similar). Habilidades Técnicas-Backend •      Node.js, Python, PHP o Java (al menos uno). •      Desarrollo de APIs RESTful. •      Manejo de bases de datos: MySQL, SQL Server, PostgreSQL, MongoDB o similares. •      Nociones de autenticación y autorización (JWT, OAuth). •      Configuración y administración de servidores en la nube (Linux) •      Framework Laravel desde 5.8 hasta el más reciente. Herramientas y Metodologías •      Control de versiones con Git (GitHub, GitLab o Bitbucket). •      Conocimientos básicos de servicios en la nube (AWS, GCP o Azure). •      Familiaridad con contenedores (Docker deseable). •      Metodologías ágiles: Scrum o Kanban. Competencias Clave •      Pensamiento analítico y resolución de problemas. •      Capacidad de aprendizaje continuo y adaptación tecnológica. •      Trabajo colaborativo y comunicación efectiva con equipos multidisciplinarios. •      Orientación a resultados y cumplimiento de deadlines. •      Proactividad y sentido de responsabilidad. •      Atención al detalle y calidad en el código. Conocimiento Deseables •      Experiencia con TypeScript. •      Conocimiento de CI/CD (GitHub Actions, Jenkins, etc.). •      Familiaridad con patrones de diseño y arquitecturas como MVC, Microservicios. •      Experiencia con pruebas automatizadas (Jest, Cypress, Selenium). •      Inglés técnico para lectura de documentación.",https://mx.linkedin.com/jobs/view/desarrollar-fullstack-at-cdp-group-solutions-4423238770,4423238770,,,,,,,,,
Associate Staff Engineer - Mendix Developer,Nagarro,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,IT Services and IT Consulting,2026-06-16T14:15:48.477859,25,Engineering,,,"Company Description We are a Digital Product Engineering company that is scaling in a big way! We build products, services, and experiences that inspire, excite, and delight. We work at scale — across all devices and digital mediums, and our people exist everywhere in the world (18000+ experts across 36 countries, to be exact). Our work culture is dynamic and non-hierarchical. We are looking for great new colleagues. That is where you come in! Job Description Key Responsibilities: Design, develop, and maintain scalable Mendix applications and custom widgets as part of the Hyperautomation service offering. The ideal candidate should have experience in building scalable applications, integrating external systems, and working with agile teams. Candidates should have hands-on experience in Mendix development, strong problem-solving skills, and familiarity with integrations and UI development. Design and implement domain models, microflows, and nanoflows Build responsive UI using custom styling (CSS, SCSS) Integrate external systems using: REST APIs and SOAP services Implement business logic and workflows Perform debugging, testing, and performance optimization Work with version control (Git) Collaborate with business analysts and stakeholders Ensure application security (roles, access rules, validations). Experience in React/Streamlit is as add-on and will add value Required Qualifications 3+ years of software development experience 2+ years of hands-on Mendix development experience Strong understanding of Mendix Studio Pro Experience building responsive web applications and workflows Knowledge of REST APIs, JSON, and integrations Familiarity with relational databases and SQL Understanding of Agile/Scrum methodologies Mendix Intermediate Certification preferred Preferred Skills Mendix application development Custom widget development Scalable application design Domain models, microflows, nanoflows REST & SOAP integrations Responsive UI (CSS, SCSS) Strong stakeholder communication skills Business logic & workflow automation Qualifications Must have Skills: Mendix (Strong) Good To Have Skills: GitHub Actions (Capable), React (Capable)",https://mx.linkedin.com/jobs/view/associate-staff-engineer-mendix-developer-at-nagarro-4415267476,4415267476,,,,,,,,,
