Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Data Scientist (Masters),Alignerr,"Mexico City, Mexico",REMOTE,,Contract,"Technology, Information and Internet",2026-06-16T14:16:15.554140,25,Engineering,Information Technology,,"Data Scientist (Masters) — AI Data Trainer About The Role What if your expertise in machine learning, statistical inference, and data engineering could directly shape how the world's most advanced AI models think and reason? We're looking for data scientists with graduate-level training to challenge, audit, and refine cutting-edge AI systems — exposing their blind spots and helping build models that are sharper, more rigorous, and genuinely trustworthy. This is a fully remote, flexible contract role. No prior AI industry experience required — just deep domain knowledge and a passion for getting things right. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Design Complex Challenges: Craft advanced data science problems spanning hyperparameter optimization, Bayesian inference, cross-validation strategies, dimensionality reduction, and more — pushing AI models to their limits Author Ground-Truth Solutions: Develop rigorous, step-by-step technical solutions including Python/R scripts, SQL queries, and mathematical derivations that serve as the benchmark for AI responses Audit AI-Generated Code: Evaluate AI outputs using libraries like Scikit-Learn, PyTorch, and TensorFlow — assessing technical accuracy, efficiency, and best practices Refine AI Reasoning: Identify and document logical failures such as data leakage, overfitting, and improper handling of imbalanced datasets, then provide structured feedback that improves how models reason through problems Who You Are Currently pursuing or holding a Master's or PhD in Data Science, Statistics, Computer Science, or a quantitative field with a strong data analysis focus Solid foundational knowledge across supervised and unsupervised learning, deep learning, big data technologies (Spark/Hadoop), or NLP Able to communicate complex algorithmic and statistical concepts clearly and precisely in writing Naturally meticulous — you catch errors in code syntax, mathematical notation, and statistical conclusions that others miss No prior AI or data annotation experience required Nice to Have Experience with data annotation, data quality pipelines, or evaluation systems Familiarity with production-level data science workflows — MLOps, CI/CD for models, model monitoring Hands-on experience with experiment tracking tools (e.g., MLflow, Weights & Biases) Why Join Us Work directly with industry-leading AI research labs on frontier models Fully remote and asynchronous — work when and where it suits you Flexible contractor arrangement with high autonomy and global reach Apply your graduate-level expertise to work that has real, measurable impact on AI development Potential for ongoing contracts and expanded project access as new work launches",https://mx.linkedin.com/jobs/view/data-scientist-masters-at-alignerr-4429181581,4429181581,,,,,,,,,
Entry-Level Application Backend - Release Observability (Remote - Mexico),Yelp,Mexico City Metropolitan Area,REMOTE,,Full-time,"Software Development, Technology, Information and Internet, and Advertising Services",,25,Engineering,,,"Summary Yelp engineering culture is driven by our values: we’re a cooperative team that values individual authenticity and encourages creative solutions to problems. All new engineers deploy working code their first week, and we strive to broaden individual impact with support from managers, mentors, and teams. At the end of the day, we’re all about helping our users, growing as engineers, and having fun in a collaborative environment. Want to join a team where your work makes a significant impact? Yelp is the richest source of local business data and user-generated content in the world. Our backend engineers use that data to power our websites and mobile apps. As a remote backend engineer, you’ll work closely with our mobile and web application developers to bring our 200M+ reviews to millions of users. Backend engineers take on a diverse set of challenges across Yelp engineering. Do you want to make a positive impact on Yelpers looking for the best local businesses? Build products for business owners to get the most out of Yelp? Take on some of the most meaningful problems in distributed computing and API design? We'd love to share more about how our agile team creates an amazing experience for millions of users. This opportunity is fully remote and does not require you to be located in any particular area in Mexico. We welcome applicants from throughout Mexico. We’d love to have you apply, even if you don’t feel you meet every single requirement in this posting. At Yelp, we’re looking for great people, not just those who simply check off all the boxes. What You'll Do Develop and maintain the release and observability systems that support our development lifecycle. Be familiar with Python as a Backend Development Language Engage with and execute on a technical vision. Give back by mentoring other engineers and sharing the skills you learn. Collaborate with team members and engineers across the company to design elegant systems. Work with a globally distributed team based in multiple countries. What It Takes To Succeed A foundation in computer science fundamentals Familiarity with with backend systems Relevant experience in at least one server-side programming language. You’re excited about the challenges of observability, reliability, and performance. Passion for building and improving software libraries/frameworks/platforms. All communication for this role, both spoken and written, will be conducted in English. What You'll Get This opportunity has the option to be fully remote in all locations across Mexico. Full responsibility to contribute to and lead projects from day one. A dynamic, collaborative, global and diverse team environment. Competitive salary and bonus structure. A competitive benefits package that includes paid time off and remote work reimbursements. Flexible working hours and meeting-free Wednesdays. Regular 3-day Hackathons and bi-weekly learning groups. Opportunities to participate in virtual events and conferences. Quarterly team offsites. Closing At Yelp, we believe that diversity is an expression of all the unique characteristics that make us human: race, age, sexual orientation, gender identity, religion, disability, and education — and those are just a few. We recognize that diverse backgrounds and perspectives strengthen our teams and our product. The foundation of our diversity efforts are closely tied to our core values, which include “Playing Well With Others” and “Authenticity.” We’re proud to be an equal opportunity employer and consider qualified applicants without regard to race, color, religion, sex, national origin, ancestry, age, genetic information, sexual orientation, gender identity, marital or family status, veteran status, medical condition, disability, or any other protected status. We are committed to providing reasonable accommodations for individuals with disabilities in our job application process. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-recruiting@yelp.com or 1-415-969-8488. Note: Yelp does not accept agency resumes. Please do not forward resumes to any recruiting alias or employee. Yelp is not responsible for any fees related to unsolicited resumes. Recruiting and Applicant Privacy Notice",https://mx.linkedin.com/jobs/view/entry-level-application-backend-release-observability-remote-mexico-at-yelp-4429520969,4429520969,,,,,,,,,
Shopify Engineer - Remote Work,BairesDev,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,,25,Information Technology,,,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide. When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success. Shopify Engineer at BairesDev We are looking for a Shopify Engineer to join our Development team and help the client take its eCommerce platform to the next level. The Shopify Engineer will be responsible for designing, developing, and maintaining the client's Shopify website and integrations with other systems. This is an excellent opportunity for those professionals looking to develop in one of the fastest-growing companies in the industry! What You Will Do: - Collaborate with the eCommerce team to understand business requirements and translate them into technical solutions. - Design and implement custom Shopify themes and templates. - Build and maintain custom Shopify apps and plugins. - Integrate Shopify with other systems such as CRM, ERP, and payment gateways. - Ensure website performance and security are optimized. - Troubleshoot and resolve website issues. Here’s what we are looking for: - 3+ years of experience with Shopify Liquid. - 2+ years of experience with a JS Framework (React, NextJS, VueJS, etc). - Proven track record in Shopify App development. - Shopify headless architecture experience (stores/apps) is desirable, but not mandatory. - Upper English level. How we do make your work (and your life) easier: - 100% remote work (from anywhere). - Excellent compensation in USD or your local currency if preferred - Hardware and software setup for you to work from home. - Flexible hours: create your own schedule. - Paid parental leaves, vacations, and national holidays. - Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent. - Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities. Apply now and become part of a global team where your unique talents can truly thrive!",https://mx.linkedin.com/jobs/view/shopify-engineer-remote-work-at-bairesdev-4428032831,4428032831,,,,,,,,,
Senior Deployment Engineer,Derq,"Mexico City, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-06-16T14:16:15.554151,25,Other,,,"Derq is an MIT spinoff building AI-powered traffic safety and smart infrastructure. We're a team of passionate innovators, leveraging the latest in AI and technology to transform the future of mobility. Our platform enhances road safety and traffic management by turning real-time data into actionable insights for cities and road operators. Our patented technology collects and analyzes data from connected sensors like cameras, radar, and traffic signal controllers to help predict and prevent road incidents. We deploy edge and cloud solutions that make intersections and highways safer and smarter. Role Overview We are looking for a Senior Deployment & Configuration Engineer to lead the setup, configuration, deployment, and reliability of our software and hardware solutions across client projects. In this role, you will own complex deployments, manage server and system configurations, validate production readiness, monitor live systems, and troubleshoot technical issues after go-live. You will work closely with Project Management, Software Systems, and DevOps teams to improve deployment quality, standardize configurations, and keep performance and uptime high. You will also support process improvements, documentation, and knowledge transfer to help scale delivery across projects. Key Responsibilities Configure and deploy Derq's edge and cloud‑based traffic safety solutions across customer sites Use Derq's Deployment Manager and internal tools to onboard new sites and configure intersection layouts, detection zones, event mappings, cameras, sensors, traffic controllers, and V2X integrations Support deployment planning and readiness, coordinating configuration activities, identifying risks early, and ensuring prerequisites are completed prior to go‑live Act as a senior technical escalation point for deployment and configuration issues, working closely with Engineering, Product, Project Management, and Support teams Troubleshoot complex technical issues across Linux servers, networking, sensors, cameras, traffic controllers, cloud connectivity, and software deployments Monitor live systems, investigate alerts, support incident response, and drive root cause analysis for recurring operational issues Develop scripts, automation, and tooling improvements to reduce manual effort and improve deployment quality, consistency, and speed Contribute to GitHub repositories, including configuration files, deployment workflows, and internal tooling Create and maintain deployment guides, runbooks, troubleshooting documentation, and configuration best practices Support knowledge sharing across the team and help improve the consistency, quality, and scalability of Derq's deployment operations Requirements 5-7 years of experience in deployment, configuration, systems engineering, or a related technical role Strong hands‑on experience with Linux server administration, including troubleshooting, log analysis, service monitoring, and performance diagnostics Solid networking knowledge, including TCP/IP, routing, DNS, DHCP, NAT, VPNs, VLANs, firewalls, and port forwarding Experience deploying, configuring, and supporting production systems in customer environments Hands‑on scripting experience with Python and Bash/Shell to automate operational tasks and improve deployment efficiency Experience working with Git and GitHub workflows, including commits, pull requests, and version control best practices Good understanding of cloud and infrastructure concepts, particularly AWS, Docker, and CI/CD pipelines Experience with edge computing, IoT systems, connected devices, video analytics, or hardware‑integrated software solutions Strong ability to troubleshoot across software, infrastructure, networking, and connected devices Experience creating technical documentation, including runbooks, configuration guides, and troubleshooting procedures Experience with ITS, traffic controllers, SPaT/MAP, V2X, smart city deployments, or traffic management systems is a strong plus",https://mx.linkedin.com/jobs/view/senior-deployment-engineer-at-derq-4429226001,4429226001,,,,,,,,,
NetSuite ERP Developer - Remote Work,BairesDev,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-06-15T14:16:15.554153,25,Information Technology,,,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide. When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success. NetSuite ERP Developer at BairesDev We are looking for NetSuite ERP Developers with proven experience to develop and use implementation methodologies, to support the full life cycle of an ERP implementation, to join our Team and help spearhead our growth. What You Will Do: - Support the NetSuite solution based on business requirements and NetSuite best practices. - Development of business process improvements and documentation. - Develop prototypes for solution for client review and solution confirmation. - Perform business process reviews and process mapping. - Support and services surrounding data migration. Here’s what we are looking for: - 5+ years of experience with all aspects of NetSuite ERP. - Experience with NetSuite configuration, data migration, user acceptance testing, functional integrations definitions and documentation, and go-live support. - Demonstrated history working with full-scope accounting implementations. - Focus on Netsuite Financials. (Desirable) - Experience as a senior staff accountant or controller. (Desirable) - Experience consolidating subsidiaries and US and International based organizations. - Advanced English level. How we do make your work (and your life) easier: - 100% remote work (from anywhere). - Excellent compensation in USD or your local currency if preferred - Hardware and software setup for you to work from home. - Flexible hours: create your own schedule. - Paid parental leaves, vacations, and national holidays. - Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent. - Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities. Apply now and become part of a global team where your unique talents can truly thrive!",https://mx.linkedin.com/jobs/view/netsuite-erp-developer-remote-work-at-bairesdev-4427707748,4427707748,,,,,,,,,
Consultor(a) Snr Data Scientist - Ciudad México,Deloitte,Mexico City Metropolitan Area,HYBRID,Associate,Full-time,"Data Infrastructure and Analytics, IT System Data Services, and Accounting",2026-06-16T14:16:53.892845,25,Strategy/Planning,"Project Management,",Accounting/Auditing,"¿Cómo es el día a día de la posición? Como Data Scientist dentro del equipo de Auditoría Interna en Deloitte, contribuirás a la práctica aplicando ciencia de datos y modelos de IA a problemas reales de control interno, detección de fraude y automatización de procedimientos de auditoría. Diseñarás, entrenarás y desplegarás modelos analíticos, desde detección de anomalías y segmentación de riesgo hasta soluciones basadas en IA generativa (LLMs y arquitecturas RAG), para potenciar las pruebas de auditoría, monitorear controles de forma continua y reducir el esfuerzo manual en procedimientos repetitivos. Trabajarás de la mano con socios y gerentes de auditoría para traducir problemas de negocio en preguntas analíticas concretas, y con los equipos de campo para llevar los modelos al uso operativo. Participarás en la documentación técnica, la validación de resultados y la comunicación de hallazgos a clientes nacionales e internacionales, en un entorno multicultural y multidisciplinario que combina perspectivas de auditoría, riesgo, datos y tecnología. Juntos creamos soluciones únicas y de calidad, superando las expectativas y alcance de nuestros proyectos y clientes. ¿Qué se necesita para aplicar? Titulado(a) o pasante de Licenciatura en Ciencia de Datos, Actuaría, Estadística, Matemáticas Aplicadas, Ingeniería en Computación, Ingeniería de Datos, Ingeniería Industrial o afines. Deseable Maestría o especialización en Data Science, Machine Learning, Inteligencia Artificial, Analytics o áreas afines. Experiencia mínima de 3 años trabajando con modelos de ciencia de datos en entornos productivos: aprendizaje supervisado y no supervisado, detección de anomalías, procesamiento de lenguaje natural y/o IA generativa. Deseable experiencia o conocimiento en control interno, auditoría interna, detección de fraude, SOX o COSO; o disposición demostrable para construir el dominio de auditoría en el corto plazo. Inglés intermedio–avanzado (lectura técnica fluida, comunicación con equipos regionales de S-LATAM). Herramientas requeridas: Python (pandas, scikit-learn, NumPy), SQL, Git, Power BI o herramienta equivalente para visualización. Herramientas deseables: Azure OpenAI o AWS Bedrock, librerías para LLMs (LangChain, LlamaIndex), bases de datos vectoriales (Chroma, Pinecone, pgvector), Spark, Docker, prácticas de MLOps. Suman ACL o IDEA. Deseables certificaciones: Microsoft Azure AI Engineer, AWS Machine Learning Specialty, Google Professional Machine Learning Engineer, o certificaciones de auditoria interna como CIA, CFE, CRMA, ISO 31000. Habilidades: pensamiento analítico riguroso, comunicación efectiva (capaz de explicar resultados técnicos a audiencias de negocio), curiosidad por el dominio, organización, adaptabilidad, orientación a resultados, apego a altos estándares de calidad y ética profesional en el manejo de datos. ¿Por qué Deloitte? Con nuestro trabajo creamos un impacto significativo, que marca una diferencia positiva en nuestros clientes, la sociedad y el planeta. Colaboramos en distintos proyectos con personas que nos escuchan, inspiran, alientan y apoyan a dar lo mejor de nosotros mismos. Para Deloitte, nuestro desarrollo integral es una prioridad. A través de las oportunidades de aprendizaje, movilidad, voluntariado y la asesoría personalizada de nuestros líderes, crecemos en nuestras carreras y formamos lazos que perduran. Siguientes pasos ¿Estás listo(a) para crear un impacto? Te estamos buscando, postúlate.",https://mx.linkedin.com/jobs/view/consultor-a-snr-data-scientist-ciudad-m%C3%A9xico-at-deloitte-4429134039,4429134039,,,,,,,,,
"Lead, Data Science - GCA Mexico Analytics Center",Pfizer,"Mexico City, Mexico",HYBRID,Mid-Senior level,Full-time,Pharmaceutical Manufacturing,2026-06-16T14:16:53.892850,25,Engineering,Information Technology,,"Role Summary Pfizer Global Commercial Analytics (GCA) harnesses the power of data to drive robust analytical insights that inform some of Pfizer’s most critical business decisions. Our dynamic team of subject-matter experts comes from diverse backgrounds — including data science, engineering, market research, and consulting — and collaborates to turn data into meaningful insights that have a direct impact on patients’ lives and the future of Pfizer as a data-driven organization. GCA is expanding its footprint in Mexico through the establishment of a dedicated analytics capability center to meet growing business demand and accelerate the development of innovative analytics solutions for the US Commercial Division. The Lead, Data Science - GCA Mexico Analytics Center is a hands-on role that will oversee the Data Science team within the GCA Mexico Analytics Center. This leader will drive data-driven decision-making across Pfizer’s US marketing organization, partnering closely with brand and Chief Marketing Officer (CMO) stakeholders to develop cutting-edge analytics capabilities, measurement frameworks, and AI-powered solutions that directly impact marketing performance and business outcomes. The ideal candidate is an expert in data science with deep experience in marketing analytics, machine learning, and AI — and thrives at the intersection of advanced technology and real-world business impact. Role Responsibilities Lead and develop a team of data scientists, fostering a high-performing, collaborative environment and providing hands-on coaching and career development within the GCA Mexico Analytics Center. Provide strategic leadership in the development and execution of marketing analytics capabilities, including brand measurement, channel optimization, targeting, and AI-driven innovation initiatives. Lead the design and deployment of advanced measurement frameworks, including impact measurement experiments (A/B testing, ANCOVA, econometric models) to evaluate and optimize US commercial marketing investments. Drive the development and implementation of machine learning and AI solutions that generate actionable insights, automate analytical workflows, and enhance the speed and precision of commercial decision-making. Identify unmet analytical needs across brand and marketing teams, and guide the strategic roadmap for developing new capabilities that advance GCA’s innovation agenda. Partner cross-functionally with brand, CMO organization, Marketing, Finance, and Technology teams to align analytics capabilities with broader business objectives and embed insights into strategic planning. Design, develop, and maintain reusable data science assets, pipelines, and frameworks to improve operational efficiency and scalability across the team. Serve as a hands-on technical leader proficient in Python, R, and SQL, with the ability to translate complex analytical outputs into clear, compelling narratives for senior business stakeholders. Qualifications Basic Qualifications Education & Experience: BA/BS with 7+ years of experience in data science or advanced analytics; MS/MBA with 6+ years; or PhD with 2+ years. A minimum of 3 years in a people leadership or project lead capacity is required. Technical Expertise: Expertproficiency in Python and SQL. Hands-on experience applying machine learning techniques (supervised, unsupervised, deep learning), AI-driven approaches, and statistical methods to solve real-world commercial analytics problems. Hands-on experience working with modern engineering tooling including GitHub, GitHub Copilot (or similar AI coding assistants), and DevOps practices such as CI/CD, version control workflows, and automated deployment. Measurement & Analytics: Demonstrated experience in marketing measurement methodologies, including impact measurement experimentation (A/B testing, ANCOVA, econometrics), marketing attribution modeling, and marketing mix modeling (MMM). AI & Innovation: Familiarity with the application of generative AI, large language models (LLMs), and automation techniques to enhance analytics workflows and accelerate insight delivery. Business Acumen: Ability to identify unmet analytical needs and translate them into scalable capability roadmaps. Communication: Excellent communication, presentation, and storytelling skills with the ability to translate complex data science outputs into clear and actionable insights for diverse audiences including senior leadership. Collaboration: Collaborative and results-oriented, with demonstrated ability to manage multiple priorities and influence cross-functional partners across business units and functions. Education Background: STEM degree (Science, Technology, Engineering, or Mathematics) with quantitative emphasis — such as Statistics, Computer Science, Operations Research, Economics, Actuarial Science, or Engineering — preferred. Preferred Qualifications Industry or consulting experience in pharmaceutical marketing analytics or commercial data science. Subject matter expertise in one or more of the following: machine learning, Bayesian statistics, causal inference, or deep learning applied to commercial use cases. Knowledge of pharma-specific datasets such as IQVIA, claims data, or patient-level analytics. Experience building or contributing to AI-powered analytics products or platforms. Experience working in or with a Global Capability Center (GCC) or shared services analytics environment. Project management skills and experience coordinating across global, cross-functional teams. Work Location Assignment: Hybrid EEO (Equal Employment Opportunity) & Employment Eligibility Pfizer is committed to equal opportunity in the terms and conditions of employment for all employees and job applicants without regard to race, color, religion, sex, sexual orientation, age, gender identity or gender expression, national origin, or disability. To learn more about acceptable and prohibited uses of AI during the recruitment process, please review our candidate AI-use guidelines available on Pfizer Careers. Marketing and Market Research",https://mx.linkedin.com/jobs/view/lead-data-science-gca-mexico-analytics-center-at-pfizer-4429134248,4429134248,,,,,,,,,
Risk Analytics and Modelling AVP,HSBC,"Azcapotzalco, Mexico City, Mexico",HYBRID,,Full-time,Financial Services,2026-06-16T14:16:53.892851,25,Business Development,Sales,,"If you’re looking for a career where you can make a real impression, join our Global Service Center (GSC)- HSBC and discover how valued you’ll be. We are currently seeking an experienced professional to join our team in the role of Risk Analytics & Modelling AVP Role purpose Global Analytics Center (GAC), is a hub of advanced analytics competency, providing high-end analytics services across global businesses and global functions. Set-up in India in 2004, GAC has matured into a shared Centre of Excellence comprising 2000+ professionals with offices in Bangalore, Kolkata, Guangzhou and Krakow. The work done in GAC forms a vital input towards for strategic planning by the senior management for businesses and enables effective decision making along with addressing unforeseen challenges. GAC is an innovative community leveraging the best of data and analytics capabilities to enable smarter decisions and drive profitable growth. Rightly positioned in the two major intellectual hubs of India, Poland and China, it attracts a rich mix of resources across business consulting, data analysts, decisions scientists and advance analytics professionals. Being in these locations also enables HSBC to leverage talent from the rich academic and start-up ecosystem to keep up to date with the latest in the industry. Main activities Responsible for the entire lifecycle of model – collecting data, building and implementing models, and performance tracking. Develop and monitor wholesale credit risk analytic measurements/tools/models for specific products or portfolios as assigned. Ensure models are conceptually sound and meet all regulatory requirements based on its use case (e.g., Basel II, IFRS 9/CECL, Stress Testing (CCAR)). Support key decision-making processes including, not limited to stress testing, capital allocation, strategic decision-making, and performance measurement. Function as an individual contributor of technical expertise for the area. The jobholder will continually reassess the operational risks associated with the role and inherent in the business, taking account of changing economic or market conditions, legal and regulatory requirements, operating procedures and practices, management restructurings, and the impact of new technology. The jobholder will also adhere to and be able to demonstrate adherence to internal controls. This will be achieved by adherence to all relevant procedures, keeping appropriate records and, where appropriate, by the timely implementation of internal and external audit points, including issues raised by external regulators. The jobholder will implement the Group compliance policy by containing compliance risk in liaison with Global Head of Compliance, Global Compliance Officer, Area Compliance Officer or Local Compliance Officer. The term ‘compliance’ embraces all relevant financial services laws, rules and codes with which the business has to comply. Understanding of regulatory requirements means the business is forewarned of changes in the regulation and can prepare accordingly. Effective communication with the Global Risk Analytics (GRA) team at both Regional and Group levels ensures there is a strong common understanding of the risk models and that best practices are being applied. Providing bespoke analysis for new business helps ensure that the business can make appropriate risk/capital assessments. Requirements 5+ years of experience of developing predictive models leveraging statistical and (or) machine learning methods to solve complex business problems, credit risk and stress testing modelling experience is a plus. At least Master's degree in a quantitative discipline, e.g. Mathematics, Statistics, Economics, Computer Science, Data Science. Proficiency in SAS / R, Python, and MS Office tools like Excel & PowerPoint, proficient in git version control. Extensive experience with Machine Learning APIs and computational packages (e.g. Scikit-Learn, Numpy, SciPy, Pandas, statsmodels) Familiarity with data table operations (SQL, BigQuery, etc) Should be able to work both individually and collaboratively in teams. Must be proficient in English as the jobholder will work closely with the team in the United States. Strong communication and presentation skills (both verbal and written) and ability to develop and effectively communicate complex technical concepts and ideas to non-technical/analytical recipient You’ll achieve more when you join HSBC! At HSBC we offer our colleagues a greater number of days so that they can fully enjoy their wedding, take care of the new member of the family, or grieve the loss of a family member. Our paid leave package is at the forefront in Mexico, now you have one more reason to be HSBC and proudly live a culture of well-being, balance and care HSBC is an equal opportunity employer committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and, opportunities to grow within an inclusive and diverse environment. We encourage applications from all suitably qualified persons irrespective of, but not limited to, their gender or genetic information, sexual orientation, ethnicity, religion, social status, medical care leave requirements, political affiliation, people with disabilities, color, national origin, veteran status, etc., We consider all applications based on merit and suitability to the role. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website. ***Issued by HSBC Electronic Data Processing (México) Private LTD***",https://mx.linkedin.com/jobs/view/risk-analytics-and-modelling-avp-at-hsbc-4429167890,4429167890,,,,,,,,,
Data Science Manager,Walmart de México y Centroamérica,Mexico City Metropolitan Area,HYBRID,Associate,Full-time,Retail,2026-06-16T14:16:53.892853,25,Analyst,Management,,"Data Science Manager Objetivo general: Liderar a los equipos de BI Analytics en el desarrollo de soluciones basadas en datos para impulsar y transformar la toma de decisiones y el diseño de estrategias en el negocio. Responsabilidades: Entender las necesidades, procesos y metricas del negocio. Diseñar soluciones optimas a cada necesidad de acuerdo a la indentificación de insights. Coordinar a los equipos técnicos en el desarrollo de los artefactos de BI. Generar procesos automaticos recurrentes con algoritmos. Requisitos: De 4 a 5 años experiencia en áreas de Business Intelligence o Ciencia de Datos. Experiencia lidereando equipos de trabajo, proyectos o productos de datos Experiencia1-2 años como manager de equipos y/o proyectos/productos Conocimientos en modelo de datos. Experiencia trabajando con equipos multidisciplinarios. Inglés conversacional intermedio avanzado. Habilidades en liderazgo, negociación, trabajo en equipo, comunicación, organización. “En Walmart de México y Centroamérica estamos comprometidos con una cultura de pertenencia, por lo que buscamos incorporar el mejor talento basándonos en competencias, habilidades y potencial; no discriminamos por ningún motivo, incluyendo género, edad, origen étnico, apariencia física, estado civil, condiciones de salud por VIH o cualquier enfermedad, situación socioeconómica, discapacidad, orientación sexual, identidad o expresión de género por ello durante el proceso de atracción y selección no solicitaremos información personal, fotografías o análisis clínicos de ningún tipo. Los datos personales del candidato o candidata no son relevantes durante el proceso de entrevista ni para la selección final. En Walmart de México y Centroamérica nos comprometemos con nuestros/as asociados/as para que encuentren día a día en el trabajo un ambiente de respeto, libre de discriminación y acoso sexual.”",https://mx.linkedin.com/jobs/view/data-science-manager-at-walmart-de-m%C3%A9xico-y-centroam%C3%A9rica-4428029054,4428029054,,,,,,,,,
"Senior AI/ML Engineer | Predictive Forecasting & Time Series | MLOps | From Data to Business Impact| scikit‑learn|Python PyTorch / TensorFlow, XGBoost, LightGBM, Prophet, ARIMA, LSTM/GRU",Codifin,"Miguel Hidalgo, Mexico City, Mexico",HYBRID,Executive,Full-time,"Technology, Information and Media",2026-06-16T14:16:53.892855,25,Engineering,Information Technology,,"🔮 Senior AI/ML Engineer | Predictive Forecasting & Time Series | MLOps | From Data to Business Impact| scikit‑learn|Python PyTorch / TensorFlow, XGBoost, LightGBM, Prophet, ARIMA, LSTM/GRU | English Advanced 🧠 Diseñar, construcción y poner en producción modelos predictivos de alto impacto. 📈 Especialista en series temporales, forecasting y ML clásico. 🚀 Apasionado por transformar datos en decisiones automatizadas y escalables. 📢 #SeniorAI #MachineLearning #TimeSeries #Forecasting #MLOps #Python #PyTorch #Kubeflow #VertexAI #AWSBedrock #PredictiveAnalytics #Híbrido #Remoto #EmpleoIA #DataScience 💼 Buscamos Ingeniero/a Senior de IA/ML con foco en pronósticos predictivos y series temporales . Liderar el desarrollo end‑to‑end de modelos que impulsan la analítica y automatización de próxima generación. 🔹 Experiencia: 4+ años en IA/ML | 1+ año dedicado a forecasting 🔹 Stack principal: Python, scikit‑learn, PyTorch / TensorFlow, XGBoost, LightGBM, Prophet, ARIMA, LSTM/GRU 🔹 MLOps: Kubeflow, MLflow, Airflow, Docker, Kubernetes, CI/CD/CT 🔹 Cloud: Vertex AI, AWS Bedrock 🔹 Feature engineering + Big Data: Pandas, NumPy, Statsmodels, Spark 📌 ¿Qué haras? 🔮 Modelos de forecasting (demanda, anomalías, capacidad) con métodos estadísticos, ensambles y deep learning. ⚙️ Ingeniería de características a partir de datos transaccionales complejos y gran volumen. 🚀 MLOps completo: despliegue de modelos como microservicios escalables (Triton, Seldon Core, Kubeflow). 📊 Monitoreo continuo: deriva de datos, rendimiento, latencia y precisión. 🧠 Investigación aplicada: me mantengo al día con NeurIPS, KDD, ICML y nuevas arquitecturas (Mamba, GenAI para forecasting). Liderar proyectos de predicción y automatización con impacto real en el negocio. Colaborar con equipos de producto, ingeniería y datos. Seguir aprendiendo e incorporando lo último en series temporales, causalidad, A/B testing y BI integrado. ✨ Bonus track ✅ Inferencia causal / pruebas A/B ✅ Integración con Looker, Tableau ✅ Visión por computadora (general) ✅ GenAI aplicada a pronósticos ✅ Código abierto y publicaciones en conferencias (nice to have) 📩 Interesados favor de enviar cv actualizado a Berenice.ruiz@codifin.como msj de whatsapp 5534878773",https://mx.linkedin.com/jobs/view/senior-ai-ml-engineer-predictive-forecasting-time-series-mlops-from-data-to-business-impact-scikit%E2%80%91learn-python-pytorch-tensorflow-xgboost-lightgbm-prophet-arima-lstm-gru-at-codifin-4426456239,4426456239,,,,,,,,,
