Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Principal Clinical Scientist,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-15T13:07:00.428325,25,Research,"Analyst,",Information Technology,"Principal Clinical Scientist (AI Training) About The Role What if your career-long expertise in clinical trial design and regulatory science could directly influence how AI reasons about medicine, data, and patient outcomes? We're looking for a Principal Clinical Scientist to bring senior-level rigor to one of the most consequential challenges in AI development: ensuring that AI systems trained on clinical data actually understand it the way regulators, researchers, and clinicians do. This is a fully remote, flexible contract role built for experienced clinical scientists who want to work at the frontier of AI and biomedical research — on their own terms. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Design and critically review clinical trial protocols used to generate high-quality, regulator-ready datasets for AI training Interpret and audit clinical trial results for accuracy, consistency, and alignment with regulatory standards Evaluate AI-generated clinical analyses for scientific soundness and compliance with FDA, EMA, or equivalent agency expectations Provide expert, structured feedback that directly improves how AI models reason about clinical evidence, trial methodology, and outcomes Flag gaps, inconsistencies, or methodological errors in AI-generated clinical content Work independently and asynchronously — fully on your own schedule Who You Are Senior-level experience designing clinical trial protocols for regulatory submission — you've done this at a high level in the real world Deep expertise interpreting clinical data for agencies such as the FDA, EMA, or equivalent regulatory bodies Strong grounding in clinical research methodology, biostatistics, or translational science Naturally rigorous and detail-oriented — you hold AI-generated content to the same standards you'd apply to a real submission Clear and precise written communicator who can articulate complex scientific reasoning in structured feedback Nice to Have Prior experience with data annotation, data quality assurance, or evaluation systems Background in regulatory affairs, clinical operations, or medical writing Familiarity with AI tools or scientific evaluation workflows Experience working across therapeutic areas or with international regulatory submissions Why Join Us Work directly on frontier AI systems that are reshaping clinical and biomedical research Influence how AI understands, evaluates, and reasons about real-world clinical evidence — at scale Fully remote and flexible — work when and where it suits you Freelance autonomy with the structure of meaningful, high-impact work Collaborate with world-leading AI research teams and labs Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/principal-clinical-scientist-at-alignerr-4414982561,4414982561
Oncology Clinical Researcher,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-15T13:07:00.428331,25,Research,"Analyst,",Information Technology,"Oncology Clinical Researcher (AI Training) About The Role What if your deep expertise in cancer clinical trials could directly shape how AI understands and reasons about oncology — influencing the tools that may one day transform how cancer is detected, treated, and survived? We're looking for experienced Oncology Clinical Researchers to bring real-world clinical rigor into cutting-edge AI development. You'll work with leading AI research teams to ensure that oncology data used to train and evaluate advanced AI systems reflects genuine regulatory, scientific, and clinical standards. This is a fully remote, flexible contract role built for experienced oncology professionals who want to do meaningful work on their own schedule. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Design and evaluate oncology clinical trial protocols — including patient enrollment criteria, endpoints, and regulatory compliance frameworks Analyze cancer trial data spanning safety profiles, efficacy outcomes, and biomarker results to assess treatment performance Translate trial findings into structured regulatory and scientific outputs aligned with FDA/EMA submission standards Review and critique AI-generated oncology content for clinical accuracy, scientific validity, and regulatory alignment Identify gaps, errors, and limitations in how AI models interpret and represent oncology research Provide expert-level feedback that directly shapes how frontier AI systems reason about cancer data Who You Are Experienced in designing and managing oncology clinical trials from protocol development through data readout Strong background in analyzing oncology clinical data — including primary and secondary endpoints, safety signals, and biomarker analysis Familiar with regulatory submission standards for agencies such as the FDA or EMA Detail-oriented and methodical — you hold AI-generated content to the same standards you'd apply to a regulatory document Comfortable working independently and asynchronously in a remote environment Nice to Have Prior experience with data annotation, data quality assurance, or AI evaluation workflows Background in translational oncology or early-phase clinical research Experience authoring or reviewing clinical study reports, INDs, or NDAs Familiarity with oncology-specific endpoints such as OS, PFS, ORR, or tumor mutational burden Why Join Us Work directly on frontier AI systems with the potential to transform cancer research and clinical care Fully remote and flexible — set your own hours and work from anywhere Freelance autonomy with the structure of impactful, expertise-driven work Influence how AI models understand real oncology science — your knowledge shapes the output Collaborate with world-class AI researchers and clinicians from across the globe Potential for contract extension as new oncology AI projects launch",https://mx.linkedin.com/jobs/view/oncology-clinical-researcher-at-alignerr-4414999071,4414999071
Senior Clinical Data Engineer (LATAM),Precision For Medicine,"Mexico City, Mexico",REMOTE,N/A,Full-time,"Technology, Information and Internet",2026-05-15T13:07:00.428334,25,Research,"Analyst,",Information Technology,"We’re expanding our data engineering capabilities across Mexico, Brazil, Argentina, Colombia, Chile, and Peru , and we’re hiring a Senior Clinical Data Engineer to help build the foundation of this new regional function. In this role, you’ll lead the development and optimization of clinical data systems, drive data standardization, build validation frameworks, and design high‑performance databases and pipelines across global trials. The Senior Clinical Data Engineer leads the strategic development and optimization of clinical data systems to support regulatory compliance, advanced analytics, and operational excellence across global trials. This role drives enterprise-level data standardization initiatives, and architects scalable validation frameworks to proactively address systemic data issues. With deep expertise in Python, R, SQL, and SAS, the engineer builds and maintains modular codebases, sets coding standards, and mentors junior engineers. The role also oversees regulatory alignment with GCP and FDA 21 CFR Part 11, establishing robust documentation and audit trail protocols. Through dynamic dashboards and analytics tools, the engineer delivers actionable insights into trial performance and data quality. As a strategic liaison across Biostatistics, Clinical Operations, and Regulatory Affairs, the engineer translates clinical requirements into scalable technical solutions and leads the design of secure, high-performance databases and ETL pipelines integrating data from diverse clinical systems. Essential functions of the job include but are not limited to: Data Standardization & Mapping: Spearhead the development of enterprise-level data mapping strategies that transform raw clinical data into standardized formats for high-impact analytics. Lead the adoption and governance of data standards across programs to ensure regulatory alignment and consistency. Data Quality Assurance: Design and implement robust, scalable validation frameworks that proactively detect and resolve systemic data issues. Serve as a strategic partner to Clinical Data Managers and cross-functional teams, driving continuous improvement in data integrity across global trials Programming & Scripting: Architect and maintain advanced, modular codebases using Python, R, SQL, and SAS to support complex data engineering workflows. Establish coding standards and mentor junior engineers in automation, reproducibility, and performance optimization. Example use cases includes edit checks, reconciliations, exception listings, programmed protocol deviations, resource projections based on site data entry volume Regulatory Compliance & Documentation: Lead compliance initiatives to ensure all data systems and workflows meet GCP, FDA 21 CFR Part 11, and evolving global regulatory requirements. Define documentation protocols and oversee audit trail governance to support inspection readiness and transparency. Reporting & Visualization - Develop and operationalize dynamic dashboards and analytics tools that provide real-time insights into data quality, trial progress, and operational KPIs. Translate complex datasets into actionable intelligence for clinical and regulatory stakeholders. Collaboration & Cross-Functional Support: Act as a strategic liaison between Clinical Data Engineering and Biostatistics, Clinical Operations, and Regulatory Affairs. Translate clinical and scientific requirements into scalable technical solutions that support study execution and data delivery. Database Design & Optimization: Lead the design and optimization of secure, high-performance relational databases and data lakes. Ensure infrastructure scalability, query efficiency, and data governance for large-scale clinical datasets. Qualifications Minimum Required: Bachelor’s Degree in a relevant field (life sciences, statistics, data management, clinical operations) or relevant/equivalent combination of education, training, and experience Minimum 6 years experience in clinical monitoring, clinical trial management or equivalent Advanced programming and automation skills; database design; dashboard development; CDISC governance Professional working proficiency in English Other Required Highly effective oral and written communication skills with the ability to communicate effectively with project team members Excellent organizational and time management skills Ability to work in a team or independently as required Demonstrated ability to learn how to extract pertinent information from protocols, electronic study data systems and clinical systems Proficiency in statistical analysis and data monitoring tools. Detail-oriented with strong analytical and problem-solving skills Demonstrated experience with integrated risk planning & management Ability to mentor junior team members Preferred CRO experience as a Clinical Data Engineer or Programmer Skills Strong analytical and problem-solving skills with attention to data quality and integrity. Ability to work with large, complex datasets from multiple sources. Effective communication skills to collaborate with cross-functional teams. Knowledge of data governance, privacy, and security best practices in clinical research. Competencies Collaboration: Works effectively with clinical, statistical, and technical teams to align data strategies with study goals. Accountability: Takes ownership of data engineering deliverables and ensures timely, high-quality outputs. Adaptability: Thrives in a fast-paced, evolving environment with shifting priorities and timelines. Compliance-Oriented: Maintains a strong focus on regulatory compliance and data traceability. Any data provided as a part of this application will be stored in accordance with our Privacy Policy. For CA applicants, please also refer to our CA Privacy Notice. Precision Medicine Group is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, age, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status or other characteristics protected by law. If you are an individual with a disability and require a reasonable accommodation to complete any part of the application process or are limited in the ability or unable to access or use this online application process and need an alternative method for applying, you may contact Precision Medicine Group at QuestionForHR@precisionmedicinegrp.com. It has come to our attention that some individuals or organizations are reaching out to job seekers and posing as potential employers presenting enticing employment offers. We want to emphasize that these offers are not associated with our company and may be fraudulent in nature. Please note that our organization will not extend a job offer without prior communication with our recruiting team, hiring managers and a formal interview process.",https://mx.linkedin.com/jobs/view/senior-clinical-data-engineer-latam-at-precision-for-medicine-4404435252,4404435252
Amazon Connect Engineer,Avahi,"Mexico City, Mexico",REMOTE,N/A,Contract,Information Services,2026-05-15T13:07:00.428337,25,Engineering,Information Technology,N/A,"This position is open to candidates based in Mexico and India only. Applications from outside Mexico or India will not be considered. Summary Avahi is an AWS Premier Tier Services Partner that builds AI-powered and cloud-native solutions for customers across industries. We are hiring an Amazon Connect Engineer to design and deliver custom cloud contact center solutions for our SMB customers. This role blends hands-on Amazon Connect configuration with contact center business analysis. You will lead customer discovery workshops, translate business requirements into contact flow designs, and own the end-to-end implementation of Amazon Connect environments — supported by Avahi’s full-stack developers, data scientists, and cloud architects for deeper technical and AI workstreams. The ideal candidate has strong Amazon Connect experience, understands traditional telephony and contact center operations, and can serve as a trusted advisor to customers navigating the move from legacy systems to cloud-based contact centers. Responsibilities Customer Engagement & Discovery Lead customer discovery workshops to understand existing contact center operations, call volumes, routing logic, IVR trees, agent workflows, and business KPIs Map customer products, services, and support models to contact center requirements including queue design, hours of operation, and escalation paths Develop contact center solution designs and present recommendations to customer stakeholders, translating technical capabilities into business outcomes Serve as the primary technical point of contact for customers throughout the engagement lifecycle Amazon Connect Implementation Design and configure Amazon Connect instances including contact flows, queues, routing profiles, agent hierarchies, and hours of operation Build and optimize IVR experiences using Amazon Connect contact flows, leveraging DTMF inputs, dynamic routing, and customer data lookups Configure omnichannel capabilities across voice, chat, and task channels Implement Contact Lens for real-time and post-call analytics, sentiment analysis, and agent performance monitoring Integrate Amazon Connect with customer CRM systems using CTI adapters and the Amazon Connect Streams API Develop and maintain contact flow documentation, runbooks, and operational handoff materials Technical Collaboration Partner with Avahi’s full-stack developers to build custom CCP interfaces, agent desktop applications, and backend integrations using Lambda, DynamoDB, and other AWS services Coordinate with data scientists and AI/ML engineers on conversational AI use cases including Amazon Lex bot design and natural language IVR flows Work with cloud architects on infrastructure decisions including networking, security, and IAM configurations for Connect deployments Contribute to the development of reusable patterns, templates, and accelerators for future Connect engagements Telephone & Contact Center Expertise Advise customers on number porting, DID management, toll-free provisioning, and carrier integration strategies Translate legacy contact center configurations (Avaya, Cisco, Genesys, Five9, etc.) into Amazon Connect architectures Guide customers through change management considerations when migrating from on-premise or hosted contact center platforms to cloud Required Qualifications 3+ years of hands-on experience designing and implementing Amazon Connect solutions (contact flows, queues, routing profiles, agent configuration) Demonstrated experience running customer-facing workshops, requirements gathering sessions, and solution design presentations Solid understanding of traditional telephony concepts: SIP/PSTN, IVR design, ACD routing, CTI, call recording, workforce management fundamentals Experience integrating Amazon Connect with at least one major CRM platform, particularly Salesforce, HubSpot, or Zoho Working knowledge of supporting AWS services: Lambda, Lex, DynamoDB, S3, CloudWatch, Kinesis, IAM Familiarity with the Amazon Connect Streams API and Contact Control Panel (CCP) customization Active AWS Solutions Architect – Associate certification (or higher) Strong written and verbal communication skills with the ability to present technical concepts to non-technical stakeholders Experience working in a consulting or professional services delivery model Preferred Qualifications 5+ years of Amazon Connect experience or combined Amazon Connect + legacy contact center platform experience AWS Solutions Architect – Professional certification Completion of the Amazon Connect Learning Plan on AWS Skill Builder (digital badge) Experience with Contact Lens for Amazon Connect (real-time analytics, call summarization, agent assist) Hands-on experience with Amazon Lex for conversational IVR and chatbot implementations Experience with workforce management (WFM) and workforce optimization (WFO) tool integrations (Verint, NICE, Calabrio) Experience with additional CRM integrations (Zendesk, ServiceNow, Microsoft Dynamics) or building custom CTI integrations for platforms without native Connect adapters Background migrating customers from legacy platforms such as Avaya, Cisco UCCE/UCCX, Genesys Cloud, Five9, or NICE inContact Infrastructure-as-code experience with CloudFormation or Terraform for Connect resource provisioning Familiarity with number porting processes, carrier relationships, and SIP trunk configuration Experience in an AWS Partner environment or understanding of the AWS Partner Network (APN) ecosystem Why Work Here Remote-First Flexibility: Enjoy work-life harmony in a remote-first environment that allows you to work from anywhere. Innovative Culture: We embrace a startup mindset, encouraging creativity, agility, and growth. Be part of a team that explores cutting-edge technology and drives impactful solutions. Career Development: Avahi is committed to your growth, offering mentorship and opportunities to advance your career. Purpose-Driven Mission: Join us in making a difference. Avahi is dedicated to championing diversity, supporting women in tech, and fostering sustainable practices. Global Collaboration: Work alongside a diverse, talented team, sharing insights and collaborating to create innovative solutions that make a real impact. Join Avahi and make an impact in a fast-paced, customer-focused environment with abundant opportunities for growth. Accessibility and Inclusivity Statement At Avahi, we are committed to fostering a workplace that celebrates diversity and inclusivity. We welcome applicants from all backgrounds, experiences, and perspectives, including those from underrepresented communities. We are proud to be an equal opportunity employer, providing a fair and accessible recruitment process for all candidates. If you require accommodations at any stage of the application or interview process, please let us know, and we will work to meet your needs.",https://mx.linkedin.com/jobs/view/amazon-connect-engineer-at-avahi-4396026340,4396026340
Software Engineer - YAML Experience,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-15T13:07:00.428339,25,Engineering,Information Technology,N/A,"About The Role Software Engineer – YAML Experience (AI Training) What if your precision with YAML configurations and system logic could directly influence how AI understands and generates structured code for developers around the world? We're looking for detail-oriented Software Engineers with real-world YAML experience to help evaluate, author, and improve AI-generated configuration files and structured data workflows. This is a fully remote, flexible contract role built for engineers who love working close to the metal — schemas, configuration logic, and system structure are your home turf. Organization: Alignerr (Powered by Labelbox) Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Author, review, and maintain YAML files used for configuration, data pipelines, and system definitions Evaluate AI-generated YAML for accuracy, structural integrity, and schema compliance Identify formatting issues, logical inconsistencies, and edge cases in configuration files Collaborate with engineers and researchers to support reliable system behavior and data quality Apply rigorous attention to detail to catch errors before they impact downstream systems Work independently and asynchronously on task-based assignments at your own pace Who You Are 1+ year of professional Software Engineering experience Hands-on experience working with YAML in real-world production or data-driven environments Highly detail-oriented — you catch subtle errors and inconsistencies that others miss Familiar with version control workflows (e.g., Git) and structured engineering processes Self-directed and comfortable following precise technical requirements without hand-holding Nice to Have Experience with configuration-driven systems, CI/CD pipelines, or infrastructure tooling Exposure to schema validation, linting, or structured data formats such as JSON or XML Prior experience supporting AI, data, or automation workflows Why Join Us Work on cutting-edge AI projects alongside leading research labs Fully remote and flexible — work when and where it suits you Freelance autonomy with the structure of meaningful, task-based work Make a direct, tangible impact on how AI understands and produces structured code Potential for ongoing work and contract extension as new projects launch",https://mx.linkedin.com/jobs/view/software-engineer-yaml-experience-at-alignerr-4414978983,4414978983
Population Health Informaticist,Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-05-15T13:07:00.428341,25,Research,"Analyst,",Information Technology,"Population Health Informaticist (AI Training) About The Role We're partnering with leading AI research teams to build smarter, more accurate health AI — and we need population health experts to make it happen. As a Population Health Informaticist, you'll apply your real-world expertise to evaluate, shape, and improve AI systems that reason about health data, trends, and interventions. Your domain knowledge is the asset. You'll work independently, on your schedule, contributing to AI projects that have genuine impact on how healthcare systems understand and serve communities. Organization: Alignerr Type: Hourly Contract Location: Remote Commitment: 10–40 hours/week What You'll Do Evaluate AI-generated analyses of population health data for accuracy, relevance, and clinical soundness Review and improve AI outputs related to health trends, disparities, surveillance, and intervention strategies Apply your expertise to assess the quality of dashboards, reporting frameworks, and data pipelines described or generated by AI Identify gaps, errors, or misleading conclusions in AI-generated public health content Provide structured, expert feedback that directly improves how AI models reason about population health Work asynchronously on task-based assignments — no meetings required Who You Are Experienced working with healthcare, public health, or population-level datasets Skilled in data analysis and visualization, with hands-on experience building or evaluating dashboards and reporting tools Able to critically assess whether data-driven insights are accurate, actionable, and appropriately communicated Comfortable translating complex health data concepts into clear, structured written feedback Detail-oriented and self-directed — you can work independently without hand-holding Nice to Have Background in epidemiology, biostatistics, public health informatics, or health policy Experience with data annotation, quality assurance, or evaluation systems Familiarity with tools like Tableau, Power BI, Python, R, or SQL in a health context Prior work with community health data, claims data, or EHR systems Why Join Us Work on cutting-edge AI projects alongside top-tier research labs Fully remote and flexible — choose your own hours and workload Freelance autonomy with the backing of a structured, global platform Put your public health expertise to work in a field-defining new domain Potential for ongoing work and contract extension as projects evolve",https://mx.linkedin.com/jobs/view/population-health-informaticist-at-alignerr-4414986436,4414986436
Go Developer Senior Level,Globant,"Mexico City, Mexico",REMOTE,N/A,Full-time,IT Services and IT Consulting,N/A,61,Engineering,Information Technology,N/A,"We are a digitally native technology services company where innovation, design and engineering meet scale. We use some of the latest technologies in the digital and cognitive field to empower organizations in every aspect. Right now, we are looking for Golang Developers to join our team at Globant! You will get the chance to: Work with professionals who have created some of the most revolutionary solutions in their fields. Make an impact. Work in large-scale projects globally. Develop your career in our Studios. Each Studio represents deep pockets of expertise on the latest technologies and trends and delivers tailored solutions focused on specific challenges. Develop your career within an industry or multiple industries. Work in the city you want, and be nourished by cultural exchanges. Be empowered to choose your career path: we have more than 600 simultaneous projects, so you can choose where and how to work. Be part of an agile pod. Driven by a culture of self-regulated teamwork, each team -or POD- works directly with our customers with a full maturity path that evolves as they increase speed, quality and autonomy. What will help you succeed: BA/BS degree in Computer Science, Electrical Engineering, or equivalent practical experience in software engineering. 6+ years of experience in similar positions Ability to work independently and collaborate effectively Expertise in building software and systems on any of: GCP, AWS or Azure Clear written communication, especially in design and architecture documents Good understanding of Golang, especially concurrency, unit testing. Demonstrated experience with React, JavaScript, SQL and/or Java is a plus! Education exposure to healthcare or life sciences, with emphasis on HL7 FHIR is a plus! Advanced English skills. At Globant we believe that an inclusive culture and a diverse environment makes us stronger. We encourage people to have an inclusive spirit as our global footprint expands. We seek to generate a place of inspiration and growth for everyone. A safe space, based on equity as a value, where everyone's careers can be promoted and developed in the same way. There is no innovation without diversity and there is no improvement without plurality. This job can be filled from anywhere in Mexico Are you ready?",https://mx.linkedin.com/jobs/view/go-developer-senior-level-at-globant-4392895197,4392895197
FinOps Data Engineer,Jade Global,"Mexico City, Mexico",REMOTE,N/A,Full-time,IT Services and IT Consulting,2026-05-15T13:07:00.428347,25,Information Technology,N/A,N/A,"FinOps Data Engineer1 Job Title: FinOps Data Engineer Location: LATAM (Remote) Timezone Requirement: CST (Central Standard Time overlap required) Role Summary We are seeking a FinOps Data Engineer to design, build, and optimize scalable data pipelines that support cloud financial operations (FinOps). This role focuses on enabling cost transparency, usage optimization, and financial accountability across multi-cloud environments by leveraging robust data engineering practices. Key Responsibilities Design, develop, and maintain scalable ELT/ETL data pipelines for cloud cost and usage data. Build and optimize data models and schemas to support FinOps reporting, forecasting, and analytics. Process and analyze large-scale datasets (not spreadsheet-based) for accurate financial insights. Integrate data from multiple sources including cloud providers, billing systems, and REST APIs. Implement workflow orchestration using dbt, Airflow, or Dagster. Ensure data quality, validation, and auditing across end-to-end pipelines. Collaborate with FinOps, Finance, and Engineering teams to deliver actionable cost insights. Optimize data pipelines for performance, scalability, and maintainability. Implement and maintain CI/CD pipelines and Infrastructure as Code (Terraform). Monitor data systems using tools like Datadog and troubleshoot issues proactively. Support multi-cloud environments including AWS and GCP. Required Skills & Qualifications Proven experience in FinOps, Cloud Engineering, or Data Engineering roles. Strong programming skills in SQL, Python, and Scala. Hands-on experience with workflow orchestration tools: dbt, Airflow, Dagster. Experience building and maintaining end-to-end ELT/ETL pipelines. Strong understanding of data modeling, schema design, and data lifecycle management. Experience with: AWS Glue, Aurora, Athena Snowflake Experience working with large-scale databases (non-spreadsheet environments). Familiarity with REST API development and integration. Experience with CI/CD practices and Terraform (IaC). Hands-on experience with AWS, GCP, and Datadog platforms. Strong analytical thinking and attention to detail, especially in data validation and auditing. Preferred Qualifications FinOps Practitioner or FinOps Engineer certification. Experience in cloud cost optimization and financial governance. Exposure to billing systems, finance, or revenue operations. Key Competencies Strong problem-solving and analytical skills High attention to detail and data accuracy Ability to work with large, complex datasets Effective cross-functional collaboration Additional Comment Indeed Req. ID 104802 : This role requires working with large-scale data platforms and databases , not spreadsheet-based tools like Google Sheets.",https://mx.linkedin.com/jobs/view/finops-data-engineer-at-jade-global-4414643158,4414643158
FBS - Sr Product Analyst,Capgemini,"Mexico City, Mexico",REMOTE,N/A,Full-time,IT Services and IT Consulting,2026-05-15T13:07:00.428350,25,Other,N/A,N/A,"Our Client is one of the United States' largest insurers, providing a wide range of insurance and financial services products with gross written premiums well over US$25 Billion (P&C). They proudly serve more than 10 million U.S. households with more than 19 million individual policies across all 50 states through the efforts of over 48,000 exclusive and independent agents and nearly 18,500 employees. Finally, our Client is part of one the largest Insurance Groups in the world. About The Role We are looking for a Senior Product Analyst to support the growth and profitability of the Direct business unit, spanning Personal Lines, Bristol West, Farmers Workplace Solutions, and Specialty products. This role focuses on analyzing data, identifying market opportunities, and delivering insights that help attract and retain the right customers while improving overall business performance. What You'll Do Analyze and interpret data to support revenue growth and profitability. Query and extract data from multiple databases using statistical and analytical techniques. Identify market segments based on conversion, performance, and customer metrics. Develop insights and recommend strategies to improve business results and market position. Prepare reports, exhibits, and presentations for stakeholders and regulatory needs. Support rate proposals, marketing plans, and pricing strategies. Monitor and evaluate performance across states, initiatives, and customer segments. Conduct research on customers, competitors, and market trends. Collaborate with cross-functional teams to support product and system initiatives. Define data requirements for system implementations and enhancements Requirements 3+ years of experience in a similar role (or 1+ year as Product Analyst II). Experience with data analysis, statistical methods, and market evaluation. Bachelor's degree Advanced data querying and analytical capabilities. Strong critical thinking and problem-solving skills. Ability to communicate insights clearly through presentations and reports. Knowledge of customer segmentation, performance metrics, and pricing strategies. Familiarity with auto or US insurance market is a plus. SQL / Snowflake, Power BI / Excel (4-6 years) Benefits Competitive compensation and benefits package: Competitive salary and performance-based bonuses Comprehensive benefits package Career development and training opportunities Flexible work arrangements (remote and/or office-based) Dynamic and inclusive work culture within a globally renowned group Private Health Insurance Pension Plan Paid Time Off Training & Development Note: Benefits differ based on employee level.",https://mx.linkedin.com/jobs/view/fbs-sr-product-analyst-at-capgemini-4406484356,4406484356
Data Scientist,Capgemini,Mexico City Metropolitan Area,HYBRID,Associate,Full-time,"Software Development, IT System Data Services, and Data Infrastructure and Analytics",2026-05-15T13:07:53.705664,130,Information Technology,N/A,N/A,"Reclutador: Victor Beltran Ubicación: México Industria: CPRD Modalidad de trabajo: Híbrido Experiencia Data Scientist con más de 3 años de experiencia desarrollando modelos de machine learning y soluciones analíticas avanzadas para la toma de decisiones estratégicas. Experiencia trabajando con grandes volúmenes de datos estructurados y no estructurados, así como en el desarrollo, evaluación y despliegue de modelos predictivos. Especializado en análisis estadístico, optimización de modelos y automatización de pipelines, con enfoque en impacto de negocio y escalabilidad. Skill Técnico Lenguajes y Procesamiento: Python | SQL Avanzado | PySpark | Pandas | NumPy Machine Learning & AI: Machine Learning | Modelado Predictivo | Estadística| Scikit-learn | XGBoost | LightGBM | PyTorch Análisis de Datos: EDA (Exploratory Data Analysis)| Detección de patrones y anomalías | Data Wrangling | Feature Engineering Modelado y Evaluación: Modelos supervisados (clasificación, regresión) | Modelos no supervisados (clustering) | Evaluación de modelos (ROC, F1, RMSE, AUC) | Cross-validation | Hyperparameter tuning Producción y Big Data: PySpark | Databricks | Pipelines de datos (ETL / ELT) | MLflow (tracking de experimentos) | Model deployment y monitoreo (básico/intermedio) Plataformas y Bases de Datos: AWS / GCP (básico–intermedio) | BigQuery / Redshift | Bases de datos relacionales y NoSQL Visualización: Power BI | Streamlit | Matplotlib | Seaborn | Plotly Habilidades: Trabajo bajo presión, calidad en el trabajo y orientado a resultados Tu carrera en Capgemini Al trabajar en un ambiente de equipo, nuestros consultores se enfocan en el análisis, diseño y desarrollo de soluciones basadas en tecnología para los clientes de Capgemini. Trabajarás en conjunto con especialistas funcionales, técnicos y del negocio para ayudar a desarrollar la implementación e integración de soluciones y sistemas innovadores incluyendo metodologías, técnicas y herramientas. Contribuirás de una manera responsable y oportuna con la satisfacción del cliente proporcionando servicios y productos que generan valor agregado. Capgemini ofrece una compensación competitiva y beneficios superiores a los de Ley. Nuestras oficinas centrales están en París, Francia y tenemos presencia en más de 50 países. Somos más de 340 mil profesionales en México, ubicados en Ciudad de México, Aguascalientes y Monterrey. Capgemini ha desarrollado metodologías propias a nivel global: Collaborative Business Experience y Rightshore. Te encantará trabajar en Capgemini porque: Ofrecemos una experiencia única de reclutamiento y onboarding, y te ayudamos a construir las bases de tu carrera y habilidades profesionales. Proveemos un ambiente de trabajo colaborativo basado en nuestros 7 valores: Honestidad, Audacia, Confianza, Libertad, Espíritu de Equipo, Modestia y Diversión. Promovemos un ambiente que te permite planear y desarrollar tu carrera. “En Capgemini México, el objetivo es atraer al mejor talento y lograr un ambiente laboral diverso e inclusivo por lo que no se discrimina por motivo de raza, sexo, orientación sexual, identidad o expresión de género o cualquier otra característica propia de la persona. Todas las solicitudes son bienvenidas y serán consideradas para concurso con base en el mérito del candidato contra el trabajo y/o la experiencia para el puesto. Por motivos de validación, usaremos de manera segura tus datos incluyendo pero no limitado a tu imagen en video o screenshots durante los procesos de selección, contratación y/o On boarding , para tu seguridad, puedes revisar nuestro aviso de privacidad en: https://www.capgemini.com/mx-es/aviso-de-privacidad-para-candidatos-a-ocupar-una-vacante/",https://mx.linkedin.com/jobs/view/data-scientist-at-capgemini-4414722350,4414722350
