Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Desarrollador Backend JR,CITI,"Monterrey, Nuevo León, Mexico",REMOTE,N/A,Full-time,"Technology, Information and Internet",2026-04-08T12:47:16.641037,200,Engineering,Information Technology,N/A,Desarrollador Backend JR. 2 años de experiencia en desarrollo backend Conocimiento y experiencia en Java.,https://mx.linkedin.com/jobs/view/desarrollador-backend-jr-at-citi-4395407351,4395407351
Embedded Linux Field Engineer for Devices/IoT,Canonical,"Monterrey, Nuevo León, Mexico",REMOTE,N/A,Full-time,Software Development,2026-04-08T12:47:16.641045,25,Engineering,Information Technology,N/A,"Job Description Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1000+ colleagues in 70+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution. The company is founder led, profitable and growing. We are hiring an Embedded Linux Field Engineer for Devices/IoT to expand our reach in mission-critical industries such as Automotive, Medical Devices, Industrial Systems, Robotics, and Telco, as well as Consumer Electronics. We are looking for candidates who are accomplished Linux plumbers. If you are someone passionate about Linux, who knows the plumbing of the OS inside and out, who is proficient with distribution packaging, software design, system debugging, and bringing customer's ideas to life, then please keep on reading - this may be a uniquely exciting opportunity for you. The server edition of Ubuntu is already very widely used in connected devices and industrial PC's. Our edition of Ubuntu tailored for IoT, called Ubuntu Core, represents the state of the art in security and resilience for high end appliances and equipment. Our customers include global brands in consumer and industrial electronics as well as automotive and robotics. We continue to expand our range of offerings to bring our security, management and developer experience to the smallest Linux environments and devices. We recently added a real-time Linux capability and are working towards a range of certifications for these offerings. Together, this portfolio is Linux reinvented for optimal reliability, security, developer productivity and footprint. This career opportunity requires a unique blend of skills. Successful candidates will know Linux well and be proficient coders and scripters. They will have experience of low-level Linux boot, BIOS, EFI, Secure Boot, firmware, OS Distribution packaging and generally speaking embedded software development methodologies. They also enjoy the pace of change and diversity of client engagements with driven and ambitious technology entrepreneurs. Competitive, business-focused technologists at heart, they are also dedicated team players that take pride in team and company wins. We often say that our field engineers have 'the hardest job at Canonical' because customers can ask about any aspect of our solutions and products and expect a thoughtful, well-informed answer. We always want to do the best thing for our partners and customers, regardless of our company interests, and field engineers are the people we trust to ensure that is true. What your day will look like Engage customers during presales to gather requirements and explain our technology Elaborate solutions to be proposed to prospective clients Participate to the delivery of select projects related to Embedded Linux Convey market requirements to key stakeholders in our organization, and sometimes participate to the development or refining of generic solutions to unlock market potential Be both a customer advocate and a trusted advisor to Canonical What we are looking for in you Bachelors degree in Computer Science or related technical field Extensive Linux experience - Debian or Ubuntu preferred Distribution / Packaging experience (deb, rpm, ...) Solid embedded Linux experience (Yocto, Buildroot...) Fluency in at least one of Golang, Python, C, C++, or Rust Professional written and spoken English in addition to the local language Excellent communication and presentation skills Result-oriented, ability to multi-task A personal drive to meet commitments An humble learner and quick study Albeit many projects can be done remotely, the successful candidate will be willing to travel up to 30% of the time for customer meetings, company events, and conferences For positions in Japan and Korea, the successful candidates will also be able to speak and write the local language at a professional level. Additional Skills That You Might Also Bring Experience with customer engagements a plus, but not a requirement What we offer colleagues We consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognise outstanding performance. In addition to base pay, we offer a performance-driven annual bonus or commission. We provide all team members with additional benefits, which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally. Distributed work environment with twice-yearly team sprints in person Personal learning and development budget of USD 2,000 per year Annual compensation review Recognition rewards Annual holiday leave Maternity and paternity leave Employee Assistance Programme Opportunity to travel to new locations to meet colleagues Priority Pass, and travel upgrades for long haul company events About Canonical Canonical is a pioneering tech firm at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open source projects and the platform for AI, IoT and the cloud, we are changing the world of software. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence - in order to succeed, we need to be the best at what we do. Most colleagues at Canonical have worked from home since its inception in 2004. Working here is a step into the future, and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.",https://mx.linkedin.com/jobs/view/embedded-linux-field-engineer-for-devices-iot-at-canonical-4399213044,4399213044
Staff Software Engineer for Identity Management (Go/Golang),Canonical,"Monterrey, Nuevo León, Mexico",REMOTE,N/A,Full-time,Software Development,2026-04-08T12:47:16.641047,25,Engineering,Information Technology,N/A,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution. The company is founder-led, profitable, and growing. We are hiring a Staff-level Software Engineer for Identity Management to work on authorization and access management across Canonical's suite of enterprise products and web services, using Go (Golang) and Python. As a software engineer for Identity Management products of Canonical, you will modernize and expand the capabilities of the identity management solutions we use for authentication and authorization in our products, as well as our canonical.com and ubuntu.com websites. Your work on Identity Management will directly impact the users of all Canonical products. In addition, you will help write Juju charms to manage operational concerns. Technical excellence and a background in software engineering are necessary prerequisites for this role. You will be expected to own the design and delivery of the system, facilitate integrations and work with your team on strategy and execution. Location: This role will be based remotely in the EMEA and AMER regions. The role entails Collaborate proactively with a distributed team, leading technical efforts and discussions Write clean web service APIs to support both CLI and web frontend clients, using Go (Golang) and Python Design and implement new features and enhancements from spec to production and ongoing operations at scale Review code produced by other engineers, helping set quality standards Discuss ideas and collaborate on finding good solutions Create and enhance management, authentication and authorization API endpoints Craft end-user authentication flows from design to implementation Write Juju charms (operators) to manage operational concerns Modernize the identity stack of our websites and products by driving adoption of best-of-breed IAM technologies Deliver great products that users love by maintaining a culture of quality and engineering excellence Work from home with global travel 2 to 4 weeks per year for internal and external events What we are looking for in you You are a staff-level or experienced senior software engineer, with specific experience building identity and access management products You are familiar with the open source software, standards, protocols and concepts in the identity space (e.g. OpenID, OAuth, LDAP) You have experience implementing authorization frameworks in distributed systems You value secure coding and standards, and enjoy working on teams that do the same You are comfortable with Ubuntu as a development and deployment platform In addition: Exceptional academic track record from both high school and university Undergraduate degree in a technical subject or a compelling narrative about your alternative chosen path Professional written and spoken English with excellent presentation skills Excellent interpersonal skills, curiosity, flexibility, and accountability Ability to travel internationally twice a year for company events up to two weeks long What we offer colleagues We consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognize outstanding performance. In addition to base pay, we offer a performance-driven annual bonus or commission. We provide all team members with additional benefits which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally. Distributed work environment with twice-yearly team conferences in person Personal learning and development budget of USD 2,000 per year Annual compensation review Recognition rewards Annual holiday leave Maternity and paternity leave Team Member Assistance Program & Wellness Platform Opportunity to travel to new locations to meet colleagues Priority Pass and travel upgrades for long-haul company events About Canonical Canonical is a pioneering tech firm at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open-source projects and the platform for AI, IoT, and the cloud, we are changing the world of software. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence; in order to succeed, we need to be the best at what we do. Most colleagues at Canonical have worked from home since our inception in 2004. Working here is a step into the future and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.",https://mx.linkedin.com/jobs/view/staff-software-engineer-for-identity-management-go-golang-at-canonical-4399215024,4399215024
Desarrollador Planogramas,AXEN IT Consulting,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,"Technology, Information and Internet",2026-04-08T12:47:19.133857,25,Engineering,Information Technology,N/A,"Descripción En AXEN IT Consulting estamos creciendo exponencialmente con clientes con grandes proyecciones de crecimiento, Contamos con más de 25 años de experiencia en el mercado de servicios de tecnologías de la información, Enfocados en nuestro crecimiento y al mismo tiempo ofreciendo planes de mejora a nuestro talento, Actualmente estamos buscando Desarrollador Planogramas con el siguiente perfil: Blue Yonder – Space Planning SQL Server v2016 Desarrollo de Stored Procedure Integración de datos con sistemas periféricos Desarrollo Oracle(básico) Creación de Funciones Automatización de procesos con Jobs Dynamics 365 Customer Engagement PowerApps (Model-Driven Apps, Canvas Apps) y Power Automate Experiencia: Inglés Beneficios: Crecimiento laboral. SGM menores, Seguro de Vida, Seguro funerario, 12 días de vacaciones, 15 días de aguinaldo, entre otras. ¡Sé parte de nuestro equipo!",https://mx.linkedin.com/jobs/view/desarrollador-planogramas-at-axen-it-consulting-4395911420,4395911420
Trainee Fullstack .NET,NEORIS,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-04-08T12:47:19.133863,25,Other,N/A,N/A,"NEORIS es un acelerador Digital que ayuda a las compañías a entrar en el futuro, teniendo 20 años de experiencia como Socios Digitales de algunas de las mayores compañías del mundo. Somos más de 4,000 profesionales en 11 países, con nuestra cultura multicultural de startup en donde cultivamos innovación, aprendizaje continuo para crear soluciones de alto valor para nuestros clientes. Estamos en búsqueda de Trainee Fullstack .NET Requerimientos Estudiante a partir de 6 semestre en IT, Ingeniería de Software del turno vespertino Conocimiento en .NET, Front End Conocimientos en herramientas de desarrollo de Microsoft Inglés: Intermedio a avanzado Modalidad hibrida en San Pedro Garza García, NL Ofrecemos Beneficios adicionales Plan de Desarrollo Profesional Colaboración multicultural Te invitamos a conocernos en http://www.neoris.com, Facebook, LinkedIn, Twitter o Instagram: @NEORIS. Ximena Ramirez",https://mx.linkedin.com/jobs/view/trainee-fullstack-net-at-neoris-4398580103,4398580103
Data Engineer,GhidiniRodil,Monterrey Metropolitan Area,HYBRID,Associate,Full-time,Human Resources Services,2026-04-08T12:47:19.133866,25,Information Technology,N/A,N/A,"DATA ENGINEER (CONSULTING) – MONTERREY En SEIDOR ANALYTICS , buscamos un Data Engineer para Monterrey que sea el motor técnico de nuestras soluciones y el aliado estratégico de nuestros clientes en la región. Buscamos a un consultor que disfrute estar en el centro de la acción, con la autonomía suficiente para defender una solución técnica frente al cliente y la capacidad de ensuciarse las manos construyendo arquitecturas de datos desde cero. ¿Qué harás? •Front con el Cliente: Serás la cara visible en Monterrey, liderando el relevamiento de necesidades y comunicando soluciones analíticas con seguridad y claridad. •Ingeniería de Datos 360°: Desarrollar, testear e implementar soluciones integrales, desde el modelado de estructuras hasta la ingesta y procesamiento de datos a gran escala (ETL/ELT). •Arquitectura y Optimización: Construir y mantener infraestructura de datos de alto rendimiento, asegurando que la información sea siempre limpia, confiable y oportuna. •Autonomía Total: Al ser el referente en la región, gestionarás tus proyectos con autodirección, manteniendo una comunicación fluida con los equipos globales pero liderando la ejecución local. •Consultoría Técnica: Aplicarás sólidos conocimientos en diversos lenguajes de consulta y tecnologías (multi-vendor) para anticipar tendencias y mejorar la toma de decisiones del cliente. ¿Qué buscamos en ti? •Experiencia: 2+ años en posiciones de Data Analytics o Ingeniería de Datos. Es un gran plus si vienes de Consultoría de TI. •ADN Consultor: Comunicación efectiva y gran capacidad para ""traducir"" lo técnico en valor de negocio para el cliente. •Stack Tecnológico: -Bases de Datos & Plataformas: Dominio de SQL, Snowflake, Databricks y ecosistema SAP (HANA, BW, SAC). -Integración (ETL): Manejo de Qlik Replicate y Qlik Talend. -Visualización (BI): Experiencia con Tableau o Qlik (Sense/View). -Nubes (Cloud): Conocimiento en Azure, AWS o GCP. •Visión Estratégica: Licenciatura o Ingeniería en Sistemas (o afín), con un enfoque obsesivo por la calidad de los datos y la eficiencia. •Idiomas: Inglés intermedio (ideal para la interacción con proveedores globales). Ubicación: Monterrey, N.L. (Esquema híbrido con cliente).",https://mx.linkedin.com/jobs/view/data-engineer-at-ghidinirodil-4398285268,4398285268
Desarrollador de Aplicaciones .NET (Junior–Mid) | CPOS | Remoto MTY,Towa Software,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-04-08T12:47:19.133868,25,Engineering,Information Technology,N/A,"¿Estás buscando una oportunidad para seguir creciendo en desarrollo y ganar experiencia en proyectos reales de negocio? Esta posición es ideal para perfiles junior–mid que quieran fortalecer su camino en desarrollo de aplicaciones y trabajar con tecnologías actuales en un entorno colaborativo. INDISPENSABLE: Es necesario residir en Nuevo León , ya que se requiere asistencia ocasional a corporativo en Monterrey según necesidades del proyecto. Misión del puesto: Participar en el desarrollo y mantenimiento de aplicaciones de negocio, contribuyendo a la mejora continua de soluciones utilizadas en el entorno retail. Requisitos: Residir en Nuevo León con disponibilidad de asistencia ocasional. Licenciatura en Sistemas, Informática o afín (terminada o en proceso). +1–3 años de experiencia en desarrollo de software. Experiencia en integración de sistemas o consumo de servicios. Conocimiento de metodologías ágiles (Scrum/Kanban). Actividades a realizar: Apoyar en el desarrollo y mantenimiento de aplicaciones de escritorio. Participar en el ciclo de desarrollo (análisis, desarrollo, pruebas). Identificar y corregir errores en aplicaciones existentes. Colaborar con el equipo para implementar mejoras y nuevas funcionalidades. Apoyar en la documentación y generación de buenas prácticas de desarrollo. Brindar soporte técnico básico a usuarios internos. Skill Técnico: .NET (VB) / Visual Studio WPF (deseable) Web Services SQL Server / MySQL GIT Plus: conocimientos en microservicios, AWS, JIRA o Confluence Lo que buscamos en ti: Ganas de aprender y desarrollarte en el área Bases sólidas en programación orientada a objetos Capacidad de trabajo en equipo Actitud proactiva y enfoque en solución de problemas Interés por entender cómo la tecnología impacta al negocio Lo que ofrecemos: Contrato por nómina con prestaciones de ley desde el primer día Capacitación continua y acompañamiento técnico Participación en proyectos reales de negocio Modalidad remota con asistencia ocasional Ambiente de trabajo colaborativo y enfocado en aprendizaje",https://mx.linkedin.com/jobs/view/desarrollador-de-aplicaciones-net-junior%E2%80%93mid-cpos-remoto-mty-at-towa-software-4395953601,4395953601
Senior AI Backend (Node-NestJS) - MTY,Globant,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-04-08T12:47:19.133870,25,Other,N/A,N/A,"Senior AI Backend Engineer (NestJS) – Monterrey At Globant, we are building next-generation AI automation platforms that empower teams to eliminate repetitive tasks and focus on high-value work. We are looking for a Senior Backend Engineer with strong expertise in NestJS to design and build scalable AI-powered systems. This role requires deep experience in modern backend development using NestJS as a core framework , combined with cloud-native architecture and AI integrations. In this high-impact position, you will take solutions from concept to production, ensuring performance, scalability, and clean architecture standards. What You Will Do Design and develop backend applications using NestJS (mandatory). Build scalable and maintainable APIs using TypeScript and Node.js. Integrate AI agents and generative AI capabilities into production systems. Apply Clean Architecture, SOLID principles, and CQRS patterns. Implement secure authentication flows (OAuth2, OpenID Connect). Develop automated unit and integration testing. Build and maintain CI/CD pipelines and Infrastructure as Code. Deploy and monitor applications in Azure cloud environments. Conduct peer code reviews and promote engineering excellence. What We Are Looking For Must Have: 5+ years of backend development experience. Strong hands-on experience with NestJS (expert level). Advanced knowledge of TypeScript and Node.js. Experience building secure, scalable, cloud-native systems. Experience with CI/CD and Infrastructure as Code. Experience integrating generative AI or AI agents. Solid understanding of Clean Architecture, SOLID principles, CQRS. Experience with Docker and Linux environments. Strong English communication skills (B2+). Nice to Have: Experience with .NET Core. Experience with Azure services (KeyVault, Blob Storage, Service Bus). Experience with OpenTelemetry or AKS. Prompt engineering experience (GitHub Copilot or similar). What We Value Ownership and accountability. Engineering craftsmanship. Proactive mindset. Strong collaboration skills. Continuous learning in AI and modern backend technologies. This job can only be filled in Monterrey, NL Create with us digital products that people love. We will bring businesses and consumers together through AI technology and creativity, driving digital transformation to positively impact the world. At Globant, we believe in fostering a diverse and inclusive workplace where everyone feels valued and respected. We are an Equal Opportunity Employer committed to creating a thriving and inclusive environment for all employees and candidates, regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, veteran status, or any other legally protected characteristic. If you need any assistance or accommodations due to a disability, please let us know by applying through our Career Site or contacting your assigned recruiter.",https://mx.linkedin.com/jobs/view/senior-ai-backend-node-nestjs-mty-at-globant-4375767083,4375767083
(CEN) GLOBAL DATA SCIENCE INTERN,Cemex,"Garza García, Nuevo León, Mexico",ON-SITE,N/A,Internship,Wholesale Building Materials,2026-04-08T12:47:28.402139,25,Engineering,Information Technology,N/A,"Project Name: Global Data Science Intern Pipeline Vice Presidency: Digital Enablement Department: Global Data Science Region: CENTRAL Intern Location (Office): Campus NEORIS Eligible Semesters 5th to 8th semester Careers Of Interest Data Science, Mathematics, Actuarial Science, Computer Engineering, Software Engineering, Industrial Engineering, Systems Engineering, Physics, Mechatronics, Artificial Intelligence Engineering Schedule Availability 25–30 hours per week Duration 6 months, with the option to renew Tentative Start Date March 2026 Project Description Project Objective Actively contribute to the development of end-to-end analytical solutions for real business use cases within the Supply Chain domain. The intern will participate in the full data science lifecycle—from data exploration and modeling to production deployment and consumption of results—while receiving technical mentorship and guidance from the Global Data Science team. Key Challenges for the Intern Understanding and translating real business problems into data-driven solutions. Working with complex, large-scale datasets while ensuring data quality, consistency, and reliability. Generating tangible and measurable business value through analytical solutions. Developing solutions that go beyond experimentation, with a focus on scalability, maintainability, and usability. Collaborating effectively within a multidisciplinary, global team and adapting to agile ways of working. Applying modern data science best practices, including reproducibility, documentation, and code quality. Learning and leveraging an enterprise-grade data science technology stack. Main Responsibilities and Activities Process, clean, and validate data to ensure high-quality and reliable inputs for analysis and modeling. Perform exploratory data analysis (EDA) to generate insights and support decision-making through analytical outputs and visualizations. Formulate hypotheses, design analytical approaches, and apply statistical techniques to validate findings. Conduct feature engineering and data preparation to support predictive and prescriptive modeling initiatives. Develop, evaluate, and iterate on predictive or prescriptive models using machine learning and advanced AI techniques. Contribute to the full lifecycle of data science solutions, including documentation, validation, and preparation for production deployment. Apply data science and software engineering best practices, including reproducibility, version control, and clear technical documentation. Qualifications And Requirements Required Skills and Competencies Strong analytical and problem-solving skills, with the ability to break down complex business problems into structured analytical tasks. Proficiency in Python, with the ability to write clean, reusable, and well-structured code for data analysis and modeling. Solid knowledge of SQL. Ability to communicate insights effectively through data storytelling, supported by clear analysis and visualizations. Strong collaboration skills and the ability to work effectively in a team-oriented, agile environment. High attention to detail and a structured, methodical approach to problem-solving. Proficiency in English for technical and professional communication within a global team. Familiarity with version control tools (e.g., Git). Nice to Have Experience with Snowflake or other analytical data warehouses. Knowledge of web application development (REST APIs, HTML, and/or CSS). Knowledge or hands-on experience with simulation techniques (e.g., discrete-event simulation, Monte Carlo simulation). Knowledge or practical experience in optimization methods, including linear, integer, or nonlinear optimization, heuristics, or metaheuristics. Familiarity with optimization or simulation libraries/tools (e.g., OR-Tools, PuLP, Gurobi, CPLEX, SimPy, or similar). Experience with data visualization tools such as Power BI or Tableau. Exposure to AI models beyond academic coursework. Experience working with enterprise-grade data platforms or cloud-based analytical environments (e.g., Azure, AWS).",https://mx.linkedin.com/jobs/view/cen-global-data-science-intern-at-cemex-4398403846,4398403846
Analista de Datos | Uresti.mx,Uresti & Asociados Abogados SC,"Monterrey, Nuevo León, Mexico",ON-SITE,Entry level,Full-time,Legal Services,2026-04-08T12:47:28.402146,25,Information Technology,N/A,N/A,"Descripción del empleo: En Uresti.mx estamos en búsqueda de un Analista de Datos con dominio en Excel avanzado y conocimientos en programación , para la gestión de bases de datos y la elaboración de reportes estratégicos que apoyen la toma de decisiones. 🔎 Responsabilidades Administrar y mantener bases de datos actualizadas y organizadas . Generar reportes claros y análisis de información para la toma de decisiones. Automatizar procesos mediante macros, scripts o programación básica . Analizar información e identificar oportunidades de mejora en procesos . Apoyar en proyectos relacionados con manejo, procesamiento y visualización de datos . ✅ Requisitos Experiencia en Excel avanzado (tablas dinámicas, fórmulas, macros). Conocimientos en al menos un lenguaje de programación (Python, SQL, VBA o similar). Capacidad analítica y atención al detalle. Interés por el manejo de datos y optimización de procesos . 💼 Ofrecemos: Sueldo: $20,000 mensuales Horario: Lunes a viernes de 09:00 a 18:00 Sábado de 09:00 a 14:00 ﻿ 📩 Postúlate Si cumples con los requisitos, envía tu CV y agenda tu entrevista , o agiliza tu proceso enviándolo directamente a: dsalas@uresti.mx",https://mx.linkedin.com/jobs/view/analista-de-datos-uresti-mx-at-uresti-asociados-abogados-sc-4395485715,4395485715
