Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
AI / Machine Learning Engineer,adlytics GmbH,"Benito Juárez, Mexico City, Mexico",REMOTE,N/A,Full-time,IT Services and IT Consulting,2026-06-21T13:13:31.956290,25,Information Technology,N/A,N/A,"Capital Empresarial Horizonte Empresa Mexicana especialista en Recursos Humanos y Tecnologías de la Información solicita: AI / Machine Learning Engineer Ingles conversacional obligatorio Para laborar en CDMX, Monterrey, Querétaro y Guadalajara (3 días de manera presencial y 2 días home office) Esquema Hibrido Requisitos Experiencia en Python. Experiencia con frameworks como Scikit-learn, TensorFlow, PyTorch o XGBoost. Conocimientos sólidos de estadística, probabilidad y algoritmos de Machine Learning. Experiencia trabajando con SQL y bases de datos relacionales. Experiencia en despliegue de modelos en entornos Cloud (AWS, Azure o GCP). Conocimientos de Docker y CI/CD. Experiencia en MLOps y monitoreo de modelos (deseable). Experiencia con Spark, Databricks o Big Data (deseable). Responsabilidades Diseñar, entrenar, evaluar y desplegar modelos de Machine Learning y Deep Learning. Desarrollar pipelines de procesamiento de datos y entrenamiento de modelos. Implementar soluciones de MLOps para automatizar el ciclo de vida de los modelos. Optimizar el rendimiento, precisión y escalabilidad de los modelos en producción. Trabajar con grandes volúmenes de datos estructurados y no estructurados. Desarrollar y consumir APIs para exponer modelos de Machine Learning. Implementar monitoreo, versionamiento y retraining de modelos. Colaborar con áreas de negocio para traducir requerimientos en soluciones basadas en IA. Participar en revisiones técnicas, pruebas y validación de modelos. Ofrecemos Horario de Oficina Esquema 100% nomina Prestaciones de Ley Prestaciones superiores (SGMM familiar, SV 1 millón, Vales de despensa, 30 días de aguinaldo, PTU)",https://mx.linkedin.com/jobs/view/ai-machine-learning-engineer-at-adlytics-gmbh-4431330887,4431330887
Gte Analisis de Datos y Ratings II,Santander México,"Mexico City, Mexico",REMOTE,N/A,Full-time,Financial Services,N/A,25,Finance,"Analyst,",Information Technology,"Country: Mexico Análisis, validación y transformación de datos. Optimización y automatización de procesos de extracción de información y reportes. Desarrollo de Modelos de Rating para las carteras de crédito Realizar análisis y seguimientos de los modelos de rating Realizar análisis ad-hoc para identificación de drivers de riesgo en las distintas carteras Interactuar con otras áreas como IT, Risk MI, CDO y áreas de negocio con la finalidad de fortalecer las bases de datos de las cuales somos usuarios. Gestionar la base de datos de desarrollo de modelos y utilizar las herramientas de office 365 para optimizar el trabajo diario",https://mx.linkedin.com/jobs/view/gte-analisis-de-datos-y-ratings-ii-at-santander-m%C3%A9xico-4431397012,4431397012
Business Analyst,PayJoy,"Mexico City, Mexico",REMOTE,N/A,Full-time,Financial Services,2026-06-21T13:13:31.956301,98,Research,"Analyst,",Information Technology,"About PayJoy PayJoy, a Public Benefit Corporation, is a mission-first credit provider dedicated to helping under-served customers in emerging markets to achieve financial stability and success. Our patented technology for secured credit provides an on-ramp for new customers to enter the credit system. Through PayJoy’s point-of-sale financing and card offerings, customers gain access to a modern quality of life. PayJoy’s credit also allows our customers to seize opportunities as micro-entrepreneurs, and acts as insurance for tough times. Through our cutting-edge machine learning, data science, and anti-fraud AI, we have served over 18 million customers as of 2025 while achieving solid profitability for sustainable growth. This role We are looking for a Collections Technical Analyst to drive data accuracy, system integrations, and process automation within our Collections tech stack. This role will be responsible for managing data ingestion into Customer.io, handling agent assignment logic and workflow maintenance, owning and maintaining 15+ performance dashboards, and enabling deeper segment analysis and experimentation. The ideal candidate will also support connectivity with external data sources (EDC), and will be comfortable launching and iterating on collections tools designed to improve portfolio recovery. This position is critical in translating data into actionable insights that drive collections efficiency and recovery outcomes. Our primary tools include Hex, SQL, and Python. Key Responsibilities Data Ingestion & Customer.io Management: Design and maintain reliable data ingestion pipelines that feed customer and account data into Customer.io. Ensure data quality and consistency across ingestion flows using SQL and Python. Monitor pipeline health and proactively resolve data discrepancies or failures. Collaborate with engineering and data teams to expand and improve data sources feeding into collections workflows. Agent Assignment & Workflow Maintenance Own and manage the collections agent assignment logic, ensuring accounts are correctly distributed based on defined rules and performance criteria. Maintain and update assignment workflows as team structure, strategies, or segmentation evolves. Automate assignment processes to reduce manual overhead and increase operational efficiency. Partner with collections operations to align assignment logic with business priorities and capacity planning. Dashboard Ownership & Reporting Build, maintain, and optimize 15+ collections performance dashboards in Hex using SQL. Ensure data accuracy and reliability across all dashboards by implementing validation checks and data quality processes. Deliver insights that help collections leadership make informed decisions on recovery strategies, agent performance, and portfolio health. Respond to ad hoc reporting requests and iterate on dashboards as business needs evolve. Segment Analysis & Experimentation Conduct in-depth analysis of customer segments to identify recovery patterns, risk profiles, and opportunities for targeted collections strategies. Design and execute A/B tests and experiments to measure the impact of new collections approaches on recovery rates. Translate analytical findings into clear, actionable recommendations for the collections team. Support the continuous improvement of segmentation models by incorporating behavioral, payment, and risk data. EDC Integration & External Data Connectivity Establish and maintain data connections with EDC and other external data providers relevant to collections operations. Ensure external data sources are properly ingested, validated, and available for analysis and modeling. Work with cross-functional teams to identify new external data opportunities that can improve collections outcomes. Document integration workflows and data dictionaries to ensure operational continuity. Collections Tools & Portfolio Recovery Design, launch, and iterate on data-driven collections tools (e.g., propensity models, contact prioritization logic, automated treatment triggers) aimed at improving portfolio recovery. Monitor tool performance post-launch and make data-backed adjustments to maximize recovery impact. Identify inefficiencies in current collections processes and propose technical solutions to address them. Stay up to date with industry best practices in collections technology and apply relevant innovations to the team’s toolset. Cross-functional Collaboration Work with internal and external areas to ensure data consistency across departments. Support collections agents and team leads with training on dashboards, reports, and automated processes. Communicate technical findings in a business-friendly language for non-technical stakeholders. Collaborate with the risk, product, and engineering teams to align collections data initiatives with broader company goals. Qualifications Technical Skills & Tools: Mandatory: SQL (advanced), Python, Hex (or equivalent data notebook/BI tools), data ingestion and pipeline management. Experience with Customer.io or similar CRM/marketing automation platforms used for collections or customer engagement. Proficiency in data visualization and ability to build and maintain dashboards for operational teams. Familiarity with API integrations and connecting to external data sources. Experience designing and running A/B tests or controlled experiments in a data-driven environment. Desirable But Not Essential Knowledge of collections, credit risk, or lending operations. Experience with EDC or similar external credit data providers. Familiarity with machine learning or statistical modeling for propensity scoring or segmentation. Experience working in Fintech, financial services, or similar data-driven industries. Specific Knowledge Experience in Collections Operations, Credit Risk, or Business Intelligence roles. Strong understanding of portfolio management, delinquency tracking, and recovery strategies. Ability to independently scope, build, and deploy analytical tools with minimal supervision. Expected Results From This Role Reliable and automated data pipelines feeding Customer.io with up-to-date and accurate customer information. Reduced manual workload through automated assignment logic and streamlined collections workflows. Improved decision-making through well-maintained, accurate, and actionable dashboards (15+). Measurable improvement in portfolio recovery rates driven by data-backed tools and experimentation. Stronger connectivity with external data sources (EDC) enabling richer segment analysis and treatment strategies. Soft Skills Strong analytical mindset with the ability to translate data into business decisions. Excellent problem-solving skills and the ability to proactively identify and address operational gaps. Ability to collaborate effectively with both technical and non-technical teams. Strong ownership mentality — comfortable managing multiple workstreams and delivering results independently. Benefits 100% Company-funded Health and dental and vision discount plan for employees and immediate family members. Life insurance. Phone finance, Headphone, home office equipment and wellness perks. 30 days of Christmas bonus 20 days paid Vacation 50% Vacation premium $2,000 MXN monthly grocery coupons $2,000 USD annual Co-working Travel perk $2,000 USD annual Professional Development perk Catered lunches PayJoy is proud to be an Equal Employment Opportunity employer and we welcome and encourage people of all backgrounds. We do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. PayJoy Principles Finance for the next billion * Ownership * Break Through Walls * Live Communication * Transparency & Directness * Focus on Scale * Work-Life Balance * Embrace Diversity * Speed * Active Listening We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses and identifying potential inconsistencies or verification signals in application materials based on available information. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",https://mx.linkedin.com/jobs/view/business-analyst-at-payjoy-4421229951,4421229951
Automation Lead,Infosys,"Mexico City, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-06-21T13:13:48.942276,25,Engineering,Information Technology,N/A,"Quality Engineering lead As a Quality Engineering Lead, you will play a crucial role in our team, meticulously testing software products to ensure they meet the highest standards. Your keen eye for detail and analytical skills will help us deliver exceptional software solutions to our clients. In this position you will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued. Job Responsibilities In the role you will be responsible to interface with key stakeholders; apply technical proficiency across different stages of the Software Testing Life Cycle including Requirements Elicitation. Will also be responsible for delivering high quality test scripts and other activities related to project implementation, transition, and warranty. This position requires hybrid work mode and needs your presence in the office for at least 60% of the workdays every week. Required Skills Bachelor’s degree in computer science or similar. 5+ years of solid experience in Testing Area. 5+ years of solid experience in Java with Springboot. 5+ years of Solid Experience in Automation with Selenium WebDriver 5+ years of Solid Experience in OOP with Java. 2+ years of solid experience in other testing types such as API (SoapUI or ReadyAPI or RestAssured), Postman 2+ years of solid experience with database management systems such as MySQL, Oracle, PostgreSQL or SQL Server Strong Verbal and written communication skills in English. Experience Working with Agile Methodologies such as Scrum, Kanban or Xtreme Programming About Us Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. EEO Infosys provides equal employment opportunities to applicants and employees without regard to race; color; sex; gender identity; sexual orientation; religious practices and observances; national origin; pregnancy, childbirth, or related medical conditions; status as a protected veteran or spouse/family member of a protected veteran; or disability.",https://mx.linkedin.com/jobs/view/automation-lead-at-infosys-4417994074,4417994074
Test Automation Java/Selenium + playwright,Infosys,"Mexico City, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-06-21T13:13:48.942283,25,Engineering,Information Technology,N/A,"Quality Engineering Lead Líder de Ingeniería de Calidad As a Quality Engineering Lead, you will play a crucial role in our team, meticulously testing software products to ensure they meet the highest standards. Your keen eye for detail and analytical skills will help us deliver exceptional software solutions to our clients. In this position you will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued. Job Responsibilities In the role you will be responsible to interface with key stakeholders; apply technical proficiency across different stages of the Software Testing Life Cycle including Requirements Elicitation. Will also be responsible for delivering high quality test scripts and other activities related to project implementation, transition, and warranty. This position requires hybrid work mode and needs your presence in the office for at least 60% of the workdays every week. Required Skills Bachelor’s degree in computer science or similar. 7+ years of solid experience in Testing Area. 5+ years of Solid Experience in Automation with Selenium WebDriver 5+ years of Solid Experience in OOP with Java. 3+ years of experience working on Digital Commerce domain 2+ years of experience working with Playwright (mandatory) 2+ years of solid experience in other testing types such as API (SoapUI or ReadyAPI or RestAssured), Postman 2+ years of solid experience with database management systems such as MySQL, Oracle, PostgreSQL or SQL Server Strong Verbal and written communication skills in English. Experience Working with Agile Methodologies such as Scrum, Kanban or Xtreme Programming About Us Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. EEO Infosys provides equal employment opportunities to applicants and employees without regard to race; color; sex; gender identity; sexual orientation; religious practices and observances; national origin; pregnancy, childbirth, or related medical conditions; status as a protected veteran or spouse/family member of a protected veteran; or disability.",https://mx.linkedin.com/jobs/view/test-automation-java-selenium-%2B-playwright-at-infosys-4400478626,4400478626
Test Automation Lead Java/Selenium + playwright,Infosys,"Mexico City, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-06-21T13:13:48.942286,25,Engineering,Information Technology,N/A,"Quality Engineering Lead Líder de Ingeniería de Calidad As a Quality Engineering Lead, you will play a crucial role in our team, meticulously testing software products to ensure they meet the highest standards. Your keen eye for detail and analytical skills will help us deliver exceptional software solutions to our clients. In this position you will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued. Job Responsibilities In the role you will be responsible to interface with key stakeholders; apply technical proficiency across different stages of the Software Testing Life Cycle including Requirements Elicitation. Will also be responsible for delivering high quality test scripts and other activities related to project implementation, transition, and warranty. This position requires hybrid work mode and needs your presence in the office for at least 60% of the workdays every week. Required Skills Bachelor’s degree in computer science or similar. 7+ years of solid experience in Testing Area. 5+ years of Solid Experience in Automation with Selenium WebDriver 5+ years of Solid Experience in OOP with Java. 3+ years of experience working on Digital Commerce domain 2+ years of experience working with Playwright (mandatory) 2+ years of solid experience in other testing types such as API (SoapUI or ReadyAPI or RestAssured), Postman 2+ years of solid experience with database management systems such as MySQL, Oracle, PostgreSQL or SQL Server Strong Verbal and written communication skills in English. Experience Working with Agile Methodologies such as Scrum, Kanban or Xtreme Programming About Us Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. EEO Infosys provides equal employment opportunities to applicants and employees without regard to race; color; sex; gender identity; sexual orientation; religious practices and observances; national origin; pregnancy, childbirth, or related medical conditions; status as a protected veteran or spouse/family member of a protected veteran; or disability.",https://mx.linkedin.com/jobs/view/test-automation-lead-java-selenium-%2B-playwright-at-infosys-4400493478,4400493478
"Software Development Engineer, LATECH and GIS",Amazon,"Mexico City, Mexico",ON-SITE,Mid-Senior level,Full-time,Software Development,2026-06-21T13:14:06.241782,34,Information Technology,"Consulting,",Engineering,"Description Amazon brings buyers and sellers together. Our retail customers depend on us to give them access to every product at the best possible price. Our sellers depend on us to give them a platform to launch their business into every home and marketplace. Making this happen is the mission of every engineer on the LATECH and GIS team. We’re looking for leaders and trailblazers who aren’t afraid of tackling massive scale, layered complexity, and ambiguous requirements. If you want to create exciting new features, bringing unique experiences and value to our customers, then we want to talk to you. If you want to work on the fulfillment technologies that bring increased selection and a premier delivery experience across all of Latin America, we want to talk to you. If you want to work on internet scale to positively touch millions of customers’ experiences then we want to talk to you! We’re the LATECH and GIS development team. We aim to leverage US inventory to unlock greater selection, lower prices, and faster delivery for our customers in Mexico and Brazil. We improve the shopping and buying experience for Latin American customers and business, and we do all this while ensuring our designs adhere to legal and tax compliance in some of the most complicated tax authorities in the world. We’re looking for engineers who are passionate about writing code and who love to build distributed systems that are transactional, scalable, high throughput, fault tolerant and always available. We’re looking for engineers who are able to design and develop beautiful front-end UI as well as the massively scalable backend services to support it. We’re seeking engineers who are comfortable driving the end to end solution and who can do so in an autonomous and creative manner. Key job responsibilities We are looking for a Software Development Engineer to join our growing team of developers in Mexico. On our team, you will work on many highly available Tier-1 services, and will be at the forefront of enabling experiences tailor-made for our 300 million plus customers. You will be tasked to think big and find new ways on how we can more efficiently expand services in LatAm, and work daily with massively scalable distributed systems processing hundreds of billions of requests a day. You will be responsible for the design, development, test, and deployment of these services, at the same upholding the bar for OE (operational excellence). Candidates will need to think outside the box to quickly come up with innovative solutions to problems that are unique to Amazon. A successful candidate will have an established background in developing real time scalable systems, a strong technical ability, great communication skills, and a motivation to achieve results in a fast paced environment. A day in the life In a typical day you will be tasked with owning and leading the investigation and architecture for expanding Amazon Retail features to LatAm. You will need to find ways to optimize or automate those features, or build relevant tooling. You will then be writing the code for those features and co-ordinating with engineers from other teams to deploy your code in front of customers in production. As a Software Development Engineer you will work developing and reviewing code, creating design reviews and participating in operational reviews. And if you happen to go into the office, you might be tasked with a friendly game of table tennis. About The Team The Amazon International Expansion team in Mexico is small group (20 people primarily in Mexico City) of experienced Amazonians who tackle complex/ambiguous problems everyday. We keep our on-call load low, so we can focus on solving bigger picture problems. We are a social group and generally organize a team event at least once per month. Recent activities in Mexico include bowling, weekly soccer games, and hiking on La Marquesa. Inclusive team culture At Amazon we embrace our differences and we are committed to furthering our culture of inclusion. We host annual and ongoing learning experiences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust Mentorship& Career Growth Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional. Work Life Balance We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives. Basic Qualifications 3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience Experience programming with at least one software programming language Preferred Qualifications 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience Bachelor's degree in computer science or equivalent Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner. Company - Servicios Comerciales Amazon Mexico S. de R.L. de C.V. Job ID: A10394249",https://mx.linkedin.com/jobs/view/software-development-engineer-latech-and-gis-at-amazon-4403128564,4403128564
Full Stack .NET (Internal Applications),Warner Bros. Discovery,"Mexico City, Mexico",ON-SITE,N/A,Full-time,Entertainment Providers,2026-06-21T13:14:06.241785,170,Other,N/A,N/A,"Welcome to Warner Bros. Discovery… the stuff dreams are made of. Who We Are… When we say, “the stuff dreams are made of,” we’re not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD’s vast portfolio of iconic content and beloved brands, are the storytellers bringing our characters to life, the creators bringing them to your living rooms and the dreamers creating what’s next… From brilliant creatives, to technology trailblazers, across the globe, WBD offers career defining opportunities, thoughtfully curated benefits, and the tools to explore and grow into your best selves. Here you are supported, here you are celebrated, here you can thrive. Your New Role : Responsible for architecting business applications ecosystem and related infrastructure, plan, direct, and coordinate all activities related to the development, implementation, and maintenance of computer business applications and software programs. Provides technical support to cross-functional teams and ensures compliance with departmental and organizational guidelines and standards, such as auditing and security compliance. Develops and implements strategies and initiatives with direct impact on market, departmental, and functional results. Your Role Accountabilities: Designs, plans, and coordinates activities related to the development, and maintenance of computer business applications and software programs to ensure the efficient operation of business systems Provides leadership and expertise in the development of standards, architectural governance, design patterns and practices, manages methodologies and ensures adherence to established policies Designs processes and procedures around application systems development and manages change control Develops, and monitors work plans; provides technical support and direction to ensure that application development is completed in a timely manner and meeting functional requirements Manages business relationships and serves as primary liaison between the organization and vendors during application development to ensure functional requirements and organizational standards are met Coordinates, assists, and monitors new software and/or hardware installations; evaluates new equipment and systems for current and future purchases and installations Supports and develops the design of complex systems integrations Research, review studies, organize and oversee POC’s to evaluate new applications, programs, technology and vendor solutions, seek input and collaborate with other members of the IT organization to gain consensus on technical strategy and direction Build early prototypes of product components and validate them for technical design and performance Qualifications & Experiences: 3+ years of experience in software/application development and support roles Hands-on experience with .NET Experience working with Blazor Experience supporting or maintaining Web Forms applications (legacy environments) Strong knowledge of SQL Databases Intermediate knowledge of CI/CD processes Familiarity with cloud-based tools and technologies Advanced English communication skills Ability to support application deployments/releases independently Not Required but preferred experience: Master's degree in business, computer science or related field Experience working in a national or global company. Comfortable working in highly iterative and somewhat unstructured environment How We Get Things Done… This last bit is probably the most important! Here at WBD, our guiding principles are the core values by which we operate and are central to how we get things done. You can find them at www.wbd.com/guiding-principles/ along with some insights from the team on what they mean and how they show up in their day to day. We hope they resonate with you and look forward to discussing them during your interview. Championing Inclusion at WBD Warner Bros. Discovery embraces the opportunity to build a workforce that reflects a wide array of perspectives, backgrounds and experiences. Being an equal opportunity employer means that we take seriously our responsibility to consider qualified candidates on the basis of merit, regardless of sex, gender identity, ethnicity, union status, age, sexual orientation, religion or belief, marital status, pregnancy, parenthood, disability or any other category protected by law. If you’re a qualified candidate with a disability and you require adjustments or accommodations during the job application and/or recruitment process, please visit our accessibility page for instructions to submit your request.",https://mx.linkedin.com/jobs/view/full-stack-net-internal-applications-at-warner-bros-discovery-4411818692,4411818692
Business & CRM Analyst | Remote,Sonova Group,"Mexico City, Mexico",ON-SITE,N/A,Full-time,Medical Equipment Manufacturing,2026-06-21T13:14:06.241788,200,Marketing,N/A,N/A,"Business Analyst & CRM (Salesforce) Mexico City, México – REMOTE AVAILABLE FOR THE RIGHT CANDIDATE Must speak and understand English for this position The Business Analyst & CRM (Salesforce) plays a critical role in driving the execution of Sonova Mexico’s pricing strategy while ensuring full visibility of commercial performance through robust KPI tracking and analytics. This role serves as the functional owner of Salesforce, supporting data integrity, system optimization, and enabling data-driven decision-making across the commercial organization. This position is essential to strengthening operational excellence, improving profitability, and supporting sustainable market share growth. Responsibilities: Monitor and analyze performance of customer-tier pricing strategies across segments Analyze sales volumes, pricing, margins, discount behavior, and customer trends Produce recurring and ad-hoc executive reports for leadership Identify risks, deviations, and opportunities to improve profitability and competitiveness Support automation of pricing rules in SAP and Salesforce Act as the internal Product Owner for Salesforce Ensure data quality, system usage, and continuous CRM optimization Build dashboards, reports, and workflows to support Sales and Management teams Lead user training, adoption initiatives, and system enhancements Track KPIs including customer volume, discount levels, contract compliance, and financial performance Prepare monthly and quarterly performance summaries and insights Partner with Sales teams to support pricing strategy execution and customer negotiations Collaborate cross-functionally with Marketing, Finance, Operations, and IT teams More about you: Bachelor’s degree in Business Administration, Industrial Engineering, Economics, Finance, Information Systems, or related field Strong Salesforce experience including dashboards, reporting, and automation Advanced Excel skills; Power BI or similar tools preferred Strong understanding of commercial processes and pricing strategies Ability to analyze large datasets and translate insights into actionable recommendations Advanced English proficiency Strong analytical thinking, attention to detail, and problem-solving skills Excellent communication and ability to influence cross-functional teams A minimum of 200Mb/sec download and 10Mb/sec upload speed internet connectivity is required to support any remote/hybrid employee functionality at Sonova Don't meet all the criteria? If you’re willing to go all in and learn we'd love to hear from you! What we offer: Benefits in accordance with the Federal Labor Law (LFT) Savings fund (Fondo de Ahorro) How we work: At Sonova, we prioritize the well-being of our employees and foster an inclusive environment that promotes engagement and collaboration. Our team-customized hybrid work model empowers teams to balance individual needs with business goals, offering flexibility and individualized time management. We recognize the importance of life outside of work and strive to create a supportive and motivating workplace where innovation thrives. Sonova is an equal opportunity employer. We team up. We grow talent. We collaborate with people of diverse backgrounds to win with the best team in the market place. We guarantee every person equal treatment in regard to employment and opportunity for employment, regardless of a candidate’s ethnic or national origin, religion, sexual orientation or marital status, gender, genetic identity, age, disability or any other legally protected status.",https://mx.linkedin.com/jobs/view/business-crm-analyst-remote-at-sonova-group-4403476656,4403476656
Mobility Rotation Program - CB3 - NM,Axalta,"Tlalnepantla, México, Mexico",ON-SITE,N/A,Full-time,Chemical Manufacturing,2026-06-21T13:14:06.241791,57,Human Resources,N/A,N/A,"Product Engineering: Support developing and implementing program/product strategies in support of Axalta’s Services Strategy. Provide technical expertise to customers in support of our automotive coatings’ portfolio including the development and application of products, processing techniques and resolution of complex problems. Support and lead projects delivering new products to the market. Coordinate the activities of other functions (Technology, Marketing, Sales, and Operations) and other business units in support of the product strategies. Technical Service: Will provide in-depth technical direction and assistance to customer(s) regarding the use of Axalta coating products and services. Troubleshoot & resolve painting issues and problems by providing recommendations on issues related to product, application, inventory, and general paint process to help the customer overcome line problems. Gather data and material samples for analysis, testing, and reporting. Provide sales support to maintain and expand business in existing accounts. Ensure customer satisfaction regarding all Axalta supplied products and services. Chemist/Scientist: Will work in one of our R&D teams, including: formulations, color science, resin, analytical & weathering. They will develop high performance coatings for the Mobility markets, responsible for the following: Lead technical programs related to product development and customer support in a team environment, have knowledge of resins, cross linkers, additives, and/or pigments, Responsible for development and implementation of new product formulations, including initial definition with the customer, scale-up with manufacturing and optimization of performance at the customer site Must be graduating with a Bachelor's degree between December 2025 and June 2026 in Chemistry, Chemical Engineering, with a clear technical interest Minimum 8 General Average. English Advanced Highly self-motivated individual possessing strong communication skills Must possess the desire to be a future leader Must aspire to gain exposure to multiple facets of business to better acquire an appropriate foundation of knowledge High level of integrity, ability to deal with ambiguity, takes initiative/self-directed Evidence of strong character with integrity, honesty, accountability and trust Consistently demonstrates innovative thinking Our Company Axalta has remained at the forefront of the coatings industry by continually investing in innovative solutions. We engineer technologies that protect customers’ products – whether they are battling heat, light, corrosion, abrasion, moisture, or chemicals – and add dimension and beauty with colorful finishes. We have a vast and ever-evolving portfolio of brands primed to play an important part in everything from modernizing infrastructure around the world to enabling the next generation of electric and autonomous vehicles. Axalta operates its business in two segments: Performance Coatings and Mobility Coatings, which serve four end markets, including Refinish, Industrial, Light Vehicle and Commercial Vehicle, across North America, EMEA, Latin America and Asia-Pacific. Our diverse global footprint allows us to deliver solutions in over 140+ countries and coat 30 million vehicles per year. We’ve recently set an exciting 2040 carbon neutrality goal, in addition to 10 other sustainability initiatives, and we take pride in working with our customers to optimize their businesses and achieve their goals. Axalta may use technology-assisted tools, including artificial intelligence (AI), to support certain aspects of the recruitment and selection process. These tools may be used to help manage applications, identify job-related qualifications, and assist recruiter review. All hiring decisions involve human oversight and review. Recruitment Fraud Alert : We take candidate safety seriously. If you believe you’ve encountered a fraudulent job posting claiming to represent our company, please include a link or screenshot and report it to TA-Support-Center@axalta.com. 2 - Professionals (EEO-1 Job Categories-United States of America)",https://mx.linkedin.com/jobs/view/mobility-rotation-program-cb3-nm-at-axalta-4411820575,4411820575
