Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
C# Engineer - Work from home,Nearsure,"Guadalajara, Mexico Metropolitan Area",REMOTE,Mid-Senior level,Full-time,Software Development,2026-03-28T12:46:03.603583,25,Information Technology,N/A,N/A,"🎯 At Nearsure, a Nortal company, we believe in thinking big – creating solutions that have a meaningful, far-reaching impact, whether through digitizing governments, improved healthcare, convenient telecom services, or creating a competitive edge and agility for large businesses, industry, and manufacturing companies. Our projects have touched more than half a billion people’s lives worldwide, and we’re just getting started. Explore the Nortal experience! 🌐 Join our close-knit LATAM remote team: Connect through fun activities like coffee breaks, tech talks, and games with your team-mates and management. 🍃 Say goodbye to micromanagement! We champion autonomy, open communication, and respect for diversity as our core values. ⚖️Your well-being matters: Our People Care team is here from day one to support you with everything from time-off requests to wellness check-ins. Plus, our Accounts Management team ensures smooth, effective client relationships, so you can focus on what you do best. Ready to grow with us? 🚀 Here’s what we offer you by joining us! ✨ Competitive USD salary 💲 – We value your skills and contributions! 🌐 100% remote work 🏢 – While you can work from anywhere, you’re always welcome to connect with teammates and grow your network at our coworking spaces across LATAM! 💼 Paid time off – Take the time you need according to your country’s regulations, all while receiving your full salary. Rest, recharge, and come back stronger! 🎉 National Holidays celebrated 🌴 – Take time off to celebrate important events and traditions with loved ones, fully embracing your culture. 😷 Sick leave – Focus on your health without the stress. Take the necessary time to recover and feel better. 💸 Refundable Annual Credit – Spend it on the perks you love to enhance your work-life balance! 🤝 Team-building activities – Join us for coffee breaks, tech talks, and after-work gatherings to bond with your Nortal family and feel part of our vibrant community. 🥳 Birthday day off 🎂 – Enjoy an extra day off during your birthday week to celebrate in style with friends and family! About the project: As a Senior Fullstack C# Engineer , you will play a pivotal role in modernizing our core systems. We are seeking an expert with advanced knowledge of concurrency models and modern architectural design principles to lead the transition of our legacy synchronous workflows into highly concurrent, thread-safe architectures. How you'll contribute ✅ Lead the design and development of highly concurrent, multi-threaded applications in C#. ✅ Re-architect legacy synchronous workflows into scalable, thread-safe solutions. ✅ Apply advanced knowledge of threading models, synchronization primitives, and performance tuning to optimize system throughput and minimize contention. ✅ Design, develop, and optimize complex SQL queries, stored procedures, and large-scale data operations, including staging and transformations. ✅ Utilize Apache Spark for distributed data processing at scale. ✅ Deploy and manage solutions on AWS, ensuring reliability, scalability, and cost efficiency. ✅ Diagnose and resolve concurrency issues, perform application profiling, and drive continuous improvements in system performance. ✅ Collaborate with cross-functional teams to define technical requirements, align architecture with business goals, and deliver high-quality solutions. This would make you the ideal candidate ✨ Bachelor's Degree in Computer Science, Engineering, or a related field. ✨ 5+ Years of experience working in C# with hands-on experience in multi-threaded and parallel processing. ✨ Strong understanding of threading models, synchronization primitives, and concurrency debugging. ✨ Proven experience in performance tuning and application profiling for large-scale systems. ✨ Advanced proficiency in SQL (query design, optimization, and data operations). ✨ Hands-on experience with Apache Spark for distributed data processing. ✨ Proven experience deploying solutions on AWS. ✨ Exceptional problem-solving and debugging skills with a strong focus on scalability and reliability. ✨ Advanced English Level is required for this role, as you will work with US clients. Effective communication in English is essential to deliver the best solutions to our clients and expand your horizons. What to expect from our hiring process 1. Let’s chat about your experience! 2. Impress our recruiters, and you’ll move on to a technical interview with our top developers. 3. Nail that, and you’ll meet our client - your final step to joining our amazing team! We would love to hear from you if you are eager to make an impact and join a collaborative team that values creativity and expertise. Let’s work together to shape the future of technology! 🧑 💻 Apply now! By applying to this position, you authorize Nortal to collect, store, transfer, and process your personal data in accordance with our Privacy Policy. For more information, please review our Privacy Policy. (https://nortal.com/privacy-notice-for-website-visitors/)",https://mx.linkedin.com/jobs/view/c%23-engineer-work-from-home-at-nearsure-4390992851,4390992851
Quality Assurance Engineer,Genpact,"Guadalajara, Mexico Metropolitan Area",HYBRID,Mid-Senior level,Full-time,Business Consulting and Services,2026-03-28T12:46:06.673735,25,Information Technology,N/A,N/A,"Ready to shape the future of work? At Genpact, we don’t just adapt to change—we drive it. AI and digital innovation are redefining industries, and we’re leading the charge. Genpact’s AI Gigafactory, our industry-first accelerator, is an example of how we’re scaling advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. From large-scale models to agentic AI, our breakthrough solutions tackle companies’ most complex challenges. If you thrive in a fast-moving, tech-driven environment, love solving real-world problems, and want to be part of a team that’s shaping the future, this is your moment. Genpact (NYSE: G) is an advanced technology services and solutions company that delivers lasting value for leading enterprises globally. Through our deep business knowledge, operational excellence, and cutting-edge solutions – we help companies across industries get ahead and stay ahead. Powered by curiosity, courage, and innovation , our teams implement data, technology, and AI to create tomorrow, today. Get to know us at genpact.com and on LinkedIn, X, YouTube, and Facebook. Job Description We are actively searching for a Senior Quality Engineer to join our Quality Engineering team. We are looking for someone who is passionate about end‑to‑end quality, experienced in quality governance and quality engineering practices, and confident partnering across the enterprise to improve processes, standards, automation, and system reliability. This role helps champion a quality‑first culture across multiple product areas, technologies, and business units. As a Senior Quality Engineer , you will work collaboratively in an Agile squad to define and implement quality strategies, build and maintain test automation, influence engineering standards, and drive improvements in quality processes across both on‑prem and cloud‑based systems. You will contribute technical depth, quality governance knowledge, and cross‑functional leadership while supporting enterprise initiatives in reliability, compliance, and quality enablement. Our team is collaborative, curious, and committed to excellence. You will help shape the next era of quality engineering as we expand this mindset and capability across the enterprise. In this role, you will: Quality Leadership & Culture Work as one team committed to excellence, trust, and a quality‑first mindset Model and promote a Quality Engineering culture across engineering and business teams Support advancement of enterprise‑wide QE practices, standards, and frameworks Strategy, Governance & Enablement Lead the definition and execution of quality strategies for complex systems Ensure test planning, test readiness, and traceability are aligned with enterprise standards Partner with leaders, Product Owners, Developers, and Technical Program Managers to ensure quality is built into the lifecycle Support quality governance including compliance, privacy alignment, and validation requirements Champion continuous improvement across engineering processes, tools, and quality standards Automation & Technical Quality Build, enhance, and maintain automated test suites (API, UI, integration, regression, performance) Support and improve CI/CD quality gates, validation pipelines, and automated reporting Collaborate across teams to ensure consistent patterns for test data, environment readiness, and resilient automation Analyze defects, failures, logs, and system behavior to drive RCA and prevent recurrence Document technical quality approaches, reusable patterns, and engineering best practices Cross‑Functional Collaboration Work across multiple business areas to ensure systems are reliable, testable, and scalable Collaborate with DevOps, Cloud, and Engineering teams on test environments, observability, and deployment quality Partner with enterprise stakeholders to ensure alignment to privacy, security, reliability, and compliance expectations Minimum Requirements: Bachelor's degree in a technical discipline, or 4 years of additional relevant experience Proactive, self‑driven, collaborative problem‑solver with demonstrated initiative and leadership Strong communication, coordination, and influence skills across complex organizations Extensive understanding of Quality Engineering principles , test strategy, and quality governance Experience in quality engineering, quality governance, or quality leadership roles Experience in automation development (UI, API, integration) Experience with SQL/NoSQL for validation, test data analysis, or troubleshooting Experience implementing automation and quality gates using CI/CD tools (GitHub Actions, Azure DevOps, Jenkins, etc.) Experience working within Agile environments (Jira, Smartsheet, Miro, etc.) Experience contributing to or managing quality documentation, standards, test data, lineage, and traceability Preferred Experience: Master’s degree in a technical discipline or 6 additional years of equivalent experience Experience with enterprise quality engineering maturity frameworks Experience designing or extending automation frameworks and reusable testing patterns Experience with cloud‑based systems and data platforms (Azure, AWS, GCP, Snowflake) Experience with performance testing tools (JMeter, Gatling, k6) or reliability testing Experience with ETL/ELT testing and data validation in data‑integrated systems Experience leading Agile teams using Jira, Confluence, or similar tools. Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values respect and integrity, customer focus, and innovation. Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.",https://mx.linkedin.com/jobs/view/quality-assurance-engineer-at-genpact-4392667232,4392667232
Software Developer Engineer I,CSG,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,"Telecommunications, Software Development, and IT Services and IT Consulting",2026-03-28T12:46:06.673742,25,Engineering,Information Technology,N/A,"Hi, I'm Rita Dias, your Recruiter and guide to joining CSG! We are excited to learn more about you and your unique background. CSG is currently hiring a Junior Software Development Engineer to develop leading edge applications. The group is made of highly motivated individuals that represent some of the best talent in the industry. This team is committed to continuous improvement in how software is developed, and it hires likeminded individuals that thrive in such an environment. We are looking for a Junior Software Developer Engineer who will: Report to the Senior Manager Software Dev. The group is made of individuals who represent some of the great people in the industry. This team is committed to continuous improvement in how software is developed, and it hires like-minded individuals who thrive in such an environment. Has a passion for technology and its use to solve business problems Work within a cross-functional Agile team to develop new components in an iterative fashion. Involves close collaboration with product owners and QA Develop critical components using Java, Springboot, Rest and SOAP technologies. Is this opportunity right for you? We are looking for candidates who have: Bachelor's degree in Computer Science, Computer Engineering, or a technically related field or equivalent experience Proficiency in English in a business environment 2 years of experience in Java Experience in Springboot, Rest, SOAP Basic understanding of client requirements Ability to develop algorithms, to write code, to unit test, to debug code, and to document Work well within a team environment and Agile methods CSGer Perks & Benefits Hybrid model Employee Belonging Groups Healthcare: Dental, Medical, and Vision Paid Vacation, Volunteer, and Holiday Time Off And so much more! Location(s): MX.Guadalajara.Client Accommodation: If you would like to be considered for employment opportunities with CSG and need special assistance due to a disability or accommodation for a disability throughout any aspect of the application process, please call us at +1 (402) 431-7440 or email us at accommodations@csgi.com. CSG provides accommodations for persons with disabilities in employment, including during the hiring process and any interview and/or testing processes. Our Guiding Principles: Impact: Always help and empower others, whether they’re colleagues or customers. When our employees set their minds to something, great things happen. Integrity: Do what’s right for our customers and our people while being authentic. We treat everyone with trust and respect—that’s just who we are. Inspiration: Be bold in the way you think and passionate about the work you do. Test out innovative ideas without the fear of failure. Our Story: CSG empowers companies to build unforgettable experiences, making it easier for people and businesses to connect with, use and pay for the services they value most. For over 40 years, CSG's technologies and people have helped some of the world's most recognizable brands solve their toughest business challenges and evolve to meet the demands of today's digital economy. By channeling the power of all, we make ordinary customer and employee experiences extraordinary. Our people [CSGers] are fearlessly committed and connected, high on integrity and low on ego, making us the easiest company to do business with and the best place to work. We power a culture of integrity, innovation, and impact across our locations, representing the most authentic version of ourselves to build a better future together. That's just who we are. Learn more about CSG Inclusion & Impact here.",https://mx.linkedin.com/jobs/view/software-developer-engineer-i-at-csg-4390998776,4390998776
Middleware Developer,IBM,"Guadalajara, Jalisco, Mexico",HYBRID,Entry level,Full-time,IT Services and IT Consulting,2026-03-28T12:46:06.673745,25,Engineering,Information Technology,N/A,"Introduction At IBM Infrastructure & Technology, we design and operate the systems that keep the world running. From high-resiliency mainframes and hybrid cloud platforms to networking, automation, and site reliability. Our teams ensure the performance, security, and scalability that clients and industries depend on every day. Working in Infrastructure & Technology means tackling complex challenges with curiosity and collaboration. You’ll work with diverse technologies and colleagues worldwide to deliver resilient, future-ready solutions that power innovation. With continuous learning, career growth, and a supportive culture, IBM provides the opportunities to build expertise and shape the infrastructure that drives progress. Your Role And Responsibilities As a Back-End Developer specializing in Middleware, you will work in an agile, collaborative environment across software architecture, understanding both front-end and back-end concerns. You will develop and implement solutions using various programming languages and technologies, focusing on the back-end. Your primary responsibilities will include: Develop RESTful APIs and Web Services: Integrate Middleware Software: Integrate middleware software packages, programs, and reusable objects residing on multiple platforms, ensuring smooth operation and data exchange. Collaborate on Solution Delivery: Work collaboratively with cross-functional teams to deliver solutions, understanding both front-end and back-end concerns and ensuring alignment with client needs. Preferred Education Bachelor's Degree Required Technical And Professional Expertise Knowledge with programing skills in C Experience on Linux CLI Medium to high written and oral English Good at data structure and algorithms Important to have (complex) problem solving skills Good communication and team player Preferred Technical And Professional Experience Familiarity with Cloud Platforms: Exposure to cloud-based infrastructure and platforms, such as AWS or Azure, would be beneficial for integrating middleware software and scalable database solutions Desirable to have networking and basic HW skills Knowledge with programing skills in Python",https://mx.linkedin.com/jobs/view/middleware-developer-at-ibm-4375570515,4375570515
Digital Solutions Specialist,Cargill,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,"Chemical Manufacturing, Food and Beverage Services, and Food and Beverage Manufacturing",2026-03-28T12:46:06.673747,63,Sales,Business Development,N/A,"¿Quiere construir un futuro más sólido, sustentable y cultivar tu carrera? Súmate al equipo global de Cargill que cuenta con 160,000 empleados que están comprometidos en usar maneras seguras, responsables y sustentables de nutrir al mundo. Este puesto está en el negocio de nutrición y salud animal de Cargill, con el que mejoramos vidas a través de una mejor nutrición. Nuestro equipo investiga, innova y crea soluciones que brindan resultados más saludables para nuestros clientes. Resumen del trabajo El/La Digital Solutions Specialist es responsable de recopilar, procesar y analizar conjuntos de datos moderadamente complejos para generar información procesable y crear informes y paneles detallados utilizando herramientas específicas. Con supervisión limitada, este trabajo colabora con equipos multifuncionales para garantizar la precisión y la integridad de los datos, realizando análisis estadísticos y de datos utilizando varios lenguajes de programación. Este trabajo apoya la presentación eficaz de los hallazgos de datos a los socios para cumplir con los objetivos comerciales. Funciones esenciales Recopilación y análisis de datos: Recopila, procesa, prepara y analiza conjuntos de datos moderadamente complejos para extraer información significativa, desarrollar y mantener sistemas de informes automatizados para agilizar el análisis de datos. Informes y visualización: Implementa informes detallados y paneles utilizando varias herramientas, diseña y completa visualizaciones de datos para comunicar datos moderadamente complejos con claridad. Análisis estadístico: Apoya la ejecución de análisis estadísticos para identificar tendencias, patrones y anomalías en los datos utilizando software estadístico y lenguajes de programación para la manipulación y el análisis de datos. Mejora de procesos: Implementa oportunidades encontradas para mejorar los procesos de recopilación de datos y presentación de informes y aplica metodologías estándar para la gestión de datos y la presentación de informes. Colaboración: Trabaja en estrecha colaboración con equipos multifuncionales para respaldar las necesidades de datos, valorar las oportunidades y ofrece soluciones en asociación con equipos de tecnología digital e ingeniería de datos para ayudar a garantizar la integridad y precisión de los datos. Análisis de datos: Realiza análisis de datos moderadamente complejos para descubrir tendencias, patrones e información procesable para la toma de decisiones. Aseguramiento de la calidad y validación de datos: Realiza informes y análisis moderadamente complejos en apoyo de la precisión, consistencia y seguridad de los datos. Tecnologia: Exploracion, manejo y control de tecnologías globales, implementadas a los negocios locales para el cumplimiento de objetivos como entranumiento y capacitación de los equipos involucrados. Calificaciones Minimas Minimo 2 años de experiencia en posiciones relacionadas (Tecnologia y/o producción) Power BI Excel intermedio – avanzado Experiencia en control de sistemas de gestión para procesos de granja como productivos Experiencia en análisis y manejo de datos para reportes de area Experiencia en capacitación como entrenamiento de equipos multifuncionales Preferido Experiencia en procesos de producción de empresas pecuarias",https://mx.linkedin.com/jobs/view/digital-solutions-specialist-at-cargill-4381478603,4381478603
Storage Performance Engineer,IBM,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-03-28T12:46:06.673750,25,Engineering,Information Technology,N/A,"Introduction At IBM, work is more than just a job—it's a Calling To build. To design. To code. To consult. To think with clients. To sell. To invent. To collaborate. We’re not just improving what exists—we’re pushing boundaries to create what’s never been imagined. If you're driven by purpose and ready to solve some of the world’s most complex challenges, let’s talk. Your Role And Responsibilities We are seeking a motivated and detail- oriented individual to join the IBM FlashSystem Storage team as a Performance Test Engineer. In this role, you will be responsible for performance testing and benchmarking across a wide range of IBM FlashSystem product family and features—including host attach protocols, data replication, operating systems and software plugins. You’ll collaborate with multiple development teams to coordinate and ensure high-quality and reliable performance benchmarks/results are delivered within committed timelines. If you're passionate about performance engineering and thrive in a collaborative, fast-paced environment, we’d love to hear from you. Required Technical And Professional Expertise Experience in block storage performance testing. Experience on storage performance benchmarking tools like vdbench, IO Meter etc Ability to crisply communicate with stake holders (written/verbal). Experience working with Global teams. Required Skills – Programming & Debugging – C/C++, java (good to have) Automation/Scripting – Perl, Python, Shell Testing/Debugging tools - Wireshark, OS : Linux, Windows Virtualization / Hypervisor VMWare ESX (VASA, vVols), MS Windows Hyper V Networking - Ethernet (TCP/IP) / Fibre Channel Preferred Technical And Professional Experience Proven Storage domain knowledge with hands-on experience on block storage Software stack implementation and features like High availability, replication and storage multi-pathing solutions. Protocols - NVMe, iSCSI, FC SanBlaze packet analyzer, Tcpdump, Packet tracing/Analysis 1- 3 years of experience",https://mx.linkedin.com/jobs/view/storage-performance-engineer-at-ibm-4380215528,4380215528
Software Engineer- C++ Security,Tek Leaders Inc,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Contract,IT Services and IT Consulting,2026-03-28T12:46:06.673752,25,Information Technology,N/A,N/A,"Hello, Please review the JD below and let me know if you're interested in an updated resume Software Engineer- C++ Security Guadalajara, Mexico – Work From Office 6-12 Months Contract Job Description: Senior C++ Software Engineer – Security Focus We are seeking a highly skilled, hands-on C++ Software Engineer with strong security expertise to design, develop, and harden security-critical, high-performance systems. The ideal candidate has deep experience in modern C++, understands secure coding practices, and has worked on vulnerability mitigation, threat modeling, and secure system design. You will play a key role in ensuring that C++ applications and libraries are robust, resilient, and secure by design. Key Responsibilities Design, develop, and maintain high-performance C++ applications and libraries Write secure, clean, and maintainable C++ code using modern standards (C++11+) Apply RAII, smart pointers, and modern memory-safe patterns Debug and fix complex issues, including memory corruption, race conditions, and crashes Optimise for performance, memory efficiency, and stability Apply secure coding standards (CERT C++, CWE, OWASP Top 10 – C++) Identify and remediate security vulnerabilities such as: Buffer overflows Use-after-free Integer overflows Race conditions and TOCTOU issues Conduct code reviews with a security lens Perform threat modelling and security design reviews Integrate security checks into CI/CD pipelines Develop and secure multi-threaded and concurrent systems Work closely with OS-level APIs (Linux/Unix preferred) Interface with crypto libraries and secure communication protocols Collaborate with security, platform, and DevOps teams Write unit, integration, fuzz, and security tests Use static and dynamic analysis tools to detect vulnerabilities Perform root cause analysis for security incidents and production defects Contribute to documentation and security best practices Required Skills & Qualifications Strong hands-on experience with C++ (C++11/14/17/20) Deep understanding of memory management, pointers, and object lifecycles Proven experience in secure C++ development Strong knowledge of concurrency, threading, and synchronisation Experience with Linux/Unix systems",https://mx.linkedin.com/jobs/view/software-engineer-c%2B%2B-security-at-tek-leaders-inc-4391752010,4391752010
Soc Functional Validation Engineering Intern,Intel,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,Semiconductor Manufacturing,2026-03-28T12:46:06.673755,69,Engineering,Information Technology,N/A,"Job Details Job Description: This position requires candidates to upload a resume in English; you are welcome to upload multiple versions of your resume if you prefer but an English version of your resume will be required to be considered for this position. We are seeking a motivated and talented Functional Validation Engineer Intern to join our dynamic and innovative team. In this internship role, you will gain hands-on experience supporting SoC (System on Chip) development activities, focusing on learning about functionality, performance and quality validation of our cutting-edge integrated SoCs. You will work closely with experienced engineers and cross-functional teams to learn testing strategies, assist in developing test content, support validation plans and participate in debugging activities to ensure SoCs meet functional operational goals. This internship provides an excellent opportunity to gain practical experience in semiconductor validation while contributing to our customers' success under the guidance of senior engineers. Responsibilities The primary responsibilities for this internship will include, but are not limited to: Pre-Silicon Validation Support: Assist in developing and executing Pre-Silicon validation plans, gaining experience with various pre-silicon environments like Simics/VP, FPGA, Zebu SLE and HSLE models, to support SoC design correctness and functionality verification before manufacturing. Post-Silicon Validation Assistance: Support post-Silicon validation activities under supervision, learning about functionality and performance validation of SoC IPs. Learning and Development: Participate in training sessions, technical reviews, and knowledge-sharing activities to build expertise in validation methodologies and tools. A successful intern candidate should demonstrate the following skills and behavioral traits: Teamwork: Work collaboratively as part of a high-performance team and eagerness to learn from experienced team members. Commitment and Discipline: Commitment to learning and delivering assigned tasks on time and with accuracy. Growth Mindset: Demonstrated eagerness to learn, ask questions, and take on new challenges. Communication: Good presentation skills and proficiency in English, both written and spoken. Organization: Basic organizational skills and ability to manage assigned tasks effectively. Problem-solving aptitude for continuous learning and improvement. Qualifications Minimum qualifications are required to be initially considered for this position. Preferred qualifications are in addition to the minimum requirements and are considered a plus factor in identifying top candidates. Requirements listed would be obtained through a combination of industry relevant job experience, internship experiences and or schoolwork/classes/research. Minimum Qualifications Pursuing a Bachelor's degree in Computer Science, Electrical Engineering, Electronical Engineering, System Engineering, Mechatronics or equivalent field. 6 months of experience in: Computer architecture, CPU architecture fundamentals, and SoC architecture. Programming languages such as C, C++ or Python. System architecture and SoC microarchitecture. Advance English level. Must have unrestricted, permanent right to work in Mexico (this role is not eligible for visa or immigration sponsorship). Preferred Qualifications Exposure to hardware or firmware development projects. Passion for innovation and a proactive approach to challenges. Interest in exploring a long-term career in silicon architecture or related fields. A candidate who accepts an offer of employment in Mexico is required to present their own personal identification information and numbers for the following: Mexican Security Number (NSS), Tax Identification Number (RFC) and CURP identification number. Job Type Student / Intern Shift Shift 1 (Mexico) Primary Location: Mexico, Guadalajara Additional Locations: Business Group At the Data Center Group (DCG), we're committed to delivering exceptional products and delighting our customers. We offer both broad-market Xeon-based solutions and custom x86-based products, ensuring tailored innovation for diverse needs across general-purpose compute, web services, HPC, and AI-accelerated systems. Our charter encompasses defining business strategy and roadmaps, product management, developing ecosystems and business opportunities, delivering strong financial performance, and reinvigorating x86 leadership. Join us as we transform the data center segment through workload driven leadership products and close collaboration with our partners. Posting Statement All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance. Position of Trust N/A Work Model for this Role This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. * Job posting details (such as work model, location or time type) are subject to change. ADDITIONAL INFORMATION: Intel is committed to Responsible Business Alliance (RBA) compliance and ethical hiring practices. We do not charge any fees during our hiring process. Candidates should never be required to pay recruitment fees, medical examination fees, or any other charges as a condition of employment. If you are asked to pay any fees during our hiring process, please report this immediately to your recruiter.",https://mx.linkedin.com/jobs/view/soc-functional-validation-engineering-intern-at-intel-4371701066,4371701066
.NET & C# Developer,IBM,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-03-28T12:46:06.673758,25,Engineering,Information Technology,N/A,"Introduction A career in IBM Consulting is built on long-term client relationships and close collaboration worldwide. You’ll work with leading companies across industries, helping them shape their hybrid cloud and AI journeys. With support from our strategic partners, robust IBM technology, and Red Hat, you’ll have the tools to drive meaningful change and accelerate client impact. At IBM Consulting, curiosity fuels success. You’ll be encouraged to challenge the norm, explore new ideas, and create innovative solutions that deliver real results. Our culture of growth and empathy focuses on your long-term career development while valuing your unique skills and experiences. Your Role And Responsibilities Design, develop, and maintain software applications using the .NET framework and C#. Collaborate with cross-functional teams (including business analysts, project managers, and QA) to gather, analyze, and define software requirements and architecture. Develop and optimize SQL Server databases, including designing schemas, writing complex queries, stored procedures, functions, and views. Integrate data storage solutions and third-party systems using APIs and web services (e.g., RESTful APIs, WebAPI). Write clean, reusable, and reliable C# code following industry standard coding practices (e.g., SOLID principles) and security guidelines (e.g., OWASP). Perform thorough testing, debugging, and profiling of applications to ensure optimal performance, quality, and responsiveness. Maintain and update existing software applications, identifying and resolving bottlenecks and bugs. Participate in the full software development lifecycle (SDLC) using Agile or Scrum methodologies. Utilize version control systems (e.g., Git) and contribute to continuous integration/continuous deployment (CI/CD) pipelines. Develop and maintain technical documentation for the development processes and procedures. Provide technical support and guidance, and participate in code reviews to ensure code quality standards. Required Technical And Professional Expertise Education: Bachelor's degree in Computer Science, Information Technology, Engineering, or a related field (or equivalent experience). Technical Skills Proficiency in C# and the .NET framework (including .NET Core or .NET 6+). Strong expertise in Microsoft SQL Server, including database design, T-SQL, stored procedures, and performance optimization. Experience with web development technologies such as ASP.NET, ASP.NET MVC, HTML, CSS, and JavaScript. Understanding of object-oriented programming (OOP) principles and design patterns. Familiarity with RESTful APIs and web services. Experience with source control systems such as Git. Preferred Technical And Professional Experience Strong analytical and problem-solving abilities. Excellent communication and teamwork skills. Attention to detail and commitment to producing high-quality work. Ability to work independently and manage multiple priorities in a fast-paced environment.",https://mx.linkedin.com/jobs/view/net-c%23-developer-at-ibm-4393145466,4393145466
"Role:: Data Engineer. Location:: Guadalajara, Jalisco, Mexico. Full Time Permanent.",AceStack,"Guadalajara, Jalisco, Mexico",ON-SITE,Mid-Senior level,Full-time,Software Development,2026-03-28T12:46:17.839367,25,Information Technology,N/A,N/A,"Role:: Data Engineer. Location:: Guadalajara, Jalisco, Mexico. Full Time Permanent.",https://mx.linkedin.com/jobs/view/role-data-engineer-location-guadalajara-jalisco-mexico-full-time-permanent-at-acestack-4391210306,4391210306
