Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
BY WMS Hypercare Associate - 1NA Copy 03,Accenture México,"Monterrey, Nuevo León, Mexico",REMOTE,Mid-Senior level,Full-time,Software Development,2026-07-28T14:55:19.324096,25,Information Technology,Engineering,,"DARE TO BE A PART OF THE CHALLENGE! COME AND JOIN OUR TEAM TOGETHER WE CAN MAKE THE DIFFERENCE! Did you know that Accenture is leading the digital transformation in the World? Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Our main purpose is to collaborate with our clients, so they can become high-performance businesses. Accenture is present in more than 200 cities, 49 countries and approximately 732,000 employees worldwide. Offer Career development according to your profile and interests. Work in one of the best companies and feel proud. Access to an innovative methodology and tools. Direct contact with experts worldwide. Use of work schemes and cutting-edge technologies. Constant training. Work environment based on teamwork and collaboration. Participation in International Projects Accenture does not discriminate based on race, religion, color, sex, age, disability, nationality, sexual orientation, gender identity or expression, or for any other reason covered by local law. THE WORK: Discover the opportunity to contribute actively and independently while becoming a subject matter expert. You will participate in discussions and collaborate to provide thoughtful solutions to work-related challenges. This role will engage your advanced skills in BlueYonder Warehouse Management, offering a rewarding environment to grow and make a meaningful impact. We look forward to welcoming your enthusiasm and expertise to this exciting journey. Build, configure, and test packaged software and Software as a Service products. Develop and test new components or enhancements to improve system functionality. Utilize declarative features to develop functionality where applicable. Provide primary support for application releases into production, including preparing deployment plans and schedules. HERE'S WHAT YOU WILL NEED: Advanced proficiency in BlueYonder Warehouse Management. Expert proficiency in Build Management. A minimum of 1 of experience in relevant related skills. Bachelor's Degree in relevant field of studies. BONUS POINTS IF YOU HAVE: Advanced Design & Build Enablement. Advanced Configuration & Release Management. Intermediate problem-solving abilities. Intermediate communication skills. Beginner knowledge of process improvement.",https://mx.linkedin.com/jobs/view/by-wms-hypercare-associate-1na-copy-03-at-accenture-m%C3%A9xico-4443219582,4443219582,,,,,,,,,
Data & Platform Analyst – Real Estate Portfolio,Kyndryl,"Monterrey, Nuevo León, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-07-28T14:55:19.324104,25,Information Technology,,,"Quiénes somos En Kyndryl, ejecutamos y reimaginamos los sistemas tecnológicos esenciales que generan ventajas para las empresas líderes del mundo. Estamos en el corazón del progreso; con experiencia comprobada y un flujo continuo de información impulsada por inteligencia artificial, lo que permite tomar decisiones más inteligentes, una innovación más rápida y una ventaja competitiva duradera. Para nuestra gente, los Kyndryls, eso significa realizar un trabajo con un propósito que impulsa el progreso humano. Únete a nosotros y experimenta un entorno flexible y de apoyo en el que tu bienestar es prioritario y tu potencial puede florecer. Función Your role As an AI Data Engineer at Kyndryl, you’ll be the architect behind the high-performance data infrastructure that powers our autonomous systems. We aren't just moving tables; we’re building the real-time pipelines that allow agentic AI to reason over the world’s most complex enterprise environments. Join Kyndryl and gain the trust, autonomy and teamwork to help define what comes next. What you will do Orchestrate Intelligence •Architect for RAG: You’ll design and scale the pipelines for Retrieval-Augmented Generation (RAG), transforming massive volumes of unstructured IT logs and documentation into optimized Vector Embeddings. •Scale vector infrastructure: You will be responsible for the health and performance of our vector databases (e.g., Pinecone, Milvus, or Weaviate), ensuring sub-second retrieval speeds for agentic reasoning loops. Master Data Transformation •Engineer semantic layers: Move beyond simple ETL to build knowledge graphs and semantic layers that provide agents with the necessary context to navigate complex infrastructure puzzles. •Automate data excellence: Using a keen eye for detail, you’ll build automated data guardrails to detect noise, bias, or PII (Personally Identifiable Information) before it reaches the model, ensuring our AI remains safe and impactful. Own the Backbone •Solve meaningful challenges: Serve as the bridge between raw, messy data sources and deep technical AI work, identifying and resolving quality issues at the source. •Progress to production: With a well-defined methodology and software engineering prowess, you will build, deploy, and maintain the CI/CD pipelines for our data infrastructure, ensuring that our context window remains fresh and reliable. Quién es usted Required skills and experience •Expertise in data mining, data storage and Extract-Transform-Load (ETL) processes •Experience in data pipelines development and tooling, e.g., Glue, Databricks, Synapse, or Dataproc •Experience with both relational and NoSQL databases, PostgreSQL, DB2, MongoDB •Excellent problem-solving, analytical, and critical thinking skills •Ability to manage multiple projects simultaneously, while maintaining a high level of attention to detail •Ability to communicate with both technical and non-technical colleagues, to derive and translate technical requirements from business needs Preferred skills and experience •Experience working as a Data Engineer and/or in cloud modernization •Experience in Data Modelling, to create conceptual model of how data is connected and how it will be used in business processes •Professional certification, e.g. Open Certified Technical Specialist with Data Engineering Specialization •Cloud platform certification, e.g. AWS Certified Data Analytics – Specialty, Elastic Certified Engineer, Google Cloud Professional Data Engineer, or Microsoft Certified: Azure Data Engineer Associate •Understanding of social coding and Integrated Development Environments, e.g. GitHub and Visual Studio •Degree in a scientific discipline, such as Computer Science, Software Engineering, or Information Technology Ser usted mismo La sílaba 'Kyn' en Kyndryl significa parentesco en inglés, lo que representa los fuertes lazos que tenemos entre nosotros, nuestros clientes y nuestras comunidades. Nos enfocamos en garantizar que todos los Kyndryls se sientan incluidos y damos la bienvenida a personas de todas las culturas, orígenes y experiencias. Incluso si no cumples todos los requisitos, te animamos a que presentes tu solicitud. Creemos en el crecimiento y estamos entusiasmados por ver lo que puedes aportar. En Kyndryl, los comentarios de los empleados nos han dicho que nuestro principal impulsor del compromiso de los empleados es el sentido de pertenencia. Ese sentido de pertenencia (ser un miembro valorado, respetado y confiable del equipo) es fundamental para nuestra cultura y genera excelentes experiencias para nuestros clientes. Esta dedicación a dar la bienvenida a todos en nuestra empresa significa que Kyndryl te brinda la capacidad de prosperar y contribuir a nuestra cultura de empatía y éxito compartido. Es lo que conocemos como The Kyndryl Way (La manera Kyndryl). Lo que puedes esperar: Tu carrera con nosotros no es sólo un trabajo: es una aventura con un propósito. Ofrecemos una cultura dinámica e híbrida que apoya tu bienestar y te empodera para crecer. Nuestros programas Be Well están diseñados cuidadosamente para apoyar tu salud económica, mental, física y social, porque sabemos que cuando te sientes mejor, haces tu mejor esfuerzo. Desde tu primer día, te sumergirás en un trabajo impactante que impulsa los sistemas en los que nuestros clientes confían todos los días. No solo contribuirás: marcarás la diferencia al emprender proyectos significativos que agudizarán tus habilidades e impulsarán tu crecimiento. Estamos aquí para apoyar tu viaje. Con herramientas poderosas para trazar tu trayectoria profesional, objetivos de desarrollo personalizados alineados con tus ambiciones y retroalimentación continua para mantenerte inspirado y encaminado, tendrás todo lo que necesitas para prosperar y evolucionar. Desarrollarás habilidades que tienen demanda, para hacer crecer tu carrera y alcanzar tus ambiciones con acceso a oportunidades de aprendizaje de vanguardia, desde certificaciones con Microsoft, Google y Amazon hasta asesoramiento personal y experiencias prácticas. Y a través de todo esto, serás parte de una cultura que valora la empatía, el aprendizaje continuo y la devoción por el éxito compartido. Queremos que prosperes aquí y estamos comprometidos a ayudarte a lograr exactamente eso. ¿Listo para generar un impacto? Únete a nosotros y ayuda a dar forma a lo que viene a continuación. ¡Venga recomendado! Si conoce a alguien que trabaje en Kyndryl, cuando se le pregunte ""cómo nos conoció"" durante el proceso de solicitud, seleccione ""Recomendación de un empleado"" e introduzca el nombre de su contacto y la dirección de correo electrónico de Kyndryl",https://mx.linkedin.com/jobs/view/data-platform-analyst-%E2%80%93-real-estate-portfolio-at-kyndryl-4446121544,4446121544,,,,,,,,,
Senior/Lead Full Stack Engineer ID79144,AgileEngine,"Monterrey, Nuevo León, Mexico",REMOTE,,Full-time,IT Services and IT Consulting,2026-07-28T14:55:19.324106,25,Engineering,,,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17+ industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! About The Role We are looking for a Senior Full Stack Engineer to build and maintain cloud-native applications using React on the frontend and Node.js and C# on the backend, deployed across a deep AWS infrastructure including Lambda, ECS, SQS, and EventBridge. You will design scalable data solutions across Postgres, DynamoDB, and SQL, write comprehensive tests with Jest and Playwright, and own infrastructure as code using Terraform and GitLab CI/CD pipelines. This is a 6-month project engagement. What You Will Do Build full-stack features using React, Node.js, and C#; Develop serverless and containerized AWS services using PostgreSQL, DynamoDB, and SQL databases; Write automated tests using Jest and Playwright; Maintain Infrastructure as Code and CI/CD pipelines using Terraform and GitLab. MUST HAVES 5+ years of proven experience as a Full Stack Engineer; Proficiency in React; Experience with Node.js and C#; Expertise with PostgreSQL, AWS DynamoDB, and SQL; Hands-on experience with AWS services including SQS, Lambda, ECS, CloudFront, ALB, and EventBridge; Experience with Jest and Playwright; Experience with Terraform and GitLab; Excellent problem-solving and communication skills for collaborating with technical leads and product managers; Upper-intermediate English level. NICE TO HAVES Experience with Docker and Kubernetes; Experience with microservices architecture and serverless computing patterns; Experience with Angular or Vue.js; Background in financial services; Experience with performance profiling or monitoring tools. Perks And Benefits Professional growth: Mentorship, TechTalks, and personalized growth roadmaps. Competitive compensation: USD-based pay with education, fitness, and team activity budgets. Exciting projects: Modern solutions with Fortune 500 and top product companies. Flextime: Flexible schedule with remote and office options.",https://mx.linkedin.com/jobs/view/senior-lead-full-stack-engineer-id79144-at-agileengine-4446303171,4446303171,,,,,,,,,
Software Engineer (React),The Home Depot México,"San Pedro Garza García, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Retail,2026-07-28T14:55:21.335895,112,Information Technology,,,"Objetivo del puesto: Ser referente técnico ante mejoras e incidentes relacionados con el sitio, colaborando estrechamente con los desarrolladores y otras células para asegurar una experiencia de compra fluida y confiable. Enfocado en diseñar, desarrollar y mantener soluciones escalables y de alto rendimiento para nuestra plataforma de ecommerce. Principales Funciones: Actuar como punto de consulta técnica para desarrolladores y otros miembros del equipo. Asegurar buenas prácticas de desarrollo, arquitectura y documentación. Participar en la formación técnica del equipo, compartiendo conocimientos y experiencias. Colaborar con áreas de producto, soporte, infraestructura y QA para garantizar la estabilidad y evolución de la plataforma. Brindar sugerencias y mejoras prácticas a partir del análisis de datos para mejorar la experiencia de usuario. Trabajar en conjunto con partners externos y equipos técnicos para garantizar implementaciones y/o integraciones exitosas. Mantenerse actualizado con las últimas tecnologías, frameworks y herramientas relevantes para ecommerce y desarrollo de SW. Asegurar la calidad de los entregables por medio de pruebas unitarias de casos de uso. Analisis e investigación de incidentes criticos de la plataforma ecommerce para identificar causa raiz, solucion y prevencion de recurrencias. Asegurar que el equipo cumpla con los principios ágiles y que se lleven a cabo todos los eventos sugeridos por Scrum en tiempo y forma. Requisitos: Carrera profesional terminada en: Ingeniería en Tecnologías, Sistemas o afín. Contar con experiencia de 1 a 2 años en puesto similar. Inglés Avanzado. Conocimiento sólido en React (componentes, manejo de estado, consumo de APIs) Capacidad de debugging (DevTools, breakpoints, análisis de Network/APIs) Conocimiento conceptual y/o aplicado en bases de datos (SQL) Conocimiento conceptual y/o aplicado en APIs, REST, SOAP Si cumples con el perfil y esta oportunidad es de tu interés, ¡postúlate por este medio! Todos nuestros procesos de reclutamiento y selección son incluyentes y libres de discriminación; sin importar género, edad, nacionalidad, raza, cultura, religión, estado civil, creencias, discapacidad, orientación sexual, identidad y expresión de género.",https://mx.linkedin.com/jobs/view/software-engineer-react-at-the-home-depot-m%C3%A9xico-4445157436,4445157436,,,,,,,,,
"Digital Intern (MTY, N.L.)",Schneider Electric,"Monterrey, Nuevo León, Mexico",HYBRID,Internship,Internship,"Appliances, Electrical, and Electronics Manufacturing and Electrical Equipment Manufacturing",2026-07-28T14:55:21.335902,31,Business Development,"Information Technology,",Other,"What Will you do? Support Leadership Calls by sharing Minutes of Meeting, Action Plan and Follow Up Work as a Data Analyst to improve/automatize Reports/Process. Participate in our Internship Academy, working with other Interns to develop an AI Project. What's in it for you? You will have a mentor that will guide you during your internship By working close with our leadership team, you will be able to know how corporate decisions and actions are discussed and placed in action. You will be working with Interns that are from different careers and areas, You will be working in our Monterrey offices located in Punto Valle, in a hybrid mode. Two days in Office and three days in home. Who will you report to? The Senior Manager for ERP, you will be reporting to the manager in charge of Schneider ERPs, having the control of Support, Monitoring and Projects. You will be collaborating with other Application Managers supporting areas like HR, FI, Supply Chain, eCommerce, etc. What qualifications will make you successful for this role? Bachelor’s Degree (or currently pursuing) in Computer Science, Information Technology, Industrial Engineering, Mechanical/Electrical Engineering, or related fields Be able to work with Big Data and Analysis of Data Proficient in applications like Excel, Access, Power Bi, Power Query, Have worked with AI and developed one project using AI Good skills for Problem Solving, Critical Thinking and Communication Advance level of English: Capable of holding business conversations and writing emails with ease. All the activities will be presented in English. Graduation Date: Summer 2027 *Morning Availability *Graduation Date: July 2027 or later *Advanced Level of English *Location: Punto Valle: Rio Missouri 555 St. Del Valle, 66220 Let us learn about you! Apply today! #Intern",https://mx.linkedin.com/jobs/view/digital-intern-mty-n-l-at-schneider-electric-4442875124,4442875124,,,,,,,,,
Data Engineer,Daikin Manufacturing México,"Monterrey, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Manufacturing,2026-07-27T14:55:21.335904,25,Manufacturing,,,"Make your mark at the world's largest HVAC company! Summary: Daikin Applied Americas is seeking a Senior Data Engineer with deep, hands-on expertise in Azure Databricks as a primary data engineering platform to design, build, and operate scalable, production-grade data pipelines and data products. This role is responsible for ensuring the availability, reliability, and quality of data across the organization. This role operates as part of a unified data platform team, working in close alignment with data visualization engineers, analytics teams, and data product owners to deliver cohesive, scalable, and high-quality data products. You will collaborate with cross-functional teams to deliver data solutions that power analytics, business intelligence, machine learning, and emerging AI-driven experiences leveraging Databricks capabilities such as Genie and related AI-assisted tooling. This role requires strong ownership, a design-first mindset, and a bias toward delivering reliable, production-ready data solutions in complex environments. This is a high-impact, high-expectation role requiring deep technical expertise in Databricks and a proven ability to deliver production-grade data solutions at scale. We are seeking engineers who operate at a high level of ownership, consistently deliver high-quality work, and contribute to raising the bar for engineering excellence across the team. This role operates at a senior level and requires the ability to: · Make and own architectural decisions in ambiguous environments · Define and drive engineering standards and design patterns · Influence technical direction across teams · Mentor and elevate other engineers · Balance short-term delivery with long-term platform health This role emphasizes production excellence, requiring ownership of reliability, observability, and continuous improvement of data systems at scale, as well as defining and enforcing strong design patterns. Why This Role Matters You will play a critical role in shaping the organization’s data platform and enabling data-driven decision-making. Your work will directly impact how data is trusted, accessed, and used across the enterprise. This role is ideal for an engineer who thrives on hands-on ownership, sets a high bar for engineering excellence, and is driven to design, build, and operate robust, scalable data systems that deliver meaningful impact across the enterpris Essential Duties and Responsibilities: Design, build, and operate scalable, production-grade data products with a focus on usability, discoverability, and alignment with business outcomes Own core data platform architecture, including data pipelines, storage, and foundational data models within Databricks Architect, implement, and continuously evolve data models and curation patterns (e.g., Medallion Architecture) Own data solutions end-to-end in production, including design, development, deployment, monitoring, incident response, root cause analysis, and continuous improvement Design and operate data solutions that handle large-scale, high-volume, and complex data workloads with a focus on reliability and performance Maintain a strong hands-on focus, actively contributing to the design, development, and operation of data solutions in production environments Lead technical decision-making for complex data engineering initiatives, taking ownership of design choices and their long-term impact on the platform Collaborate with data visualization and analytics engineers to ensure appropriate placement of data transformations, business logic, and aggregations Collaborate across engineering roles to ensure end-to-end data quality, consistency, and reliability Leverage AI-based tools and techniques to accelerate delivery and improve engineering productivity Design, build, and operate data quality, validation, and observability frameworks Design and implement testing strategies for data pipelines Optimize data pipelines and platform usage for performance, scalability, and cost efficiency Diagnose and resolve complex data pipeline failures Ensure data assets are discoverable and well-documented 16. Implement secure data access patterns and governance Ensure compliance with data governance and regulatory requirements Collaborate with cross-functional teams to translate requirements into scalable data solutions Mentor engineers and contribute to a high-performance, collaborative engineering culture Contribute to the evolution of the data platform to improve scalability, usability, and engineering efficiency Stay current with advancements in data engineering and Databricks Qualifications: Bachelor’s Degree in Computer Science, Information Systems, or a related field. 8+ years in Data Engineering and Data Architecture focused, with hands-on experience delivering solutions utilizing Databricks (preferably on Azure). Must have a strong understanding of cloud-based data solutions or equivalent combination of education and 8+ years' experience required. Required Knowledge, Skills, and Abilities Deep, hands-on experience designing, building, and optimizing data pipelines and data products within Azure Databricks environments Databricks must be the primary platform used in recent roles, not incidental or secondary experience Proven experience optimizing Databricks workloads and overall platform usage for performance, scalability, and cost efficiency Strong proficiency in PySpark and Spark within Databricks, including performance tuning Strong understanding of Medallion Architecture implemented within Databricks Experience building and operating production-grade pipelines within Databricks Experience with Databricks-native ingestion frameworks Experience implementing CI/CD pipelines within Databricks Strong troubleshooting skills in distributed systems · Strong communication skills Demonstrated ability to evaluate and make sound tradeoffs across performance, scalability, cost, maintainability, and time-to-delivery Preferred Knowledge, Skills, and Abilities Experience with Databricks Genie Experience with AI-assisted data engineering tools Experience with enterprise data platforms Experience collaborating with BI teams Experience enabling scalable data consumption Knowledge of governance and security Familiarity with Infrastructure as Code · Relevant cloud certifications Azure DevOps experience for work tracking Success Traits for this Role Strong ownership mindset with accountability for end-to-end delivery and production reliability Ability to evaluate tradeoffs across performance, scalability, and maintainability Ability to make high-quality decisions in ambiguous environments Excellent communication and collaboration skills Strong bias toward execution and delivery Commitment to continuous improvement and operational excellence Experience with incident response and root cause analysis High learning agility and adaptability Commitment to building and supporting resilient data systems across team boundaries Set and uphold a high bar for code quality, performance, and reliability",https://mx.linkedin.com/jobs/view/data-engineer-at-daikin-manufacturing-m%C3%A9xico-4445148213,4445148213,,,,,,,,,
𝐃𝐚𝐭𝐚 𝐄𝐧𝐠𝐢𝐧𝐞𝐞𝐫 - 𝙋𝙧𝙚𝙨𝙚𝙣𝙘𝙞𝙖𝙡 𝙚𝙣 𝙈𝙤𝙣𝙩𝙚𝙧𝙧𝙚𝙮,MovIT Group,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,IT Services and IT Consulting,2026-07-28T14:55:38.722956,25,,,,"¡Únete a MovIT ! Nuestro Expertise: Implementaciones SAP, Proyectos Llave en Mano, Fábrica de Software y Staffing TI. 🚀 Data Engineer 📍 Modalidad: Presencial – (Blvd. Antonio L. Rodríguez 188, Santa María, 64650 Monterrey, N.L.) 🔍 ¿Qué buscamos? Buscamos un Data Engineer apasionado por los datos y con un dominio sólido de un stack moderno. Tu misión será diseñar, construir y operar pipelines de datos escalables y confiables utilizando Snowflake + dbt , habilitando datasets que impulsen la toma de decisiones en toda la organización. 🛠️ Requisitos Indispensables: ✅ Conocimientos sólidos en Python o Scala. ✅ SQL avanzado para dominar consultas complejas. ✅ Experiencia con Snowflake o Databricks. ✅ Manejo de orquestadores de datos o herramientas ETL. ⚠️ Deseable: ➕ Experiencia generando modelos con dbt . ➕ Conocimiento en Data Vault 2.0 . ➕ Trabajo con metodologías Agile . 🛠️ Actividades: ✔ Colaborar con equipos de analítica avanzada, negocio y producto para traducir requerimientos en soluciones de datos. ✔ Diseñar y desarrollar pipelines de datos bajo el paradigma ELT . ✔ Construir modelos de datos utilizando dbt . ✔ Asegurar la confiabilidad, eficiencia y calidad de los datos. ✔ Implementar buenas prácticas de ingeniería de datos: versionado (Git), documentación y revisiones de código .",https://mx.linkedin.com/jobs/view/%F0%9D%90%83%F0%9D%90%9A%F0%9D%90%AD%F0%9D%90%9A-%F0%9D%90%84%F0%9D%90%A7%F0%9D%90%A0%F0%9D%90%A2%F0%9D%90%A7%F0%9D%90%9E%F0%9D%90%9E%F0%9D%90%AB-%F0%9D%99%8B%F0%9D%99%A7%F0%9D%99%9A%F0%9D%99%A8%F0%9D%99%9A%F0%9D%99%A3%F0%9D%99%98%F0%9D%99%9E%F0%9D%99%96%F0%9D%99%A1-%F0%9D%99%9A%F0%9D%99%A3-%F0%9D%99%88%F0%9D%99%A4%F0%9D%99%A3%F0%9D%99%A9%F0%9D%99%9A%F0%9D%99%A7%F0%9D%99%A7%F0%9D%99%9A%F0%9D%99%AE-at-movit-group-4445414816,4445414816,,,,,,,,,
ANALISTA BI EXPANSION - MTY,OXXO,"Monterrey, Nuevo León, Mexico",ON-SITE,Associate,Full-time,Retail,2026-07-28T14:55:38.722957,47,Science,,,"Analista de Analytics & Business Intelligence – Expansión Ubicación: MTY Área: Analytics & Business Intelligence Tipo de empleo: Tiempo completo ¿Te apasiona transformar datos en información estratégica para la toma de decisiones? Buscamos un(a) Analista de Analytics & Business Intelligence responsable de desarrollar, mantener y optimizar soluciones analíticas que impulsen la operación y crecimiento de nuestras plataformas de negocio. Esta posición tendrá un rol clave en la automatización de procesos, generación de análisis, construcción de dashboards y aseguramiento de la calidad de la información para la organización. Principales responsabilidades Garantizar la entrega oportuna y de calidad de análisis, reportes e información estratégica comprometida con las diferentes plataformas de negocio. Brindar atención y acompañamiento a usuarios internos, resolviendo dudas, entendiendo necesidades de información y promoviendo el uso efectivo de herramientas analíticas. Identificar, diseñar e implementar automatizaciones que optimicen procesos y reduzcan actividades manuales relacionadas con la generación y actualización de información. Administrar y mantener actualizada la documentación de indicadores, métricas de negocio y productos de Business Intelligence. Desarrollar, administrar y mejorar dashboards, consultas, reportes y datasets analíticos para el monitoreo de indicadores clave. Participar en proyectos de evolución y mejora continua de soluciones analíticas, colaborando con equipos multidisciplinarios para generar valor a través de los datos. Asegurar la calidad, consistencia y disponibilidad de la información para la operación y toma de decisiones. Perfil que buscamos: Licenciatura en Ingeniería, Actuaría, Matemáticas, Sistemas, Ciencia de Datos, Administración o carreras afines. Experiencia en análisis de datos, Business Intelligence o Analytics. Conocimiento en herramientas de visualización de datos (Power BI, Tableau, Looker o similares). Experiencia en consultas y manipulación de datos mediante SQL. Deseable conocimiento en automatización de procesos y lenguajes de análisis de datos (Python, R o similares). Capacidad analítica, orientación a resultados y enfoque en mejora continua. Habilidades de comunicación y servicio para interactuar con diferentes áreas de negocio. ¿Qué ofrecemos? Oportunidad de participar en proyectos de alto impacto para el negocio. Desarrollo profesional en un entorno orientado a datos e innovación. Trabajo colaborativo con equipos multidisciplinarios. Participación en iniciativas de transformación digital y analítica avanzada. Si te apasionan los datos, la automatización y la generación de soluciones que impactan directamente en la toma de decisiones, queremos conocerte.",https://mx.linkedin.com/jobs/view/analista-bi-expansion-mty-at-oxxo-4445426865,4445426865,,,,,,,,,
Ingeniero de IA y TI (AI & IT Engineer),CUNSA INTERNATIONAL,"Monterrey, Nuevo León, Mexico",ON-SITE,Entry level,Full-time,Consumer Goods,2026-07-28T14:55:38.722958,25,Engineering,Information Technology,,"Estamos buscando a un Ingeniero de IA y TI basado en México Monterrey que quiera tomar el control de nuestra infraestructura tecnológica y transformarla utilizando Inteligencia Artificial avanzada. No buscamos a un administrador de sistemas tradicional. Buscamos a un constructor. Alguien que vea un proceso manual repetitivo y sienta la necesidad física de automatizarlo con código o IA. Lo que harás con nosotros: Diseñar, desarrollar e integrar soluciones de IA (LLMs, agentes autónomos, embeddings) en nuestros flujos de trabajo diarios. Optimizar y asegurar nuestra infraestructura tecnológica (TI, bases de datos, herramientas en la nube) para que el negocio escale sin fricción. Conectar sistemas dispersos mediante APIs y plataformas de automatización avanzada. Eliminar el trabajo aburrido y manual de todo nuestro equipo mediante tecnología. Lo que necesitas para ganar el puesto: Dominio real: Experiencia demostrable programando en Python y trabajando con APIs de modelos de lenguaje (OpenAI, Claude, etc.). Mentalidad de solucionador: Si algo se rompe, encuentras la causa raíz y la arreglas de forma permanente. No pones parches temporales. Autonomía brutal: No tenemos tiempo para microgestionar. Te daremos el objetivo y los recursos; tú descifras el ""cómo"". Ubicación: México Monterrey Hibrido 3x2 Lo que ofrecemos: Pago competitivo en base a habilidades y resultados. Entorno de alta velocidad donde tus ideas se implementan en días, no en meses. Cero burocracia corporativa. CÓMO APLICAR (Lee con atención): No envíes solo tu CV genérico. Si quieres que revisemos tu perfil, responde a este anuncio incluyendo un enlace a tu GitHub, portafolio o un breve párrafo que explique la automatización o sistema de IA más complejo que hayas construido por tu cuenta y qué impacto tuvo. Si no incluyes esto, asumiremos que no lees los detalles y tu postulación será descartada automáticamente.",https://mx.linkedin.com/jobs/view/ingeniero-de-ia-y-ti-ai-it-engineer-at-cunsa-international-4446103537,4446103537,,,,,,,,,
HR Data Analyst,Empresa Confidencial,"San Pedro Garza García, Nuevo León, Mexico",ON-SITE,Entry level,Full-time,Human Resources Services,2026-07-28T14:55:38.722959,50,Analyst,Human Resources,,"Transformar los datos de recursos humanos en insights accionables que apoyen la toma de decisiones sobre atracción, desarrollo y retención de talento, apalancando el Sistema de Información de Recursos Humanos corporativo (HRIS) y herramientas de inteligencia artificial para automatizar reportes y generar hallazgos relevantes para la operación. Responsabilidades Construir y mantener dashboards de indicadores clave de RH (rotación, ausentismo, headcount, tiempo de cobertura de vacantes) Extraer, limpiar y consolidar datos desde el HRIS corporativo, encuestas de clima, evaluaciones y nómina Usar herramientas de IA generativa para automatizar reportes, resumir tendencias y acelerar el análisis Apoyar análisis predictivos básicos (riesgo de rotación, patrones de desempeño) Traducir hallazgos en presentaciones claras para HRBPs, líderes de RH y del negocio Cuidar la calidad, integridad y confidencialidad de los datos del personal Requisitos Licenciatura en Administración, RH, Psicología organizacional, Ing. Industrial, Datos o afín Recién egresado o hasta 2 años de experiencia en análisis de datos Excel avanzado y manejo de herramientas de visualización (Power BI o similar) Familiaridad con herramientas de IA generativa (ChatGPT, Claude, Copilot) aplicadas a análisis Disponibilidad para trabajar 100% presencial Pensamiento analítico y buena comunicación de hallazgos Deseables (suman puntos) Exposición previa a un HRIS empresarial (SuccessFactors, Workday, Oracle HCM o similar) SQL o Python básico Inglés intermedio Competencias clave Pensamiento analítico Storytelling con datos Fluidez con IA Atención al detalle Confidencialidad Curiosidad y aprendizaje continuo Colaboración cross-functional",https://mx.linkedin.com/jobs/view/hr-data-analyst-at-empresa-confidencial-4445147806,4445147806,,,,,,,,,
