Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Product Development Engineer,AMI Automation,"Monterrey, Nuevo León, Mexico",HYBRID,Associate,Full-time,Manufacturing and Automation Machinery Manufacturing,2026-05-13T13:14:42.514047,25,Engineering,,,"AMI es una empresa internacional que brinda soluciones de control y automatización centradas en el diseño, la fabricación y la implementación de soluciones tecnológicas innovadoras para proveer mejoras en la eficiencia de los procesos de las empresas, principalmente con soluciones de Drives y optimización de Hornos de Arco Eléctrico. Las industrias que atendemos incluyen Acero, Minería, Cemento, Papel y Petróleo. Nos encontramos en búsqueda de: -Ing de Desarrollo de Producto Egresados de: Robotica, Ing. en sistemas digitales, Ing. Física, Matematicas o afín. Conocimientos: Preferente en Python, C++. Conocimiento en ROS/ROS2. Experiencia (Proyectos) en Visión Artificial, conocimientos básicos de LiDAR, IMU, sistemas GPS. Experiencia (Proyectos) implementando protocolos de comunicación industrial (TCP/IP, OPC UA) Conocimiento de Análisis de Datos e Inteligencia Artificial Conocimiento de Probabilidad y Estadística, Álgebra Linear y Cálculo. Funciones: Colaboración interdisciplinaria: Trabajar en un equipo de ingeniería para integrar software y hardware, garantizando el funcionamiento óptimo del sistema. Desarrollo y optimización de algoritmos: Crear, probar y mejorar algoritmos para garantizar una ejecución óptima. Integración y test de sistemas: Implementar, probar y mejorar sistemas en simulación y entornos reales para garantizar un rendimiento fiable en diferentes condiciones. Depuración de sistemas atunónomos: Identificar y solucionar problemas de rendimiento del sistema mediante herramientas de diagnóstico de software y hardware. Documentación y mejora continua: Mantener actualizada una documentación clara y detallada de la arquitectura del sistema, el código y los protocolos de prueba, contribuyendo a un entorno de aprendizaje y mejora continúa. Beneficios: SGMM Individual Vales de Despensa Costo preferencial en flotilla de autos Descuentos preferenciales Estacionamiento de la empresa Lugar de trabajo: Empleo presencial",https://mx.linkedin.com/jobs/view/product-development-engineer-at-ami-automation-4413456661,4413456661,,,,,,,,,
AI Data Engineer Specialist,Accenture México,"Monterrey, Nuevo León, Mexico",HYBRID,,Full-time,Business Consulting and Services,2026-05-13T13:14:42.514056,25,Information Technology,,,"DARE TO BE A PART OF THE CHALLENGE! COME AND JOIN OUR TEAM TOGETHER WE CAN MAKE THE DIFFERENCE! Did you know that Accenture is leading the digital transformation in the World? Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Our main purpose is to collaborate with our clients, so they can become high-performance businesses. Accenture is present in more than 200 offices, 120 cities, 56 countries and approximately 743,000 employees worldwide. Offer Career development according to your profile and interests. Work in one of the best companies and feel proud. Access to an innovative methodology and tools. Direct contact with experts worldwide. Use of work schemes and cutting-edge technologies. Constant training. Work environment based on teamwork and collaboration. Participation in International Projects 🚀 AI / Generative AI Data Engineer Role Overview We are seeking an innovative and highly skilled AI / Generative AI Data Engineer to design, develop, and deploy intelligent data solutions powered by Artificial Intelligence and Large Language Models (LLMs). This role combines expertise in data engineering, machine learning, and modern AI technologies to build scalable, production-ready AI applications that drive business value. The ideal candidate is passionate about Generative AI, automation, and advanced analytics, with strong experience in Python, SQL, cloud-based data platforms, and AI integration frameworks. 🔹 Key Responsibilities Design, develop, and implement AI and Machine Learning solutions for enterprise-scale applications. Build and optimize applications powered by Large Language Models (LLMs) and Generative AI technologies. Develop and maintain RAG (Retrieval-Augmented Generation) architectures and AI-driven workflows. Create and refine effective prompt engineering strategies to improve AI model performance and accuracy. Develop scalable backend services and AI pipelines using Python. Design and optimize complex SQL queries and data models for analytics and AI workloads. Work with modern data platforms such as Databricks and Snowflake. Integrate AI services and applications through REST APIs and cloud-native architectures. Deploy AI/ML solutions into production environments ensuring scalability, reliability, and performance. Collaborate with cross-functional teams including Data Engineers, Data Scientists, Architects, and Product Owners. Apply best practices for code quality, security, governance, and responsible AI usage. ✅ Mandatory Skills 🤖 Artificial Intelligence (AI) – 3+ years 🧠 Machine Learning (ML) – 3+ years 💬 Large Language Models (LLMs) – 2+ years 🐍 Python – 3+ years 🗄️ SQL – 3+ years ⭐ Nice-to-Have Skills Prompt Engineering – 2+ years Databricks – 2+ years Generative AI Applications – 2+ years REST APIs / AI Integrations – 2+ years Snowflake – 3+ years LangChain / RAG frameworks Cloud platforms (AWS, Azure, or GCP) 📌 Additional Requirements 🌎 Advanced English proficiency 📍 Hybrid position based in Monterrey or Mexico City 🧠 Strong communication, collaboration, and problem-solving skills 🚀 Experience delivering scalable AI solutions in enterprise environments",https://mx.linkedin.com/jobs/view/ai-data-engineer-specialist-at-accenture-m%C3%A9xico-4413888679,4413888679,,,,,,,,,
Software Engineering Advisor - ETL Developer,Accenture México,"Monterrey, Nuevo León, Mexico",HYBRID,Entry level,Full-time,Business Consulting and Services,2026-05-13T13:14:42.514058,25,Engineering,Information Technology,,"DARE TO BE A PART OF THE CHALLENGE! COME AND JOIN OUR TEAM TOGETHER WE CAN MAKE THE DIFFERENCE! Did you know that Accenture is leading the digital transformation in the World? Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Our main purpose is to collaborate with our clients, so they can become high-performance businesses. Accenture is present in more than 200 offices, 120 cities, 56 countries and approximately 743,000 employees worldwide. Offer Career development according to your profile and interests. Work in one of the best companies and feel proud. Access to an innovative methodology and tools. Direct contact with experts worldwide. Use of work schemes and cutting-edge technologies. Constant training. Work environment based on teamwork and collaboration. Participation in International Projects 🚀 Data Engineer / ETL Developer 🌟 The Role Data is at the core of innovation and progress. In this role, you will work independently, become a subject matter expert, and actively contribute to technical discussions and solution design. Your expertise in data engineering and Python development will help drive impactful, high-quality solutions across the organization. We are looking for someone passionate about data, automation, and cloud technologies who is eager to bring fresh ideas and make a meaningful impact. 🔹 Key Responsibilities 🔄 Develop reusable workflows for: Data ingestion Data quality assurance Data transformation Data optimization 🛠️ Build scalable ETL/ELT data pipelines using modern data engineering tools. 🚀 Deploy reliable and efficient data solutions into production environments. ☁️ Migrate data from legacy data warehouses using cloud architecture best practices. ⚡ Automate data flows to enable seamless and efficient data consumption. 🏛️ Design and implement business processes that support data governance initiatives. 📋 Define and advise on data quality rules and compliance policies. 🤝 Collaborate with cross-functional teams to deliver scalable and high-performing solutions. ✅ Required Skills 🐍 Intermediate proficiency in Python 💻 Intermediate proficiency in Shell Scripting 🗃️ Experience with ETL/ELT pipeline development 🎓 Bachelor’s Degree in a relevant field 🧠 Strong analytical and problem-solving skills ⭐ Preferred / Nice-to-Have Skills ⚡ Apache Spark 📊 Databricks SQL 🗄️ SQL Database Queries 🐧 Unix/Linux environments 🔄 Data pipeline orchestration tools 📌 Additional Requirements 🌎 Advanced English proficiency 📍 Hybrid position based in Monterrey or Mexico City 🧠 +5 years of relevant professional experience",https://mx.linkedin.com/jobs/view/software-engineering-advisor-etl-developer-at-accenture-m%C3%A9xico-4413865141,4413865141,,,,,,,,,
Revenue Management Intern,HEINEKEN MÉXICO,"Monterrey, Nuevo León, Mexico",HYBRID,Internship,Internship,"Food and Beverage Services, Food and Beverage Manufacturing, and Beverage Manufacturing",2026-05-13T13:14:42.514060,200,Analyst,"Strategy/Planning,",Management,"Actividades principales: Gestión y actualización de reportes. Creación de reportes ad-hoc y seguimiento de indicadores de competitividad. Análisis de datos comerciales (precios, volumen, promociones). Soporte a múltiples proyectos de forma simultánea. Colaboración interdepartamental con diversos equipos (Marcas, CMI, D&T). Requisitos: Carrera: Lic. Economía, Lic. Finanzas, o afín. Fecha de graduación: diciembre 2026 o julio 2027. Disponibilidad de 30 horas a la semana. Inglés avanzado. Softwares: Excel avanzado (indispensable). Soft skills: Proactividad, analítico y atención al detalle.",https://mx.linkedin.com/jobs/view/revenue-management-intern-at-heineken-m%C3%A9xico-4401119077,4401119077,,,,,,,,,
Data Governance Engineer III,GM Financial,"Monterrey, Nuevo León, Mexico",HYBRID,,Full-time,Financial Services,2026-05-13T13:14:42.514063,25,Information Technology,,,"Job Description ¿Por qué GM Financial? GM Financial es la subsidiaria financiera cautiva, de propiedad total, de General Motors y tiene su sede en Fort Worth, Estados Unidos. Somos un proveedor global de soluciones de financiamiento automotriz, con operaciones en América del Norte, América del Sur y la región de Asia-Pacífico. A través de nuestras relaciones de larga trayectoria con concesionarios de automóviles, ofrecemos atractivas opciones de financiamiento minorista y programas de leasing para atender las necesidades específicas de cada cliente. También ofrecemos productos de crédito comercial a concesionarios para ayudarlos a financiar y hacer crecer sus negocios. En GM Financial, los miembros de nuestro equipo definen y dan forma a nuestra cultura: un entorno que da la bienvenida a nuevas ideas, fomenta la integridad y crea un sentido de comunidad y pertenencia. Aquí hacemos más que trabajar: prosperamos. Nuestro propósito: Impulsamos las innovaciones que mueven y conectan a las personas con lo que importa. This position will be posted until filled. Responsibilities Platform Engineering & Integration Develop and maintain data engineering solutions for governance-related data processing, automation, and validation. Build, implement and/or support API connections between Cloud services and data platforms to enable scanning, metadata synchronization, workflow automation, and end-to-end governance automation (ie: ServiceNow, Informatica IDMC, BigID, Databricks, etc). Leverage Cloud-native services (ie: Azure Data Lake Storage, Azure SQL, Key Vault) to support secure and scalable governance implementations. Follow data engineering best practices including source and version control, pipeline execution, testing, documentation, and repeatable deployment patterns. Maintain visibility and efficiencies in usage patterns, process optimization, data retention and archival, processing and storage costs. Data Governance & Metadata Enablement Design, implement, and support source connections, data scanning and discovery across multiple data sources. Enable and maintain data catalog integrations for metadata ingestion, classification, lineage, and stewardship workflows. Support sensitive data discovery and classification (ie: PI, SPI, Restricted, Confidential) using tool scanners. Assist with the technical enforcement of governance standards and policies across the platform. Privacy, Security & Compliance Support Support data privacy and compliance initiatives by enabling discovery, classification, and tracking of regulated data elements. Assist in operationalizing privacy requirements by integrating scanning results with governance workflows. Partner with data governance product owners, data architecture, compliance, privacy and other cross-functional teams across the organization to ensure governance tooling supports regulatory requirements (ie: GDPR, CCPA, CPRA). Collaboration & Operational Support Work closely with data platform, governance, privacy, and cyber security teams to translate governance requirements into technical implementations. Contribute to continuous improvement, standardization, and documentation of governance engineering processes. Optimize, tune, and troubleshoot environments to enhance performance. Stay current with relevant emergent technology advancements and data management practices. Comply with all security policies and procedures to ensure the highest levels of system and data confidentiality, integrity, and accountability are maintained. Qualifications Bachelor’s Degree in related field or equivalent experience required. 5+ years of direct experience in data engineering building data pipelines, and workflow automation in a data governance practice. 4+ years of direct experience with Python, preferably within Databricks. 4+ years of direct experience developing and supporting API integrations (ie: REST, JSON, authentication). 4+ years of working knowledge of data scanning, data cataloging, metadata management, and lineage. Strong analytical skills and the ability to document and explain technical solutions clearly. GM Financial is an Equal Opportunity Employer. We do not discriminate against any applicant or employee based on race, color, age, gender, marital status, national origin, religion, sexual orientation, gender identity, gender expression, veteran status, disability, or any other that undermines human dignity and aims to nullify or impair people´s rights and freedoms. #GMFJobs",https://mx.linkedin.com/jobs/view/data-governance-engineer-iii-at-gm-financial-4410199061,4410199061,,,,,,,,,
Senior Integration and Orchestration Engineer,Chubb,"Monterrey, Nuevo León, Mexico",HYBRID,,Full-time,Insurance,2026-05-13T13:14:42.514066,25,Engineering,Information Technology,,"Job Description We're reimagining software delivery at Chubb and are in search of engineers who are motivated and interested in continuous delivery, blue/green deployments with zero downtime, and cloud native applications. We envision a world where commits are atomic, reviews are regular on every PR and merges get deployed automatically, but we need your help. Come join us on our mission is to make engineers' lives easier and transform an insurance company into a software company that sells insurance. Responsibilities: Architect, design, and implement solutions to modernize our existing technology stack to support cloud-native development. Enable continuous integration and continuous delivery (CI/CD) pipelines to streamline the application deployment process. Leverage Infrastructure as Code tools to implement desired state configuration, implement and deliver environments on demand. Collaborate with software engineers, quality assurance teams, and product owners to gather requirements and provide technical guidance for new features and enhancements. Optimize application performance and scalability by adopting best practices and emerging technologies, including microservices architecture and containerization (Docker, Kubernetes). Ensure application security and compliance with industry standards and best practices. Monitor system performance and reliability, proactively identifying and resolving issues. Develop and maintain technical documentation, including architecture diagrams, CI/CD workflows, and API specifications. Train and support development teams on new tools, processes, and technologies adopted. Stay up to date with industry trends and emerging technologies, making recommendations for improvements and innovations. Qualifications QUALIFICATIONS Bachelor’s degree in Computer Science, Software Engineering, or a related field, or equivalent experience. Proven experience as a Platform Engineer or a similar role. Strong understanding of modern software development practices, including agile methodologies, CI/CD, and DevOps principles. Proficiency in cloud platforms such as AWS, Azure, or Google Cloud, including experience with cloud-native application development. We use Azure but Azure-specific experience is not required. Solid experience with containerization and orchestration technologies (Docker, Kubernetes). Familiarity with modern microservices architecture and service-oriented architecture (SOA). Knowledge of source control systems (e.g., Git), configuration management tools, and infrastructure as code (IaC) practices (e.g., Ansible, Terraform, Azure Resource Manager). Strong problem-solving skills and the ability to work independently and collaboratively in a fast-paced environment. Excellent communication skills, with the ability to convey complex technical concepts to non-technical stakeholders. Preferred Qualifications: Comfortable with one or more languages (NET, JAVA, Golang, NodeJS, Python …). Experience with unit test and/or automated test frameworks (xUnit, Junit, PyTest, Selenium, Postman, SpecFlow/Cucumber/Behave…). Experience with migrating legacy applications to cloud-native architectures. Knowledge of serverless computing, event-driven architecture, and other modern application paradigms. Familiarity with observability/monitoring tools (e.g., OpenTelemetry, Dynatrace, AppInsights, Prometheus, …) and logging solutions (e.g., ELK Stack, Splunk).",https://mx.linkedin.com/jobs/view/senior-integration-and-orchestration-engineer-at-chubb-4404912272,4404912272,,,,,,,,,
Software Engineer (Python/API Integrations),Enroute,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,IT Services and IT Consulting,2026-05-13T13:14:51.894218,25,Engineering,Information Technology,,"We love technology, and we enjoy what we do. We are always looking for innovation. We have social awareness and try to improve it daily. We make things happen. You can trust us. Our engineers are always up for a challenge. We ask questions, and we love to learn. We pride ourselves on having great benefits and compensations, a fantastic work environment, flexible schedules, and policies that positively impact the balance of work and life outside of it. We care about who you are in the office and as an individual. We get involved, we like to know our people, we want every member of our team to become part of a great community of highly driven, responsible, respectful, and above all, happy people. We want you to enjoy working with us. We are seeking an exceptional Senior Software Engineer focused on building and maintaining the robust API integrations and backend services that power our core business. You will be a critical member of our team, delivering high-quality, maintainable software and driving business value in a fast-paced environment. Requirements Senior Experience: 5+ years of professional experience as a Software Engineer. API Development: Proven experience developing RESTful APIs using Python or another modern backend language like Go, Ruby, or Node.js. Database Expertise: Solid understanding of relational databases, particularly PostgreSQL, with strong SQL proficiency. Version Control: Proficiency with Git and a commitment to version control best practices. Ownership & Accountability: A strong sense of ownership and the ability to deliver tangible business value in a fast-paced environment. Collaboration: Strong collaboration skills and the ability to work effectively within a cross-functional team (Product, Operations, etc.). Bonus Skills (Nice-to-Haves) High-Growth Environment: Experience working in a startup or high-growth company (founded within the last 5–10 years). Frontend Exposure: Familiarity with frontend technologies such as React—a major plus since our team supports both internal and external user interfaces. Testing: Familiarity with unit testing and automated acceptance testing frameworks. Cloud Infrastructure: Experience provisioning cloud infrastructure on AWS using Terraform or a comparable Infrastructure-as-Code (IaC) tool (e.g., CloudFormation, Pulumi). CI/CD: Hands-on experience with CI/CD pipelines, particularly Jenkins or similar tools (e.g., GitLab CI, GitHub Actions). Responsibilities Development & Architecture API Integrations: Create and maintain software enabling critical internal and external API integrations, primarily using Python. Code Quality: Follow and champion best practices in code to build maintainable, low-complexity software which adheres to common programming principles (e.g., SOLID, DRY). Development Planning: Review complex requirements and translate them into an executable development plan, breaking down projects to enable iterative and agile implementation. Collaboration & Support Stakeholder Partnership: Work closely with stakeholders, including our Product and Operations teams, to understand, define, and support their product development needs. Production Support: Provide production support for our products during business hours on a rotating schedule (We do not have after-hours on-call support). Benefits Monetary compensation Year-end Bonus IMSS, AFORE, INFONAVIT Major Medical Expenses Insurance Minor Medical Expenses Insurance Life Insurance Funeral Expenses Insurance Preferential rates for car insurance TDU Membership Holidays and Vacations Sick days Bereavement days Civil Marriage days Maternity & Paternity leave English and Spanish classes Performance Management Framework Certifications TALISIS Agreement: Discounts at ADVENIO, Harmon Hall, U-ERRE, UNID Taquitos Rewards Amazon Gift Card on your Birthday Work-from-home Bonus Laptop Policy Equal employment Enroute is committed to providing equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training.",https://mx.linkedin.com/jobs/view/software-engineer-python-api-integrations-at-enroute-4413966544,4413966544,,,,,,,,,
Software Modeling Engineer,Carrier,"Monterrey, Nuevo León, Mexico",ON-SITE,,Full-time,Wholesale Building Materials,2026-05-13T13:14:51.894226,25,Engineering,Information Technology,,"Role: Systems Modeling Engineer Location: Monterrey, MX Build a Career with Confidence Carrier Global Corporation is a global leader in intelligent climate and energy solutions, committed to creating innovations that matter—for people, for our planet, and for future generations. For more than a century, Carrier has been at the forefront of transforming how the world heats, cools, and manages energy. Today, we continue to lead with a diverse, high‑performing workforce focused on delivering customer‑centric solutions. About The Role Carrier is seeking a Thermal Systems Modeling Engineer to support the development of performance models for water-cooled chiller systems. This role focuses on system and component modeling with cross‑functional collaboration to ensure technical excellence from concept through qualification. The successful candidate will apply strong fundamentals in heat transfer, thermodynamics, and numerical analysis to develop, validate, and optimize HVAC/R system models while working closely with global engineering and business teams. Key Responsibilities In this role, you will: Perform air‑conditioning and refrigeration component and system modeling, including: Model requirement definition Model test plan development Model verification and validation Collaborate with Marketing, Product Engineering, and global teams to understand customer and market requirements from multiple perspectives. Develop and maintain engineering programs and scripts to support data processing, analysis, and interpretation. Document modeling methodologies, assumptions, and results to support knowledge sharing and traceability. Required Qualifications Strong foundational knowledge of: Heat transfer Thermodynamics Numerical analysis Nonlinear algebraic and differential equation systems Experience in thermal‑fluid system modeling. Programming experience in one or more of the following: Fortran, C#, Java, or similar languages. Engineering experience in the design or application of HVAC/R or power plant equipment. Strong verbal and written communication skills. Proven ability to collaborate effectively across functions and global teams. Ability to work independently while thriving in a collaborative team environment. Preferred Qualifications Experience developing and maintaining software across multiple programming languages. Experience leading or mentoring technical teams or delivering engineering tools/models to meet stakeholder requirements. Familiarity with optimization techniques, simulation platforms, or product configuration systems. Our commitment to you Our greatest assets are the expertise, creativity and passion of our employees.We strive to provide a great place to work that attracts, develops and retains the best talent, promotes employee engagement, fosters teamwork and ultimately drives innovation for the benefit of our customers. We strive to create an environment where you feel that you belong, with diversity and inclusion as the engine to growth and innovation. We develop and deploy best-in-class programs and practices, providing enriching career opportunities, listening to employee feedback and always challenging ourselves to do better. This is The Carrier Way . Join us and make a difference. Apply Now! Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice Click on this link (opens in new window) to read the Job Applicant's Privacy Notice",https://mx.linkedin.com/jobs/view/software-modeling-engineer-at-carrier-4410359758,4410359758,,,,,,,,,
Software Engineer - Monterrey,John Deere,"Garza García, Nuevo León, Mexico",ON-SITE,,Full-time,Machinery Manufacturing,2026-05-13T13:14:51.894229,76,Engineering,Information Technology,,"There are 7 billion people on this planet. And by 2050, there will be 2 billion more... many moving into urban centers at an unprecedented rate. Making sure there is enough food, fiber and infrastructure for our rapidly growing world is what we’re all about at John Deere. And it’s why we’re investing in our people and our technology like never before in our more than 185 - year history. Here the world’s brightest minds are tackling the world’s biggest challenges. If you believe one person can make the world a better place, we’ll put you to work. RIGHT NOW. Title: Software Engineer - Monterrey Primary Location: Garza Garcia Function: Product Engineering (CA) John Deere is a foremost leader in the ag equipment business, and we continue to put a solid stamp on other industries. For over 185 years, the company’s portfolio of groundbreaking products has grown to include industries related to and outside of agriculture, including Turf, Construction and Forestry and Wind Technologies. The image of John Deere is no longer that of a signature green tractor meandering across a field; it’s been replaced with an image of acceleration, swift progress, and innovative leaping toward the company’s 200th year. The product line alone serves as proof with advances in machine performance, equipment automation, fleet management, and John Deere’s ongoing investment in emerging markets. Note: All candidates should have their tax situation certificate (Constancia de Siituación Fiscal) up to date with the salary regime to be eligible for the hiring process. Main Responsabilites Develop and test high-quality software features in C++ on embedded controllers in a Linux environment. Investigate embedded software issues and implement sustainable solutions. Collaborate with system engineers, architects, and cross-functional teams to define requirements, analyze potential impacts, and drive for results. Operate on an Agile scrum team on a variety of features with direction from technical leads. What Skills You Need Expertise in embedded software development. Expertise in C++ or similar language. Ability to analyze complex systems, identify issues, and implement sustainable solutions. Communication and collaboration skills on a diverse, distributed team. What Makes You Stand Out Knowledge of scripting languages (Python, Bash, CMake, etc.) Experience in a Linux environment. Experience with real-time, embedded, multithreaded systems. Understanding of wireless communications (Cellular, Wi-Fi, Bluetooth). Experience in Agile software development processes. Exposure to Internet of Things (IoT) and telematics. Ability to learn quickly, adapt, and communicate cross-functionally. Education Bachelor of Computer Science, Mechatronics or Similar Engineering Degree. This position will be posted for a minimum of 10 business days and unposted when a qualified pool of candidates is achieved. Candidates must have the necessary work permits to work in the country.",https://mx.linkedin.com/jobs/view/software-engineer-monterrey-at-john-deere-4404233246,4404233246,,,,,,,,,
Constructor de Soluciones (Desarrollo/Programación de Software),One Talent,"Monterrey, Nuevo León, Mexico",ON-SITE,Mid-Senior level,Full-time,Human Resources Services,2026-05-13T13:14:51.894232,25,Management,Manufacturing,,"Importante empresa de desarrollo e implementación de sistemas solicita un Desarrollador y Constructor de Soluciones PROPÓSITO Se requiere de una persona con la habilidad de programar en lenguajes de alto nivel para crear y/o modificar los programas que constituyen los sistemas mientras lidera juntas con clientes. RESPONSABILIDADES: Analizar necesidades y convertirlas en soluciones claras y funcionales Liderar juntas con clientes y dar seguimiento puntual Programar directamente con el cliente Implementar sistemas y capacitar usuarios/clientes Mantener comunicación constante y profesional (correo, llamadas) Viajar y trabajar directamente con clientes cuando sea necesario Manejo de base de datos Programación en lenguajes de alto nivel para desarrollo y modificación de sistemas. Desarrollo e implementación de soluciones (principalmente orientadas a procesos tipo e-commerce o interacción con plataformas). Pruebas de calidad y validación de funcionalidades. Documentación básica de soluciones implementadas. RETOS DEL PUESTO Balancear expectativas del cliente con capacidades técnicas y tiempos reales de entrega. Gestionar múltiples proyectos y clientes de manera simultánea. Manejo de lenguajes procedurales para proyectos. Participar en proyectos donde se requiere alto involucramiento operativo. REQUERIMIENTOS Lic. en Ciencias Computacionales, Ingeniero en Computación., Lic. en Informática, Ingeniero en sistemas o a fin (programadores empíricos) Experiencia previa en PYMES o entornos de alta autonomía. Experiencia manejando clientes (juntas, negociación, manejo de conflictos). Disponibilidad para viajar ocasionalmente en México. Conocimientos en programación y desarrollo para implementar con clientes. CONOCIMIENTOS: Programación (Lógica de programación) Procesos de negocio (llevar juntas con clientes, facturación, cobranza, etc.) Lenguajes procedurales (Visual Basic o .NET, PHP, Lenguaje C) Manejo de Bases de datos e Implementación de sistemas Uso de Paquetería Office (Word, Excel, PPT, etc) Inglés - Deseable HABILIDADES Y COMPETENCIAS: Pensamiento abstracto Iniciativa Fuerte habilidad para resolver problemas y tomar decisiones Excelente comunicación y trato con clientes Capacidad para manejar situaciones retadoras con clientes Conocimientos prácticos en programación Fuerte capacidad de análisis y resolución de problemas . Excelentes habilidades de comunicación, organización y seguimiento . SUELDO, HORARIO Y UBICACIÓN 20,000 - 25,000 netos mensuales + prestaciones de ley Lunes a Viernes 8:30-13:30 y 15:00-18:30; en ocasiones excepcionales se labora algunos sábados Colinas de San Jerónimo; Zona de Galerías MTY",https://mx.linkedin.com/jobs/view/constructor-de-soluciones-desarrollo-programaci%C3%B3n-de-software-at-one-talent-4413580583,4413580583,,,,,,,,,
