Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
*** Data Scientist** AI knowledge - Remote,UST,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,"IT Services and IT Consulting, Software Development, and IT System Custom Software Development",2026-04-07T12:47:59.753949,25,Business Development,"Analyst,",Consulting,"UST is searching for a Data Analyst with advanced proficiency in Excel (pivot tables, complex formulas, macros). Job Requirements: What you need: Professional experience of 5-7 years in business analysis, requirement gathering, solution workflow design for AI/ML/Analytics project Experience in programming skills in Python and SQL Strong understanding of ML libraries and applications e.g., Time series analysis, Neural Net, SVMs, boosting methods and implementation using Python Experience in Deep learning techniques Excellent Communication skills to effectively collaborate with business SMEs, UX team Intermediate knowledge with Dev Ops practices, including CICD, Automation, Build Management, and Versioning Understanding of Cloud services, including Microsoft Azure, GCP or Amazon Web Service Experience in LLM/Gen AI – Prompt Engineering, RAG and parameter hypertuning Experience in Pyspark will be an added advantage RESPONSIBILITIES: Excellent problem solving, Critical and Analytical thinking skills and hands on coding skills Proficient in Data fetch, data merge, data wrangling, exploratory data analysis and feature engineering Python, SQL Skills with working knowledge of machine learning algorithms Drive client engagement fully and align the development team towards a technical roadmap Implements analytical requirements by defining and analysing system problems; designing and testing standards and solutions Develops solution by preparing and evaluating alternative workflow solutions Determines operational objectives by studying business functions; gathering information; evaluating output requirements and formats Designs new analytical solutions by analysing requirements; constructing workflow charts and diagrams; studying system capabilities; writing specifications Improves systems by studying current practices; designing modifications Recommends controls by identifying problems; writing improved procedures Defines project requirements by identifying project milestones, phases, and elements; forming project team; establishing project budget Monitors project progress by tracking activity; resolving problems; publishing progress reports; recommending actions Maintains system protocols by writing and updating procedures If you are interested, please send your resume in English to: marlen.osorio@ust.com, including your salary expectation.",https://mx.linkedin.com/jobs/view/data-scientist-ai-knowledge-remote-at-ust-4394732440,4394732440
Work from Home Mexico,TELUS Digital,"Naucalpan de Juárez, México, Mexico",REMOTE,N/A,Part-time,IT Services and IT Consulting,2026-04-07T12:47:59.753956,25,Information Technology,"Other,",Analyst,"Ready to ditch the traditional 9-5 grind? If you are an Spanish speaker living in Mexico join our community as a Media Search Analyst, set your own flexible schedule and complete engaging tasks with an innovative web-based evaluation tool! What You’ll Do As A Media Search Analyst: Assess diverse media categories: music, books, podcasts, videos, and more. Evaluate app store content, ensuring search result accuracy and relevance. Utilize your cultural knowledge and market expertise to validate query intent. Why Join the AI Community? Be part of the global and diverse TELUS Digital AI Community with 1M+ global contributors. Support machine learning for world-leading brands with no prior professional experience. Make use of your communication and analytical skills and enjoy extra income with great flexibility! Basic Requirement and Assessment: Full Professional Proficiency in Spanish and English and being a resident on Mexico for the past year, aware of local media and trends. An active Apple ID email address is essential, ownership of an Apple device and familiarity with Apple products. Complete ID verification at your convenience within a specific timeframe and pass an open book qualification exam with guidelines provided. Join us today and help revolutionize digital media content!",https://mx.linkedin.com/jobs/view/work-from-home-mexico-at-telus-digital-4398368713,4398368713
Software Engineer (Backend),NielsenIQ,"Polanco, Mexico City, Mexico",REMOTE,Mid-Senior level,Full-time,Market Research,2026-04-07T12:47:59.753959,36,General Business,N/A,N/A,"R25_0023342 Label Insight is part of the Brandbank division of NielsenIQ and plays a crucial part in how we digitise, enhance and distribute data to clients and the wider NielsenIQ business. To help achieve this, we work with open data ecosystems in the cloud. Our clients around the world rely on NielsenIQ’s data and insights to innovate and grow. Job Description As a Software Engineer , you’ll be part of a team of smart, highly skilled technologists who are passionate about supporting and progressing leading edge solutions to meet our business requirements. Right now our platform is based in Java/Kotlin, Python, and JavaScript (React), and we continue to adopt the best of breed in cloud-native, low-latency technologies. We value CI/CD in everything that we develop. What you will do: Start the day collaborating with your XFN team and Product Manager during daily standups to discuss the current sprint and remove any roadblocks Write Java, Kotlin, JavaScript or Python code (using TDD) to add functionality to our platform Build out an event driven, microservices architecture using both serverless technologies and RESTful, Spring Boot APIs (Java/Kotlin) Work on our infrastructure as code framework, using AWS services such as Lambda, ECS, Fargate, Step Functions, SNS/SQS, and Kinesis Firehose Model complex product data and work with multiple data stores, including MySQL, PostgreSQL, DynamoDB and Elasticsearch Pair with and mentor other engineers to provide highly valuable and innovative products to our customers Author architecture decision records and participate in whiteboarding sessions to demonstrate continual improvement of our engineering practices Help establish a technical vision and facilitate its implementation Meet weekly with your manager 1:1 to keep the lines of communication flowing and ensure your performance and development is on track Host a Lunch-and-Learn or Engineering Learning Session to showcase a new technology Qualifications Strong fundamentals in back-end object-oriented programming, including proficiency in Java or Kotlin Familiarity integrating Restful APIs and an understanding of microservices architecture Experience working with relational and NoSQL databases Sound SDLC skills, preferably with experience in an agile environment Excellent English communication skills, with the ability to effectively interface across cross-functional technology teams and the business 4 or more years of relevant software engineering experience Minimum B.S. degree in Computer Science, Computer Engineering or related field Additional Information Flexible working environment Volunteer time off LinkedIn Learning Employee-Assistance-Program (EAP) Our Benefits Flexible working environment Volunteer time off LinkedIn Learning Employee-Assistance-Program (EAP) NIQ may utilize artificial intelligence (AI) tools at various stages of the recruitment process, including résumé screening, candidate assessments, interview scheduling, job matching, communication support, and certain administrative tasks that help streamline workflows. These tools are intended to improve efficiency and support fair and consistent evaluation based on job-related criteria. All use of AI is governed by NIQ’s principles of fairness, transparency, human oversight, and inclusion. Final hiring decisions are made exclusively by humans. NIQ regularly reviews its AI tools to help mitigate bias and ensure compliance with applicable laws and regulations. If you have questions, require accommodations, or wish to request human review were permitted by law, please contact your local HR representative. For more information, please visit NIQ’s AI Safety Policies and Guiding Principles: https://www.nielseniq.com/global/en/ai-safety-policies. About NIQ NIQ is the world’s leading consumer intelligence company, delivering the most complete understanding of consumer buying behavior and revealing new pathways to growth. In 2023, NIQ combined with GfK, bringing together the two industry leaders with unparalleled global reach. With a holistic retail read and the most comprehensive consumer insights—delivered with advanced analytics through state-of-the-art platforms—NIQ delivers the Full View™. NIQ is an Advent International portfolio company with operations in 100+ markets, covering more than 90% of the world’s population. For more information, visit NIQ.com Want to keep up with our latest updates? Follow us on: LinkedIn | Instagram | Twitter | Facebook Our commitment to Diversity, Equity, and Inclusion At NIQ, we are steadfast in our commitment to fostering an inclusive workplace that mirrors the rich diversity of the communities and markets we serve. We believe that embracing a wide range of perspectives drives innovation and excellence.  All employment decisions at NIQ are made without regard to race, color, religion, sex (including pregnancy, sexual orientation, or gender identity), national origin, age, disability, genetic information, marital status, veteran status, or any other characteristic protected by applicable laws. We invite individuals who share our dedication to inclusivity and equity to join us in making a meaningful impact. To learn more about our ongoing efforts in diversity and inclusion, please visit the https://nielseniq.com/global/en/news-center/diversity-inclusion",https://mx.linkedin.com/jobs/view/software-engineer-backend-at-nielseniq-4394742658,4394742658
Biology Researcher (Masters/PhDs),Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-04-07T12:47:59.753962,25,Research,"Analyst,",Information Technology,"Biology Expert - $90/hr Remote - Alignerr Location: Remote About The Job At Alignerr, we partner with the world’s leading AI research teams and labs to build and train cutting-edge AI models. Organization : Alignerr Position : Biology Expert (Masters/PhDs) Type : Hourly Contract Compensation : $75–$90 /hour Location : Remote Commitment : 10–40 hours/week Role Responsibilities (Training Support Will Be Provided) Develop, solve, and review advanced biology problems with real-world relevance. Apply expertise in genetics, biotechnology, bioinformatics, or related areas to design complex problem statements. Collaborate asynchronously with AI researchers and domain experts to enhance AI model reasoning. Ensure scientific rigor, clarity, and depth across all deliverables. Requirements Master’s or PhD in Biology or a related field (Genetics, Molecular Biology, etc.) from a top U.S. university (or equivalent). Experience coding in Python or R for research or projects. Strong expertise in genetics, biotechnology, or bioinformatics. Exceptional written and verbal communication skills with strong attention to detail. Fluent in English and currently based in the U.S., Canada, New Zealand, U.K., or Australia. Preferred Prior experience with data annotation, data quality, or evaluation systems Application Process (Takes 15-20 min) Submit your resume Complete a short screening Project matching and onboarding PS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",https://mx.linkedin.com/jobs/view/biology-researcher-masters-phds-at-alignerr-4398358302,4398358302
Shopify Engineer - Remote Work,BairesDev,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-04-07T12:47:59.753965,25,Information Technology,N/A,N/A,"At BairesDev®, we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. Our diverse 4,000+ team, composed of the world's Top 1% of tech talent, works remotely on roles that drive significant impact worldwide. When you apply for this position, you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies, setting you on a path to exceptional career development and success. Shopify Engineer at BairesDev We are looking for a Shopify Engineer to join our Development team and help the client take its eCommerce platform to the next level. The Shopify Engineer will be responsible for designing, developing, and maintaining the client's Shopify website and integrations with other systems. This is an excellent opportunity for those professionals looking to develop in one of the fastest-growing companies in the industry! What You Will Do: - Collaborate with the eCommerce team to understand business requirements and translate them into technical solutions. - Design and implement custom Shopify themes and templates. - Build and maintain custom Shopify apps and plugins. - Integrate Shopify with other systems such as CRM, ERP, and payment gateways. - Ensure website performance and security are optimized. - Troubleshoot and resolve website issues. Here’s what we are looking for: - 3+ years of experience with Shopify Liquid. - 2+ years of experience with a JS Framework (React, NextJS, VueJS, etc). - Proven track record in Shopify App development. - Shopify headless architecture experience (stores/apps) is desirable, but not mandatory. - Upper English level. How we do make your work (and your life) easier: - 100% remote work (from anywhere). - Excellent compensation in USD or your local currency if preferred - Hardware and software setup for you to work from home. - Flexible hours: create your own schedule. - Paid parental leaves, vacations, and national holidays. - Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent. - Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities. Apply now and become part of a global team where your unique talents can truly thrive!",https://mx.linkedin.com/jobs/view/shopify-engineer-remote-work-at-bairesdev-4394493101,4394493101
Reliability Operations Engineer (Mexico),Serve Robotics,Mexico City Metropolitan Area,REMOTE,N/A,Full-time,"Technology, Information and Internet",2026-04-07T12:47:59.753968,25,Engineering,Information Technology,N/A,"At Serve Robotics, we’re reimagining how things move in cities. Our personable sidewalk robot is our vision for the future. It’s designed to take deliveries away from congested streets, make deliveries available to more people, and benefit local businesses. The Serve fleet has been delighting merchants, customers, and pedestrians along the way in Los Angeles, Miami, Dallas, Atlanta and Chicago while doing commercial deliveries. We’re looking for talented individuals who will grow robotic deliveries from surprising novelty to efficient ubiquity. Who We Are We are tech industry veterans in software, hardware, and design who are pooling our skills to build the future we want to live in. We are solving real-world problems leveraging robotics, machine learning and computer vision, among other disciplines, with a mindful eye towards the end-to-end user experience. Our team is agile, diverse, and driven. We believe that the best way to solve complicated dynamic problems is collaboratively and respectfully. The Reliability Operations Engineer supports the operational reliability of robotic and cloud systems by handling Tier 2 escalations, following and improving runbooks, and performing technical investigations during your region’s daytime hours. This role works closely with senior team members, product engineering, and SREs to investigate issues, refine operational workflows, and strengthen system health. This position contributes to incident response by providing triage and clear communication, ensuring timely escalation and effective coordination across teams. Responsibilities Lead incident investigations during your region’s daytime hours, providing timely updates, escalating appropriately, and supporting senior engineers leading the response. Respond to escalations from Tier 1 support using established runbooks, metrics, logs, and diagnostics to remediate issues or escalate to Tier 3 when needed. Update runbooks and operational documentation based on new issues, discoveries, and feedback, ensuring clarity and consistency across all procedures. Run existing automations and collaborate with senior team members to enhance tooling and scripts that streamline troubleshooting and remediation tasks Use observability tools such as Grafana/Prometheus, GCP Monitoring, and OpenTelemetry to interpret metrics, logs, and traces, helping identify anomalies and validate system performance. Provide concise, accurate updates during incidents, ensuring information reaches the correct engineering and SRE contacts and supporting structured incident coordination. Participate in discussions around root causes, share operational insights, and contribute to process improvements that enhance system stability and supportability. Participate in a shared weekend on-call rotation to help maintain operational coverage for production systems, responding to incidents and escalations as needed and coordinating with engineering teams when issues arise. Proactively strengthen workflows, adopt best practices, and build the foundation of the Reliability Operations function as it evolves. Qualifications hands-on experience. 2–4 years of experience in Reliability Operations, Site Reliability Engineering, DevOps, IT Operations, or a related technical support function. Experience participating in Tier 1 or Tier 2 investigations, including log review, basic triage, and structured escalation. Exposure to operational environments supporting distributed or cloud-based systems. Participation in incident response workflows and/or on-call rotations. Proficiency with Linux, including navigating systems, reviewing logs, and performing basic diagnostics. Experience using and contributing to runbooks and operational workflows. Ability to interpret metrics, logs, and traces using tools such as Grafana/Prometheus, Google Cloud Monitoring, and OpenTelemetry. Familiarity with cloud platforms, preferably Google Cloud Platform (GCP). Ability to follow documented remediation steps, with good judgment around when to escalate. Understanding of CI/CD pipelines and how application deployments affect runtime behavior. Experience using Jira or similar ticketing systems. Clear and effective communicator, especially when providing updates during time-sensitive operational issues. Calm, organized approach to troubleshooting and prioritization. Collaborative mindset, working effectively with senior operations engineers, product teams, and SREs. Strong sense of ownership and accountability for operational responsibilities. What Makes You Stand Out Prior experience participating in high-severity incident response or supporting operational incidents. Exposure to robot fleets, IoT systems, or other distributed physical device environments. Ability to write or modify lightweight scripts and automations to improve operational workflows. Familiarity with incident management platforms such as PagerDuty, OpsGenie, Jira Service Management, or Grafana IRM. Experience contributing to the creation or improvement of operational runbooks and support documentation. Strong networking fundamentals; familiarity with Tailscale or similar zero-trust networking tools is a plus. Demonstrated ability to learn quickly and contribute to improving operational maturity within a team Additional Information As part of maintaining continuous operational coverage, this role also participates in a rotating weekend on-call schedule shared across the Reliability Operations team.",https://mx.linkedin.com/jobs/view/reliability-operations-engineer-mexico-at-serve-robotics-4397999042,4397999042
Sustaining Operations Engineer,Canonical,"Mexico City, Mexico",REMOTE,N/A,Full-time,Software Development,2026-04-07T12:47:59.753970,25,Engineering,Information Technology,N/A,"This is a fast-paced engineering role in Linux-based software-defined infrastructure and applications, covering all layers of the stack, including bare metal, virtualization (KVM) and containerization (Docker and LXC/LXD), storage (Ceph and Linux filesystems), networking (OVS, OVN and Core networking), up to OpenStack and Kubernetes, and the open source applications running on top of them. This role is an opportunity for a technologist with a passion for Linux and open source to build a career with Canonical and drive success for our customers, community and the company. If you have great communication skills, and a passion for troubleshooting and fixing issues in technology used by millions across the world, then you will enjoy working with some of the best people in the industry at Canonical. Location: This is a globally remote role. This role deals with critical issues in the open source stack that require deep debugging and troubleshooting skills. Our engineers have to be able to work productively at any level of the stack above the kernel, in a wide range of applications, to understand and address the software issues at hand. Our group is critical to the success of our enterprise customers, partners and Ubuntu itself. You will be the final point of escalation for operational troubleshooting and driving issues to resolution with workarounds, guidance, and fixes to be released upstream and in Ubuntu. What your day will look like Resolve complex customer problems related to Ubuntu, OpenStack, Ceph and/or Kubernetes Maintain a close working relationship with Canonical's field, support and product engineering teams Participate in upstream communities Debug issues, propose workarounds, liaise with Software Engineers on producing a patch Demonstrate good judgment in technical methods and techniques Prioritize work and manage your time effectively against priorities Participate in team activities to improve processes, tools, and documentation Maintain clear, technical and concise communications Participate in a regular weekend working rotation Provide subject matter expertise as the final point of escalation on operational issues Work from home and travel internationally up to 10% of work time for team meetings, events and conferences What we are looking for in you Professional experience troubleshooting advanced Linux issues Background in Computer Science, STEM or similar Exceptionally strong experience with either Linux, LXD, OpenStack, Ceph or Kubernetes Strong debugging experience with Python, Go, C or C++ on Linux Ability to troubleshoot with gdb, pdb, tcpdump or other tools Familiarity with git source code repositories and branches An exceptional academic track record from both high school and preferably university Willingness to travel up to 4 times a year for internal events Additional Skills That You Might Also Bring You love technology and working with brilliant people You are curious, flexible, articulate, and accountable You value soft skills and are passionate, enterprising, thoughtful, and self-motivated You have interest in, and experience with most of the following: Ubuntu Linux - kernel or userspace, Kubernetes, OpenStack, Ceph, QEMU/KVM, LXC/LXD, Python, Go, C, Postgresql, Mongo, Debian packaging, distributed systems What we offer you We consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognise outstanding performance. In addition to base pay, we offer a performance-driven annual bonus. We provide all team members with additional benefits, which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally. Distributed work environment with twice-yearly team sprints in person - we've been working remotely since 2004! Personal learning and development budget of USD 2,000 per year Annual compensation review Recognition rewards Annual holiday leave Maternity and paternity leave Employee Assistance Programme Opportunity to travel to new locations to meet colleagues from your team and others Priority Pass for travel and travel upgrades for long haul company events About Canonical Canonical is a pioneering tech firm that is at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open source projects and the platform for AI, IoT and the cloud, we are changing the world on a daily basis. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence - in order to succeed, we need to be the best at what we do. Canonical has been a remote-first company since its inception in 2004. Work at Canonical is a step into the future, and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical provides a unique window into the world of 21st-century digital business. Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.",https://mx.linkedin.com/jobs/view/sustaining-operations-engineer-at-canonical-4398349329,4398349329
Power Platform Developer - Work from home - Talent Connection,Nearsure,Mexico City Metropolitan Area,REMOTE,Mid-Senior level,Full-time,Software Development,2026-04-07T12:47:59.753973,25,Information Technology,N/A,N/A,"Explore the Nortal experience! 🌐 Join our close-knit LATAM remote team : Connect through fun activities like coffee breaks, tech talks, and games with your team-mates and management. 🍃 Say goodbye to micromanagement! We champion autonomy, open communication, and respect for diversity as our core values. ⚖️ Your well-being matters : Our People Care team is here from day one to support you with everything from time-off requests to wellness check-ins. Plus, our Accounts Management team ensures smooth, effective client relationships, so you can focus on what you do best. Ready to grow with us? 🚀 Here’s what we offer you by joining us! Competitive USD salary 💲 – We value your skills and contributions! 🌐 100% remote work 🏢 – While you can work from anywhere, you’re always welcome to connect with teammates and grow your network at our coworking spaces across LATAM! 💼 Paid time off – Take the time you need according to your country’s regulations, all while receiving your full salary. Rest, recharge, and come back stronger! 🎉 National Holidays celebrated 🌴 – Take time off to celebrate important events and traditions with loved ones, fully embracing your culture. 😷 Sick leave – Focus on your health without the stress. Take the necessary time to recover and feel better. 💸 Refundable Annual Credit – Spend it on the perks you love to enhance your work-life balance! 🤝 Team-building activities – Join us for coffee breaks, tech talks, and after-work gatherings to bond with your Nortal family and feel part of our vibrant community. 🥳 Birthday day off 🎂 – Enjoy an extra day off during your birthday week to celebrate in style with friends and family! About the project: At Nortal, we know great talent doesn’t wait for job openings. That’s why we’re building a community of passionate professionals for future opportunities. These proactive searches align with the profiles our trusted clients seek regularly. Join our ""Future Talent"" network to be among the first considered when the right opportunity arises. With over 160 new hires every year, we are constantly expanding our team with passionate and skilled professionals who want to make an impact. As a Power Platform Developer , you will play a key role in building scalable, secure, and user-centric solutions, while collaborating closely with business stakeholders, product teams, and technical leaders. You will also contribute to solution design decisions, ensure best practices are followed, and support the continuous evolution of the Power Platform ecosystem within the organization. How your day-to-day work will look like: ✅ Design, develop, and maintain applications using Canvas Apps and Model-Driven Apps. ✅ Build and optimize Power Automate flows (cloud and desktop) to streamline business processes. ✅ Customize and extend solutions within the Microsoft Power Platform ecosystem. ✅ Ensure applications are scalable, maintainable, and aligned with business requirements. ✅ Design and implement integrations with SharePoint and Azure Services (e.g., Azure Functions, Logic Apps, APIs). ✅ Work with Dataverse and other data sources to ensure efficient data modeling and performance. ✅ Manage data connections, security, and governance across solutions. ✅ Contribute to solution architecture and technical design decisions. ✅ Ensure adherence to best practices, governance, and security standards within Power Platform. ✅ Identify opportunities for optimization and continuous improvement. ✅ Work closely with business stakeholders to gather and translate requirements into technical solutions. ✅ Collaborate with cross-functional teams including QA, DevOps, and Product. ✅ Participate in Agile ceremonies such as sprint planning, estimations, and retrospectives. ✅ Develop and execute testing strategies to ensure solution quality. ✅ Support deployment processes and CI/CD pipelines. ✅ Troubleshoot and resolve issues across environments. ✅ Stay up to date with Power Platform updates, features, and best practices. ✅ Propose innovative solutions to improve business processes and user experience. ✅ Contribute to knowledge sharing within the team. This would make you the ideal candidate: ✨ Bachelor's Degree in Computer Science, Engineering, or a related field. ✨ 5+ Years of experience working with Microsoft Power Platform. ✨ Proven experience with Canvas and Model-Driven Power Apps. ✨ Strong expertise in Power Automate. ✨ Hands-on experience integrating with SharePoint. ✨ Experience working with Azure Services (e.g., Azure Functions, APIs, Logic Apps). ✨ Experience with Dataverse and security models. ✨ Understanding of governance and best practices within Power Platform. ✨ Experience with version control and deployment processes. ✨ Advanced English Level is required for this role, as you will work with US clients. Effective communication in English is essential to deliver the best solutions to our clients and expand your horizons. What to expect from our Talent Connection process: Sign up: Apply to this position and upload your resume. Profile review: Our team will review your profile and keep it in our talent database. Contact: Our team will contact you to have an interview to get to know you better and to share with you a bit more of what we are looking for. Knowing you better: We'd love to discuss your experience in an interview with our recruiters. Notification: When a suitable position opens, we’ll contact you to start the selection process, having in mind that this process will be faster because we already had the first screening. Transparency: This process is direct and without intermediaries. 🎯 At Nortal, we’re dedicated to solving complex business challenges through cutting-edge technology, and we believe in the power of tailored solutions. Whether you are passionate about transforming businesses with Generative AI, building innovative software products, or implementing comprehensive enterprise platform solutions, we invite you to be part of our dynamic team! We would love to hear from you if you are eager to make an impact and join a collaborative team that values creativity and expertise. Let’s work together to shape the future of technology! 🧑 💻 Apply now!",https://mx.linkedin.com/jobs/view/power-platform-developer-work-from-home-talent-connection-at-nearsure-4394713409,4394713409
Sr. Reliability Operations Engineer (Mexico),Serve Robotics,Mexico City Metropolitan Area,REMOTE,N/A,Full-time,"Technology, Information and Internet",2026-04-07T12:47:59.753975,25,Engineering,Information Technology,N/A,"At Serve Robotics, we’re reimagining how things move in cities. Our personable sidewalk robot is our vision for the future. It’s designed to take deliveries away from congested streets, make deliveries available to more people, and benefit local businesses. The Serve fleet has been delighting merchants, customers, and pedestrians along the way in Los Angeles, Miami, Dallas, Atlanta and Chicago while doing commercial deliveries. We’re looking for talented individuals who will grow robotic deliveries from surprising novelty to efficient ubiquity. Who We Are We are tech industry veterans in software, hardware, and design who are pooling our skills to build the future we want to live in. We are solving real-world problems leveraging robotics, machine learning and computer vision, among other disciplines, with a mindful eye towards the end-to-end user experience. Our team is agile, diverse, and driven. We believe that the best way to solve complicated dynamic problems is collaboratively and respectfully. The Senior Reliability Operations Engineer leads operational reliability by region owning incident response, escalations, and Tier 2 support for robotic and cloud systems. This role drives the creation and improvement of runbooks, automations, and operational processes while coordinating closely with product engineering and SREs. This position serves as the regional incident lead, ensuring issues are resolved efficiently and communicated clearly to all stakeholders. Responsibilities Serve as the primary incident lead during your region’s daytime hours, coordinating technical investigations, centralizing communication, and engaging the appropriate engineering and SRE teams when escalation is required. Respond to escalations from Tier 1 support, using runbooks, metrics, logs, and system diagnostics to investigate and remediate issues or determine when escalation to Tier 3 is necessary. Develop and update runbooks, workflows, and operational documentation to ensure consistent and reliable responses to recurring issues, collaborating with product teams to expand coverage over time. Write, maintain, and enhance automation scripts and tools that streamline common remediation steps, improve response times, and reduce manual operational overhead. Use metrics, logs, and tracing tools (Grafana/Prometheus, GCP Monitoring, OpenTelemetry) to proactively identify problems, validate system behavior, and support continuous improvement of detection mechanisms. Act as the central point of communication during active incidents, ensuring timely updates and clear routing to the correct product engineering and SRE stakeholders. Collaborate with reliability and product teams to share insights, recommend improvements, and help refine processes that enhance the stability and operability of our systems. Participate in a shared weekend on-call rotation to help maintain operational coverage for production systems, responding to incidents and escalations as needed and coordinating with engineering teams when issues arise. Help establish operational best practices, refine workflows, and prepare the foundation for a broader reliability operations function. Qualifications Bachelor’s degree in Computer Science, Information Technology, Engineering, or equivalent practical experience. 5+ years of professional experience in Reliability Operations, Site Reliability Engineering, DevOps, IT Operations, or a related technical support function. Demonstrated experience owning or participating in Tier 2 or Tier 3 technical investigations, including triage, log analysis, and structured escalation. Experience supporting distributed systems, cloud-hosted services, or production operational environments. Hands-on experience participating in incident response processes. Strong proficiency with Linux, including navigating systems, reviewing logs, and performing diagnostics. Experience writing, executing, and maintaining runbooks, automations, and operational workflows. Ability to interpret metrics, logs, and traces using tools such as Grafana/Prometheus, Google Cloud Monitoring, and OpenTelemetry. Familiarity with modern cloud environments, preferably Google Cloud Platform (GCP), including basic debugging, permissions, and service-level triage. Ability to investigate and remediate issues following documented procedures, escalating effectively when needed. Understanding of CI/CD pipelines, deployed application behavior, and operational dependencies across microservices. Proficiency with Jira or similar platforms for ticketing and structured incident tracking. Exceptional communication skills, especially during high-pressure incidents where clear, concise updates are critical. Calm and methodical approach to troubleshooting, prioritization, and decision-making. Strong collaboration skills when coordinating with product engineering, SRE, and global support teams. High level of ownership, reliability, and accountability when handling operational What Makes You Stand Out Experience acting as an incident commander or primary incident response lead for high-severity events. Hands-on experience with robot fleets, IoT devices, or edge systems operations. Experience building lightweight tools, scripts, or internal automations to increase operational efficiency. Familiarity with incident management tools such as PagerDuty, OpsGenie, Jira Service Management, or Grafana IRM. Background creating or improving operational documentation, runbooks, or support processes at scale. Ability to coach and mentor others, and to uplift operational maturity within a region or team. Strong networking fundamentals, including experience diagnosing connectivity issues across distributed systems. Familiarity with Tailscale or similar zero-trust networking tools is a major plus. Additional Information As part of maintaining continuous operational coverage, this role also participates in a rotating weekend on-call schedule shared across the Reliability Operations team.",https://mx.linkedin.com/jobs/view/sr-reliability-operations-engineer-mexico-at-serve-robotics-4397993074,4397993074
Mathematics Researcher (Masters/PhDs),Alignerr,"Mexico City, Mexico",REMOTE,N/A,Contract,"Technology, Information and Internet",2026-04-07T12:47:59.753977,25,Research,"Analyst,",Information Technology,"Mathematics Expert - $90/hr Remote - Alignerr Location: Remote About The Job At Alignerr, we partner with the world’s leading AI research teams and labs to build and train cutting-edge AI models. Organization : Alignerr Position : Mathematics Expert (Masters/PhDs) Type : Hourly Contract Compensation : $75–$90 /hour Location : Remote Commitment : 10–40 hours/week Role Responsibilities (Training Support Will Be Provided) Develop, solve, and review advanced mathematical problems with real-world relevance. Apply expertise in algebra, calculus, statistics, discrete mathematics, or related areas to design complex problem statements. Collaborate asynchronously with AI researchers and domain experts to enhance AI model reasoning. Ensure mathematical rigor, clarity, and depth across all deliverables. Requirements Master’s or PhD in Mathematics or a related field from a top U.S. university (or equivalent). Experience coding in Python, MATLAB, or Mathematica for research or projects. Strong expertise in algebra, calculus, statistics, or discrete mathematics. Exceptional written and verbal communication skills with strong attention to detail. Fluent in English and currently based in the U.S., Canada, New Zealand, U.K., or Australia. Preferred Prior experience with data annotation, data quality, or evaluation systems Application Process (Takes 15-20 min) Submit your resume Complete a short screening Project matching and onboarding PS: Our team reviews applications daily. Please complete your AI interview and application steps to be considered for this opportunity.",https://mx.linkedin.com/jobs/view/mathematics-researcher-masters-phds-at-alignerr-4398351496,4398351496
