Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Snowflake Data Engineer / ETL Developer,Accenture México,"Monterrey, Nuevo León, Mexico",REMOTE,Mid-Senior level,Full-time,Business Consulting and Services,2026-05-12T13:10:49.602120,65,Information Technology,N/A,N/A,"DARE TO BE A PART OF THE CHALLENGE! COME AND JOIN OUR TEAM TOGETHER WE CAN MAKE THE DIFFERENCE! Did you know that Accenture is leading the digital transformation in the World? Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations. Our main purpose is to collaborate with our clients, so they can become high-performance businesses. Accenture is present in more than 200 offices, 120 cities, 56 countries and approximately 640,000 employees worldwide. We Offer Career development according to your profile and interests. Work in one of the best companies and feel proud. Access to an innovative methodology and tools. Direct contact with experts worldwide. Use of work schemes and cutting-edge technologies. Constant training. Work environment based on teamwork and collaboration. Participation in International Project. THE WORK: Join us in creating innovative data solutions that empower organizations to harness the full potential of their data! As a Data Engineer , you will work independently, become a subject matter expert, and actively contribute to discussions and solutions for complex data challenges. Your expertise in Snowflake will be key as you participate in exciting projects that drive data transformation. We value your unique contributions and fresh perspectives! Key Responsibilities Design and develop reusable workflows for data ingestion, quality, transformation, and optimization. Build scalable data pipelines using modern tools and frameworks. Deploy data solutions into production environments efficiently and reliably. Migrate data from legacy data warehouses following cloud architecture best practices. Automate data flow processes to improve data consumption and accessibility. Mandatory Skills Snowflake (Platform) – Advanced SQL – Advanced ETL Processes – Intermediate Data Pipeline Development – Intermediate Data Quality Management – Intermediate Nice-to-Have Skills Data Modeling – Intermediate Cloud Data Solutions – Intermediate Performance Optimization – Intermediate Documentation of Data Processes – Beginner Bonus Points Intermediate proficiency in data governance. Advanced proficiency in data quality management. Expert proficiency in cloud architecture. Intermediate proficiency in data pipeline automation. Master proficiency in data transformation techniques. Accenture does not discriminate based on race, religion, color, sex, age, disability, nationality, sexual orientation, gender identity or expression, or for any other reason covered by local law.",https://mx.linkedin.com/jobs/view/snowflake-data-engineer-etl-developer-at-accenture-m%C3%A9xico-4406904662,4406904662
"Golang Developer - Remote, Latin America",Bluelight,"Guadalupe, Nuevo León, Mexico",REMOTE,N/A,Full-time,Software Development,2026-05-12T13:10:49.602129,25,Engineering,Information Technology,N/A,"Bluelight is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community. We are looking for a skilled individual to join our rapidly growing team at Bluelight. This position is ideal for someone who thrives in a fast-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey. What We Are Looking For We are looking for Senior-level engineers, though we are open to exceptional Mid-level developers who show strong autonomy. Primary Languages: Proficiency in Go (Golang) and React (+3 years of experience). Data/AI: Experience with Python, specifically for data processing or LLM-related workflows. Cloud Ecosystem: Deep familiarity with Google Cloud Platform (GCP). Full-Stack Mindset: While we prefer full-stack generalists, we are open to specialized Back-end (Go) developers who are masters of their craft. Product Thinking: Experience building products from scratch (0-to-1) is highly valued. Company Benefits Competitive salary and bonuses, including performance-based salary increases. Generous paid-time-off policy Flexible working hours Work remotely Continuing education, training, conferences Company-sponsored coursework, exams, and certifications Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business. You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry! If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply.",https://mx.linkedin.com/jobs/view/golang-developer-remote-latin-america-at-bluelight-4413250165,4413250165
"Golang Developer - Remote, Latin America",Bluelight,"Monterrey, Nuevo León, Mexico",REMOTE,N/A,Full-time,Software Development,2026-05-12T13:10:49.602131,25,Engineering,Information Technology,N/A,"Bluelight is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting-edge applications but also to foster a collaborative and enriching work environment where each team member can grow and thrive. With a presence across the United States and Central/South America, Bluelight is in an exciting phase of expansion, continually seeking exceptional talent to join its dynamic and diverse community. We are looking for a skilled individual to join our rapidly growing team at Bluelight. This position is ideal for someone who thrives in a fast-paced, dynamic environment where everyone's opinions and efforts are valued and appreciated. You will have the opportunity to contribute to challenging and meaningful projects, developing high-quality applications that stand out in the market. We value continuous learning, personal growth, and hard work, offering a collaborative environment that promotes professional development. If you are passionate about software development and eager to be part of a growing software consultancy, we invite you to apply and join us on this exciting journey. What We Are Looking For We are looking for Senior-level engineers, though we are open to exceptional Mid-level developers who show strong autonomy. Primary Languages: Proficiency in Go (Golang) and React (+3 years of experience). Data/AI: Experience with Python, specifically for data processing or LLM-related workflows. Cloud Ecosystem: Deep familiarity with Google Cloud Platform (GCP). Full-Stack Mindset: While we prefer full-stack generalists, we are open to specialized Back-end (Go) developers who are masters of their craft. Product Thinking: Experience building products from scratch (0-to-1) is highly valued. Company Benefits Competitive salary and bonuses, including performance-based salary increases. Generous paid-time-off policy Flexible working hours Work remotely Continuing education, training, conferences Company-sponsored coursework, exams, and certifications Being a consultant in our team is a fun, challenging, and rewarding career choice. Your contributions are highly valued by clients, and the work you do often has a direct and significant impact on their business. You will have the opportunity to work on a variety of projects for our incredible clients, which will accelerate your career growth. You’ll collaborate with modern technologies and work alongside some of the best professionals in the industry! If you’re eager to be part of an exciting, challenging, and rapidly growing consultancy, we encourage you to apply.",https://mx.linkedin.com/jobs/view/golang-developer-remote-latin-america-at-bluelight-4413253168,4413253168
Especialista en Analítica para Academia de TI,Banregio,"Monterrey, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,Banking and Financial Services,2026-05-12T13:11:06.954921,56,Information Technology,"Consulting,",Other,"Especialista en Analítica para Academia de TI ¿Te apasiona transformar datos en estrategias de formación y desempeño tecnológico? En Banregio, buscamos a un perfil Senior con alta autonomía técnica para integrarse a nuestra Academia de Tecnología. Tu misión será recopilar y procesar datos para extraer información accionable que impulse los indicadores de la Dirección de Desarrollo y la formación de nuestros equipos técnicos. Funciones: Planificar, coordinar e interpretar modelos de datos integrados a las plataformas de la Academia. Analizar métricas de desempeño operativo de los desarrolladores para optimizar procesos. Transformar conjuntos de datos en estrategias claras para la toma de decisiones institucionales. Coordinar la integración de herramientas y datos entre proveedores y clientes internos/externos. Perfil: Ing. en Sistemas, Actuaría o Ciencia de Datos; deseable contar con Maestría en IA o Data Science. Experiencia de 3 a 5 años en iniciativas de Transformación Digital, gobierno y calidad de datos. Especialidad 2 a 3 años diseñando e implementando modelos predictivos y prescriptivos (Machine Learning). Habilidades: Pensamiento crítico, storytelling de datos y comunicación ejecutiva. Conocimientos Lenguajes: Dominio experto de SQL y avanzado de Python (R es deseable). IA y Vanguardia: Prompt engineering, modelos de IA generativa y agéntica. Herramientas: Power BI avanzado para dashboards de KPIs, Azure/AWS Machine Learning, Github y Jira. Ofrecemos: Prestaciones superiores a las de ley (fondo de ahorro, vales de despensa, seguro de vida, etc.). Crecimiento, Desarrollo profesional y laboral. Contrato directo con la Institución. “ Banregio es una empresa que impulsa los espacios laborales inclusivos donde se respeta a todas las personas sin distinción de edad, sexo, género, raza, religión, orientación sexual, identidad, expresión de genero , estatus social o discapacidad ”",https://mx.linkedin.com/jobs/view/especialista-en-anal%C3%ADtica-para-academia-de-ti-at-banregio-4412936686,4412936686
Data Engineer (Azure),Grupo Orvital,"Guadalupe, Nuevo León, Mexico",HYBRID,Entry level,Contract,Data Infrastructure and Analytics,2026-05-12T13:11:06.954926,25,Information Technology,N/A,N/A,"📍 Guadalupe N.L / Hibrido (México) 🕒 Dedicación full‑time 💼 Esquema freelance 📆 Fase inicial: 5 meses (con posibilidad de continuidad) En Grupo Orvital buscamos un Data Engineer en Azure para integrarse a un proyecto y participar en la construcción y evolución de una plataforma de datos en Azure. La primera fase del proyecto tiene una duración de 5 meses , Buscamos un perfil con experiencia real en entornos productivos , dominio técnico sólido y buena comunicación en inglés. 🧱 Stack tecnológico El proyecto trabaja con el siguiente ecosistema: Azure Synapse Pipelines (Data Factory) Azure Data Lake Gen2 Arquitectura Medallion (Bronze / Silver / Gold) ✅ Azure Databricks PySpark ✅ Git / Azure DevOps 🎯 Responsabilidades Construcción y mantenimiento de pipelines de datos Ingesta de información desde SQL Server y otras fuentes Transformaciones de datos usando PySpark en Azure Databricks Implementación y mantenimiento de la arquitectura Medallion (Bronze, Silver, Gold) Optimización de procesos para uso analítico Soporte y mejora continua de procesos productivos Documentación técnica de desarrollos Comunicación técnica en inglés con equipos del cliente cuando sea requerido ✅ Requisitos indispensables Mínimo 4 años de experiencia como Data Engineer o rol similar Inglés bilingüe (capaz de sostener conversaciones técnicas) Experiencia comprobable en: Azure Synapse Pipelines o Azure Data Factory Azure Data Lake Gen2 Arquitectura Medallion (Bronze / Silver / Gold) ✅ PySpark en Azure Databricks ✅ SQL intermedio–avanzado Experiencia trabajando con datos productivos en entornos empresariales Autonomía, orden y responsabilidad (esquema freelance) ⭐ Deseables Power BI (consumo de datos / modelos) Experiencia en proyectos de data platform de largo plazo Buenas prácticas de versionamiento y despliegue (Git / DevOps) 🤝 Qué ofrecemos Proyecto empresarial con fase inicial de 5 meses Alta probabilidad de continuidad Esquema freelance claro y profesional Entorno de trabajo estructurado Relación basada en estabilidad, confianza y resultados Rango Salarial 38mil a 54mil libres.",https://mx.linkedin.com/jobs/view/data-engineer-azure-at-grupo-orvital-4412930113,4412930113
Azure Data Engineer Junior (DataFactory / ADLS) - Posición HIBRIDA desde Monterrey N.L - Proyecto con duración de 3 meses,AXEN IT Consulting,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,"Technology, Information and Internet",2026-05-12T13:11:06.954928,25,Information Technology,N/A,N/A,"En AXEN IT Consulting estamos creciendo exponencialmente con clientes con grandes proyecciones de crecimiento, Contamos con más de 25 años de experiencia en el mercado de servicios de tecnologías de la información, Enfocados en nuestro crecimiento y al mismo tiempo ofreciendo planes de mejora a nuestro talento, actualmente estamos buscando Azure Data Engineer Junior (DataFactory / ADLS) con el siguiente perfil: Importante: Proyecto con duración de 3 meses Esquema Hibrido en Monterrey N.L. Azure Data Engineer Junior (DataFactory / ADLS) Perfil requerido: ﻿ +1 año de experiencia Desarrollar y programar ingestas de datos desde fuentes SAP y no SAP utilizando Azure Data Factory hacia un ADLS en Azure. ﻿ Desarrollo de ETL en Snowflake utilizando SQL puro. Beneficios: Crecimiento y estabilidad laboral. SGM mayores, SGM menores, Seguro de Vida, Seguro funerario, 12 días de vacaciones, 15 días de aguinaldo, entre otras.",https://mx.linkedin.com/jobs/view/azure-data-engineer-junior-datafactory-adls-posici%C3%B3n-hibrida-desde-monterrey-n-l-proyecto-con-duraci%C3%B3n-de-3-meses-at-axen-it-consulting-4413169993,4413169993
Software Systems Engineer,Rockwell Automation,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,Automation Machinery Manufacturing,2026-05-12T13:11:06.954929,25,Information Technology,N/A,N/A,"Rockwell Automation is a global technology leader focused on helping the world’s manufacturers be more productive, sustainable, and agile. With more than 28,000 employees who make the world better every day, we know we have something special. Behind our customers - amazing companies that help feed the world, provide life-saving medicine on a global scale, and focus on clean water and green mobility - our people are energized problem solvers that take pride in how the work we do changes the world for the better. We welcome all makers, forward thinkers, and problem solvers who are looking for a place to do their best work. And if that’s you we would love to have you join us! Job Description Rockwell Automation is looking for a dedicated Software Systems Engineer to develop high-quality MES, IIoT solutions that positively impact business operations. You will emphasize personal and professional development within an integrated global team, responsible for developing critical business systems. You will oversee successful system deployments and contribute to IIoT/Industry 4.0 solutions for smart connected operations. Using advanced troubleshooting abilities, the engineer will implement and refine DevOps tools. Collaboration with product owners and business analysts is important to understand requirements, specifications, and to develop, test, automate, and integrate applications or solutions that deliver value to Rockwell plants. You will report to the Global Digital Manufacturing Architect & Build Lead SCOPE: You will support internal manufacturing software Development for Rockwell Automation. Main Responsibilities Develop essential business systems to ensure plant performance. Support deployment and grow the manufacturing business systems. Maintain server/platform reliability, scalability, and security. Facilitate upgrades to new technologies. Troubleshoot, isolate, and resolve application, system, and technical issues. Pursue opportunities to automate deployment and test scripts. Monitor system needs to maintain healthy operations Participate in Agile Scrum teams and related ceremonies. Communicate across global cross-functional teams to provide and evolve solutions. The Essentials – You Will Have Bachelor's degree in engineering or computer science discipline required Advanced English The Preferred – You Might Also Have 3 years' experience in application design, integration, testing, or DevOps support. Demonstrated hands-on experience with C++, .Net, Python, JavaScript, Java, web, or related technologies. Knowledge of API development and familiarity with REST API, web services, RabbitMQ. Proficiency with relational dB, schema, including writing queries, scripts for data import/export Experience with IIoT, data patterns, and AI concepts. Commitment to learning and application of modern technologies. Familiar with Printed Circuit Board Assembly Process, the Generic Equipment Model (GEM) / Connected Factory Exchange (CFX) protocol, and CAD tools Travel requirements are less than 10%, based on need. What We Offer Interesting projects in a newly formed team Become part of a team that believes in knowledge sharing and collaboration Professional work environment with a high emphasis on product quality Opportunities for development of professional skills Great benefits package Multinational work environment We believe that employee diversity is an important element of our common future. We provide opportunities for talent growth with the entire organization. We support equality by celebrating the individuality of every person, regardless of their origin and identity. We appreciate the unique cultural pattern and variety of experiences in each of us. We invite all who want to join and change the world of our organization. Rockwell Automation’s hybrid policy aligns that employees are expected to work at a Rockwell location at least Mondays, Tuesdays, and Thursdays unless they have a business obligation out of the office.",https://mx.linkedin.com/jobs/view/software-systems-engineer-at-rockwell-automation-4413259674,4413259674
Real Estate Data Associate,MSCI Inc.,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,Financial Services,2026-05-12T13:11:06.954930,25,Information Technology,N/A,N/A,"Your Team Responsibilities The Real Estate Portfolio Analytics – Associaterole sits within the MSCI Real Assets Data team and supports the delivery of high-quality real estate portfolio analytics, benchmarks, and bespoke insights to global asset managers and asset owners. The role involves collecting, processing, and performing statistical analysis of Real Estate descriptive and performance data using an array of robust comparative measures and tools that are used in the investment decision-making process. We provide real-time, decision-critical data overlaid with the capability to construct, manage and measure portfolios, assess climate change exposure and rental income risk, conduct transaction searches at speed, and benchmark performance. The role focuses on ingesting, validating, and analyzing client portfolio data using both standard and non-standard templates, leveraging AI-enabled tools to enhance data quality, efficiency, and analytical depth. Your Key Responsibilities Responsibilities Working as part of a growing global team of real estate analytics professionals, the Associate will be responsible for the following: Ingest client real estate portfolio data using standard and non-standard data templates, ensuring accurate and timely processing while identifying opportunities to streamline ingestion workflows Leverage AI-assisted tools and automation to support data ingestion, validation, and analytical workflows, and actively contribute to the development and refinement of these tools Analyze client-provided data for consistency, completeness, and alignment with MSCI data methodologies, exercising independent judgment to flag and resolve complex data discrepancies Address, manage, and resolve client queries related to portfolio data, applying methodology-driven analysis and providing clear, well-structured communication to both internal and external stakeholders Track and monitor relevant commercial real estate transaction activity using internal sources, third-party data providers, and market intelligence, synthesizing findings into actionable insights for the broader team Manage assigned client portfolios and/or funds, ensuring ongoing data quality and analytical integrity, and taking ownership of end-to-end deliverables with minimal supervision Provide bespoke analysis if/when requested by clients, demonstrating the ability to scope requirements, structure the approach, and deliver insights aligned with MSCI's analytical frameworks Build and maintain effective relationships with internal and local market teams, acting as a reliable point of coordination across cross-functional and cross-regional workflows Participate in and deliver on assigned projects in line with defined milestones, with increasing responsibility for workstream planning, progress tracking, and stakeholder updates Drive efficiency by getting involved in Process Improvement initiatives, taking a proactive role in identifying, proposing, and implementing workflow enhancements Mentor and support junior analysts on data processes, quality standards, and client engagement best practices, contributing to overall team capability building Demonstrate a developing understanding of commercial real estate market dynamics and MSCI's index methodologies to add contextual depth to analytical outputs Champion data quality by proactively identifying gaps, anomalies, and systemic issues across client portfolios, and driving root-cause analysis to implement sustainable corrective measures Contribute to the design and enhancement of quality assurance frameworks, including validation rules, exception reporting, and reconciliation processes, to strengthen the accuracy, consistency, and reliability of data outputs across the team Take ownership of periodic quality reviews and health checks on assigned portfolios, ensuring adherence to MSCI's multi-dimensional data quality standards encompassing completeness, timeliness, accuracy, validity, consistency, and integrity Your Skills And Experience That Will Help You Excel Fundamental knowledge of accounting and finance (mandatory) Strong working knowledge of MS Excel (required); SQL and/or Python knowledge is desirable Ability to use and comfort with AI-enabled tools, including an initial understanding of how to write effective prompts to support data analysis, validation, and productivity Strong analytical mindset with attention to detail and data quality Ability to communicate clearly and professionally with both internal stakeholders and external clients Fluency in any foreign language is a plus About MSCI What we offer you Transparent compensation schemes and comprehensive employee benefits, tailored to your location, ensuring your financial security, health, and overall wellbeing. Flexible working arrangements, advanced technology, and collaborative workspaces. A culture of high performance and innovation where we experiment with new ideas and take responsibility for achieving results. A global network of talented colleagues, who inspire, support, and share their expertise to innovate and deliver for our clients. Global Orientation program to kickstart your journey, followed by access to our Learning@MSCI platform, AI Learning Center , LinkedIn Learning Pro and tailored learning opportunities for ongoing skills development. Multi-directional career paths that offer professional growth and development through new challenges, internal mobility and expanded roles. We actively nurture an environment that builds a sense of inclusion belonging and connection, including eight Employee Resource Groups. All Abilities, Asian Support Network, Black Leadership Network, Climate Action Network, Hola! MSCI, Pride & Allies, Women in Tech, and Women’s Leadership Forum. At MSCI we are passionate about what we do, and we are inspired by our vision – to power better decisions. You’ll be part of an industry-leading network of creative, curious, and entrepreneurial pioneers. This is a space where you can challenge yourself, set new standards and perform beyond expectations for yourself, our clients, and our industry. MSCI strengthens global markets by connecting participants across the financial ecosystem with a common language. Our research-based data, analytics and indexes, supported by advanced technology, set standards for global investors and help our clients understand risks and opportunities so they can make better decisions and unlock innovation. We serve asset managers and owners, private-market sponsors and investors, hedge funds, wealth managers, banks, insurers and corporates. MSCI Inc. is an equal opportunity employer. It is the policy of the firm to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, religion, creed, age, sex, gender, gender identity, sexual orientation, national origin, citizenship, disability, marital and civil partnership/union status, pregnancy (including unlawful discrimination on the basis of a legally protected parental leave), veteran status, or any other characteristic protected by law. MSCI is also committed to working with and providing reasonable accommodations to individuals with disabilities. If you are an individual with a disability and would like to request a reasonable accommodation for any part of the application process, please email Disability.Assistance@msci.com and indicate the specifics of the assistance needed. Please note, this e-mail is intended only for individuals who are requesting a reasonable workplace accommodation; it is not intended for other inquiries. To all recruitment agencies MSCI does not accept unsolicited CVs/Resumes. Please do not forward CVs/Resumes to any MSCI employee, location, or website. MSCI is not responsible for any fees related to unsolicited CVs/Resumes. Note on recruitment scams We are aware of recruitment scams where fraudsters impersonating MSCI personnel may try and elicit personal information from job seekers. Read our full note on careers.msci.com",https://mx.linkedin.com/jobs/view/real-estate-data-associate-at-msci-inc-4410157095,4410157095
"Assoc Eng, Software Engrg",Carrier,"Santa Catarina, Nuevo León, Mexico",ON-SITE,Entry level,Full-time,Wholesale Building Materials,2026-05-12T13:11:24.502136,25,Engineering,Information Technology,N/A,"Build a career with confidence Carrier Global Corporation, global leader in intelligent climate and energy solutions is committed to creating solutions that matter for people and our planet for generations to come. From the beginning, we've led in inventing new technologies and entirely new industries. Today, we continue to lead because we have a world-class, diverse workforce that puts the customer at the center of everything we do. About The Role A Java Software Engineer works on all parts of Automated Logic’s building automation system running the gamut of Java centric server, web client, mobile, desktop and database technologies. They possess a strong work ethic, advanced problem-solving skills, and the drive to create leading edge, scalable and maintainable software solutions. As a leading team member this individual will have responsibility for major pieces of a project and see them through to completion. A Java Software Engineer should also have an appetite for learning new technologies with the goal of applying them to Automated Logic’s product offerings and instructing others about their use and benefits. They will also be setting an example through their use of test-driven development along with elevated coding standards and practices. Responsibilities Developing software solutions using Agile methodologies and approaches that satisfy the user stories/requirements. Participate in project planning by investigating solutions to problems and giving the best estimates. Apply new technologies that help move the company’s product offerings forward. Aid sustaining efforts by providing product knowledge and consultation. Education (includes formal education, certifications, accreditations, etc.) BS in Computer Science, Software Engineering, or related field required Requirements 1-2 years of applicable software development experience Java programming Test-Driven Development (TDD) Unit and functional testing JavaScript, HTML5, CSS3, jQuery, Angular, Ajax, JSP, Java servlets and other web-based technologies Gradle Experience working in an Agile/Scrum development process Written and verbal communications skills Analytical and logical reasoning skills Problem-solving skills and attention to detail Ability to multi-task and stay organized in a dynamic environment Benefits We are committed to offering competitive benefits programs for all of our employees, and enhancing our programs when necessary. Have peace of mind and body with our health insurance Drive forward your career through professional development opportunities Our commitment to you Our greatest assets are the expertise, creativity and passion of our employees. We strive to provide a great place to work that attracts, develops and retains the best talent, promotes employee engagement, fosters teamwork and ultimately drives innovation for the benefit of our customers. We strive to create an environment where you feel that you belong, with diversity and inclusion as the engine to growth and innovation. We develop and deploy best-in-class programs and practices, providing enriching career opportunities, listening to employee feedback and always challenging ourselves to do better. This is The Carrier Way . Join us and make a difference. Apply Now! Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice Click on this link to read the Job Applicant's Privacy Notice",https://mx.linkedin.com/jobs/view/assoc-eng-software-engrg-at-carrier-4409944927,4409944927
ANALISTA SR FULLSTACK,GP Vivienda,"Monterrey, Nuevo León, Mexico",ON-SITE,N/A,Full-time,Real Estate,2026-05-12T13:11:24.502142,25,Business Development,Sales,N/A,"Enviar candidatura ahora » Fecha: 11 may. 2026 Ubicación: MONTERREY (MTY) Empresa: GP Vivienda Propósito y posición en la organización Contribuir al desarrollo de iniciativas de innovación tecnológica mediante el análisis de datos, la automatización de procesos y el desarrollo de soluciones digitales Web y Mobile , apoyando la mejora continua de los procesos a través del uso de herramientas de programación y automatización de última generación, así como la Explotación de información. Responsabilidades Clave Analizar datos operativos y de negocio Automatizar procesos usando lenguajes de última generación. Uso de IA en generación de código Desarrollos web y Mobile de forma completa (fullstack) Desarrollar prototipos (POCs) de soluciones digitales Integrar información vía APIs Documentar desarrollos y aprendizajes Colaborar con áreas de TI, negocio y data Conocimiento, habilidades y experiencia críticos Conocimientos técnicos (clave) Conocimiento y experiencia amplia de más de 2 años en : Programación WebFullStack(Front / Back) Base de Datos relacionales y no relacionales Creación de APis Estructura de datos Conocimiento de MetodologíasAgiles Uso de: Node Js, React, Java Script, Html, Api rest, Angular Deseable Programación (Python) GitHub o controlador de versiones Scripts para: Automatización de procesos Integración de datos Consumo de APIs Programación web (intermedia-Avanzada + 2 años ) Conocimientos solidos en: HTML / CSS Node Js React JavaScript Node Js Angular Api .Net Deseable: Frameworks ligeros (Flask, FastAPI, Django básico, Express) Apps GitHub 🔗 APIs y datos Consumo de APIs REST (GET/POST) Formato JSON Conceptos de autenticación (API keys, tokens) Integración de datos entre sistemas Base de Datos SQL / NoSQL Plus (no obligatorio) Git / GitHub Conocimientos iniciales de IA / ML Experiencia con Google Workspace / Power Platform Inglés técnico Conocimientos, habilidades y experiencia deseables Curiosidad tecnológica y exploración e investigación Pensamiento analítico y lógico Capacidad para resolver problemas Comunicación clara (explicar datos a no técnicos) Mentalidad de innovación y mejora continua Autonomía con acompañamiento (perfil “aprendo haciendo”) Enviar candidatura ahora »",https://mx.linkedin.com/jobs/view/analista-sr-fullstack-at-gp-vivienda-4412994563,4412994563
