Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Data Scientist.,Herbalife,"Tlaquepaque, Jalisco, Mexico",REMOTE,,Full-time,Wellness and Fitness Services,2026-06-23T13:25:27.448459,25,Engineering,Information Technology,,"Overview This positon reports to: Maria Zuñiga Recruiter: Daniel Chacón Level: Staff IV Site: Guadalajara The Business Insights Group is a team that celebrates individual talents and diverse backgrounds, has trust and respect among team members, supports open communication and truly cares about each other’s success and happiness. We foster knowledge sharing work environment, encourage to explore, improve, and think outside the box towards collective decisions, and hold one another accountable for making things happen. Qualifications 1+ years of experience with data analysis tools such as Power BI, MicroStrategy, Cognos, Tableau. 1+ years in statistics, data analysis and data visualization. Knowledge of programming languages such as SQL, Python and R. Ability to research, understand and apply new technologies. Proficiency in Microsoft Office, including advanced level in Excel. PowerPoint, Outlook, Teams. Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy. English language proficiency both verbal and written and communication skills. Good interpersonal and team player skills – proactive and strong customer service oriented. Effectively manage own workload and priorities. Self-starter, intellectually curious and has a strong attention to detail who enjoys working in a fast-paced environment both independently and in a team environment. Knowledge of Herbalife Marketing Plan, compensation structure and business models (Preferable) Terms of Use Cookie Policy Privacy Policy",https://mx.linkedin.com/jobs/view/data-scientist-at-herbalife-4430857472,4430857472,,,,,,,,,
AI Savvy Data Analyst,Averna,"Zapopan, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,"Appliances, Electrical, and Electronics Manufacturing",2026-06-23T13:25:27.448465,36,Analyst,,,"As of January 2026, Averna and Spherea joined forces to form the Spherea Group.  A global Test & Quality Solution leader, Averna Powered by Spherea partners with product designers, developers and manufacturers to help them achieve higher product quality, accelerate time to market and protect their brands by covering and offering solutions and expertise for the entire product lifecycle. Averna Powered by Spherea offers specialized expertise and innovative test, vision inspection, precision assembly and automated solutions that deliver substantial technical, financial and market benefits for clients in the aerospace, automotive, consumer electronics, defense, energy, industrials, medical devices & life sciences, semiconductor, telecom and transportation industries. Their solutions include prototyping & consulting, precision assembly & production, automated test solutions, in-line test systems, test system replication, and test platforms & products. Averna Powered by Spherea’s expertise ranges from vision systems, specialized battery test, RF & microwave and fiber optics to robotics & motion, instrumentation, control systems, and data management. Job Description Data Analyst – AI focused in Hardware Manufacturing, Quality & Reliability Role Summary This role sits at the intersection of data analytics, hardware manufacturing, quality & reliability engineering, and digital transformation . As an AI‑savvy Data Analyst, you will generate value‑driven insights from fleet‑scale manufacturing, test, and deployment data while supporting New Product Introduction (NPI) and Product Operations teams. You will transform complex manufacturing and quality concepts into data‑driven metrics, intelligent dashboards, and AI‑enabled applications. You will also lead initiatives that modernize manual workflows into scalable, automated, and insight‑driven systems—leveraging statistical analysis, cloud data platforms, and AI technologies. Key Responsibilities Data Analysis & Engineering Extract, transform, and analyze fleet‑scale manufacturing, testing, deployment, and operational data using advanced SQL (DML). Understand and translate manufacturing, quality, and reliability concepts into measurable, data‑driven solutions and KPIs. Perform statistical analysis on manufacturing test data to ensure data integrity, reliability, and readiness for automation and root‑cause analysis. Continuously provide feedback upstream to improve data quality, coverage, and performance. AI, Automation & Intelligence Identify and implement opportunities to automate manual workflows using AI and advanced analytics. Develop AI‑driven recommendation systems for data standards, anomaly detection, intelligent data mapping, and quality insights. Support the integration of AI and ML services (e.g., Vertex AI, LLMs) into analytics workflows and intelligent applications. Partner with engineers and product teams to embed AI capabilities into hardware NPI and manufacturing processes. Visualization, Reporting & Executive Insights Design, develop, and maintain interactive dashboards and reports using Looker Studio, Tableau, Power BI, or equivalent tools. Visualize manufacturing performance, data quality scores, operational metrics, headcount status, and organizational spending. Prepare executive‑level summaries and presentations that distill complex technical data into clear, actionable insights. Provide leadership with real‑time, decision‑ready visibility into manufacturing and operational health. Cross ‑ Functional Collaboration & Program Support Interact professionally with engineers, product owners, suppliers, and subject‑matter experts across manufacturing, quality, IT, and operations. Provide technical guidance to suppliers and engineering teams on optimal data collection, standards, and data warehousing solutions. Support multiple parallel initiatives by tracking progress, identifying risks, and escalating delivery impediments when needed. Facilitate change management through documentation, communication plans, and process training. Qualifications The ideal candidate in a few words: Required Qualifications Bachelor’s degree in Computer Science, Data Science, Data Analytics, Statistics, Mathematics, Engineering, or a related discipline. Advanced proficiency in SQL with strong understanding of data modeling and normalization best practices. Proficiency in Python (or R) for data analysis, including experience with the PyData stack (NumPy, Pandas, Matplotlib, scikit‑learn). Strong analytical, problem‑solving, and statistical analysis skills. Proven experience creating dashboards, reports, and structured datasets to support business and engineering decisions. Excellent verbal and written communication skills in English. Preferred / Nice‑to‑Have Qualifications 5+ years of experience working with cloud data warehouses such as Google BigQuery or equivalent platforms. Familiarity with Google Cloud data products (Vertex AI, Colab, Cloud APIs). 5+ years of experience building interactive dashboards in Looker Studio, Tableau, Power BI, or similar tools. Practical experience with AI/ML models, Large Language Models (LLMs), and AI‑enabled workflow automation. Domain experience in electronics manufacturing processes, quality engineering, test engineering, or reliability engineering. Exposure to data governance, data quality management, or master data management concepts. Familiarity with operational topics such as headcount planning, resource allocation, or vendor/contractor (TVC) tracking. Fluency in English, Mandarin or French is a plus. Additional Information What’s in It for You Learn and grow through multiple cutting-edge projects Flexible work hours and remote work model Competitive benefits package and competitive total compensation An additional day off for your birthday Flex days paid between Christmas and New year's Be part of a company that puts ESG at the heart of its mission, for people, planet, and performance. Averna is committed to employment equity and to encouraging diversity and inclusion. We are pleased to consider all qualified applicants for employment, regardless of race, color, religion, sexual orientation, gender, national origin, age, disability, veteran status, or any other legally protected status.",https://mx.linkedin.com/jobs/view/ai-savvy-data-analyst-at-averna-4432000169,4432000169,,,,,,,,,
Especialista de datos,BanCoppel,"Guadalajara, Mexico Metropolitan Area",REMOTE,Executive,Full-time,Banking,2026-06-23T13:25:27.448467,30,Science,"Information Technology,",Finance,"Grupo Coppel es una empresa mexicana que promueve la inclusión, diversidad e igualdad de oportunidades, asegurando un trato justo sin hacer diferencia por raza, lugar de origen, religión, creencias, edad, imagen, orientación sexual, identidad de género o discapacidad. Con 84 años de trayectoria, presencia en todo México y más de 120,000 colaboradores, se posiciona como uno de los principales empleadores del país. Tu talento merece los mejores beneficios. Prestaciones de ley Salario competitivo Plan de salud integral Becas y programas educativos Fondo de ahorro Útiles escolares para tus hijos +30 beneficios adicionales Responsabilidades: Realizar proyectos de analítica descriptiva que contemplen fases de entendimiento de negocio, preparación de datos, creación de procesos de toma de decisiones o reportes e implementación de las soluciones para la monetización de proyectos dentro del Grupo. Realizar programas en SQL, Python o ambientes similares (SPSS Modeler) para apoyar procesos de toma de decisiones. Realizar lógicas de negocio y reportes para mantener la eficiencia en los procesos de toma de decisiones. Revisar que los activos analíticos creados van con sentido de negocio para evitar reprocesos por entendimiento de negocio. Almacenar las mejores prácticas en temas de programación para la optimización de procesos de construcción de lógicas de negocio y reportes. Brindar apoyo técnico para asegurar que los datos sean los adecuados para generar procesos analíticos que soporten la toma de decisiones (Business Intelligence) Perfil deseado: Licenciatura en Informática/ Sistemas Computacionales / Ingenieria Industrial / Matemáticas, Ingeniería en Sistemas. Recién egresados que tengan los conocimientos necesarios para el puesto en Análisis de datos, cursos o carrera afin. Nivel medio en el core business de la empresa (por especialidad) : para soportar la correcta creación de las lógicas de negocio y reportes que apoyen el proceso de toma de decisiones. Indispensable nivel avanzado en programación SQL (tablas, procedimientos, funciones y jobs), Nivel bajo o medio Python, Nivel intermedio R o Scala en preparación y manipulación de datos: para la creación correcta y óptima de lógicas de negocio y reportes. Nivel medio en la construcción de ETL’s que permiten la extracción, carga y transformación de información requerida: para el desarrollo de activos analíticos.",https://mx.linkedin.com/jobs/view/especialista-de-datos-at-bancoppel-4430800666,4430800666,,,,,,,,,
Senior Data Engineer,Nimble Gravity,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,IT Services and IT Consulting,2026-06-23T13:25:27.448469,25,Information Technology,,,"We are looking for a Data Engineer to build and scale robust data solutions that support critical business needs. This role focuses on developing high-performance pipelines, enabling reliable data transformation, and delivering production-ready systems. The ideal candidate brings strong experience in Python, SQL, Databricks/PySpark, and modern data engineering practices. Primary Responsibilities Build, scale, and maintain robust data solutions. Implement and optimize high-performance data pipelines: extraction, loading, transformation, and orchestration – that are designed for scalability, reliability, maintainability, and speed. Champion modern software engineering practices as CI/CD, infrastructure-as-code, containerization, and cloud-native deployments Collaborate closely with business stakeholders to transform use cases into production-ready services and solutions, owning the system from concept to production. Implement rigorous testing and monitoring practices to maintain superior data quality and integrity. Requirements Education & Certificates A bachelor's degree or higher in a STEM field, required Concentration in Computer Science, Math, Physics or other engineering related field, preferred Professional Experience 5+ years of experience in data engineering or a related discipline, with a proven track record of success. Competencies & Attributes Expertise in Python and SQL, with a strong foundation in data manipulation and analysis. Proficient with Databricks/PySpark and dbt for data warehousing and data transformation tasks. Experience with workflow orchestration tools e.g. Airflow, Dagster Experience working with large language models (LLMs) especially prompt engineering, retrieval-augmented generation (RAG)s, and/or vector databases are pluses. Knowledge of fundamental principles of machine learning, feature engineering, and knowledge graphs are pluses. Demonstrated experience in designing and implementing complex data systems from the ground up. Proficient in handling large-scale data projects, including data cleaning, ETL, and information retrieval. Excellent communication skills required, both verbal and written. Nimble Gravity is an Equal Opportunity Employer and considers applicants for employment without regard to race, color, religion, sex, orientation, national origin, age, disability, genetics or any other basis forbidden under federal, state, or local law. Nimble Gravity considers all qualified applicants.",https://mx.linkedin.com/jobs/view/senior-data-engineer-at-nimble-gravity-4432014525,4432014525,,,,,,,,,
Engineer Software,Paylocity,"Guadalajara, Jalisco, Mexico",ON-SITE,,Internship,Software Development,2026-06-23T13:25:39.187635,25,Engineering,Information Technology,,"Description Location: Guadalajara Paylocity is an award-winning provider of cloud-based HR and payroll software solutions, offering the most complete platform for the modern workforce. The company has become one of the fastest-growing HCM software providers worldwide by offering an intuitive, easy-to-use product suite that helps businesses automate and streamline HR and payroll processes, attract and retain talent, and build a strong workplace culture. While traditional HR and payroll providers automate basic HR processes such as payroll and benefits administration, Paylocity goes further by developing tools that HR and businesses need to compete for talent and deliver against the expectations of the modern workforce. Take your career to the next level at one of G2's Top 100 Software Companies. Explore our Product & Technology positions to see where you fit! We are committed to building a world-class team by hiring top talent globally. To ensure compliance, we use an Employer of Record model. Our ideal candidates would be based in Guadalajara or the surrounding areas, with the right to work there, and be able to work within four hours of Eastern Standard Time. Position Overview This role involves developing high-quality software in a SaaS solution and collaborating with cross-functional teams. Primary Responsibilities The below represents the primary duties of the position, others may be assigned as needed. To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Core Responsibilities Design, develop, and maintain software applications following established best practices Contribute to existing codebase while demonstrating good separation of concerns Collaborate on project planning and implementation with senior engineers Understand and adapt to existing system designs and technology choices Assist in developing solutions for small to medium-sized projects Implement automated tests and contribute to testing improvements Follow established coding standards and participate in code reviews Communicate effectively within the engineering team Participate actively in team discussions and planning sessions Maintain awareness of ongoing team projects and initiatives Team Collaboration Work collaboratively with senior engineers on project implementation Participate in code reviews and provide constructive feedback Contribute to technical discussions and share knowledge with peers Support team members during challenging technical situations Build strong working relationships across departments Growth & Development Continuously improve technical skills and knowledge Learn from senior engineers and mentors Document technical decisions and solutions Share knowledge through team presentations or documentation Stay updated with industry trends and best practices Education and Experience Bachelor's degree in Computer Science, Software Engineering, or related field Minimum 2 years of professional software engineering experience Good problem-solving skills and analytical thinking Excellent communication and collaboration abilities Technical Skills Strong foundation in programming languages and software development principles Fluency in C#, Java, or a similar modern, object-oriented programming language Strong understanding of software development fundamentals Experience with agile development methodologies Understanding of software architecture concepts and patterns Experience with version control systems and collaborative development tools Knowledge of testing methodologies and practices Ability to learn and adapt to new technologies quickly Physical requirements Ability to sit for extended periods: The role requires sitting at a desk or workstation for long periods, typically 7-8 hours a day. Use of computer and phone systems: The employee must be able to operate a computer, use phone systems, and type. This includes using multiple software programs and inquiries simultaneously. Paylocity is an equal-opportunity employer. Paylocity is committed to the full inclusion of all individuals. We recruit, train, compensate, and promote regardless of race, religion, color, national origin, sex, disability, age, veteran status, and other protected status as required by applicable law. At Paylocity, we believe diversity makes us better. We embrace and encourage our employees’ differences in age, culture, ethnicity, family or marital status, gender identity or expression, language, national origin, physical and mental ability, political affiliation, race, religion or spiritual belief, sexual orientation, socio-economic status, veteran status, and other characteristics that make our employees unique. We actively cultivate these differences through our employee resource groups (ERGs), employee experiences, perspectives, talents, and approaches to drive innovation in the software and services we provide our customers. We comply with federal and state disability laws and make reasonable accommodations for applicants and employees with disabilities. To request reasonable accommodation in the job application or interview process, please contact LeaveBenefits@paylocity.com. This email address is exclusively designated for such requests, aligning with federal and state disability laws. Please do not send resumes to this email address, as they will be removed. Your personal data will be processed for recruitment purposes in accordance with our Notice of Privacy Practices for Mexico Job Applicants and applicable Mexican data protection laws.",https://mx.linkedin.com/jobs/view/engineer-software-at-paylocity-4432060079,4432060079,,,,,,,,,
Typescript Engineer,Tekshapers,"Guadalajara, Jalisco, Mexico",ON-SITE,Mid-Senior level,Contract,IT Services and IT Consulting,2026-06-23T13:25:39.187638,25,Consulting,,,"Job Title – Typescript Developer Job Location – Guadalajara (Onsite), Mexico Duration – 6+ Months Experience level – 7+ Years Mandatory Skills – Typescript, Agular, JavaScript, Rest API, Python Or Java Or Go Or C++, SQ L Required Skills & Experienc e:7+ years of experience as a Full Stack Engineer or similar rol e.- Strong proficiency in Angular, TypeScript, and JavaScript for front-end developmen t.- Proven backend expertise in at least two of the following: Python, C++, Java, or G o.- Provide dedicated On-Call Build Engineer support for the PLG Onboarding team, focusing on operational excellenc e.- Experience with RESTful APIs, microservices architecture, and database design (SQL/NoSQL ).- Hands-on experience with CI/CD pipelines, version control (Git), and containerization (Docker, Kubernetes ).- Excellent debugging, problem-solving, and performance optimization skill s.- Strong communication skills and the ability to operate autonomously in an Agile setu p.- Ensure timely triage and resolution of customer tickets and proactive monitoring of CI/CD pipeline healt h.- Experience implementing APIs, microservices, and integration layers for complex workflow s.- Ensure responsive, intuitive, and secure user interfaces aligned with modern UX standard s.- Apply best practices in software design, testing, and CI/CD for high-reliability system s.- Collaborate with cross-functional teams (Product, Design, DevOps, QA) to deliver high-quality solution s.- Conduct code reviews and mentor junior engineers on design patterns and maintainabilit y.- Drive technical decisions and propose innovative solutions to complex problem s.- Own deliverables end-to-end with minimal supervisio n.- Experience with Google Cloud and Agentic developmen t.- Familiarity with build system s.Tekshapers is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by la w.",https://mx.linkedin.com/jobs/view/typescript-engineer-at-tekshapers-4428972124,4428972124,,,,,,,,,
Staff Engineer Software,Paylocity,"Guadalajara, Jalisco, Mexico",ON-SITE,,Full-time,Software Development,2026-06-23T13:25:39.187639,25,Engineering,Information Technology,,"Job Type Full-time Description Location: Must be based in Guadalajara Paylocity is an award-winning provider of cloud-based HR and payroll software solutions, offering the most complete platform for the modern workforce. The company has become one of the fastest-growing HCM software providers worldwide by offering an intuitive, easy-to-use product suite that helps businesses automate and streamline HR and payroll processes, attract and retain talent, and build a strong workplace culture. While traditional HR and payroll providers automate basic HR processes such as payroll and benefits administration, Paylocity goes further by developing tools that HR and businesses need to compete for talent and deliver against the expectations of the modern workforce. Take your career to the next level at one of G2's Top 100 Software Companies. Explore our Product & Technology positions to see where you fit! We are committed to building a world-class team by hiring top talent globally. To ensure compliance, we use an Employer of Record model. Our ideal candidates would be based in Guadalajara, with the right to work there, and be able to work within four hours of Eastern Standard Time. Position Overview The Staff Software Engineer drives technical excellence and innovation across our organization. This role combines deep technical expertise with strategic leadership, focusing on architecting scalable solutions while fostering a culture of technical excellence and collaboration. Primary Responsibilities The below represents the primary duties of the position, others may be assigned as needed. To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Core Responsibilities Design and implement modular, well-architected systems that scale efficiently Drive technical strategy and best practices across teams and departments Architect solutions that consider both immediate needs and long-term implications Identify and champion high-impact technical initiatives that drive business value Own and deliver large-scale project features with high reliability and performance Delegate effectively to accelerate project timelines and develop team capabilities Prioritize and manage multiple high-impact projects simultaneously Proactively identify and mitigate technical risks and issues Set and maintain high standards for code quality, performance, and observability Lead code reviews and technical design discussions with constructive feedback Identify and resolve quality issues in team members' code Advocate for automation and process improvements Growth & Development Mentor and coach team members at all experience levels Drive continuous team improvement through knowledge sharing and best practices Build strong relationships with engineers across teams and departments Foster an inclusive culture that encourages open discussion and collaboration Gain alignment on technical strategy across teams and departments Drive technical decisions that balance immediate needs with long-term goals Build consensus through clear technical communication Resolve conflicts constructively while maintaining positive team dynamics Education And Experience Bachelor's degree in Computer Science, Software Engineering, or related field Minimum 8 years of software engineering experience Proven track record of leading significant technical initiatives Technical Skills Deep understanding of distributed systems and scalability patterns Strong background in software architecture and system design Experience with performance optimization and observability Expertise in multiple programming languages and technologies C#, Java, or a similar modern, object-oriented programming language Strong understanding of software development fundamentals Experience with agile development methodologies Communication Proficiency: Excellent written and verbal English communication skills. Physical Requirements Ability to sit for extended periods: The role requires sitting at a desk or workstation for long periods, typically 7-8 hours a day Use of computer and phone systems: The employee must be able to operate a computer, use phone systems, and type. This includes using multiple software programs and inquiries simultaneously Paylocity is an equal-opportunity employer. Paylocity is committed to the full inclusion of all individuals. We recruit, train, compensate, and promote regardless of race, religion, color, national origin, sex, disability, age, veteran status, and other protected status as required by applicable law. At Paylocity, we believe diversity makes us better. We embrace and encourage our employees’ differences in age, culture, ethnicity, family or marital status, gender identity or expression, language, national origin, physical and mental ability, political affiliation, race, religion or spiritual belief, sexual orientation, socio-economic status, veteran status, and other characteristics that make our employees unique. We actively cultivate these differences through our employee resource groups (ERGs), employee experiences, perspectives, talents, and approaches to drive innovation in the software and services we provide our customers. We comply with federal and state disability laws and make reasonable accommodations for applicants and employees with disabilities. To request reasonable accommodation in the job application or interview process, please contact leavebenefits@paylocity.com. This email address is exclusively designated for such requests, aligning with federal and state disability laws. Please do not send resumes to this email address, as they will be removed. Your personal data will be processed for recruitment purposes in accordance with our Notice of Privacy Practices for Mexico Job Applicants and applicable Mexican data protection laws.",https://mx.linkedin.com/jobs/view/staff-engineer-software-at-paylocity-4432056056,4432056056,,,,,,,,,
Senior Channel Operations Analyst,Micron Technology,"Tlaquepaque, Jalisco, Mexico",ON-SITE,,Full-time,"Computer Hardware Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Semiconductor Manufacturing",,25,Other,,,"Our vision is to transform how the world uses information to enrich life for all . Micron Technology is a world leader in innovating memory and storage solutions that accelerate the transformation of information into intelligence, inspiring the world to learn, communicate and advance faster than ever. As a Senior Channel Operations Analyst at Micron, you will play a pivotal role in transforming how we drive data-driven decision-making and process optimization. This is an outstanding opportunity to demonstrate advanced analytics and AI-enabled tools to improve operational excellence and collaborate with cross-functional teams to make a global impact! Responsibilities Lead and support channel operations processes including POS, inventory, pricing/quoting, rebates, and partner performance analysis. Identify and implement AI and automation use cases to streamline reporting, enhance data quality, and improve operational efficiency. Build dashboards, reports, and analytical models to provide actionable insights for business leaders and support decision-making. Manage and optimize Model N processes, including system improvements, issue resolution, and user support. Monitor data quality and performance through automated checks, anomaly detection, and exception management workflows. Minimum Qualifications Bachelor’s degree in business, Finance, Statistics, Data Analytics, or related field. 10+ years of experience in Sales Operations, Business Operations, or similar roles. Hands-on experience with Model N, Power BI, Excel, and AI/analytics tools. Strong analytical and problem-solving skills with high attention to detail. Excellent verbal and written communication skills. Preferred Qualifications Experience applying AI tools (e.g., generative AI, automation, or copilots) in business operations environments. Proven ability to translate business challenges into data, analytics, or automation solutions. Experience designing dashboards, benchmarks, and executive-level reporting. Familiarity with channel sales initiatives, including POS, pricing, rebates, and partner analytics. Strong project management skills with the ability to prioritize multiple tasks and collaborate with team members. Join us at Micron and be part of an ambitious team that drives world-class solutions and operational excellence! ""The specified role does not encompass the following responsibilities: Finalization of sales agreements or the execution of sales contracts is prohibited. The role also does not carry the authority to make definitive decisions regarding contracts, be it their conclusion or termination. Furthermore, the role is not designed to involve participation in pricing negotiations or the authorization of contracts. These activities fall beyond the permissible duties of the position."" We are an industry leader in innovative memory and storage solutions transforming how the world uses information to enrich life for all. With a relentless focus on our customers, technology leadership, and manufacturing and operational excellence, Micron delivers a rich portfolio of high-performance DRAM, NAND, and NOR memory and storage products through our Micron® and Crucial® brands. Every day, the innovations that our people create fuel the data economy, enabling advances in artificial intelligence and 5G applications that unleash opportunities — from the data center to the intelligent edge and across the client and mobile user experience. To learn more, please visit micron.com/careers All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status. To request assistance with the application process and/or for reasonable accommodations, please contact hrsupport_na@micron.com Micron Prohibits the use of child labor and complies with all applicable laws, rules, regulations, and other international and industry labor standards. Micron does not charge candidates any recruitment fees or unlawfully collect any other payment from candidates as consideration for their employment with Micron. AI alert : Candidates are encouraged to use AI tools to enhance their resume and/or application materials. However, all information provided must be accurate and reflect the candidate's true skills and experiences. Misuse of AI to fabricate or misrepresent qualifications will result in immediate disqualification. Fraud alert: Micron advises job seekers to be cautious of unsolicited job offers and to verify the authenticity of any communication claiming to be from Micron by checking the official Micron careers website in the About Micron Technology, Inc.",https://mx.linkedin.com/jobs/view/senior-channel-operations-analyst-at-micron-technology-4431234551,4431234551,,,,,,,,,
QA Engineer,Virtusa,"Guadalajara, Jalisco, Mexico",HYBRID,Associate,Full-time,IT Services and IT Consulting,2026-06-23T13:28:44.209758,35,Engineering,Information Technology,N/A,"Develop and implement quality control methodologies to ensure compliance with quality assurance standards and guidelines. Conduct tests and inspections of products and processes to identify defects and ensure they meet specifications. Analyze the causes of non-conformance and recommend solutions to improve product quality and performance. Work closely with engineering, production, and support teams to address quality issues and implement corrective actions. Maintain quality documentation, including inspection reports, test results, and quality metrics. Propose and implement quality improvement strategies to enhance customer satisfaction and operational efficiency. Strong analytical and problem-solving abilities to identify issues and develop effective solutions. A keen eye for detail to ensure that products meet quality standards. Excellent verbal and written communication skills to collaborate with cross-functional teams and document findings. Familiarity with quality management systems (e.g., ISO standards) and quality control methodologies.",https://mx.linkedin.com/jobs/view/qa-engineer-at-virtusa-4427395105,4427395105,"Develop and implement quality control methodologies to ensure compliance with quality assurance standards. Conduct tests and inspections, analyze defects, and recommend solutions to improve product quality. Collaborate with engineering and production teams, maintain quality documentation, and propose quality improvement strategies.","Quality management systems (e.g., ISO standards), Quality control methodologies, Analytical tools for quality analysis",N/A,N/A,True,gpt-4o-mini-2024-07-18,resp_0ccc32be3af80ce9006a3a8a0c496c81998ff6507cce840681,"{""description"": ""Develop and implement quality control methodologies to ensure compliance with quality assurance standards. Conduct tests and inspections, analyze defects, and recommend solutions to improve product quality. Collaborate with engineering and production teams, maintain quality documentation, and propose quality improvement strategies."", ""english_required"": true, ""minimum_level_of_studies"": ""N/A"", ""tech_stack"": [""Quality management systems (e.g., ISO standards)"", ""Quality control methodologies"", ""Analytical tools for quality analysis""], ""years_of_experience"": ""N/A""}",N/A
Software Engineer Backend,Stand8 Technology Consulting,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,"Technology, Information and Media",2026-06-23T13:28:44.209763,25,Information Technology,N/A,N/A,"STAND 8 provides end-to-end IT solutions and staffing services to enterprise partners across North America, with operational presence in Mexico supporting a wide range of technology, engineering, and business roles. This role is responsible for leading the design and implementation of major features and services within the Platform Catalog ecosystem. The position drives architecture decisions, builds scalable backend services, and supports real-time data pipelines that power advertising platforms. This individual partners closely with product managers and stakeholders to turn business goals into technical outcomes while promoting reliability, performance, and observability. The role also provides technical leadership through mentoring, team coordination, and production support participation. We are headquartered in Zapopan, Jalisco, and this hybrid role is based in Andares; however, we are open to interviewing qualified candidates located anywhere in Mexico. Location & Work Type Location: Zapopan, Jalisco Work Type: Hybrid Key Responsibilities Lead the design and implementation of major features or services within the Platform Catalog ecosystem. Drive architectural discussions and propose scalable solutions aligned with engineering best practices. Mentor junior engineers and contribute to a culture of technical excellence. Partner with product managers and stakeholders to translate business goals into technical outcomes. Advocate for system reliability, performance, and observability across multiple integrations. Design APIs to consume and produce data and build backend applications to power advertising platforms using Java, REST/GraphQL APIs, Docker, and Kubernetes. Use Kafka, Aerospike, and Elasticsearch to support a real-time data pipeline for the broader advertising team. Build and support highly available, large-scale distributed systems using microservices architecture. Participate in and help manage on-call and production support rotations to troubleshoot issues during off-hours and promotional events. Coordinate with team members to assign tasks, set goals, monitor progress, and resolve technical issues. Provide technical mentoring and guidance that fosters continuous learning and improvement. Qualifications : 6-8 years of software engineering experience with a track record of delivering production-grade systems. Deep expertise in software architecture, distributed systems, and API design. Proficiency in Java, with strong debugging and optimization skills. Experience operating in cloud-native environments (preferably GCP). Ability to influence design decisions and collaborate effectively with cross-functional teams. Strong communication skills in English / Spanish / both depending on project needs. Preferred (Optional): Experience with REST/GraphQL APIs, Docker, Kubernetes, Kafka, Aerospike, and Elasticsearch. Experience with microservices architecture for highly available, large-scale distributed systems. Experience participating in on-call and production support rotations. Experience with tools, technologies, or methodologies related to observability, system reliability, and platform engineering. About Us STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and globally with offices in Los Angeles, Atlanta, New York, Mexico, Japan, India, and more. STAND 8 focuses on the ""bleeding edge"" of technology and leverages automation, process, marketing, and over fifteen years of success and growth to provide a world-class experience for our customers, partners, and employees. Our mission is to impact the world positively by creating success through PEOPLE, PROCESS, and TECHNOLOGY. Check out more at www.stand8.io; and reach out today to explore opportunities to grow together! By applying to this position, your data will be processed in accordance with the STAND 8 Privacy Policy.",https://mx.linkedin.com/jobs/view/software-engineer-backend-at-stand8-technology-consulting-4429947833,4429947833,"Lead the design and implementation of major features and services within the Platform Catalog ecosystem, driving architecture decisions and building scalable backend services. Mentor junior engineers, advocate for system reliability, performance, and observability, and collaborate with product managers to translate business goals into technical outcomes.","Java, REST, GraphQL, Docker, Kubernetes, Kafka, Aerospike, Elasticsearch",6-8 years,N/A,True,gpt-4o-mini-2024-07-18,resp_07a3c134c32c0069006a3a8a0f091881989e14a36c30a115e5,"{""description"": ""Lead the design and implementation of major features and services within the Platform Catalog ecosystem, driving architecture decisions and building scalable backend services. Mentor junior engineers, advocate for system reliability, performance, and observability, and collaborate with product managers to translate business goals into technical outcomes."", ""english_required"": true, ""minimum_level_of_studies"": ""N/A"", ""tech_stack"": [""Java"", ""REST"", ""GraphQL"", ""Docker"", ""Kubernetes"", ""Kafka"", ""Aerospike"", ""Elasticsearch""], ""years_of_experience"": ""6-8 years""}",6
