Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
"Lead Data Scientist, Marketing Advanced Analytics",HP,"Tlaquepaque, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-07-17T14:10:47.226022,25,Engineering,Information Technology,,"Description Are you ready to take your career to the next level? HP Inc. is looking for an exceptional talent like you to join our dynamic team. As one of the world's leading technology companies, HP Inc. offers an incredible opportunity to grow, innovate, and make a meaningful impact in the world of technology. We believe that our company is the perfect place for you to excel, learn, and thrive. At HP Inc., innovation is not just a buzzword; it is in our DNA. We have a rich history of pioneering technology, from the invention of the inkjet printer to leading the way in 3D printing and sustainable computing. Joining HP Inc. means becoming part of a company that values creativity and empowers you to push the boundaries of what is possible. HP Inc. operates in over 170 countries, and our products and solutions touch the lives of billions of people. By joining us, you will have the chance to work on projects with a global reach, collaborating with diverse teams from around the world. At HP Inc., we are committed to your personal and professional development. We provide ongoing training and educational opportunities to help you continuously improve your skills. With our strong internal mobility program, you will have the chance to explore various roles and advance within the company. Let Us Present You With The Job Description Someone who identifies business needs, aligns with key stakeholders, passionate about problem solving through power of ML and AI, seamlessly connects model findings to business strategy, and generates recommendations that fit business reality. Seen as a leader in Marketing and eCommerce data science and solves complex causal inference problems. Has experience in test design and measurement, customer segmentation, recommendation system, MTA (Multi Touch Attribution), and MMM (Marketing Mix Model). Someone who applies advanced subject matter knowledge to solve complex business issues and is regarded as a subject matter expert. Frequently contributes to the development of innovative ideas and methods, coaches the less experienced staff members, and leads several complex projects. Works on complex problems where analysis of situations or data requires an in-depth evaluation of multiple factors. Acts as an expert providing direction and guidance to process improvements and establishing policies. Frequently represents the organization to external customers/clients. Exercises significant independent judgment within broadly defined policies and practices to determine the best method for accomplishing work and achieving objectives. Maintains relationship with all stakeholders in scoped domain. Responsibilities Proactively reviews technical literature, learns a new methodology and aligns with Data Science leaders. Works with Data Science leaders to develop new innovative solutions to existing or new business challenges. Identifies business need, aligns with key stakeholders, organizes analytics team, seamlessly connects model findings to business strategy, and generates recommendations that fit business reality. Defines and implements models to uncover patterns and predictions creating business value and innovation. Leads complex cross-organizational project, which involves several Data Scientists Provides guidance, training and mentoring to less experienced staff members. Provides domain-specific expertise in cross-organization projects/initiatives. Effectively collaborates with Managers, Directors, EXEC2s and EXEC3 Develops clear presentations for senior decision makers including case for change, options, trade-offs and recommendation. Manages relationships with business partners to evaluate and foster data driven innovation, provide domain-specific expertise in cross-organization projects/initiatives. Supports their people leader with skills assessment, feedback, hiring criteria/approach. Ties insights into effective visualizations communicating business value and innovation potential. Maintains proficiency within the data science domain by keeping up with technology and trend shifts. Contributes to industry data science domain initiatives. Knowledge & Skills Extensive experience using statistics, mathematics, algorithms, and programming languages to solve business problems. Experience in test design and measurement, customer segmentation, cleanroom technology, MTA, and MMM. Ability to define and create complex models to pull valuable insights, predictions, and innovation from data. Effectively and creatively tell stories and create visualizations to describe and communicate data insights. Strong analytical and problem-solving skills. Proficient in Python and SQL Excellent written and verbal communication skills; mastery in English. Ability to effectively communicate data insights and negotiate options at senior management levels. Education & Experience Bachelor's, master's or Ph.D. degree in Mathematics, Economics, Physics, Computer Science, or equivalent. Typically, 6-10 years of relevant work experience In conclusion, joining HP Inc. means joining a company that has a rich history, values innovation, fosters career growth, and is committed to making a positive impact on the world. If you are ready to be part of a team that is shaping the future of technology and the world, we invite you to consider HP Inc. as your next career destination. Do not miss this opportunity to be part of something extraordinary. Apply today and let us innovate, create, and inspire together at HP Inc. Are you ready to take the first step towards an exciting future with HP Inc.? Join us today and let us make it happen together! Impact & Scope Leads complex, high‑impact initiatives influencing global marketing investment decisions. Regular interaction with senior ICs, managers, directors, and executive leadership. Shapes how AI, experimentation, and analytics are operationalized across HP’s digital direct marketing ecosystem.",https://mx.linkedin.com/jobs/view/lead-data-scientist-marketing-advanced-analytics-at-hp-4441679301,4441679301,,,,,,,,,
Experienced Associate - AI,PwC,"Guadalajara, Mexico Metropolitan Area",REMOTE,Associate,Full-time,Accounting,2026-07-17T14:10:47.226027,25,Information Technology,,,"Job Description: We are looking for an Artificial Intelligence and Machine Learning Specialist with at least 1 year of experience in developing and implementing AI and data science-based solutions. The candidate will be responsible for creating tools and automations using databases and advanced machine learning techniques, focusing on improving efficiency through technologies such as LLM and Azure Breaks, while collaborating with external clients to deliver innovative solutions. Key Responsibilities :Develop and program artificial intelligence and machine learning solutions, primarily using Python .Implement data science-based projects and tools for process automation .Integrate and manage large language models (LLM) and related technologies in production environments .Collaborate with external clients to identify needs and optimize processes through AI solutions .Participate in the management and analysis of databases to feed models and create efficient solutions .Work with cloud services, especially Microsoft Azure, to deploy and operate AI solutions .Document and present technical results to multidisciplinary teams . Requirement s:Completed or near-complete degree in Engineering, Computer Science, Mathematics, Statistics, or related field s.Minimum of 1 year of practical experience in artificial intelligence, machine learning, and data science project s.Advanced proficiency in Python as the main programming languag e.Experience working with large language models (LLM) and Azure solutions (Azure Breaks ).Strong knowledge of machine learning and data science techniques applied to real-world case s.Intermediate to advanced English skills, capable of understanding technical documentation and communicating effectivel y.Previous experience in academic projects or early professional roles demonstrating AI and machine learning competencie s. Competenci es:Analytical thinking and problem-solving orientati on.Proactive with the ability to work independently and as part of a te am.Effective communication skills and client management abiliti es.Adaptability and continuous learning mindset regarding new technologies and methodologi es. Benef its:Above-law benefits pac kageCareer development planProfessional growth opportunities in an innovative and technological environ mentParticipation in challenging projects with real im pactContinuous training and updates in AI, machine learning, and cloud technolo gies",https://mx.linkedin.com/jobs/view/experienced-associate-ai-at-pwc-4441675521,4441675521,,,,,,,,,
Data Insights Analyst,"Ministère délégué, chargé de l'Enseignement Supérieur et de la Recherche Scientifique","Guadalajara, Mexico Metropolitan Area",REMOTE,Entry level,Full-time,Higher Education,2026-07-17T14:10:47.226028,25,Research,"Analyst,",Information Technology,"Job Title: Data Insights Analyst Location: (Mexico) Job Type: Full-time Job Description We are looking for a highly analytical Data Insights Analyst to join our growing team. In this role, you will transform complex data into meaningful insights that support strategic business decisions. You will work with cross-functional teams to analyze trends, develop reports, and provide actionable recommendations to improve business performance. Key Responsibilities Collect, clean, and analyze data from multiple sources to identify trends and business opportunities. Develop dashboards, reports, and visualizations using business intelligence tools. Generate actionable insights to support business strategy and operational improvements. Collaborate with stakeholders to understand reporting needs and define key performance indicators (KPIs). Monitor business performance metrics and provide regular performance reports. Perform ad hoc data analysis to support decision-making across departments. Ensure data accuracy, integrity, and consistency across reporting systems. Present findings and recommendations to management in a clear and concise manner. Continuously improve reporting processes and data analysis methodologies. Requirements Bachelor's degree in Data Analytics, Statistics, Mathematics, Computer Science, Business Analytics, Economics, or a related field. 1–3 years of experience in data analysis, business intelligence, or a similar analytical role. Strong proficiency in Microsoft Excel and SQL. Experience with data visualization tools such as Power BI, Tableau, or Looker. Familiarity with Python or R for data analysis is a plus. Strong analytical, critical thinking, and problem-solving skills. Excellent communication and presentation skills. Ability to work independently in a remote environment and manage multiple projects. Preferred Qualifications Experience with cloud-based data platforms (AWS, Azure, or Google Cloud). Knowledge of statistical analysis and predictive modeling. Experience with ETL processes and data warehousing concepts. Professional certifications in data analytics or business intelligence are an advantage",https://mx.linkedin.com/jobs/view/data-insights-analyst-at-minist%C3%A8re-d%C3%A9l%C3%A9gu%C3%A9-charg%C3%A9-de-l-enseignement-sup%C3%A9rieur-et-de-la-recherche-scientifique-4441113321,4441113321,,,,,,,,,
Associate Principal AI Engineer,AstraZeneca,"Zapopan, Jalisco, Mexico",REMOTE,,Full-time,Pharmaceutical Manufacturing,,25,Engineering,Information Technology,,"Do you have expertise in, and passion for, AI? Would you like to apply your expertise to impact a company that follows the science and turns ideas into life changing medicines? If so, AstraZeneca might be the one for you! About Astrazeneca AstraZeneca is a global, innovation-driven Biopharmaceuticals business that focuses on the discovery, development and commercialisation of prescription medicines for some of the world’s most serious disease. But we’re more than one of the world’s leading pharmaceutical companies. At AstraZeneca we’re dedicated to being a Great Place to Work. Where you are empowered to push the boundaries of science and unleash your entrepreneurial spirit. There’s no better place to make a difference to medicine, patients and society. An inclusive culture that champions diversity and collaboration. Always committed to lifelong learning, growth and development. About Our Enterprise Ai Products And Technology Team A place to do important work. We connect across the whole business to power each function to better influence patient outcomes and improve their lives. Impactful and valuable, this is where you come to raise your profile and do good for others. Play an increasingly crucial role in driving disruptive transformation on our journey to becoming a digital and data-led enterprise. Unleash the power of our latest innovations in data, machine learning and technology to turn complex information into life-changing and practical insights. Work in synergy with leading experts in our specialist communities. Here we bring the brightest minds to bear, with access to cutting-edge techniques and the opportunity to be part of novel solutions. It’s up to us to drive the outcomes forward, inventing and building, expanding our knowledge to identify the next opportunity. An inclusive team, we bring together diverse areas – different functions as well as external partners. Pooling from an unrivalled source of knowledge, we share, learn and challenge. It powers us to decode business needs and apply our technical know-how to add greater value. Rise to the challenge of shaping the future of an evolving business in the technology space. About The Role The Enterprise AI Products and Technology Team are responsible for building and running the platforms, tooling and infrastructure that powers AstraZeneca’s ambition to use AI in every step of the value chain, from discovering new compounds to patient safety systems. You will be part of a collaborative team of multidisciplinary engineers and working closely with data science teams, have a chance to create tools, standards and automate commonly used tasks of machine learning product lifecycle. A part of the role is also to increase the capabilities of the platforms team to better suit the data scientist ways of working. Our data science  teams  undertake major AI initiatives such as clinical trial data analysis, knowledge graph analytics, patient safety systems, deep learning led drug discovery, software as a medical device system. As an  Associate Principal AI Engineer you have the software engineering mindset towards automation and agility while being able to question and improve the ways of working of data science teams. Key Accountabilities Collaborate with Data Scientists and Machine Learning Engineers  from across the company to understand their challenges and work with them to  build  the tools/platforms that underpins their  research. Be a part of a high performing agile team, continuously improving  AstraZeneca’s Machine Learning development environments, platforms and tooling to better suite data science initiatives. Work closely and collaboratively with internal governance and compliance functions such as Cyber Security and Data Privacy to secure our estate without obstructing end-user productivity. Adapt standard machine learning methods to best exploit modern parallel environments (e.g. distributed clusters, multicore SMP, and GPU). Champion a “production first mindset” in the data science projects development lifecycle to seamlessly scale exploratory research to production. Candidate Knowledge, Skills And Experience Bsc/MSc/Ph.D degree in Computer Science or related quantitative  or analytical field. Demonstrable experience in software engineering and automation leveraging DevOps. Prior experience with developing and deploying production grade machine learning products or exceptional ability in other software engineering domains will be considered. 3 years or more of experience building and delivering software using the Python programming language, exceptional ability in other programming languages will be considered. In depth knowledge and experience with at least one container orchestration framework (Airflow, Argo, Kubeflow etc) or willingness to learn. Demonstratable experience deploying the underlying infrastructure and tooling for running Machine Learning or Data Science at Scale  using Infrastructure of Code. Experience working in an Agile team. Experience working with internal security standards and  frameworks. Creative, collaborative and resilient. When we put unexpected teams in the same room, we unleash bold thinking with the power to inspire life-changing medicines. In-person working gives us the platform we need to connect, work at pace and challenge perceptions. That's why we work, on average, a minimum of three days per week from the office. But that doesn't mean we're not flexible. We balance the expectation of being in the office while respecting individual flexibility. Join us in our unique and ambitious world. Date Posted 17-jul-2026 Closing Date 31-jul-2026 AstraZeneca embraces diversity and equality of opportunity. We are committed to building an inclusive and diverse team representing all backgrounds, with as wide a range of perspectives as possible, and harnessing industry-leading skills. We believe that the more inclusive we are, the better our work will be. We welcome and consider applications to join our team from all qualified candidates, regardless of their characteristics. We comply with all applicable laws and regulations on non-discrimination in employment (and recruitment), as well as work authorization and employment eligibility verification requirements.",https://mx.linkedin.com/jobs/view/associate-principal-ai-engineer-at-astrazeneca-4441306267,4441306267,,,,,,,,,
Analista de Base de Datos,Xpertiss,"Guadalajara, Jalisco, Mexico",REMOTE,Entry level,Full-time,Human Resources Services,2026-07-17T14:10:47.226032,25,,,,"Buscamos un Analista de Base de Datos apasionado por transformar datos en información estratégica para la toma de decisiones. Esta posición está orientada a profesionales con experiencia en extracción, análisis, modelado y visualización de datos , capaces de generar indicadores, dashboards y reportes ejecutivos que impulsen el desempeño del negocio. Responsabilidades: Extraer, depurar y transformar información proveniente de distintas bases de datos. Desarrollar consultas SQL para explotación y análisis de información. Diseñar y mantener dashboards e indicadores de negocio. Elaborar reportes ejecutivos y análisis de tendencias. Integrar información de múltiples fuentes para generar modelos analíticos. Identificar oportunidades de mejora mediante análisis de datos. Asegurar la calidad, consistencia e integridad de la información. Colaborar con áreas de negocio para entender requerimientos y convertirlos en soluciones analíticas. Automatizar reportes y procesos de explotación de datos cuando sea posible. Requisitos: Licenciatura en Sistemas, Informática, Ingeniería, Ciencia de Datos, Actuaría, Matemáticas o afín. 3+ años de experiencia en análisis y explotación de bases de datos. Dominio de SQL (consultas avanzadas, joins, CTE, procedimientos, optimización básica). Experiencia en herramientas de visualización como Power BI , Tableau o Looker Studio. Conocimientos en modelado de datos y procesos ETL. Manejo de Excel avanzado. Deseable experiencia con Python o R para análisis de datos. Experiencia trabajando con bases de datos como SQL Server, Oracle, PostgreSQL o MySQL.",https://mx.linkedin.com/jobs/view/analista-de-base-de-datos-at-xpertiss-4440759748,4440759748,,,,,,,,,
Staff Gen AI Developer,Varicent,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,Software Development,2026-07-17T14:10:47.226033,25,Engineering,Information Technology,,"At Varicent, We’re Not Just Transforming The Sales Performance Management (SPM) Market—we’re Redefining How Organizations Achieve Revenue Success. Our Cutting-edge SaaS Solutions Empower Revenue Leaders Globally To Design Smarter Go-to-market Strategies, Maximize Seller Performance, And Unlock Untapped Potential. Varicent Stands At The Forefront Of Innovation, Celebrated As a Market Leader In The 2025 Forrester Wave Report For SPM, 2023 Ventana Research Revenue Performance Management (RPM) Value Index, Gartner Peer Insights, 2024 Gartner SPM Market Guide, And G2. Our Solutions Are Trusted By a Diverse Range Of Global Industry Leaders Like T-Mobile, ServiceNow, Wawanesa Bank, Shaw Industries, Moody's, Stryker And Hundreds More. Here’s Why You’ll Thrive At Varicent Innovate with Purpose: Build impactful solutions for customers worldwide. Join Excellence: Work in a diverse, collaborative, and innovative team. Shape the Future: Lead in redefining revenue optimization. Grow Together: Unlock your potential in a supportive environment. Join us at Varicent—where your talent and ambition meet limitless opportunities for success! We’re building production GenAI features and looking for a Staff Software Engineer with strong engineering skills and a passion for building scalable AI systems. You’ll contribute to the design and delivery of GenAI features, collaborate closely with technical leads and senior stakeholders, and play a key role in maintaining technical quality and scalability across a feature area. Own AI-enabled components end-to-end and deliver measurable improvements in quality and reliability. You operate independently, drive design decisions within your area, and help set strong engineering standards through reviews and mentorship. 🔧 What You’ll Do Own delivery for significant features or systems: clarify requirements, design the solution, execute, ship, and iterate. Build and maintain reliable services and workflows that support AI features in production. Define how quality is measured for your area (success metrics, test strategy, evaluation approach) and automate it wherever possible. Run structured experiments, interpret results, and translate learnings into product improvements. Improve operational readiness: deployment automation, monitoring/alerting, incident follow-up, and performance/cost optimizations. Mentor teammates through design feedback, code reviews, and practical guidance. 🎯GenAI expectations Solid working knowledge of how modern AI applications are built and evaluated (you may not be a specialist, but you understand the core concepts and trade-offs). Strong learning speed: can evaluate new models/tools, assess feasibility, and recommend a path forward based on evidence and ROI. Builds solutions that are safe and compliant by design (privacy, data handling, safeguards), partnering with Legal/Security as needed ✅ Required Skills & Knowledge 6+ years in software engineering. 3+ years building and shipping production software in product teams. Bachelor’s in computer science, Engineering, or related field. Strong software engineering fundamentals and system design. Hands-on coding in Python and/or TypeScript (or similar), APIs/services, data pipelines. Cloud experience, CI/CD, automated testing, observability; engineers own quality without dedicated QA. Experimentation mindset: define metrics, build evals, iterate quickly; willingness to learn GenAI rapidly. 🧩 Nice to Have GenAI/LLM: prompt engineering, retrieval/RAG, function/tool-calling, evaluation pipelines, fine-tuning/LoRA, embeddings/vector search. LLMOps: experiment tracking, prompt/version control, cost/latency optimization. Tools: serverless AWS, LangChain/LangGraph, OpenAI/Anthropic/Azure OpenAI; vector DBs (Pinecone/FAISS/Milvus). External contributions (open source, blogs, talks). 🔨 How We Work We balance exploration with delivery: test ideas quickly, then productionize what works. “Done” means quality goals are met; then we keep improving accuracy, cost, and performance. The team owns systems end-to-end (build, release, reliability). For this role, the estimated annual base salary range is between $990,600.00 - $1,300,000.00 (MXN). In addition to base salary, our compensation package may include bonuses, commissions for eligible sales roles, and a comprehensive benefits package. The actual base salary will vary based on factors including individual qualifications and market data, as objectively assessed during the interview process. This posting is for a new vacancy. This hiring process utilizes artificial intelligence tools to assist in candidate screening and assessment. Our AI tools are designed to complement — not replace — human decision-making. Overview Of Benefits Health & Wellness — Comprehensive medical, dental, and vision coverage, tailored to your local needs Time Off — PTO and public holidays to rest, recharge, and do what matters most Volunteer Days — Dedicated time to give back and support the communities that matter to you Ignite Days — Dedicated learning days to support continuous growth, skill development, and professional learning Financial — Compensation that reflects your market and your value Tuition Assistance — Invest in your growth with support for continuing education and professional development Flexibility — Work where you thrive — remote and hybrid options available across most regions Varicent is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. If you require accommodation at any time during the recruitment process please email accomodations@varicent.com Varicent is also committed to compliance with all fair employment practices regarding citizenship and immigration status. By applying for a position at Varicent and/or by using this portal, you declare and confirm that you have read and agree to our Job Applicant Privacy Notice and that the information provided by you as part of your application is true and complete and includes no misrepresentation or material omission of fact",https://mx.linkedin.com/jobs/view/staff-gen-ai-developer-at-varicent-4441150311,4441150311,,,,,,,,,
AI Validator,Nexaminds,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,IT System Custom Software Development,2026-07-17T14:10:47.226034,25,Other,,,"Unlock Your Future with Nexaminds! At Nexaminds, we're on a mission to redefine industries with AI. We're passionate about the limitless potential of artificial intelligence to transform businesses, streamline processes, and drive growth. Join us on our visionary journey. We're leading the way in AI solutions, and we're committed to innovation, collaboration, and ethical practices. Become a part of our team and shape the future powered by intelligent machines. If you're driven by ambition, success, fun, and learning, Nexaminds is where you belong. ]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" data-turn-id=""request-WEB:2093ca9d-d6bb-4dac-9795-2b28cd5013d9-1"" data-testid=""conversation-turn-4"" data-scroll-anchor=""true"" data-turn=""assistant""> Eligibility Notice This position is only open to candidates who are Mexican citizens currently residing in Mexico. Applications from candidates who do not meet this legal and operational requirement will not be considered. We appreciate your interest and encourage you to apply to roles that match your location. Nexaminds is looking for an AI Validation Engineer to lead the validation and quality strategy for AI-powered systems, including Large Language Models (LLMs), Retrieval-Augmented Generation (RAG) applications, and agent-based workflows. The ideal candidate has deep experience in Quality Engineering, AI evaluation, and automated validation frameworks, with a strong understanding of how to measure, monitor, and improve the reliability of non-deterministic AI systems. This role focuses on building enterprise-grade AI validation capabilities, designing automated evaluation pipelines, implementing AI guardrails, and partnering closely with engineering, AI/ML, and data governance teams to ensure AI-powered solutions are accurate, safe, and production-ready. Location: MEXICO (Remote ) Qualifications we are looking for: 7+ years of experience in Quality Engineering, Software Development, or a related technical discipline, including recent hands-on experience with AI/ML or LLM-based systems. Experience designing validation or evaluation frameworks for non-deterministic or probabilistic systems such as Large Language Models (LLMs) or Machine Learning applications. Strong understanding of Retrieval-Augmented Generation (RAG), agentic workflows, and LLM evaluation concepts, including hallucination detection, groundedness, relevance, and consistency. Hands-on experience with Large Language Models (LLMs) and prompt engineering, including prompt design, optimization, and regression validation. Practical experience using Claude Code, Claude SDK, or similar AI-assisted development platforms and agentic coding tools. Proficiency with Node.js for building automation tools, validation pipelines, and engineering utilities. Experience working with MongoDB to store, manage, and analyze evaluation results, validation data, or AI output logs. Experience integrating automated validation processes into CI/CD pipelines. Experience designing semantic validation approaches that evaluate meaning, relevance, and contextual accuracy beyond traditional software testing. Strong understanding of AI quality metrics, confidence scoring, output consistency, and production monitoring. Solid knowledge of data validation principles, including schema validation, business rule compliance, and data consistency. Excellent cross-functional collaboration skills, with experience partnering across Quality Engineering, AI/ML Engineering, Software Engineering, and Data Governance teams. Nice to have: Experience with prompt regression testing tools or frameworks. Familiarity with AI governance, fairness, or bias-detection practices. Experience with tools such as Playwright, RestSharp, or similar UI/API test automation. Prior experience standing up a validation or evaluation function from scratch. Exposure to confidence scoring or guardrail systems for production AI. Experience designing or orchestrating multi-agent systems in production environments. Job duties: Define and lead the AI validation strategy for LLMs, RAG systems, and AI agents. Build automated validation pipelines integrated into CI/CD. Establish evaluation frameworks covering correctness, relevance, groundedness, consistency, and hallucination rate. Design and maintain prompt regression testing to catch silent quality degradation after model or prompt changes. Introduce semantic validation techniques that go beyond traditional QA (evaluating meaning, not just structure). Lead production monitoring of AI output quality and define acceptable output ranges for non-deterministic systems. Partner with engineering teams to validate AI-generated code, test cases, and AI-assisted decision workflows. Introduce AI guardrails and confidence scoring to flag unsafe or low-confidence outputs. Build validation checkpoints across multi-step agent pipelines. Define and track quality metrics/KPIs (defect reduction, output consistency, prompt regression stability, adoption confidence). What you can expect from us Here at Nexaminds, we're not your typical workplace. We're all about creating a friendly and trusting environment where you can thrive. Why does this matter? Well, trust and openness lead to better quality, innovation, commitment to getting the job done, efficiency, and cost-effectiveness. Stock options 📈 Remote work options 🏠 Flexible working hours 🕜 Benefits above the law But it's not just about the work; it's about the people too. You'll be collaborating with some seriously awesome IT pros. You'll have access to mentorship and tons of opportunities to learn and level up. Ready to embark on this journey with us? 🚀🎉 If you're feeling the excitement, go ahead and apply!",https://mx.linkedin.com/jobs/view/ai-validator-at-nexaminds-4441657613,4441657613,,,,,,,,,
Staff Engineer - Python Developer,Nagarro,"Guadalajara, Jalisco, Mexico",ON-SITE,,Full-time,IT Services and IT Consulting,2026-07-17T14:11:23.119088,25,Engineering,,,"Company Description We are a Digital Product Engineering company that is scaling in a big way! We build products, services, and experiences that inspire, excite, and delight. We work at scale — across all devices and digital mediums, and our people exist everywhere in the world (15000+ experts across 26 countries, to be exact). Our work culture is dynamic and non-hierarchical. We are looking for great new colleagues. That is where you come in! Job Description Job Description: Design, develop, and maintain scalable, secure, and high-performance applications using Python. Collaborate directly with U.S. client teams to understand business requirements and translate them into technical solutions. Lead technical discussions, solution design sessions, and architecture reviews with client and internal stakeholders. Develop and maintain RESTful APIs, microservices, and backend platforms. Write clean, maintainable, and testable code following engineering best practices. Conduct code reviews, mentor junior engineers, and promote engineering excellence across the team. Participate in Agile ceremonies including sprint planning, backlog grooming, daily stand-ups, and retrospectives. Troubleshoot production issues and drive root-cause analysis and resolution. Work closely with DevOps teams to support CI/CD pipelines and cloud-native deployments. Collaborate with cross-functional teams including Product, QA, UX, Data Engineering, and Cloud Infrastructure teams. Qualifications Must have Skills: Cloud development (Strong), Good To Have Skills : React (Strong), C# (Strong)",https://mx.linkedin.com/jobs/view/staff-engineer-python-developer-at-nagarro-4441176057,4441176057,,,,,,,,,
Tecnico de pruebas,Flex,"Guadalajara, Jalisco, Mexico",ON-SITE,,Full-time,"Appliances, Electrical, and Electronics Manufacturing",2026-07-17T14:11:23.119089,25,Design,,,"Flex is the diversified manufacturing partner of choice that helps market-leading brands design, build and deliver innovative products that improve the world. A career at Flex offers the opportunity to make a difference and invest in your growth in a respectful, inclusive, and collaborative environment. If you are excited about a role but don't meet every bullet point, we encourage you to apply and join us to create the extraordinary. El Técnico de Pruebas estará ubicado en Guadalajara, Norte . Aquí hay algunos ejemplos de las actividades que estarás realizando: Soporte a línea Cambio de modelos Solución de incidentes Mantenimientos preventivos y correctivos Seguimiento de registro de fallas Habilidades indispensables para el rol: Conocimientos de lenguaje de programación Mantenimiento de fixtures Paquetería Office 5S Aquí hay unos ejemplos de nuestros beneficios: Fondo ahorro Seguro de vida Aguinaldo Prima vacacional Vales de despensa Transporte Comedor Subsidiado Flex is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. We do not discriminate based on: age, race, religion, color, sex, national origin, marital status, sexual orientation, gender identity, veteran status, disability, pregnancy status, or any other status protected by law. We're happy to provide reasonable accommodations to those with a disability for assistance in the application process. Please email accessibility@flex.com and we'll discuss your specific situation and next steps (NOTE: this email does not accept or consider resumes or applications. This is only for disability assistance. To be considered for a position at Flex, you must complete the application process first).",https://mx.linkedin.com/jobs/view/tecnico-de-pruebas-at-flex-4441128359,4441128359,,,,,,,,,
Technical Lead – Mobile Engineering,CLOUDSUFI,"Guadalajara, Mexico Metropolitan Area",ON-SITE,Mid-Senior level,Contract,Software Development,2026-07-17T14:11:23.119090,25,Consulting,,,"Job Title: Lead iOS Engineer/Flutter Location: Guadalajara, Mexico (Onsite) We are seeking an experienced Lead iOS Engineer to join our team and lead the development of high-quality mobile solutions. This role is ideal for a hands-on technical leader with strong expertise in iOS development, software architecture, and modern engineering practices. Key Responsibilities Lead the design, development, and delivery of scalable iOS applications and mobile solutions. Define technical architecture, coding standards, and best practices. Mentor engineers through code reviews and technical guidance. Collaborate with cross-functional teams to deliver high-quality software. Drive application performance, testing, CI/CD, and release management. Ensure code quality, maintainability, and timely project delivery. Required Qualifications 8+ years of software engineering experience. 5+ years of hands-on iOS development experience. Strong expertise in Swift and Objective-C . Experience with mobile architecture, dependency injection, unit testing, and CI/CD. Knowledge of Git, CocoaPods, Swift Package Manager, and modern iOS development practices. Excellent problem-solving, communication, and leadership skills. Preferred Qualifications Experience with Flutter or cross-platform mobile development. Open-source contribution experience. Familiarity with Swift Concurrency and modern iOS frameworks. Experience leading engineering teams on large-scale mobile projects. 📍 Location: Guadalajara, Mexico (100% Onsite) If you're passionate about building exceptional mobile applications and leading high-performing engineering teams, we'd love to hear from you.",https://mx.linkedin.com/jobs/view/technical-lead-%E2%80%93-mobile-engineering-at-cloudsufi-4438748428,4438748428,,,,,,,,,
