Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Data Analytics / Machine Learning Analyst,Caterpillar Inc.,"Santa Catarina, Nuevo León, Mexico",REMOTE,N/A,Full-time,Construction and Machinery Manufacturing,2026-07-21T14:30:34.608504,25,Business Development,Sales,N/A,"Career Area Technology, Digital and Data Job Description Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do – but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here – we make it happen, with our customers, where we work and live. Together, we are building a better world, so we can all enjoy living in it. Job Summary Perform analytical tasks and lead data initiatives on large volumes of data to generate insights that support data-driven business decisions. Leverages statistical analysis, data modeling, visualization, natural language processing, and machine learning techniques. What Will You Do Lead data gathering, data mining, data cleansing, and processing activities for large datasets, ensuring data quality and availability. Design and develop appropriate data models to support analysis and insight generation. Explore, promote, and implement semantic data capabilities using Natural Language Processing (NLP), text analytics, and machine learning. Lead requirements definition and scope for data analysis initiatives in collaboration with business stakeholders. Present findings, insights, and recommendations to management using data visualization tools. Conduct research on data model optimization and advanced algorithms to improve accuracy and effectiveness of analysis. Translate business needs into actionable analytical solutions. Ensure accuracy, consistency, and reliability of data used in reports, dashboards, and models. Education Requirement Bachelor’s Degree required in Data Science, Systems Engineering, Industrial Engineering or related field English Intermediate Skill Descriptors Programming Languages: Understanding programming logic Writing and maintaining code Following documentation standards. Query and Database Access Tools Writing queries using SQL or similar tools Accessing data warehouses Filtering, sorting, and transforming data Knowledge Power BI Machine Learning Understanding basic ML concepts and differences vs. deep learning Applying ML techniques in business scenarios Supporting predictive or classification models. Top Candidates Also Have Microsoft Certified: Azure Data Fundamentals (DP‑900) Microsoft Certified: Power BI Data Analyst (PL‑300) Data Warehousing / ETL pipelines Additional Information Location: Santa Catarina, Nuevo León. This position is five-day a week in-office model. Monday to Friday 7am to 4:00pm Do not forget to include a resumé in English in your profile in Workday . Final details Please frequently check the email associated with your application, including the junk/spam folder, as this is the primary correspondence method. If you wish to know the status of your application – please use the candidate log-in on our career website as it will reflect any updates to your status. The Caterpillar Code of Conduct states that we will select, and place employees based on their qualifications for the job to be performed, without regard to race, religion, national origin, color, gender, gender identity, sexual orientation, age or disability. In this company we do not request pregnancy tests, nor HIV tests as requirements for employment entry, permanence or promotion. For more information, visit caterpillar.com. To connect with us on social media, visit caterpillar.com/social media. Posting Dates July 20, 2026 - August 9, 2026 Caterpillar is an Equal Opportunity Employer. Qualified applicants of any age are encouraged to apply Not ready to apply? Join our Talent Community.",https://mx.linkedin.com/jobs/view/data-analytics-machine-learning-analyst-at-caterpillar-inc-4442783926,4442783926
Business Intelligence & Strategy Analyst,HACCH,"Monterrey, Nuevo León, Mexico",REMOTE,Mid-Senior level,Full-time,Professional Services,2026-07-21T14:30:34.608513,25,Research,"Analyst,",Information Technology,"¿Te apasiona transformar datos en estrategias de negocio? Buscamos un profesional analítico y proactivo para unirse a una empresa de transporte con operaciones en México y Estados Unidos. ¿Qué harías? Analizar información operativa y financiera para identificar oportunidades de mejora. Desarrollar dashboards e indicadores de desempeño (KPIs). Automatizar procesos y análisis utilizando Python. Generar reportes ejecutivos para la toma de decisiones. Identificar oportunidades de ahorro y optimización de costos. Colaborar en proyectos de mejora continua y crecimiento del negocio. Requisitos Licenciatura en Ingeniería, Actuaría, Ciencia de Datos, Finanzas, Economía o carrera afín. 5 a 8 años de experiencia en Business Intelligence, Análisis de Datos o Consultoría. Inglés avanzado (C1) indispensable. Excel avanzado. Power BI o Tableau. Python. Experiencia presentando resultados a niveles directivos. Deseable Experiencia en transporte o logística. Conocimiento de SQL, QuickBooks, ADP o AS400.",https://mx.linkedin.com/jobs/view/business-intelligence-strategy-analyst-at-hacch-4443063636,4443063636
SAP implementations,Yochana,"Monterrey, Nuevo León, Mexico",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-07-20T14:30:38.619356,25,Information Technology,N/A,N/A,"8+ years of experience with at least 4 full-cycle SAP implementations , including a minimum of 2 SAP S/4HANA implementations ; experience with ECC to S/4HANA migrations is highly preferred. The candidate must have facilitated business workshops focused on maintenance processes and led global template design . Must have hands-on experience with Functional Locations, Equipment, Preventive Maintenance, Corrective Maintenance, Breakdown Maintenance, Maintenance Plans, Notifications, Work Orders, and Asset Lifecycle Management . Must demonstrate experience with Functional Locations, Equipment, Maintenance Plans, Open Work Orders, and Notifications , including data mapping and validation . Must have experience integrating SAP PM with MM (spare parts and procurement), FI/CO (maintenance costs and capitalization), and PS (Project System) . Experience with SAP EAM and IoT integrations is a strong plus. Must have experience using or validating SAP Fiori applications for Maintenance and Asset Management . Must have participated directly in testing, cutover, go-live, and post-go-live (hypercare/stabilization) support .",https://mx.linkedin.com/jobs/view/sap-implementations-at-yochana-4442070760,4442070760
Practicante BI Operaciones -MTY,OXXO,Monterrey Metropolitan Area,HYBRID,Internship,Internship,Retail,2026-07-21T14:30:38.619375,25,Information Technology,N/A,N/A,"Ubicación: MTY, MX Empresa: OXXO En FEMSA generamos valor económico y social y buscamos ser el mejor empleador y vecino. A través de nuestras Divisiones de Proximidad, Salud y Digital y Unidades de Negocio Coca-Cola FEMSA y FEMSA Negocios Estratégicos, empleamos a más de 354 mil personas en los países donde tenemos presencia. Practicante de Estrategia y Producto – Servicios Financieros ¿Te apasionan los números, el análisis de información y la generación de insights para la toma de decisiones? ¡Esta oportunidad es para ti! En Servicios Financieros OXXO , buscamos un/a Practicante de Estrategia y Producto que contribuya a transformar datos en información ejecutiva de valor, apoyando el seguimiento del desempeño del negocio y la generación de análisis estratégicos. ¿Cuál será tu misión? Transformar datos en información clara y accionable para facilitar el seguimiento del desempeño de Servicios Financieros OXXO y contribuir a la toma de decisiones del negocio. Principales responsabilidades Actualizar y dar mantenimiento a tableros e indicadores clave de negocio. Elaborar reportes ejecutivos, scorecards y presentaciones para comités y revisiones de negocio. Analizar, consolidar y estructurar información proveniente de diversas fuentes de datos. Dar seguimiento a KPIs, presupuesto, transacciones, margen y métricas operativas. Apoyar en la automatización y mejora continua de procesos de reporteo. Desarrollar visualizaciones y materiales ejecutivos que faciliten la toma de decisiones. Perfil que buscamos Estudiante activo de: Ingeniería Actuaría Economía Finanzas Ciencia de Datos o carreras afines Conocimientos y habilidades: Excel avanzado. PowerPoint avanzado. Deseable manejo de Power BI, Tableau o herramientas de visualización. Pensamiento lógico y alta capacidad numérica. Capacidad analítica y atención al detalle. Organización y habilidad para estructurar información. Interés por el análisis de negocio y la generación de insights. Modalidad y ubicación Edison, Monterrey, N.L. Modalidad híbrida.",https://mx.linkedin.com/jobs/view/practicante-bi-operaciones-mty-at-oxxo-4443064605,4443064605
Practicante de Digitalización y Procesos,Linde,"San Pedro Garza García, Nuevo León, Mexico",HYBRID,Internship,Internship,Chemical Manufacturing,2026-07-21T14:30:38.619378,25,Education,Training,N/A,"🌍 ¡ÚNETE A LINDE MÉXICO! 140 años de historia compartida en la industria de los gases. Somos líderes globales en ingeniería y gases industriales, impulsando la innovación y la transformación digital para generar soluciones más eficientes y sustentables para nuestros clientes. 🎓 ¿Qué buscamos? Estudiantes apasionados por la tecnología, la digitalización, el análisis de datos y la mejora continua de procesos de las siguientes carreras: Matemáticas y Ciencia de Datos Ingeniería en Sistemas Computacionales Tecnologías de la Información Ingeniería en Software Carreras afines 🛠️ Tus retos serán: ✅ Desarrollar y gestionar herramientas digitales para el negocio de gases envasados. ✅ Crear dashboards, reportes e indicadores para la toma de decisiones. ✅ Participar en proyectos de transformación digital con diferentes áreas de la organización. ✅ Desarrollar soluciones utilizando plataformas Low Code . ✅ Apoyar en la administración y seguimiento de proyectos digitales. ✅ Implementar herramientas que faciliten y optimicen los procesos del negocio. ✅ Colaborar en iniciativas de automatización y mejora continua. 💡 Perfil ideal: Interés por la transformación digital y la innovación. Pensamiento analítico y orientación a la solución de problemas. Actitud proactiva y dinámica. Facilidad para trabajar en equipo. Ganas de aprender y desarrollarse profesionalmente. 🧠 Conocimientos deseables: Herramientas Low Code Power Apps Power BI SharePoint Excel Dashboards e indicadores de gestión Herramientas de Inteligencia Artificial para generación de contenido y videos Inglés avanzado. 🎯 Lo que aprenderás: Desarrollo de aplicaciones de negocio sin necesidad de programación compleja. Creación de dashboards y visualización de datos en Power BI. Gestión de proyectos digitales. Desarrollo de habilidades de comunicación, liderazgo y trabajo en equipo. 📍 Información adicional: Modalidad híbrida (2 a 3 días presenciales por semana). Horarios flexibles de acuerdo con las necesidades escolares. Dirigido a estudiantes a partir de 4.º semestre . Convenio escuela-empresa. Beca económica. 📩 ¡Postúlate ahora y sé parte de la transformación digital de LINDE MÉXICO! 🚀💙",https://mx.linkedin.com/jobs/view/practicante-de-digitalizaci%C3%B3n-y-procesos-at-linde-4442214430,4442214430
Principal - Insights,AMS,"Monterrey, Nuevo León, Mexico",HYBRID,Associate,Full-time,Human Resources Services,2026-07-21T14:30:38.619380,25,Writing/Editing,N/A,N/A,"About Us: Every day at AMS, we connect talent and opportunity, helping people, businesses and communities grow. Our strength lies in partnership - we listen, collaborate and learn from one another. Whether you’re helping a client redefine their talent strategy or finding new ways to grow your own career, your work helps millions of people find their dream jobs every year. Your talent is our greatest asset, and we're dedicated to providing avenues for you to reach its fullest potential. We do so by providing the environment, resources, networks, and career experiences essential for your progress Take the next step in your career journey and discover our exciting opportunities. The Role: What if your skills mattered more than your job title? Our Insights & Intelligence (I&I) team are experts in data-powered talent services and solutions. Our purpose is simple: to understand our clients’ needs and use this understanding, combined with knowledge and expertise, to find, process, and analyze complex datasets to inform talent acquisition teams. We value user experience and ensure we’re supporting people in making hiring decisions with intelligence they can trust. The role of a Principal, Insights is to lead specific research delivery practices to generate insights and intelligence collateral or content for primarily internally facing audiences and client account teams, responsible for oversight and roadmaps for tactical, talent-focused research, and leveraging aggregated AMS enterprise data to align with I&I vision. Operating at a higher strategic level, often overseeing and mentoring Specialists, the Principal, Insights will lead on larger scale or more complex projects and manage higher volumes of work. This role is hybrid working 1 day per week at our AMS office in Monterrey Key Accountabilities: What you’ll do: SERVICE INNOVATION/ EVOLUTION · Subject Matter Expertise - keep up to date with relevant trends, identifying key metrics which require deep dive in the report analysis {e.g., supply & demand; pay rates; skill sets; candidate behavior; current redundancies or other drivers in the market which may have an impact on client's recruitment strategy) OPERATIONS · Internal and External Data Collection and Analysis - conducting primary research techniques, gathering and analyzing internal client operational data/ AMS aggregate data and external market data from 1&1 recommended tools and methodologies to answer tactical talent-related questions for client account teams based on market or industry dynamics and/or aligned with client overall strategic business goals · Content Development - create reports, presentations, and commentary to communicate research findings, l&I recommendations, and drive actionable insights-led results · Commentary, Narrative Build and ""So What"" Recommendations - leverage aggregate and available data sets and partner with relevant stakeholders to build concise actionable data-led recommendations to answer business questions and elevate trusted advisory service, collaborate with 1&1 Partner to present recommendations to stakeholders · Quality Standards - partner with Quality Assurance team to design and drive Insights and research best practices and quality standards, overseeing and quality checking all Insights reports produced in operational delivery CLIENT/ STAKEHOLDERS · Delivery Accountability - collaborate with l&I Hub leadership and l&I Partner to monitor the insights team output, effectively communicate the impact of Insights for client account deliverables, address feedback, implement processes and align with business goals to enhance overall delivery. This includes understanding client sourcing and recruitment requirements quickly to determine and communicate how Insights will support in achieving their goals · Improved Client Engagement - enable stronger relationships with clients by providing tailored insights and recommendations that address specific recruitment needs · Deliver Actionable Insights and Recommendations - collaborate with l&I Partner to present insights findings and actionable next steps to stakeholders (both internal & external) through regular meetings and reports, and ensuring findings are presented in an impactful way with a clear narrative PEOPLE · Mentor - mentor Insights Specialists to enhance their analytical and presentation skills as well as their understanding of the client needs FINANCIAL/ COMMERCIAL · Paid Insights Projects - lead and oversee research, visualization, and presentation of adhoc, out of scope client funded thematic insights reports building concise actionable data-led reports with recommendations to answer business questions and elevate trusted advisory service · AMS Global Research Agenda Support - in partnership with Data Analytics, identify and analyze trends and patterns in client account 1&1 output by monitoring all insights production outputs, market trend, and requests to contribute to Global Research Agenda and support search Lab on adhoc basis Skills & Requirements: Must-have: · Demonstrated ability to establish credibility and build trust through integrity, professionalism, and sound judgement. · Strength in stakeholder partnering, with the ability to collaborate effectively across teams and functions. · Strategic thinking capability to connect data, insights, and business priorities in a meaningful way. · Thought leadership that enables you to influence direction, shape conversations, and elevate BI practices. · Effective communication skills at an advanced level, including presenting, pitching, storytelling, and business writing. · Issue resolution skills with the ability to navigate challenges and drive timely, pragmatic solutions. · Ownership mindset with the ability to take and model responsibility across complex BI initiatives. · Proficiency in data literacy, with the ability to interpret, question, and translate data into actionable insights. · Project management capability to plan, coordinate, and deliver BI initiatives effectively. · Experience in report design and build, including structuring insights in a clear, user-centric way. Nice-to-have: · Strength in pitching and presenting to senior stakeholders in data-driven environments. · Ability to craft compelling narratives that connect data, insights, and business outcomes. · Experience applying continuous improvement to BI processes, reporting workflows, or insight delivery. Behavioral Skills: · Researching and Data Gathering - Proficiency Level 3 · Data Analysis - Proficiency Level 3 · Quality and Accuracy - Proficiency Level 3 · Monitors Markets and Competitors - Proficiency Level 3 · Generates Creative Ideas - Proficiency Level 2 · Effective Communication - Proficiency level 3 · Story Telling - Proficiency Level 3 · Business Writing - Proficiency Level 3 Technical Skills: · MS Office - Proficiency Level 3 · Data Interpretation - Proficiency Level 3 · Data Visualization - Proficiency Level 3 · Data Literacy - Proficiency Level 3 · TalentNeuron - Proficiency Level 3 · SeekOut - Proficiency Level 3 Why AMS?: We all play a role in our success - whether that’s working directly with clients or adding value behind the scenes. By working together, we bring stronger insight to our clients and create more diverse and rewarding career journeys for our people. Beyond our standard benefits package, you’ll have the flexibility, autonomy, and trust to work in a way that fits you. Our focus is on enabling meaningful collaboration and support, so you can do your best work - your way. We offer Growth and development focused on your strengths The opportunity to develop a career within one of the world’s leading organizations specializing in talent and workforce solutions. A team that values being Passionate, Bold, and Authentic Supportive communities such as our Employee Resource Groups (ERGs) Volunteer day - you get one additional paid day off each year to volunteer for a cause that matters to you A competitive reward and benefits package* Flexibility in how and where you work* Hybrid model : This role is hybrid working 1 day per week at our AMS office in Monterrey Our statement We’re committed to creating an environment where everyone feels a sense of belonging. We welcome applicants from all backgrounds and encourage people with diverse skills, perspectives, and experiences to apply. We do not discriminate based upon age, disability, gender identity, marriage and civil partnership, pregnancy and maternity, race, religion or belief, sex, sexual orientation, or any other applicable legally protected characteristic. If you require any accommodations or have any accessibility needs, please reach out via email Talent@weareams.com or make a member of our Talent Acquisition team aware at any time.",https://mx.linkedin.com/jobs/view/principal-insights-at-ams-4442203113,4442203113
Líder Técnico Fullstack (React + .NET/Python),AXEN IT Consulting,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Full-time,"Technology, Information and Internet",2026-07-21T14:30:38.619383,25,Engineering,Information Technology,N/A,"En AXEN IT Consulting estamos creciendo exponencialmente con clientes con grandes proyecciones de crecimiento, Contamos con más de 25 años de experiencia en el mercado de servicios de tecnologías de la información, Enfocados en nuestro crecimiento y al mismo tiempo ofreciendo planes de mejora a nuestro talento, actualmente estamos buscando Líder Técnico Full Stack con el siguiente perfil: Experiencia comprobable liderando equipos de desarrollo. Background Fullstack sólido con React + backend en .NET o Python. Diseño de APIs REST empresariales y arquitecturas escalables. Clean Architecture, SOLID, code review y testing. Operación con metodologías ágiles (Scrum/Kanban) y herramientas como Azure DevOps o JIRA. React 18/19, TypeScript, estado global, formularios, performance. Backend: .NET (ideal 8+) o Python, APIs REST, seguridad y observabilidad. Arquitectura: escalabilidad, eventos, API First, patrones y buenas prácticas. DevOps: Git, PRs, CI/CD, Azure DevOps/JIRA. Inglés: Intermedio Beneficios: Posición híbrida. SGM menores, SGM mayores, vacaciones, 15 días de aguinaldo. ¡Únete a nuestro equipo!",https://mx.linkedin.com/jobs/view/l%C3%ADder-t%C3%A9cnico-fullstack-react-%2B-net-python-at-axen-it-consulting-4442253518,4442253518
Desarrollador Zoho–SAP,WSP International,"Santa Catarina, Nuevo León, Mexico",HYBRID,Associate,Full-time,IT Services and IT Consulting,2026-07-21T14:30:38.619385,25,Information Technology,N/A,N/A,"🚀 Vacante | Desarrollador Zoho–SAP (Mid/Senior) En WSP International buscamos un(a) Desarrollador(a) Zoho–SAP para un proyecto con importante grupo empresarial en Monterrey. Serás el dueño técnico interno de un ecosistema productivo de operación comercial: Zoho CRM desplegado en 28 sucursales en 8 zonas del país, integrado con SAP mediante un middleware propio (PHP/Drupal), con flujos críticos de ventas, pedidos, facturación y clientes. ¿Qué harás? 🔹 Soporte correctivo N2/N3: diagnóstico de causa raíz y resolución de incidentes en Zoho CRM (automatismos, blueprints, funciones Deluge) y en el middleware (sincronización, mapeos, timeouts, autenticación/API) 🔹 Desarrollo evolutivo: diseño y despliegue de funciones Deluge, workflows y nuevos flujos de integración SAP ↔ Zoho 🔹 Administración y gobierno de la plataforma: campos, layouts, roles, permisos, reportes, ambientes de desarrollo/pruebas y control de despliegues a producción 🔹 Documentación técnica: runbooks, mapeo de datos, inventario de automatismos y base de conocimiento 🔹 Transferencia de conocimiento al equipo interno y contraparte técnica ante el partner externo 🛠️ Requisitos clave: ✔️ Zoho CRM (configuración y administración) — avanzado/experto ✔️ Deluge — avanzado/experto (indispensable) ✔️ PHP avanzado para el middleware SAP ↔ Zoho ✔️ APIs REST, webhooks y autenticación OAuth — avanzado ✔️ Drupal, SQL y Git — nivel intermedio ✔️ Conocimiento de flujos SAP (pedidos, clientes, productos, facturas) ✔️ Uso de herramientas de IA para desarrollo y depuración (Copilot, ChatGPT, Claude) ✔️ 3 a 5 años en roles técnicos de desarrollo, soporte o administración de plataformas SaaS/CRM ➕ Deseable: Zoho Creator / Zoho Analytics y experiencia en rollouts multiubicación ¿A quién buscamos? Alguien con pensamiento sistémico, diagnóstico estructurado y autonomía técnica; con capacidad de comunicarse con usuarios no técnicos y de traducir requerimientos de negocio en soluciones robustas y mantenibles. 📄 Esquema: Proyecto full-time por 12 meses mediante contrato temporal (no es posición de planta) 📍 Modalidad: Híbrido — 2 días presenciales en oficina (Santa Catarina, N.L.) 📊 Rol con alto nivel de influencia e impacto directo en la continuidad comercial 📩 ¿Te interesa y aplicas al perfil? Postúlate adjuntando tu CV actualizado.",https://mx.linkedin.com/jobs/view/desarrollador-zoho%E2%80%93sap-at-wsp-international-4442206775,4442206775
User Operations Intern,DiDi,"Monterrey, Nuevo León, Mexico",HYBRID,N/A,Internship,Software Development,2026-07-21T14:30:38.619387,45,Management,Manufacturing,N/A,"About The Company DiDi Global Inc. is the world’s leading mobility technology platform. It offers a wide range of app-based services across markets including Asia-Pacific, Latin America and Africa, including ride hailing, taxi hailing, chauffeur, hitch and other forms of shared mobility as well as auto solutions, food delivery, intra-city freight, and financial services. DiDi provides car owners, drivers, and delivery partners with flexible work and income opportunities. It is committed to collaborating with policymakers, the taxi industry, the automobile industry and the communities to solve the world’s transportation, environmental and employment challenges through the use of AI technology and localized smart transportation innovations. DiDi strives to create better life experiences and greater social value, by building a safe, inclusive and sustainable transportation and local services ecosystem for cities of the future. For more information, please visit: www.didiglobal.com/news About The Team/role You'll work directly with the Growth and Engagement team managing three LATAM markets - Colombia, Perú, and Costa Rica - supporting data analysis, dashboard reporting, and the day-to-day operational execution of growth initiatives. This is a hands-on role with real ownership: you'll be working with actual business data to help drive decisions across user acquisition, engagement, and promotions In this role, you'll be... Implementing growth and engagement strategies end-to-end - acquisition, user recovery, frequency, and promotional campaigns - coordinating across CRM, User Ops, and B-side teams Maintaining active performance dashboards, flag anomalies, and ensure the team has consistent visibility across markets Building and run SQL queries for user segmentation, engagement tracking, and churn analysis Translating data outputs into clear, concise business insights for the team We're eager to be in touch because you have... Currently pursuing a Bachelor's degree in Data Science, Industrial Engineering, Mathematics, Economics, Actuarial Science, Computer Science Excel intemidate to advanced SQL Basic to intermediate Eagerness to learn Strong analytical and problem-solving skills Interest in data-driven decision making and business strategy Ability to communicate insights clearly and effectively Attention to detail and structured thinking A proactive mindset and willingness to learn in a fast-moving environment You'll love working at DiDi because... We create user value We strive to always create valuable experiences for our users in everything we do. Our focus is to always innovate new experiences that are safe, pleasant and efficient. We are data-driven We are strong believers in making informed decisions, that’s why we are data-driven. We can better navigate the business landscape strategically by analyzing valuable metrics. Win-win Collaboration Success is a team sport. When we work to help our partners and colleagues win, we win, too. While keeping everyone's best interest at heart, we communicate with candor and execute with excellence in all we do. We believe in integrity Integrity is at the very core of our business. We are people who always want to do the right thing. Our intentions are sincere, we speak our minds and listen to each other. Growth We always strive to do better. That means venturing beyond our comfort zones, learning from our mistakes, and helping each other grow. Diversity and Inclusion Diversity is one of our biggest strengths. Our differences are what make us distinct. We respect each other and believe in equal opportunities for all. We are committed to building inclusive and diverse teams At DiDi, we believe that our differences are our biggest source of strength. That’s why we are committed to promoting equal opportunities to all candidates and employees as an Equal Opportunity Employer. Employment and advancement decisions at DiDi are always made based on the needs of the position and the qualifications of the candidate. We do not discriminate against any employee or applicant based on their gender, age, sexual orientation, nationality, marital status, pregnancy/maternity, disability, race, religion and beliefs, or any other status protected by applicable laws wherever we operate. We are committed to building inclusive and diverse teams, and a workplace that is free from discrimination and harassment, because that’s how we create better products and services, make better decisions and better serve the communities we’re a part of.",https://mx.linkedin.com/jobs/view/user-operations-intern-at-didi-4435360467,4435360467
Practicante de Seguridad y Salud,Grupo DEACERO,"San Pedro Garza García, Nuevo León, Mexico",ON-SITE,Internship,Internship,Primary Metal Manufacturing,2026-07-21T14:30:40.089103,25,Administrative,Project Management,N/A,"¿Quiénes somos? Somos una empresa dedicada a la recolección y procesamiento de chatarra, fundición de acero, plantas fabricantes de productos de alambre y centros de distribución. Atendemos a diversas industrias y mercados del acero con presencia en México y en más de 20 países de América y Europa, tales como Estados Unidos, Canadá, Guatemala, Costa Rica, Colombia, Chile, Perú, España y Reino Unido. Visualizamos a la sustentabilidad como el eje rector en operaciones generando valor en lo ambiental, económico y social y dueña de desarrollos sustentables en tecnología avanzada para el reciclaje de acero y su conversión en productos terminados, siempre cumpliendo las normas de calidad ASTM y otras a nivel internacional. Estamos conformados por más de 9,000 empleados y contamos con 21 Centros de Reciclaje, 3 Acerías, 15 Plantas de Producto Terminado y 1 Centro de Investigación y 26 centros de distribución. Objetivo: Llevar un buen control de datos preventivos y reactivos de seguridad y salud a través de herramientas digitales con el fin de analizar información para generar planes de acción para evitar accidentes y enfermedades laborales. Responsabilidades: Utilizar herramientas de IA para apoyar la creación de contenidos y la optimización de procesos de Recursos Humanos. Requisitos: Ser estudiante activo de las carreras: Ingeniería Mecánica, Ing. Industrial o afín. Indispensable contar con 1 año previo a su fecha de graduación. Power Bi Microsoft Office Intermedio Prysmex PowerApps",https://mx.linkedin.com/jobs/view/practicante-de-seguridad-y-salud-at-grupo-deacero-4442095441,4442095441
