Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Returns Data Analyst,HP,"Tlaquepaque, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-07-21T14:30:41.817266,25,Information Technology,,,"Job Summary Applies developed subject matter knowledge to solve common and complex automation activities, advanced analytics, and AI-driven solutions within the Returns Operations function. May act as a team or project leader providing direction to team activities and facilitates information validation and team decision making process. Exercises independent judgment within generally defined policies and practices to identify and select a solution. Ability to handle most unique situations. May seek advice in order to make decisions on complex situations. Responsibilities Drives Power BI governance, AI adoption, and process optimization across returns operations. Identifies and implement automation opportunities across returns processes. Develops AI-driven solutions for forecasting, return rate trends, physical claim management, Nonstandard returns detection and tracking, Owns Power BI environment including dashboards, data models, and governance. Standardize KPIs and ensure data accuracy and audit traceability. Develop models and perform analysis to support forecasting and decision-making. Provide actionable insights for leadership. Redesign processes to improve efficiency. Automate validation workflows and reduce manual effort while improving TAT and accuracy. Work with Finance, Operations, Logistics, Sales, and IT to align processes and reporting. Ensure compliance with audit requirements, maintain controls and documentation, and support audit activities. Education & Experience Recommended Four-year or Graduate Degree in Business Administration, Finance, Economics, or any other related discipline or commensurate work experience or demonstrated competence. Typically has 4-7 years of work experience, preferably in strategy, planning, operations, market research, or a related field or an advanced degree with 3-5 years of work experience. Preferred Certifications Project Management Professional (PMP) Certification Microsoft Power Bi Certification Knowledge & Skills Dashboard Data Analysis Data Modeling Data Visualization Power BI power Automate Python (Programming Language) SQL (Programming Language) SAP knowledge Cross-Org Skills Effective Communication Results Orientation Learning Agility Digital Fluency Customer Centricity Impact & Scope Impacts multiple teams and may act as a team or project leader providing direction to team activities and facilitates information validation and team decision making process. Complexity Responds to moderately complex issues within established guidelines. Disclaimer This job description describes the general nature and level of work performed in this role. It is not intended to be an exhaustive list of all duties, skills, responsibilities, knowledge, etc. These may be subject to change and additional functions may be assigned as needed by management.",https://mx.linkedin.com/jobs/view/returns-data-analyst-at-hp-4443095632,4443095632,,,,,,,,,
Data Engineer - Student Conversion,IBM,"Guadalajara, Jalisco, Mexico",REMOTE,Entry level,Full-time,IT Services and IT Consulting,2026-07-21T14:30:41.817272,25,Information Technology,,,"Introduction A career in IBM Consulting is built on long-term client relationships and close collaboration worldwide. You’ll work with leading companies across industries, helping them shape their hybrid cloud and AI journeys. With support from our strategic partners, robust IBM technology, and Red Hat, you’ll have the tools to drive meaningful change and accelerate client impact. At IBM Consulting, curiosity fuels success. You’ll be encouraged to challenge the norm, explore new ideas, and create innovative solutions that deliver real results. Our culture of growth and empathy focuses on your long-term career development while valuing your unique skills and experiences. Your Role And Responsibilities As a Data Engineer specializing in Data Platforms-SnowFlake, you will play a critical role in building and enhancing Snowflake platforms for client's Data and AI usecases. This role involves implementing Data and AI usecases on Snowflake platforms, requiring strong technical expertise and collaboration. Your Primary Responsibilities Will Include Implement Data and AI usecases: Implement Data and AI usecases on Snowflake platforms, ensuring seamless integration and optimal performance. Enhance Snowflake platform: Build and enhance Snowflake platform to meet client's Data and AI requirements, applying data engineering principles and best practices. Leverage Cloud capabilities: Utilize Cloud capabilities to support Snowflake platform development, ensuring scalability and reliability. Required Technical And Professional Expertise Exposure to Snowflake platforms: Familiarity with Snowflake architecture, features, and best practices for implementing Data and AI usecases. Experience with Data Engineering: Knowledge of data engineering principles, including data modeling, data warehousing, and ETL processes. Cloud computing skills: Understanding of Cloud capabilities, including scalability, reliability, and security, to support Snowflake platform development. Data and AI usecase implementation: Experience with implementing Data and AI usecases on cloud-based platforms, ensuring seamless integration and optimal performance. Data platform development: Exposure to building and enhancing data platforms to meet business requirements, applying data engineering principles and best practices. Preferred Technical And Professional Experience Cloud Security Knowledge: Exposure to Cloud security features, including data encryption, access controls, and compliance, to ensure secure Snowflake platform development. Advanced Data Modeling: Experience with advanced data modeling techniques, including data warehousing and ETL processes, to support complex Data and AI usecases. Scalability Optimization: Understanding of scalability optimization techniques, including data partitioning and caching, to ensure high-performance Snowflake platform operation.",https://mx.linkedin.com/jobs/view/data-engineer-student-conversion-at-ibm-4440186530,4440186530,,,,,,,,,
Data Engineer II,Radian Generation,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,Services for Renewable Energy,2026-07-21T14:30:41.817275,25,Information Technology,,,"About Radian Generation Radian Generation is a global provider of critical technology-forward services designed specifically to support the comprehensive lifecycle of renewable facilities—including solar, wind, and energy storage. Who We Serve Radian Generation’s wide range of commercial, technical, and compliance services provide developers, owners, and operators with critical insights into each aspect of their assets to make better-informed decisions. Radian Generation is committed to supporting greater diversity in the renewable energy industry. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. Role And Responsibilities Guide and front the design and development of ETL pipelines and processes Collaborate with a team of data science and analytics professionals to understand how best to prepare data for further use Build, maintain, and optimize existing data architecture and infrastructure Enhance data quality and integrity through pressure testing and validation Spearhead the development and unification of multiple systems in a microservice centric architecture Required Qualification & Education University Degree in Computer Science, Data Science, Mathematics or a related field and 4+ years of applicable experience Certification in one or more data management technologies or methodologies Required Skills & Competencies Expertise with both SQL and noSQL database solutions Experience working with both structured and unstructured data Knowledge of programming languages such as Python or Ruby Understanding of data warehousing concepts and tools in AWS or Azure Understanding of a data lakehouse architecture, design, and implementation Strong problem solving skills and a passion for high quality data management Required Software Knowledge 2+ yrs of SQL experience 4+ years of programming experience using either Ruby, Python, or another scripting language Experience working within expansive AWS systems involving multiple groups of microservices Preferred Experience Masters Degree in Computer Science, Data Science, Mathematics or a related field and 2+ years of applicable experience Experience unifying systems with similar but distinct approaches to data management is a plus Preferred Skills & Competencies Understanding of cloud computing and data management technologies in AWS (Sagemaker, Lambda, RDS, Redshift) Prior history working under Agile software development methods and tooling, such as Jira ticketing, Kanban process, etc. Exposure to data visualization or business intelligence tools is a plus (DOMO, Tableau, PowerBI) Experience working with version control systems such as GIT",https://mx.linkedin.com/jobs/view/data-engineer-ii-at-radian-generation-4443325287,4443325287,,,,,,,,,
Global Operations Business Analysis,HP,"Tlaquepaque, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-07-21T14:30:41.817277,25,Research,"Analyst,",Information Technology,"Role Summary The Global Operations and Business Analyst is a strategic, high-impact role responsible for transforming complex, multi-source data into actionable insights that drive operational performance, financial outcomes, and decision-making at the executive level. This position leads the design of scalable data frameworks, standardization of metrics, and development of dashboards that enable transparency, governance, and value capture across the end-to-end lifecycle. This role partners closely with Returns Operations, Finance, Category Management, and IT/Data Engineering teams to ensure data integrity, consistency, and usability, while continuously elevating analytics maturity across the organization. Key Responsibilities Returns Data Strategy, Standardization & Governance Define and implement enterprise-wide data standards, KPIs, and reporting frameworks across functions (Returns, Finance, Category, IT). Drive data harmonization across multiple systems and regions to ensure a single source of truth. Establish governance processes to improve data quality, consistency, and traceability. Identify gaps in data availability and partner with IT to prioritize data infrastructure improvements. Dashboard Development & Advanced Analytics Translate complex datasets into clear, intuitive visualizations that support decision-making at all levels. Develop scalable reporting solutions that reduce manual effort and enable self-service analytics. Leverage advanced analytical techniques to identify trends, root causes, and value recovery opportunities. Business Insight Generation & Action Enablement Convert data insights into specific, measurable business actions and operational recommendations. Partner with stakeholders to define targets, track performance, and drive accountability. Proactively identify risks (e.g., financial exposure, execution gaps) and provide mitigation strategies. Support business case development with data-driven analysis and scenario modeling. Cross-Functional Collaboration Act as a key liaison between business functions (Returns Ops, Finance, Category) and IT/Data Engineering teams. Translate business requirements into technical specifications for data models, pipelines, and reporting tools. Ensure alignment across stakeholders on definitions, assumptions, and outcomes. Influence decision-making by providing fact-based insights and structured recommendations. Executive Communication & Storytelling Prepare and deliver high-impact presentations for senior leadership and executive forums. Synthesize complex analyses into concise, compelling narratives with clear recommendations. Enable leadership visibility into performance, risks, and value capture opportunities. Support strategic planning cycles (e.g., quarterly reviews, annual planning) with robust analytics. Required Qualifications Bachelor’s degree in business, Finance, Engineering, Data Science, or related field 8–12+ years of experience in business analytics, data analytics, or operations strategy roles. Proven experience working in complex, cross-functional environments with global scope. Strong expertise in data visualization tools (e.g., Power BI, Tableau) and data modeling. Advanced proficiency in SQL and experience working with large datasets from multiple systems. Key Skills & Competencies Strategic Thinking: Ability to connect data insights to business strategy and financial outcomes. Data Storytelling: Translate analytics into clear, executive-ready narratives. Standardization & Governance: Strong focus on establishing scalable, repeatable processes. Cross-Functional Influence: Ability to align diverse stakeholders and drive adoption. Problem Solving: Structured, analytical approach to complex business challenges. Execution Focus: Drive insights into measurable actions and results. Data Accuracy & Integrity: High attention to detail and commitment to data quality.",https://mx.linkedin.com/jobs/view/global-operations-business-analysis-at-hp-4443300378,4443300378,,,,,,,,,
JR Business Intelligence Analyst,Flex,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,"Appliances, Electrical, and Electronics Manufacturing",2026-07-21T14:30:41.817279,25,Information Technology,,,"Flex is the diversified manufacturing partner of choice that helps market-leading brands design, build and deliver innovative products that improve the world. A career at Flex offers the opportunity to make a difference and invest in your growth in a respectful, inclusive, and collaborative environment. If you are excited about a role but don't meet every bullet point, we encourage you to apply and join us to create the extraordinary. Summary: To support our extraordinary teams who build great products and contribute to our growth, we’re looking to add a JR Business Intelligence Analyst Reporting to the Project Manager the JR Business Intelligence Analyst role is Responsible for developing and maintaining data-driven reports and dashboards using SQL, Python, and database technologies such as Snowflake. The individual will analyze business metrics, automate reporting processes, and provide actionable insights to support data-driven decision-making. They will also collaborate with stakeholders to translate business requirements into analytical solutions and continuous improvement initiatives. What a typical day looks like: Create and manage timely and accurate metrics reports by write SQL queries, using Python for analysis/automation, understand snowflake, among others. Ideate, define, create and deliver adhoc data driven decision making metrics reports using SQL, Python, and similar technologies. Streamline processes through automated pipelines. Perform metrics analysis to story tell data drivers to the respective teams. Translate business needs into analytical solutions, develop and execute a project plan, develop BRD, project charter among others. Map metrics reporting to target waste & redundancy reduction and simplification through automation and/or integration of AI solutions that ensure efficiency, simplification, and accuracy in the process and deliverables. Document metrics reporting process & workflows The experience we’re looking to add to our team: Bachelor’s degree or equivalent experience. Jr Experience in a similar position or as a data analyst. Intermediate to Advanced English Level. Advanced Excel Excellent communication skills Knowledge on databases (Snowflake, Teradata, etc.). VBA (visual basics) is a plus Experience developing AI Agents or other AI solutions is a plus What you’ll receive for the great work you provide: Competitive Salary. Life & Medical insurance. Christmas Bonus. Food Coupons. Saving Fund. KC10 Flex is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. We do not discriminate based on: age, race, religion, color, sex, national origin, marital status, sexual orientation, gender identity, veteran status, disability, pregnancy status, or any other status protected by law. We're happy to provide reasonable accommodations to those with a disability for assistance in the application process. Please email accessibility@flex.com and we'll discuss your specific situation and next steps (NOTE: this email does not accept or consider resumes or applications. This is only for disability assistance. To be considered for a position at Flex, you must complete the application process first).",https://mx.linkedin.com/jobs/view/jr-business-intelligence-analyst-at-flex-4442282822,4442282822,,,,,,,,,
Pega developer,Turtle Trax S.A.,"Guadalajara, Jalisco, Mexico",HYBRID,,Full-time,Environmental Services,2026-07-21T14:30:46.605763,25,Engineering,Information Technology,,"Hybrid : 3 days in Guadalajara Role Overview We are seeking a skilled and motivated Pega Developer with at least 4 years of hands-on experience in designing and implementing enterprise applications using the Pegasystems platform (Pega PRPC / Pega Infinity) . The ideal candidate will contribute to building scalable, high-performance solutions that streamline business processes and support digital transformation initiatives. Key Responsibilities Design, develop, and implement applications using Pega Platform aligned with business requirements. Configure and manage case types, workflows, business rules, UI components, and data models. Develop and maintain integrations with external systems using REST/SOAP services, APIs, and messaging frameworks. Collaborate with business analysts and stakeholders to understand and translate requirements into technical solutions. Perform unit testing, support integration testing (SIT), and assist with user acceptance testing (UAT). Troubleshoot issues, perform debugging, and optimize application performance. Follow Pega best practices, coding standards, and guardrails. Participate in Agile ceremonies such as sprint planning, stand-ups, and retrospectives. Support deployment and post-production activities. Required Qualifications Minimum 4 years of experience working with Pega (PRPC / Pega Infinity). Strong experience in: Case Management Business Process Flows Decision Rules (Decision Tables, Decision Trees) Data Pages and Data Transforms Hands-on experience with Pega Dev Studio / App Studio. Experience in system integration (REST, SOAP, APIs). Knowledge of SQL and relational databases. Familiarity with version control systems (e.g., Git). Understanding of Agile/Scrum methodologies.",https://mx.linkedin.com/jobs/view/pega-developer-at-turtle-trax-s-a-4442256758,4442256758,,,,,,,,,
Sr Engineer - AI Agentic API Management,HP,"Tlaquepaque, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-07-21T14:30:46.605769,25,Engineering,Information Technology,,"We are seeking an experienced engineering leader to design, build, and operate API Management layers for enterprise AI services. The role focuses on enabling secure, governed, and scalable access to managed AI services (LLMs, AI APIs, and agentic systems) through a centralized API gateway, aligned with Zero Trust principles and multi-cloud architecture. This position plays a critical role in establishing API-first AI consumption patterns, ensuring policy enforcement, cost governance, observability, and secure integration across enterprise applications and agentic workloads. Key Responsibilities AI API Gateway Architecture & Design Design and implement API Management (APIM) layers to expose AI services (LLMs, search, NLP, vision) securely Establish northbound and southbound API patterns for external consumers and internal services Build gateway-based abstraction layers to decouple consumers from underlying AI providers and models Zero Trust Security & Identity Enforcement Implement Zero Trust connectivity models for AI service exposure (identity-first, no implicit trust) Enforce authentication, authorization, and token validation (JWT, OAuth, managed identity) Integrate secure network controls such as private endpoints, NSGs, and TLS-based communication Governance, Policy & Compliance Define and enforce API policies for: Rate limiting, throttling, quota enforcement Data access control and PII protection Tool/API invocation governance for agentic systems Ensure compliance with enterprise security, audit, and regulatory standards AI Service Integration & Abstraction Enable unified access to multi-cloud AI services (Azure AI, AWS Bedrock, etc.) Provide standardized API contracts and SDK patterns for application teams Support agent-to-service communication via gateway-controlled interfaces Cost Management & Optimization Implement token-based and usage-based cost controls at the API gateway layer Enable quota allocation by project/team/API key Optimize usage through techniques such as caching and request deduplication Observability & Reliability Establish end-to-end telemetry (logs, metrics, tracing) for AI API calls Integrate monitoring tools (App Insights / CloudWatch / Log Analytics) Drive SRE practices for high availability and fault tolerance Platform Engineering & Automation Build reusable CI/CD pipelines, templates, and API onboarding frameworks Define “golden paths” for onboarding applications to AI services via APIs Automate API lifecycle management (publish, version, retire) Cross-Team Collaboration Partner with security, platform, AI/ML, and application teams Guide developers on API integration with managed AI services Drive adoption of standardized API gateway patterns Required Qualifications 10+ years of experience in API Management, Platform Engineering, or Cloud Architecture Bachelor’s or Master’s degree in Information Technology, Computer Science, Engineering, or a related discipline, with relevant professional experience. Strong experience with: API gateways (Azure APIM, AWS API Gateway) REST/GraphQL APIs, API lifecycle management Deep understanding of: AI/ML service integration patterns Authentication protocols (OAuth2, OIDC, JWT) Zero Trust architecture principles Experience in cloud platforms (Azure and/or AWS) Hands-on experience with microservices, containers, and Kubernetes Key Competencies Enterprise architecture & systems thinking Security-first mindset (Zero Trust) Strong stakeholder communication and cross-team alignment Problem-solving in distributed, multi-cloud environments Ability to define standards and drive adoption at scale Sustainable impact is HP’s commitment to create positive, lasting change for the planet, its people, and our communities. This serves as a guiding principle for delivering on our corporate vision – to create technology that makes life better for everyone, everywhere. HP is a Human Capital Partner – we commit to human capital development and adopting progressive workplace practices in India.",https://mx.linkedin.com/jobs/view/sr-engineer-ai-agentic-api-management-at-hp-4442733923,4442733923,,,,,,,,,
"Software Developer - Full Time, Amazon University, GDL, Mexico",Amazon,"Zapopan, Jalisco, Mexico",ON-SITE,Associate,Full-time,Software Development,2026-07-21T14:34:26.821411,25,Information Technology,"Consulting,",Engineering,"Description Do you want to solve real customer problems through innovative technology? Do you enjoy working on scalable services in a collaborative team environment?Do you want to see your code directly impact millions of customers worldwide? At Amazon, we hire the best minds in technology to innovate and build on behalf of our customers. Customer obsession is part of our company DNA, which has made us one of the world's most beloved brands. Our Software Development Engineers (SDEs) use modern technology to solve complex problems while seeing their work's impact first-hand. The challenges SDEs solve at Amazon are meaningful and influence millions of customers, sellers, and products globally. We seek individuals passionate about creating new products, features, and services while managing ambiguity in an environment where development cycles are measured in weeks, not years. We're looking for curious minds who think big and want to define tomorrow's technology. At Amazon, you'll grow into the high-impact engineer you know you can be. Every day brings exciting new challenges and opportunities for personal growth. Key job responsibilities Collaborate with experienced cross-disciplinary Amazonians to design, build, and operate innovative products and services that delight our customers Design and develop scalable solutions using cloud-native architectures and microservices in a large distributed computing environment Build and maintain resilient distributed systems that are scalable, fault-tolerant, and cost-effective Write clean, maintainable code following best practices and design patterns Work in an agile environment practicing CI/CD principles while participating in operational responsibilities including on-call duties Participate in code reviews and contribute to technical documentation A day in the life The challenge SDEs solve for at Amazon are big and influence millions of customers, sellers, and products around the world. We are looking for individuals who are passionate about creating new products, features, and services from scratch while managing ambiguity and the pace of a company where development cycles are measured in weeks, not years. About The Team We are a diverse, multi - organizational team united by a passion for technology and innovation. Our reach spans across Latin America, North America, and beyond, with opportunities available. GDL Office Address Av. Paseo de los Virreyes 45 Puerta de Hierro 45116 Zapopan, Jalisco, México Basic Qualifications Must be 18 years of age or older English proficiency level B2 or higher Education Requirements (must meet one): Currently enrolled in Bachelor's degree or above in Computer Science, Computer Engineering, Data Science, Information Systems, or related STEM fields Completed Bachelor's degree or above in specified fields Expected graduation between October 2025 - September 2026, OR graduated within the last 24 months Demonstrated experience with at least one general-purpose programming language (such as Java, Python, C++, C#, Go, Rust, or TypeScript) Demonstrated experience in one or more of the following: Data structures implementation Basic algorithm development Object-oriented design principles Preferred Qualifications Previous technical internship(s) or demonstrated project experience Experience with one or more of the following: Cloud platforms (preferably AWS) Database systems (SQL and NoSQL) AI tools for development productivity Contributing to open-source projects Version control systems Strong problem-solving and analytical skills Excellent written and verbal communication skills in English Demonstrated ability to learn and adapt to new technologies quickly Basic understanding of software development lifecycle (SDLC) Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner. Company - Servicios Comerciales Amazon Mexico S. de R.L. de C.V. Job ID: A3060065",https://mx.linkedin.com/jobs/view/software-developer-full-time-amazon-university-gdl-mexico-at-amazon-4443057043,4443057043,"Design and develop scalable cloud-native solutions, collaborate on innovative products, and write maintainable code in an agile environment while participating in operational responsibilities.","Java, Python, C++, C#, Go, Rust, TypeScript, AWS, SQL, NoSQL",N/A,Bachelor,True,gpt-4o-mini-2024-07-18,resp_02f9c6c4e1d2cdc7006a5f8372e75c81948ee31a5f0248f4ca,"{""description"": ""Design and develop scalable cloud-native solutions, collaborate on innovative products, and write maintainable code in an agile environment while participating in operational responsibilities."", ""english_required"": true, ""minimum_level_of_studies"": ""Currently enrolled in Bachelor's degree or above in Computer Science, Computer Engineering, Data Science, Information Systems, or related STEM fields"", ""tech_stack"": [""Java"", ""Python"", ""C++"", ""C#"", ""Go"", ""Rust"", ""TypeScript"", ""AWS"", ""SQL"", ""NoSQL""], ""years_of_experience"": ""N/A""}",N/A
INGENIERO FUNCIONAL (Planeación),PiSA Farmacéutica,"Guadalajara, Jalisco, Mexico",ON-SITE,N/A,Full-time,Pharmaceutical Manufacturing,2026-07-21T14:34:26.821417,25,Engineering,Information Technology,N/A,"Vive tu propósito y marca la diferencia con Grupo PiSA. Con más de 80 años de historia, Grupo PiSA es una empresa 100% mexicana comprometida con la salud y el bienestar de millones de personas, tanto en México como a nivel internacional. Nuestro crecimiento refleja el esfuerzo, la pasión y la dedicación de un equipo enfocado en la excelencia. Únete a nosotros y forma parte de una empresa donde cada día es una oportunidad para vivir ""Una Vida al Servicio de la Vida"". ¡Juntos podemos transformar el futuro de la salud y dejar una huella positiva en el mundo! Objetivo del puesto Realizar y ejecutar las configuraciones en pruebas de cambios al proceso y proyectos tecnológicos asignados del área para asegurar el correcto funcionamiento en el sistema funcional de la dirección de tecnologías de la información del Grupo PiSA. Responsabilidades y actividades Gestionar la solución y atención a problemas y cambios en software y sistemas vigentes para una mejora continua. Gestionar la elaboración de pruebas para calificación de los colaboradores en sistema ERP. Administrar y organizar los proyectos de mejora de productividad a los procesos del grupo asignados por el área. Experiencia Diseño e interpretación de diagramas de flujo de procesos y procedimientos. .(1 AÑO OBLIGATORIO) Implementación de procesos en áreas de Planeación, almacenes, inventarios, manufactura. (1 AÑO OBLIGATORIO). En creacion de material de apoyo para capacitación a usuarios finales. Conocimientos Mapeos de procesos OBLIGATORIO Usuario Clave Sistema ERP (deseable SAP) módulos PP, MM, GDI, IBP. Excel intermedio avanzado (Aplica prueba técnica) OBLIGATORIO Perfil Complementario Licenciatura en Áreas económico-administrativas, Ingeniería Industrial, Sistemas o afín (CARTA PASANTE INDISPENSABLE) Disponibilidad para laborar en sitio y trasladarse entre ubicaciones conforme los proyectos lo requieran. Disponibilidad de horario. En Grupo PiSA prohibimos la violencia y la discriminación, promoviendo la igualdad de oportunidades, inclusión y diversidad. Nuestros procesos de selección son GRATUITOS; reporta cualquier irregularidad en lineaeticagrupopisa@letica.email",https://mx.linkedin.com/jobs/view/ingeniero-funcional-planeaci%C3%B3n-at-pisa-farmac%C3%A9utica-4443020077,4443020077,"Execute and manage technology project configurations and enhance existing systems within the Information Technology department. Responsibilities include addressing software and system issues, conducting ERP training tests, and organizing productivity improvement projects.","ERP System (preferably SAP), Excel (Intermediate to Advanced), Process Mapping",1 year (mandatory in each specified area),Bachelor,False,gpt-4o-mini-2024-07-18,resp_04c191eccf1eeb59006a5f83750998819689f3fa56cb6c1a3e,"{""description"": ""Execute and manage technology project configurations and enhance existing systems within the Information Technology department. Responsibilities include addressing software and system issues, conducting ERP training tests, and organizing productivity improvement projects."", ""english_required"": false, ""minimum_level_of_studies"": ""Bachelor's in Economic-Administrative Areas, Industrial Engineering, Systems or related (letter of completion required)"", ""tech_stack"": [""ERP System (preferably SAP)"", ""Excel (Intermediate to Advanced)"", ""Process Mapping""], ""years_of_experience"": ""1 year (mandatory in each specified area)""}",1
"Maintenance Engineering Planner, Amazon Reliability Maintenance Engineering",Amazon,"Guadalajara, Jalisco, Mexico",ON-SITE,N/A,Full-time,Software Development,2026-07-21T14:34:26.821425,25,Other,Manufacturing,N/A,"Description We are looking for motivated, customer-focused people who want to join our team as a Reliability Maintenance Engineering Planner. The Reliability Maintenance Engineering Planner is responsible for asset and spares management, preventative maintenance planning and machine history data. They are the site lead for the CMMS (Computerized Maintenance Management System) software and are required to extract information from it to support the site engineering manager. Key job responsibilities Be the site level SME (Subject Matter Expert) on the CMMS (Computerized Maintenance Management System) software, train the local engineering team in its use and escalate issues as required to the Global team. Ensure the system is run in line with IntlRME standards and participate in IntlRME coordinated projects and improvement programs to roll out new functionality, procedures, scheduling or reports. Ensure site level equipment, spare parts and minimum holding levels are correctly recorded in the system in order to ensure technicians are never without the parts they need. Ensure the system accurately forecasts and assigns all required preventative maintenance to technicians within the team to provide a high level of equipment availability to our internal customers. Compile equipment information, performance metrics and machine histories and make recommendations for improvements based on their findings. Manage spare parts stock levels, place and track orders as required. Work with procurement and the wider network to find savings or efficiencies. About The Team Inclusive team culture At Amazon we embrace our differences and we are committed to furthering our culture of inclusion. We host annual and ongoing learning experiences. Amazon’s culture of inclusion is reinforced within our 14 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust. Work Life Balance We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives. Mentorship & Career Growth Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional. Basic Qualifications Bachelor's degree Speak, write, and read fluently in English, and have the ability to take direction in English 2+ years of maintenance planner/scheduler in industrial maintenance, manufacturing, or distribution industries experience Experience with MS Office, in particular MS Excel Preferred Qualifications 2+ years of Computerized Maintenance Management System (CMMS) experience Experience managing inventory in a retail or distribution setting Experience with end-to-end project management, or experience at Amazon Experience in training, performance management and coaching/mentoring Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner. Company - Servicios Comerciales Amazon Mexico S. de R.L. de C.V. - D44 Job ID: A10473416",https://mx.linkedin.com/jobs/view/maintenance-engineering-planner-amazon-reliability-maintenance-engineering-at-amazon-4443030279,4443030279,"The Reliability Maintenance Engineering Planner is responsible for asset and spares management, preventative maintenance planning, and machine history data. They serve as the site lead for the CMMS (Computerized Maintenance Management System), ensuring effective usage and compliance with standards, managing spare parts inventory, and compiling equipment performance metrics to recommend improvements.","CMMS, MS Office, MS Excel",2+ years,Bachelor,True,gpt-4o-mini-2024-07-18,resp_06d9d76538ef1b7a006a5f837cb368819697f2e39613061ff2,"{""description"": ""The Reliability Maintenance Engineering Planner is responsible for asset and spares management, preventative maintenance planning, and machine history data. They serve as the site lead for the CMMS (Computerized Maintenance Management System), ensuring effective usage and compliance with standards, managing spare parts inventory, and compiling equipment performance metrics to recommend improvements."", ""english_required"": true, ""minimum_level_of_studies"": ""Bachelor's degree"", ""tech_stack"": [""CMMS"", ""MS Office"", ""MS Excel""], ""years_of_experience"": ""2+ years""}",2
