Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID,ShortDescription,TechStack,YoE,MinLevelStudies,English,OpenAIModel,OpenAIResponseId,OpenAIRawPayload,MinYoE
Ingeniero de aplicaciones,Confidential Careers,"Guadalajara, Mexico Metropolitan Area",REMOTE,Mid-Senior level,Full-time,"Staffing and Recruiting and Technology, Information and Media",2026-06-26T13:14:10.285096,25,Information Technology,,,"Application Support Engineer – Financial Systems Requirements Bachelor's degree in Computer Science, Information Technology, Software Engineering, or a related discipline. Minimum of 5 years of experience providing application support in enterprise production environments. Strong technical expertise in: Java, SQL, Unix/Linux, Splunk, AppDynamics, Ansible, ServiceNow, StarFleet Proven experience supporting mission-critical applications within the financial services industry. Experience supporting financial applications related to: Tax Certificate Generation Financial and Accounting Translation Systems Legal Contract Management and Regulatory Compliance Applications Understanding of Incident, Problem, Change, and Release Management processes. Experience using monitoring, logging, automation, and performance analysis tools. Basic understanding of banking operations, financial products, and regulatory processes. Ability to analyze and troubleshoot complex production issues using multiple data sources. Experience participating in continuous process improvement initiatives. Strong analytical, troubleshooting, and problem-solving skills. Excellent customer service, interpersonal, and communication skills. Ability to collaborate effectively with cross-functional technology and business teams. Strong organizational skills with the ability to prioritize workload in a fast-paced production environment. Intermediate English proficiency with strong written and verbal communication skills. Responsibilities Provide production support for critical financial applications, ensuring high availability, stability, and operational continuity. Monitor application performance and system health using Splunk, AppDynamics, and enterprise monitoring tools. Investigate, troubleshoot, and resolve production incidents while meeting established Service Level Agreements (SLAs). Participate in Disaster Recovery (DR) planning, testing, and validation activities. Support application release cycles, including deployment validation, implementation support, and production readiness activities. Perform post-deployment health checks to verify service availability and application functionality. Develop, maintain, and update technical documentation, operational procedures, and support knowledge base articles. Analyze applications to identify operational risks, security vulnerabilities, and opportunities for performance optimization. Work closely with Development, Infrastructure, Database, Middleware, and Business teams to ensure efficient incident resolution and continuous service improvement. Assist in automating operational tasks and support processes using tools such as Ansible whenever applicable. Communicate effectively with business stakeholders and technical teams by providing timely updates on incidents, issues, and service status. Contribute to continuous improvement initiatives that enhance application reliability, operational efficiency, and overall support quality. What we offer: USD Payments Contractor Scheme Fully remote",https://mx.linkedin.com/jobs/view/ingeniero-de-aplicaciones-at-confidential-careers-4432699420,4432699420,,,,,,,,,
Java Backend / Data Engineer (Cloud & Big Data),HCLTech,"Guadalajara, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-06-26T13:14:10.285103,30,Information Technology,,,"🚀 Java Backend / Data Engineer (Cloud & Big Data) – Remote (México) 📍 Ubicación: Remoto en México 💼 Tipo de empleo: Full-time En HCLTech , estamos en búsqueda de un(a) Java Backend / Data Engineer apasionado(a) por construir soluciones escalables y de alto rendimiento en entornos cloud 🔥 🌟 ¿Qué harás? Diseñar y desarrollar microservicios escalables usando Java y frameworks modernos Construir y optimizar pipelines de datos batch y en tiempo real Implementar soluciones de event streaming con Kafka Trabajar con arquitecturas cloud-native en entornos containerizados Colaborar en el diseño técnico (HLD/LLD) y mejores prácticas de desarrollo 🛠️ Tecnologías clave Backend: Core Java (Multithreading, Concurrency, OOP), Spring Boot, Spring Cloud, REST APIs Big Data: Apache Spark (batch & streaming), Apache Druid Streaming: Apache Kafka (Pub/Sub, Kafka Connect) Bases de datos: Google Bigtable (NoSQL de alto desempeño) Cloud & DevOps: Docker, Kubernetes Arquitectura: Microservicios, Design Patterns, Domain-Driven Design (DDD) ✅ Lo que buscamos Experiencia sólida en desarrollo backend con Java Conocimiento en arquitecturas distribuidas y sistemas escalables Experiencia trabajando con datos en tiempo real o alto volumen Enfoque en buenas prácticas de código y diseño 💡 Plus Experiencia en entornos cloud (GCP preferente) Conocimiento en herramientas de analítica en tiempo real 📩 ¿Te interesa? Envía tu CV a: karlaestefania.ramir@hcltech.com",https://mx.linkedin.com/jobs/view/java-backend-data-engineer-cloud-big-data-at-hcltech-4430253294,4430253294,,,,,,,,,
Pega Developer,Turtle Trax S.A.,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,Environmental Services,2026-06-26T13:14:10.285105,25,Engineering,Information Technology,,"Role Overview We are seeking a skilled and motivated Pega Developer with at least 4 years of hands-on experience in designing and implementing enterprise applications using the Pegasystems platform (Pega PRPC / Pega Infinity) . The ideal candidate will contribute to building scalable, high-performance solutions that streamline business processes and support digital transformation initiatives. Key Responsibilities Design, develop, and implement applications using Pega Platform aligned with business requirements. Configure and manage case types, workflows, business rules, UI components, and data models. Develop and maintain integrations with external systems using REST/SOAP services, APIs, and messaging frameworks. Collaborate with business analysts and stakeholders to understand and translate requirements into technical solutions. Perform unit testing, support integration testing (SIT), and assist with user acceptance testing (UAT). Troubleshoot issues, perform debugging, and optimize application performance. Follow Pega best practices, coding standards, and guardrails. Participate in Agile ceremonies such as sprint planning, stand-ups, and retrospectives. Support deployment and post-production activities. Required Qualifications Minimum 4 years of experience working with Pega (PRPC / Pega Infinity). Strong experience in: Case Management Business Process Flows Decision Rules (Decision Tables, Decision Trees) Data Pages and Data Transforms Hands-on experience with Pega Dev Studio / App Studio. Experience in system integration (REST, SOAP, APIs). Knowledge of SQL and relational databases. Familiarity with version control systems (e.g., Git). Understanding of Agile/Scrum methodologies. Preferred Qualifications Experience with DevOps practices and CI/CD pipelines. Exposure to cloud platforms (AWS, Azure, or GCP). Soft Skills Strong analytical and problem-solving abilities. Excellent communication and collaboration skills. Ability to work independently and in a team environment. Adaptability and willingness to learn new technologies.",https://mx.linkedin.com/jobs/view/pega-developer-at-turtle-trax-s-a-4432922579,4432922579,,,,,,,,,
"Analyst, Customer Success Operations",Mitratech,"Guadalajara, Jalisco, Mexico",REMOTE,,Full-time,Software Development,2026-06-26T13:14:10.285107,200,Management,Manufacturing,,"At Mitratech, we are a team of technocrats focused on building world-class products that simplify operations in the Legal, Risk, Compliance, and HR functions. We are a close-knit, globally dispersed team that thrives in an ecosystem that supports individual excellence and takes pride in its diverse and inclusive work culture centered around great people practices, learning opportunities, and having fun! Our culture is the ideal blend of entrepreneurial spirit and enterprise investment, enabling the chance to move at a rapid pace with some of the most complex, leading-edge technologies available. For over 35 years, the experts at Mitratech have been focused on solving the complex needs. Today, we serve 20,000 client companies of all sizes globally, representing 30% of the Fortune 500 and over 500,000 users in over 160 countries. As we continue to grow, we’re always looking for resourceful, enthusiastic, and fresh perspectives. Join our global team and see what makes Mitratech a truly exceptional place to work! Job Overview Mitratech is looking for an Analyst, Customer Success Operations, to join our broader Revenue Operations team. This role is focused on supporting Customer Success reporting, dashboarding, and process optimization. You will work collaboratively with teams spanning Customer Success, Account Management, Finance, and other relevant teams. Essential Duties & Responsibilities : Support Customer Success and Account Management teams with what they need to run their business Manage case queues efficiently and with attention to detail Create Salesforce reports and dashboards Coordinate with Collections Team to manage suspensions and warnings for customers Support weekly, monthly and quarterly reporting and forecasting Escalate critical challenges within in the owned processes and systems to leadership Ensure outcome of tasks are aligned with company standards and goals Regularly communicate with leadership for project updates Maintain data integrity across systems Requirements & Skills: 3-5 Years of experience in operations, deal desk, data integrity, finance, and/or business analytics Experience within Private Equity high-growth fast paced technology companies Ability to work cross-functionally with various business units Technically Savvy with understanding of SFDC and Microsoft/Google suite Excellent attention to detail Strategic thinking and ability to execute tactically Ability to manage and prioritize multiple requests simultaneously Able to influence stakeholders and push back constructively when needed Team-oriented and empathetic Professional self-starter able to work independently and collaboratively Ability to navigate ambiguity Desire to simplify complex solutions and processes Education: Bachelor’s Degree required We are an equal-opportunity employer that values diversity at all levels. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, age, sexual orientation, gender identity, disability, or veteran status.",https://mx.linkedin.com/jobs/view/analyst-customer-success-operations-at-mitratech-4402814187,4402814187,,,,,,,,,
Manual Tester (Mobile),Luxoft,"Guadalajara, Mexico Metropolitan Area",HYBRID,Mid-Senior level,Full-time,"Technology, Information and Media",2026-06-26T13:14:11.930853,25,Information Technology,,,"Our Client is one of the largest TV providers in North America. We are looking for a Senior Manual QA Engineer to assess software quality. You will be responsible for finding and reporting bugs and glitches. In this role, you should have a keen eye for detail and excellent communication skills. Responsibilities As part of the Scrum Team member you will be responsible for Run multiple tests simultaneously making sure tasks to be complete on time Collect Device Logs Provide Mobile Device test execution and test case for an app, Google Smoke Tests and our client's proprietary applications Provide device testing of pre-loaded apps. Conduct testing for our client's proprietary apps available. Log, track and follow up on defects until completion Ad Hoc testing, Testing, Regression Testing, Manual Testing, Functional Testing Mandatory Skills Description 5+ years of QA experience Good written/verbal communication skills. Experience in writing test cases Good problem-solving, and analytical abilities Good planning, organizational, and follow-up skills. Experience in testing iOS, Android, and TV Platforms(i.e., Apple TV, Android TV, Firestick, Roku) Familiar with Git, JIRA, Bitbucket, Jenkins. Experience with Agile Development Experience with Blackbox testing Nice-to-Have Skills Description Previous experience with set up box testing is a plus Languages English: C1 Advanced",https://mx.linkedin.com/jobs/view/manual-tester-mobile-at-luxoft-4433529874,4433529874,,,,,,,,,
Manual QA,Luxoft,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-06-26T13:14:11.930860,30,Engineering,,,"Project Description: Our Client is one of the largest TV providers in North America. We are looking for a Senior Manual QA Engineer to assess software quality. You will be responsible for finding and reporting bugs and glitches. In this role, you should have a keen eye for detail and excellent communication skills. Responsibilities: As part of the Scrum Team member you will be responsible for: - Run multiple tests simultaneously making sure tasks to be complete on time. - Collect DeviceLogs. - Provide Mobile Device test execution and test case for an app, Google Smoke Tests and our client's proprietary applications. - Provide device testing of pre-loaded apps. - Conduct testing for our client's proprietary apps available. - Log, track and follow up on defects until completion. Ad Hoc testing, Testing, Regression Testing, Manual Testing, Functional Testing. Mandatory Skills Description: - 5+ years of QA experience. - Good written/verbal communicationskills. - Experience in writing test cases. - Good problem-solving, and analytical abilities. - Good planning, organizational, and follow-upskills. - Experience in testing iOS, Android, and TV Platforms(i.e., Apple TV, Android TV, Firestick , Roku). - Familiar with Git, JIRA, Bitbucket, Jenkins. - Experience with Agile Development. - Experience with Blackbox testing. Nice-to-Have Skills Desciption: Previous experience with set up box testing is a plus.",https://mx.linkedin.com/jobs/view/manual-qa-at-luxoft-4433377305,4433377305,,,,,,,,,
AI/ML Developer,Turtle Trax S.A.,"Guadalajara, Jalisco, Mexico",ON-SITE,,Full-time,Environmental Services,2026-06-26T13:14:22.015801,25,Engineering,Information Technology,,"Role Overview We are seeking a highly skilled Senior AI/ML Developer to design, architect, and deliver enterprise-grade Generative AI solutions , with a strong focus on healthcare use cases . The ideal candidate will combine deep technical expertise in machine learning, large language models (LLMs), and software engineering to build scalable, secure, and responsible AI systems. Key Responsibilities AI/ML Development & Architecture Design and develop scalable AI/ML solutions using LLMs and other machine learning models. Architect and implement Generative AI systems that are scalable, resilient, and aligned with ethical AI practices. Work as a Subject Matter Expert (SME) for Generative AI, partnering with Product and Engineering teams. Develop and maintain end-to-end AI pipelines, including: Data preprocessing Feature engineering Model training and evaluation Solution Design & Integration Build extensible APIs and integrations to connect AI models with enterprise systems. Develop low-code/no-code UI/UX solutions for rapid delivery cycles. Design structured outputs (JSON, arrays, HTML) with nested nodes, ensuring seamless frontend/dashboard consumption. Implement solutions integrating LLMs (e.g., GPT models) to extract insights and deliver actionable data. Cloud & Distributed Systems Architect and deploy solutions on cloud platforms such as AWS, Azure, or GCP. Build and maintain distributed, scalable systems for AI workloads. Optimize models and systems for performance, scalability, and efficiency. AI Optimization & Prompt Engineering Optimize generative AI models for improved accuracy and response quality. Develop effective prompt engineering strategies based on understanding how AI interprets data. Implement advanced use cases such as: Retrieval-Augmented Generation (RAG) Conversational systems Summarization and translation Responsible AI & Governance Design solutions aligned with Responsible AI principles: Fairness Transparency Security Accountability Identify, assess, and mitigate risks associated with generative AI systems. Ensure compliance with privacy and data protection standards, especially in healthcare environments. Collaboration & Documentation Collaborate closely with cross-functional teams including Product, Data, and Engineering. Translate business problems into actionable AI-driven solutions. Create clear documentation: Technical specifications Architecture diagrams User guides and presentations Contribute to best practices and standards for AI/ML development across the organization. Required Qualifications Proven experience delivering at least one large-scale Generative AI solution. Strong hands-on experience with: Machine Learning & AI (especially NLP and Generative AI) Frameworks: TensorFlow, PyTorch Open-source platforms: Hugging Face Experience working with: LLMs (GPT family, DALL·E, or similar) Data pipelines and ML lifecycle management Strong software engineering skills for deploying AI into production environments. Experience building APIs, system integrations, and scalable architectures. Solid understanding of distributed systems design. Preferred Qualifications Experience in healthcare domain or regulated environments. Hands-on experience with: RAG architectures AI-powered dashboards and visualization tools Familiarity with CI/CD and DevOps practices. Experience designing enterprise-grade, production-ready AI systems. Technical Skills Programming: Python (preferred), SQL AI/ML: NLP, LLMs, Generative AI Frameworks: TensorFlow, PyTorch Tools: Hugging Face, APIs, data pipelines Cloud: AWS, Azure, GCP Data formats: JSON, HTML, structured outputs Version control: Git Soft Skills Strong analytical and problem-solving abilities Excellent communication skills (technical and non-technical audiences) Ability to work in fast-paced, agile environments Strategic thinking and solution-oriented mindset",https://mx.linkedin.com/jobs/view/ai-ml-developer-at-turtle-trax-s-a-4432920607,4432920607,,,,,,,,,
"Sr. Analyst, Continuous Improvement & PMR.",Herbalife,"Tlaquepaque, Jalisco, Mexico",ON-SITE,,Full-time,Wellness and Fitness Services,,59,Engineering,Information Technology,,"Overview Recruiter: Paulina Rivera Level: Staff IV Site: Guadalajara The PMR Analyst supports the Performance Measurement & Reporting function by maintaining and enhancing operational dashboards and performance metrics used across Global Business Services (GBS). This role ensures dashboards remain accurate, reliable, and up-to-date while supporting the development of new reporting solutions that provide business visibility and enable data-driven decision making. How You’ll Make An Impact Maintain and sustain existing Power BI dashboards by ensuring datasets, data models, and visualizations remain accurate, updated, and aligned with current business processes. Monitor data refresh processes and troubleshoot data quality issues by coordinating with data owners and technical teams to resolve discrepancies. Support the development of new dashboards and reporting solutions using Power BI to address emerging business needs and operational insights. Perform data validation and reconciliation to ensure consistency between dashboards, source systems, and operational reports. Collaborate with internal stakeholders (HR, Finance, Operations, and Transformation teams) to understand reporting requirements and translate them into visual analytics solutions. Assist in improving dashboard usability, navigation, and performance through continuous enhancements and optimization of data models and visual layouts. Document metric definitions, data sources, and dashboard logic to support governance and knowledge continuity. Support periodic reporting cycles (weekly, monthly, quarterly) by ensuring dashboards reflect the latest data and key performance indicators. Additional duties as assigned. Team Dynamics Click The PMR team operates as a centralized analytics and reporting function within Global Business Services, supporting multiple business areas including HR, Finance, and Operations. The team works in a collaborative environment where analysts partner with process owners and stakeholders to translate operational data into actionable insights. Team members are expected to be proactive, detail-oriented, and comfortable working in a fast- paced environment that requires both operational support and continuous improvement of reporting solutions. here to provide insight into team dynamics and environment Qualifications Education Bachelor’s degree in Data Analytics, Business Administration, Information Systems, Finance, Engineering, or a related analytical field. Experience 2–3 years of experience in data analytics, business intelligence, reporting, or performance management environments. Considering (Excel, Python or related) 2 experience working with business intelligence and visualization tools as Power BI / Tableau and supporting operational dashboards or reporting solutions. Skills/Certifications Intermediate proficiency in Power BI, Power Automate and Power Apps includes report development, data modeling basics, and dashboard maintenance. Strong analytical and problem-solving skills with attention to data accuracy and quality. Experience working with Excel and basic SQL or data querying tools. Ability to translate business requirements into clear reporting solutions. Strong communication skills and ability to collaborate with cross-functional stakeholders. Terms of Use Cookie Policy Privacy Policy",https://mx.linkedin.com/jobs/view/sr-analyst-continuous-improvement-pmr-at-herbalife-4414183156,4414183156,,,,,,,,,
Data Engineer,Blend,"Guadalajara, Mexico Metropolitan Area",ON-SITE,Mid-Senior level,Full-time,Advertising Services,2026-06-26T13:14:22.015810,25,Marketing,,,"Blend is a premier AI services provider, committed to co-creating meaningful impact for its clients through the power of data science, AI, technology, and people. With a mission to fuel bold visions, Blend tackles significant challenges by seamlessly aligning human expertise with artificial intelligence. The company is dedicated to unlocking value and fostering innovation for its clients by harnessing world-class people and data-driven strategy. We believe that the power of people and AI can have a meaningful impact on your world, creating more fulfilling work and projects for our people and clients. For more information, visit www.blend360.com Job Description We are looking for a skilled Data Engineer with 4+ years of experience to design, build, and maintain scalable data pipelines and platforms using Azure and Databricks . The ideal candidate will work closely with analytics, data science, and business teams to deliver reliable, high-performance data solutions that enable data-driven decision-making. The ideal candidate has strong experience working with code repositories, building data pipelines in Databricks, and designing scalable data models to support evolving analytics needs in cross-functional environments. Responsibilities Design, develop, and optimize end-to-end data pipelines using Azure Databricks Refactor legacy code to simplify maintenance, updates, and reuse across multiple use cases. Design and build modular, reusable code components to support multiple journeys and reduce duplication. Consolidate key KPIs, metrics, and attributes into standardized data structures to enable flexible journey views. Build and maintain scalable data models to support current and future journey analytics use cases. Ensure data quality, performance, and reliability across data pipelines and analytics datasets. Collaborate with analytics and engineering teams to improve data processes and architecture. Qualifications 4+ years of experience in Data Engineering. Solid experience with Databricks. Strong experience working with GitHub repositories and version control workflows. Hands-on experience developing and maintaining data pipelines in Azure Databricks. Strong experience with SQL and large-scale data processing. Proven experience refactoring and maintaining legacy codebases. Hands-on experience with Apache Spark (PySpark preferred). Experience working with DBT for data transformation and modeling. Strong understanding and hands-on experience with Medallion Architecture (Bronze, Silver, Gold). Strong understanding of data modeling and reusable component design. Experience building scalable data models for analytics and reporting use cases. Strong focus on data quality, performance, and reliability. Ability to work in cross-functional environments and contribute to continuous improvement. Ability to work independently and take ownership of initiatives after receiving high-level direction, driving tasks forward with minimal supervision. Additional Information Our Perks and Benefits: 📚 Learning Opportunities: Certifications in AWS (we are AWS Partners), Databricks, and Snowflake. Access to AI learning paths to stay up to date with the latest technologies. Study plans, courses, and additional certifications tailored to your role. Access to Udemy Business, offering thousands of courses to boost your technical and soft skills. English lessons to support your professional communication. 🛫 Travel opportunities to attend industry conferences and meet clients. 👩‍🏫 Mentoring and Development: Career development plans and mentorship programs to help shape your path. 🎁 Celebrations & Support: Special day rewards to celebrate birthdays, work anniversaries, and other personal milestones. Company-provided equipment. ⚖️ Flexible working options to help you strike the right balance. Other benefits may vary according to your location in LATAM. For detailed information regarding the benefits applicable to your specific location, please consult with one of our recruiters.",https://mx.linkedin.com/jobs/view/data-engineer-at-blend-4433352368,4433352368,,,,,,,,,
Financial Analyst - STUDENT CONVERSION,IBM,"Guadalajara, Jalisco, Mexico",ON-SITE,Entry level,Full-time,IT Services and IT Consulting,2026-06-26T13:14:22.015813,25,Finance,Sales,,"Introduction At IBM Finance & Operations, we are the backbone of IBM’s transformation driving efficiency, transparency, and smart decision-making across the business. Our teams provide the insight and discipline that guide strategy, ensure financial strength, and enable IBM to invest in innovation and growth. Working in Finance & Operations means combining analytical skills with collaboration and curiosity. You’ll partner with colleagues across functions and geographies, using data, technology, and process excellence to create solutions that improve performance and deliver measurable impact. IBM offers continuous learning, career development, and a culture that values diverse perspectives. Join us and be part of a global team that keeps IBM moving forward, while building your own future in a dynamic and evolving environment. Your Role And Responsibilities As a Financial Analyst in Finance & Accounting, you will be responsible for analyzing external clients' financial data and presenting insights to management. This role involves designing and preparing detailed analyses of business issues and recommending solutions. Your Primary Responsibilities Will Include Analyze Client Forecasts: Analyze external clients' forecast, budget, actuals, and business dynamics to identify trends and areas for improvement. This involves examining financial data, identifying patterns, and drawing meaningful conclusions. Design and Prepare Analysis: Design, prepare, and present detailed analysis of business issues and recommended solutions to management. This requires developing clear and concise reports, visualizations, and presentations that effectively communicate findings and insights. Present Insights to Management: Present analysis results and recommendations to management, providing actionable insights that inform business decisions. This involves communicating complex financial concepts in a clear and concise manner. Required Technical And Professional Expertise Financial Data Analysis: Exposure to analyzing financial data, including forecasts, budgets, and actuals, to identify trends and areas for improvement. Business Issue Analysis: Experience working with business issues and developing recommended solutions, including designing and preparing detailed analysis and reports. Financial Reporting: Exposure to creating clear and concise financial reports, visualizations, and presentations that effectively communicate findings and insights to management. Financial Concept Communication: Experience working with complex financial concepts and communicating them in a clear and concise manner to inform business decisions. Data-Driven Insights: Exposure to drawing meaningful conclusions from financial data and providing actionable insights to management. Preferred Technical And Professional Experience Financial Modeling Tools: Exposure to financial modeling tools and techniques, including data visualization software, to enhance analysis and presentation capabilities. Advanced Data Analysis: Experience working with advanced data analysis techniques, including statistical modeling and data mining, to identify trends and areas for improvement. Business Intelligence Systems: Exposure to business intelligence systems and tools, including data warehousing and reporting software, to support business decision-making.",https://mx.linkedin.com/jobs/view/financial-analyst-student-conversion-at-ibm-4430264288,4430264288,,,,,,,,,
