Title,Company,Location,Remote,SeniorityLevel,EmploymentType,Industries,DatePosted,NumApplicants,JobFunction1,JobFunction2,JobFunction3,Description,Url,JobID
Senior AI Engineer / Data Engineer,Stand8 Technology Consulting,"Guadalajara, Jalisco, Mexico",REMOTE,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-05-21T13:35:26.523445,25,Human Resources,N/A,N/A,"STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and with offices in Los Angeles, New York, New Jersey, Atlanta, and more including internationally in Mexico and India. We are building AI-powered products that are transforming how enterprises manage talent acquisition and workforce operations. Our flagship platform processes millions of records, orchestrates multi-model AI pipelines, and delivers real-time intelligence across voice, text, and structured data channels. This is a platform engineering role. You will build production-grade APIs, data pipelines, and AI systems that enterprise clients depend on daily. The work spans bidirectional CRM syncs processing hundreds of thousands of records, real-time data enrichment pipelines, document intelligence systems, and AI-powered voice interactions at scale. We are looking for software engineers who build production systems and have applied AI/ML as part of that work. You should be someone who thinks about API contracts, error handling, data integrity, and system reliability instinctively, and brings that engineering discipline to everything you build, including AI-powered features. If your first question about a new feature is ""how does the data flow end to end and what happens when something fails,"" this role is for you. You will work directly with platform leadership and collaborate with a distributed team across the US, India, and Mexico. For Mexico-based candidates, this role is a foundational hire for our AI Center of Excellence in Mexico, with the opportunity to help shape and grow the team. Required Qualifications Core Engineering Foundation (Non-Negotiable) 5+ years Python in production environments with a track record of shipping software that real users and systems depend on. Not notebooks, not prototypes. Strong API development: Deep experience building production APIs with FastAPI, Django, or equivalent. Must understand API design patterns, async request handling, middleware, dependency injection, authentication, rate limiting, background tasks, error handling, and versioning. This is a core daily activity, not a secondary skill. Data pipeline architecture: Hands-on experience building ETL/ELT pipelines, bidirectional data syncs, data transformation layers, and enrichment workflows. Must understand data integrity, idempotency, failure recovery, backpressure, and pipeline observability. Experience with batch and real-time processing patterns. Production database expertise: Strong PostgreSQL (or equivalent) skills including schema design, query optimization, migrations, indexing strategies, and working with large datasets (1M+ records). Understands when to use relational vs. document vs. vector storage. Async Python and concurrency: Strong understanding of asyncio, concurrent processing patterns, and event-driven architectures. Must be comfortable with SQS/queue-based processing, background workers, and managing concurrent API calls to external services. AI/ML Systems (Non-Negotiable) Production LLM integration: Must have built and shipped systems using OpenAI, Anthropic, or AWS Bedrock APIs. Should be able to discuss prompt engineering, structured outputs, function calling/tool use, token optimization, and error handling patterns. Agentic AI and tool use: Experience building AI systems that make autonomous decisions, call external tools, and chain multi-step reasoning. Familiarity with agent frameworks (LangGraph, CrewAI, OpenAI Agents SDK, or custom implementations). Understanding of planning patterns, guardrails, and when to use agents vs. deterministic pipelines. AI evaluation and testing: Experience building evaluation frameworks for non-deterministic AI systems. Should understand how to measure output quality systematically: golden datasets, LLM-as-judge patterns, regression testing, and behavioral monitoring in production. This is how you know your AI systems are actually working. RAG and retrieval systems: Hands-on experience building retrieval-augmented generation pipelines. Must understand chunking strategies, embedding models, hybrid retrieval (vector + keyword), reranking, and relevance evaluation. Vector database expertise: Production experience with at least one of PostgreSQL/PGVector, Weaviate, FAISS, Pinecone, or Qdrant. Should be able to discuss indexing strategies, approximate nearest neighbor tradeoffs, and performance optimization. Infrastructure & DevOps AWS cloud services: Working experience with core AWS services (ECS/Fargate, Lambda, RDS, S3, SQS, CloudWatch). Should understand serverless patterns, container orchestration, and cloud cost management. Docker and containerization: Production deployment experience with container orchestration, health checks, and resource management. Observability and LLMOps: Experience with logging, monitoring, alerting, and debugging distributed systems in production. For AI systems specifically: tracing agent runs, monitoring LLM call quality and latency, detecting behavioral drift, and debugging non-deterministic failures. Git workflows and CI/CD: Collaborative development with branching strategies, code reviews, and automated deployment pipelines. Preferred Qualifications Software engineering foundation: Background in building APIs, web applications, or backend services. Engineers who picked up data pipeline and AI/ML skills because the product demanded it, rather than coming from a pure research or data science background. This trajectory is strongly preferred. Third-party API integration experience: Track record of integrating complex external APIs (CRMs, enrichment services, telephony providers, payment systems). Understands OAuth flows, webhook handling, rate limit management, and graceful degradation when third-party services fail. ATS/HR tech background: Experience with Bullhorn, Greenhouse, Workday, or similar platforms. Understanding of candidate lifecycle, matching algorithms, and recruiting workflows. Voice AI systems: Experience with ElevenLabs, OpenAI Realtime API, WebRTC, SIP/telephony integration, or speech synthesis pipelines. MCP (Model Context Protocol): Experience building or consuming MCP servers for agent tooling and context management. AI coding tools proficiency: Active use of Claude Code, Cursor, GitHub Copilot, or similar AI-assisted development tools in daily workflow. Guardrails and AI safety: Experience implementing input/output validation layers, PII/sensitive data filtering, prompt injection defense, and content safety checks for production AI systems. Familiarity with tools like Guardrails AI or Nemo Guardrails. Multi-model architecture: Experience working with multiple LLM providers and understanding when to use which model for cost, latency, and quality tradeoffs. Knowledge graphs: Experience with Neo4j or similar graph databases for relationship-based data modeling and traversal. Cost optimization at scale: Track record of optimizing LLM token usage, caching strategies, and multi-provider routing to reduce AI infrastructure costs. Large-scale data processing: Experience processing 1M+ records with performance optimization, failure handling, and data quality validation at scale. About Us STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and globally with offices in Los Angeles, Atlanta, New York, Mexico, Japan, India, and more. STAND 8 focuses on the ""bleeding edge"" of technology and leverages automation, process, marketing, and over fifteen years of success and growth to provide a world-class experience for our customers, partners, and employees. Our mission is to impact the world positively by creating success through PEOPLE, PROCESS, and TECHNOLOGY. Check out more at www.stand8.io; and reach out today to explore opportunities to grow together! By applying to this position, your data will be processed in accordance with the STAND 8 Privacy Policy.",https://mx.linkedin.com/jobs/view/senior-ai-engineer-data-engineer-at-stand8-technology-consulting-4416255369,4416255369
Lead Fraud Data Scientist,Félix,"Guadalajara, Jalisco, Mexico",REMOTE,N/A,Full-time,Financial Services,2026-05-21T13:35:26.523451,25,Engineering,Information Technology,N/A,"About Us At Félix, we're building the financial ecosystem for Latin immigrants in the U.S., starting with a revolution in remittances. Our core product is an AI-powered chatbot built on WhatsApp, allowing our users to send money home as easily as sending a text message. We leverage cutting-edge technology like AI, blockchain, and stablecoins to make cross-border payments faster, more affordable, and more accessible than ever before. We are a hyper-growth Series B company, backed by over $100 million in funding from top-tier global investors, including QED, Castle Island, Switch Ventures, HTwenty, Monashees, and General Catalyst Customer Value Fund. This isn't just about the numbers; it's a testament to the trust our investors have in our vision and our team. Additionally, Félix was selected as an “Endeavour Entrepreneur” and was a recipient of the CrossTech Fintech Startups Award. We are a group of extremely talented and dedicated high-performers, united by our shared obsession with a single goal: empowering our customers. We are all owners of Félix, driven by a bias for action and a true experimentation spirit to get shit done with urgency and focus. Joining Félix means you will be part of a team building a legacy, a company that will outlive us all. This is a rare opportunity to apply your skills to a deeply meaningful mission—serving a community that has been underserved for too long. We are a team that is fiercely loyal to each other, where radical transparency and constructive feedback are how we grow and push for excellence. We are bold, we care less about what others are doing, and more about creating sustainable value and a product that truly makes our users' lives better. We are building the future, today. About The Role As a Lead Data Scientist for our Fraud team, you will be on the front lines of protecting our company and our customers. You will leverage your expertise in machine learning, statistics, and data analysis to design, build, and deploy sophisticated models that detect and prevent fraudulent activity in real-time. This is a high-impact role where you will see your work directly translate into protecting millions of dollars and ensuring a trustworthy platform for our users. Responsibilities Technical Leadership & Strategy: Define the long-term machine learning strategy for the fraud team, establish technical best practices, and mentor junior data scientists. End-to-End Model Development: Own the entire lifecycle of fraud detection models, from data exploration and feature engineering to model training, validation, deployment, and monitoring. Credit & Lending Fraud Mitigation: Design and develop models specifically targeted at lending fraud typologies, including synthetic identity fraud, first-party loan default fraud, and application fraud. Advanced Analysis: Conduct deep-dive investigations into emerging fraud patterns and user behavior, using clustering, outlier detection, network analysis, and other unsupervised techniques to uncover hidden risks and organized fraud rings. Experimentation: Design and execute A/B tests to measure the impact of new models, rules, and strategies on both fraud detection rates and user experience. Stakeholder Collaboration: Partner closely with Product, Engineering, Risk, and Operations teams to translate business needs into data science solutions, seamlessly integrate ML scores with rule engines, and communicate complex results to non-technical audiences. Productionalize Models: Deploy, monitor, and maintain machine learning models in a cloud environment, ensuring high availability and performance. Reporting & Visualization: Build and maintain dashboards using tools like Tableau or Looker to track key performance indicators (KPIs) like fraud loss rates, false positive rates, and model performance. Requirements Must-Haves: Experience: 5+ years of experience in a hands-on data science role, building and deploying machine learning models. Leadership: Proven experience leading complex data science projects from inception to production, including setting technical direction and guiding peers. Python: Expert-level Python for data analysis and modeling (pandas, scikit-learn, etc.). SQL: Advanced SQL skills for complex data extraction and manipulation. Machine Learning Modeling: Deep experience with tree-based ML models (XGBoost, CatBoost, LightGBM) and statistical models (Logistic Regression, Lasso/Ridge). Model Explainability & Ethics: Deep understanding of model explainability frameworks (SHAP, LIME) and algorithmic fairness to ensure models comply with credit lending regulations. Sampling Techniques: Strong understanding of sampling techniques for handling highly imbalanced datasets. Unsupervised Learning: Practical experience with clustering and outlier detection techniques (e.g., K-Means, K Nearest Neighbors, Isolation Forest). Model Lifecycle & Cloud: Proven experience with the full modeling lifecycle, including model deployment, monitoring, and maintenance on a cloud platform like GCP, AWS, or Azure. Analytical Rigor: A solid foundation in statistics and experience designing and analyzing A/B tests. Communication: Excellent stakeholder management and communication skills, with a demonstrated ability to explain complex technical concepts to diverse audiences. Advanced English level. Nice to have Domain Experience: Direct experience in a FinTech, payments, or risk/fraud-focused role, particularly with exposure to credit or consumer lending. Alternative & Bureau Data: Experience working with traditional credit bureau data (Experian, Equifax, TransUnion) and alternative credit/identity data sources. Graph ML: Experience with Graph Neural Networks (GNNs) or graph analytics tools (e.g., Neo4j, NetworkX) to map complex fraud networks. Regulatory Familiarity: Familiarity with consumer lending regulations (e.g., FCRA, ECOA) and their impact on machine learning model development. MLOps: Hands-on MLOps experience (e.g., CI/CD for models, versioning, automated retraining). GCP / Vertex AI: Experience with Google Cloud Platform (GCP), especially Vertex AI. These are the applicable requisites, although equivalent competencies in any of the above will also be considered. What We Offer Competitive salary Initial stock options grant Annual performance bonus Health, dental, and vision plans Remote work environment, although we have offices in Miami and México City and would love to work in hybrid model if you are up to it. Continuous learning opportunities Unlimited PTO Paid parental leave Empowering opportunities for growth in a dynamic entrepreneurial environment Equal Opportunity Employer At Félix, we are committed to providing equal employment opportunities to all qualified employees and applicants without regard to race, religion, nationality, sex, sexual orientation, gender identity, age, or disability. This policy applies to all terms and conditions of employment, including recruitment, hiring, placement, promotion, training, compensation, benefits, and termination. Want to learn more about our privacy practices? Check out our Privacy Policy .",https://mx.linkedin.com/jobs/view/lead-fraud-data-scientist-at-f%C3%A9lix-4416315685,4416315685
Sr Data Engineer (Databricks),Nexaminds,"Guadalajara, Jalisco, Mexico",REMOTE,N/A,Full-time,IT System Custom Software Development,2026-05-21T13:35:26.523453,25,Information Technology,N/A,N/A,"Unlock Your Future with Nexaminds! At Nexaminds, we're on a mission to redefine industries with AI. We're passionate about the limitless potential of artificial intelligence to transform businesses, streamline processes, and drive growth. Join us on our visionary journey. We're leading the way in AI solutions, and we're committed to innovation, collaboration, and ethical practices. Become a part of our team and shape the future powered by intelligent machines. If you're driven by ambition, success, fun, and learning, Nexaminds is where you belong. ]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" data-turn-id=""request-WEB:2093ca9d-d6bb-4dac-9795-2b28cd5013d9-1"" data-testid=""conversation-turn-4"" data-scroll-anchor=""true"" data-turn=""assistant""> Nexaminds is looking for a Senior Databricks Engineer to lead the development, optimization, and scaling of our data solutions. The ideal candidate has hands-on expertise building end-to-end pipelines on Databricks and enjoys working in a fast-paced, highly collaborative environment. Location: MEXICO, CANADA Qualifications we are looking for: 5+ years of experience in data engineering or similar roles. Strong expertise with Databricks (Spark, Delta Lake, Workflows, SQL). Proficiency in Python and SQL skills Solid understanding of cloud platforms (Azure or AWS). Experience with data modeling, data warehousing, and distributed computing. Shell Scripting Github, JFrog Artifactory Excellent communication and collaboration skills Strong written and verbal English proficiency Job duties: Design, build, and maintain scalable data pipelines using Databricks (SQL, Python, Spark). Optimize ETL/ELT processes for performance, reliability, and cost efficiency. Implement best practices for data quality, governance, and security. Collaborate with data engineers, analysts, and stakeholders to define data requirements. Troubleshoot and resolve issues across data workflows and distributed systems. Support migration, modernization, or cloud data platform initiatives. What you can expect from us Here at Nexaminds, we're not your typical workplace. We're all about creating a friendly and trusting environment where you can thrive. Why does this matter? Well, trust and openness lead to better quality, innovation, commitment to getting the job done, efficiency, and cost-effectiveness. Stock options 📈 Remote work options 🏠 Flexible working hours 🕜 Benefits above the law But it's not just about the work; it's about the people too. You'll be collaborating with some seriously awesome IT pros. You'll have access to mentorship and tons of opportunities to learn and level up. Ready to embark on this journey with us? 🚀🎉 If you're feeling the excitement, go ahead and apply!",https://mx.linkedin.com/jobs/view/sr-data-engineer-databricks-at-nexaminds-4417375849,4417375849
Senior Data Scientist - R01563617,Brillio,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-05-21T13:35:36.748237,25,Engineering,Information Technology,N/A,"Senior Data Scientist Primary Skills Problem Formulation (Business problem to Data Science Problem), OKR Validation against statistical measures, Data Wrangling, Data Storytelling & Insight Generation, Problem Solving, Excel VBA, Data Curiosity, Technical Decision Making (How many iterations to go for vs when to stop iterating), Communication & Articulation: Vocal & Written, Business Acumen (Consume new domains quickly to learn through data), Design Thinking, Data Literacy Specialization Data Science Foundation: Senior Data Scientist Job requirements Key Responsibilities Develop and maintain predictive models to support business decision-making Design and implement feature engineering pipelines using diverse data sources Perform exploratory data analysis to uncover patterns, trends, and key drivers Build segmentation and cohort analyses to better understand customer behavior Evaluate model performance using appropriate metrics and continuously refine approaches Translate analytical results into clear, actionable insights for business stakeholders Create data visualizations and dashboards to communicate findings effectively Collaborate with engineering teams to deploy and scale models in production environments Ensure data quality, consistency, and reproducibility across workflows ________________________________________ Required Qualifications 5+ years of experience in Data Science, Machine Learning, or Advanced Analytics Strong proficiency in Python (pandas, numpy, scikit-learn) Experience with feature engineering, model development, and evaluation Familiarity with large-scale data processing (e.g., Spark, Databricks) Experience with SQL and data warehousing platforms Strong understanding of statistical modeling and machine learning techniques Experience building data visualizations (e.g., Power BI, matplotlib, seaborn) ________________________________________ Preferred Qualifications Familiarity with cloud environments (Azure) Exposure to end-to-end ML pipelines and MLOps practices Experience working with business stakeholders in data-driven environments",https://mx.linkedin.com/jobs/view/senior-data-scientist-r01563617-at-brillio-4398401726,4398401726
Pega developer - R01559520,Brillio,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-05-21T13:35:36.748244,33,Engineering,Information Technology,N/A,"Senior Software Development Engineer Primary Skills AngularJS, CSS3, Docker, Hibernate, HTML5, Java, MySQL, Oracle RDBMS, React JS, Spring Boot, Spring Core, JavaScript Specialization Java Fullstack with Microservices: SDET",https://mx.linkedin.com/jobs/view/pega-developer-r01559520-at-brillio-4398420397,4398420397
Software Engineer Backend,Stand8 Technology Consulting,"Guadalajara, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,"Technology, Information and Media",2026-05-21T13:35:36.748246,25,Information Technology,N/A,N/A,"STAND 8 provides end-to-end IT solutions and staffing services to enterprise partners across North America, with operational presence in Mexico supporting a wide range of technology, engineering, and business roles. This role is responsible for leading the design and implementation of major features and services within the Platform Catalog ecosystem. The position drives architecture decisions, builds scalable backend services, and supports real-time data pipelines that power advertising platforms. This individual partners closely with product managers and stakeholders to turn business goals into technical outcomes while promoting reliability, performance, and observability. The role also provides technical leadership through mentoring, team coordination, and production support participation. We are headquartered in Zapopan, Jalisco, and this hybrid role is based in Andares; however, we are open to interviewing qualified candidates located anywhere in Mexico. Location & Work Type Location: Zapopan, Jalisco Work Type: Hybrid Key Responsibilities Lead the design and implementation of major features or services within the Platform Catalog ecosystem. Drive architectural discussions and propose scalable solutions aligned with engineering best practices. Mentor junior engineers and contribute to a culture of technical excellence. Partner with product managers and stakeholders to translate business goals into technical outcomes. Advocate for system reliability, performance, and observability across multiple integrations. Design APIs to consume and produce data and build backend applications to power advertising platforms using Java, REST/GraphQL APIs, Docker, and Kubernetes. Use Kafka, Aerospike, and Elasticsearch to support a real-time data pipeline for the broader advertising team. Build and support highly available, large-scale distributed systems using microservices architecture. Participate in and help manage on-call and production support rotations to troubleshoot issues during off-hours and promotional events. Coordinate with team members to assign tasks, set goals, monitor progress, and resolve technical issues. Provide technical mentoring and guidance that fosters continuous learning and improvement. Qualifications: 6-8 years of software engineering experience with a track record of delivering production-grade systems. Deep expertise in software architecture, distributed systems, and API design. Proficiency in Java, with strong debugging and optimization skills. Experience operating in cloud-native environments (preferably GCP). Ability to influence design decisions and collaborate effectively with cross-functional teams. Strong communication skills in English / Spanish / both depending on project needs. Preferred (Optional): Experience with REST/GraphQL APIs, Docker, Kubernetes, Kafka, Aerospike, and Elasticsearch. Experience with microservices architecture for highly available, large-scale distributed systems. Experience participating in on-call and production support rotations. Experience with tools, technologies, or methodologies related to observability, system reliability, and platform engineering. About Us STAND 8 provides end-to-end IT solutions to enterprise partners across the United States and globally with offices in Los Angeles, Atlanta, New York, Mexico, Japan, India, and more. STAND 8 focuses on the ""bleeding edge"" of technology and leverages automation, process, marketing, and over fifteen years of success and growth to provide a world-class experience for our customers, partners, and employees. Our mission is to impact the world positively by creating success through PEOPLE, PROCESS, and TECHNOLOGY. Check out more at www.stand8.io; and reach out today to explore opportunities to grow together! By applying to this position, your data will be processed in accordance with the STAND 8 Privacy Policy.",https://mx.linkedin.com/jobs/view/software-engineer-backend-at-stand8-technology-consulting-4408666977,4408666977
Java Full Stack Developer | Kafka,Azkait,"Zapopan, Jalisco, Mexico",HYBRID,N/A,Full-time,"Technology, Information and Internet",2026-05-21T13:35:36.748249,25,Engineering,Information Technology,N/A,"Azkait es una empresa mexicana que busca y conecta el mejor talento IT con empresas Latinoamericanas y de Estados Unidos. Estamos en la búsqueda de tu talento como Java Full Stack Developer | Kafka . Requisitos: Licenciatura en Sistemas Computacionales, Informática o afín, titulado/a. Inglés conversacional avanzado: C1 / C2. A partir de 6 años de experiencia en desarrollo con Java Dominio de Spring Boot Framework Experiencia con Apache Kafka y arquitectura Event-Driven Desarrollo de Microservices Manejo de bases de datos MongoDB / NoSQL Experiencia con PL/SQL y bases de datos relacionales Conocimiento en WebLogic o Tomcat Beneficios: Prestaciones de Ley y Superiores Esquema de contratación 100% nómina Aguinaldo 30 días. Vacaciones de ley. Prima vacacional. Vales de despensa. Fondo ahorro. Seguro de vida. SGMn y SGMM. Lugar de trabajo y esquema de trabajo: Modalidad híbrida. Guadalajara, Jalisco",https://mx.linkedin.com/jobs/view/java-full-stack-developer-kafka-at-azkait-4416339500,4416339500
Golang+AWS Lambdas+Terraform,HCLTech,"Zapopan, Jalisco, Mexico",HYBRID,Mid-Senior level,Full-time,IT Services and IT Consulting,2026-05-21T13:35:36.748251,110,Engineering,N/A,N/A,"HCLTech is a global technology company, home to more than 223,000 people in 60 countries, delivering industry-leading capabilities centered around digital, engineering, cloud and AI, powered by a broad portfolio of technology services and products. We work with clients across all major verticals, providing industry solutions for Financial Services, Manufacturing, Life Sciences and Healthcare, Technology and Services, Telecom and Media, Retail and CPG, and Public Services. Consolidated revenues as of 12 months ending September 2024 totaled $13.7 billion. We are looking for Golang+AWS Lambdas Developer+Terraform Location: Zapopan, Jalisco, Mexico Please apply only if you are willing to move to Guadalajara, this position is remote only in JALISCO. Skills: AWS (Lamda, Terraform, S3, IAM, Dynamo DB, RDS/Aurora, API Gateway), GoLang -Communication Skills : Effective communication to collaborate with team members and stakeholders. Good English-communication skills, Benefits: 100% payroll Saving found Grocery coupons Major and minor medical insurance 30 days of Christmas bonus 12 days of vacations Send your CV in English- rosamaria.marti@hcltech.com For latest updates, follow our page: https://www.linkedin.com/showcase/hcltech-mexico/",https://mx.linkedin.com/jobs/view/golang%2Baws-lambdas%2Bterraform-at-hcltech-4388999096,4388999096
Data Analysis and Systems Internship,HP,"Tlaquepaque, Jalisco, Mexico",HYBRID,Internship,Part-time,"Computer Hardware Manufacturing, Software Development, and IT Services and IT Consulting",2026-05-21T13:35:36.748255,200,Information Technology,N/A,N/A,"Job Description The following posting is a pipeline requisition, meant to accumulate candidates for 2026 Internships. Qualified applicants will be contacted in concert with the approval and publication of identical, approved positions within HP, Inc. About Us Innovation is in HP’s DNA. From our origins in a Palo Alto garage in 1939, to our current position as one of the world’s leading technology companies, HP has grown to become a leader in technology and corporate culture, inspiring innovators, and entrepreneurs around the globe. HP brings together a portfolio that spans printing, personal computing, software, and services to serve more than 1 billion customers in over 170 countries. We are committed to fostering a diverse and inclusive workplace that attracts exceptional talent and to supporting our employees to succeed at all levels. We dream in over 35 languages and share one mission: to engineer experiences that amaze. The Program Our future success depends on the innovation and fresh ideas students bring to HP, inc. We are hiring students with a diverse set of skills and experiences to join us, across the different organizations that make us HP, inc. Our intern program is intended to enhance your overall learning experience, give you an opportunity to make an impact, have some fun, and meet great people along the way. Join us for a 1-year paid internship designed to let you apply your classroom learnings to real world challenges. Our internships have a thoughtful balance of networking, executive speakers, community involvement, big meaty projects (no paper filing here!) and fun! Education And Experience Required (Objective Minimum Qualifications) Currently enrolled in a four-year college and graduating with a bachelor degree in July 2027. Data Science, Computer Science, Information Systems, Statistics, Mathematics, Business Analytics., or a related field. Fluency in English. Preferred Knowledge And Skills (Preferred Qualifications) Basic understanding of accounting processes. Basic analytical skills. Good business application skills (e.g., Microsoft Office suite). Good communication skills. Good teamwork skills. Good critical thinking and problem-solving skills. We are looking for visionaries who are ready to make an impact on the way the world works. At HP, the future is yours to create. Thanks for taking the time to review our job, if you think it is a match to your knowledge and interests please apply today— we are eager to learn more about you.",https://mx.linkedin.com/jobs/view/data-analysis-and-systems-internship-at-hp-4389263641,4389263641
Senior Data Engineer - R01564343,Brillio,"Guadalajara, Jalisco, Mexico",HYBRID,N/A,Full-time,IT Services and IT Consulting,2026-05-21T13:35:36.748258,25,Information Technology,N/A,N/A,"Senior Data Engineer Job requirements Senior Data Engineer, Role Overview: The Senior Data Engineer, Platform will play a key role in building and scaling Organization’s data and analytics foundation. This role focuses on designing, developing, and operating reliable, scalable, and cost effective data pipelines and platforms in the cloud. The ideal candidate is a hands on data engineer who can design data systems from the ground up while collaborating closely with software engineers, data analysts, and data scientists to enable consistent and high quality data delivery across the organization. Key Responsibilities Design, develop, and operationalize scalable, reliable, and performant cloud based data pipelines. Build and maintain large, complex datasets that meet both functional and non functional business requirements. Apply database management best practices, including logical data modeling, physical database optimization, and data security. Implement and enhance Data Quality checks to ensure accuracy, integrity, and reliability of data pipelines. Partner closely with Data & Analytics experts to continuously enhance data platform capabilities and usability. Support multiple teams, systems, and products by providing consistent and optimized data delivery architectures. Participate in on call support rotations and proactively unblock users based on issue severity and business impact. Contribute to improving operational processes, monitoring, and reliability of data platforms. Required Skills & Experience 5+ years of experience designing, building, and operationalizing data pipelines for large and complex datasets. Strong experience working with structured and unstructured data, including JSON. Extensive hands on experience with advanced SQL for data transformation and analysis. 3+ years of experience with Python and PySpark for large scale data processing. Hands on experience transforming and processing data using Databricks. 3+ years of experience building data solutions on AWS. Experience using Git and CI/CD practices for data and platform development. Strong collaboration skills with the ability to support data engineers, analysts, data scientists, and software engineers. Self directed, ownership driven mindset with the ability to manage multiple concurrent priorities.",https://mx.linkedin.com/jobs/view/senior-data-engineer-r01564343-at-brillio-4406414525,4406414525
